ID,SENWV18,ABORTION18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,COALHH,CONTROLHOUSE,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVDEM2,FAVMANCHIN,FAVMCONL,FAVMORRISEY,FAVPARTY,FAVPELOSI,FAVREP2,FAVSENWV18,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GUNOWNER12,HEALTHCARE18,HEALTHPRE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVWV18,KAVWV18A,KAVWV18B,LATINO,MANCHINLIB,MARRIED,MORRISEYLIB,NEC,NEC2,OPIOID18,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,QUALSEN18,RACE,RACE2B,RACEAI,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,UNIONHH12,VERSION,VOTE2016,WEIGHT,WHNCLINC,WHTEVANG,WOMEN,WOMEN2
13937.0,Patrick Morrisey,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,3.0,No,,The Republican Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Favorable,,Favorable,Only Republican Party,,Favorable,Both,Better,To express support for Donald Trump,No,4.0,,,,No,,,,,,,,,,,No,,Yes,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,,White,White,White,East,,The Republican candidate,Female,White women,Somewhat serious,Serious,Married women,Rural,Small Cities/Rural,West Virginia,Other,,Telephone survey,,,,Helped,Strongly or somewhat approve,Strongly approve,,,Version 2,,0.88494199514389,,,Not at all important,Not important
13938.0,Patrick Morrisey,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,3.0,No,,The Republican Party,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Unfavorable,Unfavorable,,Favorable,Only Republican Party,,Favorable,Only Patrick Morrisey,About the same,To express support for Donald Trump,No,2.0,,,,No,,,,,,,,,,,No,,Yes,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,East,,The Republican candidate,Female,White women,Somewhat serious,Serious,Married women,Rural,Small Cities/Rural,West Virginia,Other,,Telephone survey,,,,Helped,Strongly or somewhat approve,Strongly approve,,,Version 2,,1.53732359409332,,,Somewhat important,Important
13939.0,Other,,65+,60+,65 or over,45+,50+,60+,65+,,,,Complete,,,3.0,No,,Omit,,,,,,Omit,Omit,,Omit,Omit,,Omit,Omit,About the same,Omit,No,2.0,,,,No,,,,,,,,,,,,,Yes,,,,,45+,65+,,,,,,,,,,,,,,State questionnaire,,,,,East,,Other,Male,,Omit,Omit,Married men,Rural,Small Cities/Rural,West Virginia,Other,,Telephone survey,,,,Omit,Omit,Omit,,,Version 2,,0.144030168652534,,,Omit,Omit
13940.0,Patrick Morrisey,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,2.0,No,,The Republican Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,Favorable,,Favorable,Only Republican Party,,Favorable,Both,Better,To express support for Donald Trump,No,2.0,,,,No,,,,,,,,,,,No,,Yes,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,East,,The Republican candidate,Male,White men,Somewhat serious,Serious,Married men,"Cities 10,000-50,000",Small Cities/Rural,West Virginia,Other,,Telephone survey,,,,No impact,Strongly or somewhat approve,Strongly approve,,,Version 2,,1.28577077388763,,,Very important,Important
13941.0,Joe Manchin,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,3.0,No,,The Democratic Party,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Favorable,Favorable,,Unfavorable,Only Democratic Party,,Unfavorable,Only Joe Manchin,About the same,To express opposition to Donald Trump,No,2.0,,,,Yes,,,,,,,,,,,No,,No,,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,,White,White,White,East,,The Democratic candidate,Female,White women,Somewhat serious,Serious,Non married women,Rural,Small Cities/Rural,West Virginia,Other,,Telephone survey,,,,No impact,Strongly or somewhat disapprove,Strongly disapprove,,,Version 2,,2.73258519172668,,,Not too important,Not important
13942.0,Joe Manchin,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,1.0,No,,The Republican Party,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,Favorable,,Unfavorable,Both parties,,Favorable,Only Joe Manchin,About the same,Donald Trump was not a factor,No,3.0,,,,No,,,,,,,,,,,No,,Yes,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,,White,White,White,East,,The Democratic candidate,Male,White men,Somewhat serious,Serious,Married men,Rural,Small Cities/Rural,West Virginia,Other,,Telephone survey,,,,No impact,Strongly or somewhat approve,Somewhat approve,,,Version 2,,0.460492938756943,,,Not at all important,Not important
13943.0,Patrick Morrisey,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,1.0,Yes,,The Republican Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Unfavorable,,Favorable,Only Republican Party,,Favorable,Only Patrick Morrisey,About the same,Donald Trump was not a factor,No,1.0,,,,No,,,,,,,,,,,No,,Yes,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,East,,The Republican candidate,Female,White women,Somewhat serious,Serious,Married women,Rural,Small Cities/Rural,West Virginia,Other,,Telephone survey,,,,No impact,Strongly or somewhat approve,Strongly approve,,,Version 2,,1.96487355232239,,,Somewhat important,Important
13944.0,Joe Manchin,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,2.0,No,,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Favorable,,Unfavorable,Only Democratic Party,,Unfavorable,Only Joe Manchin,Worse,To express opposition to Donald Trump,No,4.0,,,,No,,,,,,,,,,,No,,Yes,,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,,White,White,White,East,,The Democratic candidate,Male,White men,Very serious,Serious,Married men,"Cities 50,000-500,000","Cities over 50,000",West Virginia,Other,,Telephone survey,,,,Hurt,Strongly or somewhat disapprove,Strongly disapprove,,,Version 2,,0.419256120920181,,,Somewhat important,Important
13945.0,Patrick Morrisey,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,1.0,No,,The Republican Party,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Unfavorable,Unfavorable,,Favorable,Only Republican Party,,Favorable,Only Patrick Morrisey,Better,Donald Trump was not a factor,No,3.0,,,,No,,,,,,,,,,,No,,Yes,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,East,,The Republican candidate,Female,White women,Very serious,Serious,Married women,Rural,Small Cities/Rural,West Virginia,Other,,Telephone survey,,,,No impact,Strongly or somewhat approve,Strongly approve,,,Version 2,,1.24035477638245,,,Not too important,Not important
13946.0,Joe Manchin,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,1.0,No,,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Omit,,Unfavorable,Only Democratic Party,,Unfavorable,Omit,About the same,To express opposition to Donald Trump,No,1.0,,,,Omit,,,,,,,,,,,No,,No,,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,,White,White,White,East,,The Democratic candidate,Female,White women,Very serious,Serious,Non married women,"Cities 10,000-50,000",Small Cities/Rural,West Virginia,Other,,Telephone survey,,,,Hurt,Strongly or somewhat disapprove,Strongly disapprove,,,Version 2,,0.565272271633148,,,Very important,Important
13947.0,Joe Manchin,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,2.0,No,,The Republican Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Omit,,Unfavorable,Only Republican Party,,Favorable,Omit,About the same,Donald Trump was not a factor,No,2.0,,,,No,,,,,,,,,,,No,,Yes,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,East,,The Democratic candidate,Female,White women,Somewhat serious,Serious,Married women,Rural,Small Cities/Rural,West Virginia,Other,,Telephone survey,,,,Helped,Strongly or somewhat approve,Strongly approve,,,Version 2,,0.762388288974762,,,Not at all important,Not important
13948.0,Joe Manchin,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,2.0,Yes,,The Democratic Party,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Favorable,,Unfavorable,Only Democratic Party,,Unfavorable,Only Joe Manchin,About the same,To express opposition to Donald Trump,Yes,3.0,,,,Yes,,,,,,,,,,,No,,No,,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,,White,White,White,East,,The Democratic candidate,Female,White women,Somewhat serious,Serious,Non married women,Rural,Small Cities/Rural,West Virginia,Other,,Telephone survey,,,,No impact,Strongly or somewhat disapprove,Strongly disapprove,,,Version 2,,1.06045281887054,,,Somewhat important,Important
13949.0,Patrick Morrisey,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,1.0,No,,The Republican Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Favorable,,Favorable,Both parties,,Favorable,Both,About the same,To express support for Donald Trump,No,3.0,,,,No,,,,,,,,,,,No,,Yes,,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,,White,White,White,East,,The Republican candidate,Female,White women,Very serious,Serious,Married women,Rural,Small Cities/Rural,West Virginia,Other,,Telephone survey,,,,Helped,Strongly or somewhat approve,Strongly approve,,,Version 2,,1.09501433372498,,,Somewhat important,Important
13950.0,Patrick Morrisey,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,,3.0,Yes,,Omit,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,Unfavorable,,Favorable,Only Republican Party,,Favorable,Only Patrick Morrisey,About the same,Donald Trump was not a factor,No,4.0,,,,No,,,,,,,,,,,No,,Yes,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,Independent Men,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,,White,White,White,East,,The Republican candidate,Male,White men,Somewhat serious,Serious,Married men,Suburbs,Suburbs,West Virginia,White suburban men,,Telephone survey,,,,No impact,Strongly or somewhat approve,Somewhat approve,,,Version 2,,3.15233778953552,,,Somewhat important,Important
13951.0,Joe Manchin,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,3.0,No,,The Democratic Party,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,Favorable,,Unfavorable,Only Democratic Party,,Unfavorable,Only Joe Manchin,About the same,Donald Trump was not a factor,No,4.0,,,,No,,,,,,,,,,,No,,Yes,,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,,White,White,White,East,,The Democratic candidate,Male,White men,Very serious,Serious,Married men,Suburbs,Suburbs,West Virginia,White suburban men,,Telephone survey,,,,Omit,Strongly or somewhat approve,Somewhat approve,,,Version 2,,0.574830770492554,,,Very important,Important
13952.0,Patrick Morrisey,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,2.0,No,,The Republican Party,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Unfavorable,Unfavorable,,Favorable,Only Republican Party,,Favorable,Only Patrick Morrisey,Better,To express support for Donald Trump,No,3.0,,,,No,,,,,,,,,,,No,,Yes,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,East,,The Republican candidate,Male,White men,Very serious,Serious,Married men,Rural,Small Cities/Rural,West Virginia,Other,,Telephone survey,,,,Helped,Strongly or somewhat approve,Strongly approve,,,Version 2,,2.64479541778564,,,Somewhat important,Important
13953.0,Joe Manchin,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,1.0,No,,The Democratic Party,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Favorable,Favorable,,Unfavorable,Only Democratic Party,,Unfavorable,Only Joe Manchin,About the same,To express opposition to Donald Trump,Yes,3.0,,,,Yes,,,,,,,,,,,No,,Yes,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,,White,White,White,East,,The Democratic candidate,Female,White women,Somewhat serious,Serious,Married women,"Cities 10,000-50,000",Small Cities/Rural,West Virginia,Other,,Telephone survey,,,,Hurt,Strongly or somewhat disapprove,Strongly disapprove,,,Version 2,,2.20472455024719,,,Very important,Important
13954.0,Patrick Morrisey,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,1.0,No,,The Republican Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,Unfavorable,,Favorable,Only Republican Party,,Favorable,Only Patrick Morrisey,Better,To express support for Donald Trump,No,3.0,,,,No,,,,,,,,,,,No,,Yes,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,East,,The Republican candidate,Male,White men,Very serious,Serious,Married men,"Cities 10,000-50,000",Small Cities/Rural,West Virginia,Other,,Telephone survey,,,,Helped,Strongly or somewhat approve,Strongly approve,,,Version 2,,1.66079604625702,,,Very important,Important
13955.0,Patrick Morrisey,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,2.0,No,,The Republican Party,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Unfavorable,Unfavorable,,Favorable,Only Republican Party,,Favorable,Only Patrick Morrisey,About the same,Donald Trump was not a factor,No,2.0,,,,No,,,,,,,,,,,No,,Yes,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,,White,White,White,East,,The Republican candidate,Male,White men,Somewhat serious,Serious,Married men,Rural,Small Cities/Rural,West Virginia,Other,,Telephone survey,,,,Helped,Strongly or somewhat approve,Somewhat approve,,,Version 2,,2.00271034240723,,,Very important,Important
