ID,SENMI18,GOVMI18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVDEM2,FAVPARTY,FAVREP2,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GOV,HEALTHCARE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,LATINO,MARRIED,MIWATER18,MIWATER18SCHUETTE,MIWATER18WHITMER,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,UNIONHH12,VERSION,VOTE2016,WEIGHT,WHNCLINC,WOMEN,WOMEN2
13198.0,Debbie Stabenow,Gretchen Whitmer,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,14.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Only Democratic Party,Unfavorable,Worse,To express opposition to Donald Trump,No,2.0,The Democratic candidate,,Yes,,,,,,,,No,Yes,,,,,,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,,The Democratic candidate,Male,Black men,Very serious,Serious,Married men,Suburbs,Suburbs, Michigan,Other,,Telephone survey,,,,Hurt,Strongly or somewhat disapprove,Strongly disapprove,,No,Version 2,,0.805921852588654,,Somewhat important,Important
13199.0,John James,Bill Schuette,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,8.0,The Republican Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Only Republican Party,Favorable,Better,Donald Trump was not a factor,No,2.0,The Republican candidate,,No,,,,,,,,No,No,,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,Midwest,,The Republican candidate,Female,White women,Very serious,Serious,Non married women,Suburbs,Suburbs, Michigan,White suburban women,,Telephone survey,,,,Helped,Strongly or somewhat approve,Strongly approve,,No,Version 2,,0.808918416500092,,Not too important,Not important
13200.0,Debbie Stabenow,Gretchen Whitmer,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,,3.0,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Only Democratic Party,Unfavorable,Worse,Donald Trump was not a factor,No,4.0,The Democratic candidate,,No,,,,,,,,Yes,No,,,,,,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Midwest,,The Democratic candidate,Female,Latino women,Very serious,Serious,Non married women,"Cities 50,000-500,000","Cities over 50,000", Michigan,Other,,Telephone survey,,,,Hurt,Strongly or somewhat disapprove,Somewhat disapprove,,No,Version 2,,0.417652547359467,,Somewhat important,Important
13201.0,Debbie Stabenow,Gretchen Whitmer,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,5.0,The Democratic Party,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Favorable,Omit,Omit,Worse,Donald Trump was not a factor,No,2.0,The Democratic candidate,,Yes,,,,,,,,No,Yes,,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,,,,,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,Very serious,Serious,Married women,"Cities 50,000-500,000","Cities over 50,000", Michigan,Other,,Telephone survey,,,,Hurt,Strongly or somewhat disapprove,Strongly disapprove,,No,Version 2,,1.61438429355621,,Very important,Important
13202.0,John James,Bill Schuette,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,4.0,The Republican Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,Only Republican Party,Favorable,About the same,To express support for Donald Trump,No,2.0,The Republican candidate,,No,,,,,,,,No,Yes,,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Midwest,,The Republican candidate,Male,White men,Somewhat serious,Serious,Married men,Suburbs,Suburbs, Michigan,White suburban men,,Telephone survey,,,,Helped,Strongly or somewhat approve,Strongly approve,,No,Version 2,,0.618774056434631,,Somewhat important,Important
13203.0,Debbie Stabenow,Gretchen Whitmer,,,,,,,,,,,Complete,,1.0,The Democratic Party,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Favorable,Only Democratic Party,Unfavorable,About the same,To express opposition to Donald Trump,Yes,5.0,The Democratic candidate,,Yes,,,,,,,,No,Yes,,,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,Very serious,Serious,Married women,Rural,Small Cities/Rural, Michigan,Other,,Telephone survey,,,,Hurt,Strongly or somewhat disapprove,Strongly disapprove,,No,Version 2,,0.30747777223587,,Very important,Important
13204.0,Debbie Stabenow,Bill Schuette,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,5.0,The Republican Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,Only Republican Party,Favorable,About the same,To express support for Donald Trump,No,3.0,The Republican candidate,,No,,,,,,,,No,Yes,,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Male,White men,Omit,Omit,Married men,"Cities 50,000-500,000","Cities over 50,000", Michigan,Other,,Telephone survey,,,,Helped,Strongly or somewhat approve,Strongly approve,,No,Version 2,,0.457197189331055,,Somewhat important,Important
13205.0,Debbie Stabenow,Gretchen Whitmer,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,12.0,The Democratic Party,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Favorable,Only Democratic Party,Unfavorable,Worse,To express opposition to Donald Trump,No,1.0,The Democratic candidate,,Yes,,,,,,,,No,Yes,,,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Male,White men,Somewhat serious,Serious,Married men,Suburbs,Suburbs, Michigan,White suburban men,,Telephone survey,,,,Hurt,Strongly or somewhat disapprove,Strongly disapprove,,No,Version 2,,1.61404991149902,,Very important,Important
13206.0,John James,Bill Schuette,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,9.0,The Republican Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,Only Republican Party,Favorable,About the same,To express support for Donald Trump,No,3.0,The Republican candidate,,No,,,,,,,,No,Yes,,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Midwest,,The Republican candidate,Male,White men,Not too serious,Not serious,Married men,Suburbs,Suburbs, Michigan,White suburban men,,Telephone survey,,,,Helped,Strongly or somewhat approve,Strongly approve,,No,Version 2,,0.518162488937378,,Somewhat important,Important
13207.0,Debbie Stabenow,Gretchen Whitmer,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Democratic Party,Unfavorable,About the same,Donald Trump was not a factor,No,5.0,The Democratic candidate,,Yes,,,,,,,,No,Yes,,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,Very serious,Serious,Married women,Rural,Small Cities/Rural, Michigan,Other,,Telephone survey,,,,Hurt,Strongly or somewhat disapprove,Strongly disapprove,,No,Version 2,,0.300292134284973,,Very important,Important
13208.0,John James,Bill Schuette,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,3.0,The Republican Party,,,,,,Unfavorable,Neither party,Unfavorable,Omit,Donald Trump was not a factor,No,4.0,The Republican candidate,,No,,,,,,,,No,No,,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,White,Midwest,,The Republican candidate,Female,White women,Very serious,Serious,Non married women,Suburbs,Suburbs, Michigan,White suburban women,,Telephone survey,,,,Omit,Strongly or somewhat approve,Somewhat approve,,No,Version 2,,0.169343397021294,,Not too important,Not important
13209.0,Debbie Stabenow,Gretchen Whitmer,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,10.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Democratic Party,Unfavorable,About the same,Donald Trump was not a factor,No,3.0,The Democratic candidate,,Yes,,,,,,,,No,Yes,,,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,Not too serious,Not serious,Married women,Suburbs,Suburbs, Michigan,White suburban women,,Telephone survey,,,,No impact,Strongly or somewhat disapprove,Strongly disapprove,,No,Version 2,,0.693341910839081,,Very important,Important
13210.0,John James,Bill Schuette,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,13.0,The Republican Party,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Unfavorable,Only Republican Party,Favorable,Better,To express support for Donald Trump,No,1.0,The Republican candidate,,No,,,,,,,,No,No,,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,White,Midwest,,The Republican candidate,Female,White women,Somewhat serious,Serious,Non married women,Suburbs,Suburbs, Michigan,White suburban women,,Telephone survey,,,,Helped,Strongly or somewhat approve,Strongly approve,,No,Version 2,,1.58143544197083,,Not too important,Not important
13211.0,Debbie Stabenow,Gretchen Whitmer,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,2.0,The Democratic Party,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Favorable,Only Democratic Party,Unfavorable,About the same,To express opposition to Donald Trump,No,4.0,The Democratic candidate,,Yes,,,,,,,,No,No,,,,,,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,,The Democratic candidate,Female,Black women,Very serious,Serious,Non married women,"Cities 50,000-500,000","Cities over 50,000", Michigan,Other,,Telephone survey,,,,Omit,Strongly or somewhat disapprove,Strongly disapprove,,Yes,Version 2,,0.971824944019318,,Very important,Important
13212.0,Debbie Stabenow,Gretchen Whitmer,65+,60+,65 or over,45+,50+,60+,65+,,,,Complete,,11.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,,,Omit,Omit,Unfavorable,About the same,Donald Trump was not a factor,No,2.0,The Democratic candidate,,Omit,,,,,,,,,Yes,,,,,,45+,65+,Independent/Something else,,,Independent men,Independent,Independent Men,,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,,State questionnaire,,,,Midwest,,The Democratic candidate,Male,,Somewhat serious,Serious,Married men,Suburbs,Suburbs, Michigan,,,Telephone survey,,,,Hurt,Strongly or somewhat disapprove,Strongly disapprove,,No,Version 2,,0.35664576292038,,Not too important,Not important
13213.0,Debbie Stabenow,Gretchen Whitmer,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,12.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Democratic Party,Unfavorable,About the same,To express opposition to Donald Trump,No,2.0,The Democratic candidate,,Yes,,,,,,,,No,Yes,,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,Very serious,Serious,Married women,Suburbs,Suburbs, Michigan,White suburban women,,Telephone survey,,,,Hurt,Strongly or somewhat disapprove,Strongly disapprove,,No,Version 2,,0.527366161346436,,Very important,Important
13214.0,John James,Bill Schuette,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,5.0,The Republican Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,Only Republican Party,Favorable,Better,To express support for Donald Trump,No,5.0,The Republican candidate,,No,,,,,,,,No,Yes,,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Midwest,,The Republican candidate,Male,White men,Somewhat serious,Serious,Married men,Rural,Small Cities/Rural, Michigan,Other,,Telephone survey,,,,Omit,Strongly or somewhat approve,Strongly approve,,No,Version 2,,0.224420472979546,,Somewhat important,Important
13215.0,Debbie Stabenow,Gretchen Whitmer,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,The Democratic Party,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Favorable,Only Democratic Party,Unfavorable,About the same,Donald Trump was not a factor,No,5.0,The Democratic candidate,,Yes,,,,,,,,No,Yes,,,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,Somewhat serious,Serious,Married women,Rural,Small Cities/Rural, Michigan,Other,,Telephone survey,,,,No impact,Strongly or somewhat disapprove,Strongly disapprove,,No,Version 2,,1.00780856609344,,Very important,Important
