ID,HOUCA18,GOVCA18,SENCA18,ABORTION18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND16,ATTEND16B,ATTREL,BACKSIDE,BOYSGIRLS,BREAK18,BREAK18A,BREAK18B,BRNAGAIN,CALL,CDNUM,CHILD18,CHILDBOY,CHILDGIRL,CONTROLHOUSE,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,ELECTSECFOREIGN18,FAVDEM2,FAVPARTY,FAVPELOSI,FAVREP2,FINSIT2,FORTRUMPH,FTVOTER18,GEOCODE,GOV,GUN16,GUNOWNER12,HEALTHCARE18,HEALTHPRE18,HOU,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVANAUGH18,LATINO,LGBT,MARRIED,MUELLERAPP,NEC,NEC2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE18,RACE18B,RACE2B,RACEAI,RACEFACTOR,REGION,REL5,RELIGN18,RELWHITE,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18HOU,TIME18HOUMONTH,TIME18HOUWEEK,TRACK,TRADE18,TRUMP2,TRUMP4,TRUMPFP18,TRUMPIMM,UNITED18,VERSION,VETVOTER,VOTE2016,VOTEISS18,WEIGHT,WHITEREL,WHNCLINC,WHTEVANG,WOMEN,WOMEN2,WPROTBRN,WPROTBRN3
25651.0,A Republican candidate,John Cox,Other,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,,10.0,,,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,Unfavorable,Only Republican Party,,Favorable,About the same,Donald Trump was not a factor,,2.0,The Republican candidate,,,,,The Republican candidate,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",,,No,No,,,Good,Excellent or good,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,,,White,White,,West,,,,,Other,Female,White women,,,,Suburbs,Suburbs,English,California,White suburban women,No impact,Telephone survey,,,,Generally going in the right direction,No impact,,,,,Staying about the same,Version 4,,,,0.0,,No,,,,,
25657.0,A Republican candidate,John Cox,Other,,65+,60+,65 or over,45+,50+,60+,65+,,,,,,,Complete,,,,,,,39.0,,,,,Attended college but received no degree,No college degree,More than high school graduate,,,,Unfavorable,Only Republican Party,,Favorable,Better,Donald Trump was not a factor,,5.0,The Republican candidate,,,,,The Republican candidate,,,,,,,,,,No,No,,,Good,Excellent or good,45+,65+,,Republican,,,Republican men,Republican,Republican Men,,Conservative,,Independent/Something else,Conservative Republicans,,,National questionnaire,,,,,,,West,,,,,Other,Male,,,,,Suburbs,Suburbs,English,California,,No impact,Telephone survey,,,,Generally going in the right direction,No impact,,,,,Becoming more divided,Version 4,,,,0.0,,,,,,,
25666.0,A Republican candidate,John Cox,Other,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,,,20.0,,,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,Unfavorable,Only Republican Party,,Favorable,Better,To express support for Donald Trump,,1.0,The Republican candidate,,,,,The Republican candidate,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",,,No,No,,,Excellent,Excellent or good,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,,,White,White,,West,,,,,Other,Male,White men,,,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,Helped,Telephone survey,,,,Generally going in the right direction,Helped,,,,,Becoming more divided,Version 4,,,,0.0,,No,,,,,
25670.0,A Republican candidate,John Cox,Other,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,,,33.0,,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,Unfavorable,Only Republican Party,,Favorable,About the same,To express support for Donald Trump,,4.0,The Republican candidate,,,,,The Republican candidate,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",,,No,No,,,Excellent,Excellent or good,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,,,White,White,,West,,,,,Other,Male,White men,,,,"Cities over 500,000","Cities over 50,000",English,California,Other,Helped,Telephone survey,,,,Generally going in the right direction,Helped,,,,,Becoming more united,Version 4,,,,0.0,,No,,,,,
25672.0,A Republican candidate,John Cox,Other,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,,,48.0,,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,Unfavorable,Only Republican Party,,Favorable,Better,To express support for Donald Trump,,5.0,The Republican candidate,,,,,The Republican candidate,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",,,No,No,,,Excellent,Excellent or good,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,,,White,White,,West,,,,,Other,Female,White women,,,,Suburbs,Suburbs,English,California,White suburban women,Helped,Telephone survey,,,,Generally going in the right direction,Helped,,,,,Staying about the same,Version 4,,,,0.0,,No,,,,,
25705.0,A Republican candidate,John Cox,Other,Omit,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,Latino 45-59,White 45-64,,,,Complete,,,,,,,23.0,,,,The Republican Party,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Yes,,,,,,,Yes,2.0,The Republican candidate,,,,,The Republican candidate,,,,,,,,,Support,Yes,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,All others,Conservative,,Independent/Something else,Conservative Republicans,Other,White,National questionnaire,Hispanic/Latino,,,Non-white,Hispanic/Latino,,West,,,,,Other,Male,Latino men,,,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,,Telephone survey,,,,,,Strongly or somewhat approve,Strongly approve,The U.S. more safe,,,Version 1,Yes,Didn't vote,Shouldn't be able to vote will cast ballots,0.0,,,,,,,
25711.0,A Republican candidate,John Cox,Other,Overturn it,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,,23.0,,,,The Republican Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,No,,,,,,,No,4.0,The Republican candidate,,,,,The Republican candidate,,,,,,,,,Support,No,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,,,White,White,,West,,,,,Other,Female,White women,,,,Suburbs,Suburbs,English,California,White suburban women,,Telephone survey,,,,,,Strongly or somewhat approve,Strongly approve,The U.S. more safe,,,Version 1,No,Donald Trump,Shouldn't be able to vote will cast ballots,0.0,,,,,,,
25719.0,A Republican candidate,John Cox,Other,Overturn it,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,Latino 60+,White 45-64,,,,Complete,,,,,,,22.0,,,,The Republican Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Yes,,,,,,,No,2.0,The Republican candidate,,,,,The Republican candidate,,,,,,,,,Support,Yes,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,All others,Conservative,,Independent/Something else,Conservative Republicans,Other,White,National questionnaire,Hispanic/Latino,,,Non-white,Hispanic/Latino,,West,,,,,Other,Female,Latino women,,,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,,Telephone survey,,,,,,Strongly or somewhat approve,Somewhat approve,No difference,,,Version 1,No,Donald Trump,Shouldn't be able to vote will cast ballots,0.0,,,,,,,
25734.0,A Republican candidate,John Cox,Other,Omit,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,All others,All others,,,,Complete,,,,,,,50.0,,,,The Republican Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Yes,,,,,,,Yes,5.0,The Republican candidate,,,,,The Republican candidate,,,,,,,,,Support,No,,,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Independent,Independent Women,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Other,Asian,National questionnaire,Asian,,,Non-white,Asian,,West,,,,,Other,Female,All other races,,,,Suburbs,Suburbs,English,California,Other,,Telephone survey,,,,,,Strongly or somewhat approve,Strongly approve,The U.S. more safe,,,Version 1,No,Hillary Clinton,Shouldn't be able to vote will cast ballots,0.0,,,,,,,
25738.0,A Republican candidate,John Cox,Other,Keep it as is,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,,,49.0,,,,The Republican Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,No,,,,,,,No,5.0,The Republican candidate,,,,,The Republican candidate,,,,,,,,,Support,No,,,,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,,,White,White,,West,,,,,Other,Male,White men,,,,Suburbs,Suburbs,English,California,White suburban men,,Telephone survey,,,,,,Strongly or somewhat approve,Somewhat approve,The U.S. less safe,,,Version 1,Yes,Donald Trump,Shouldn't be able to vote will cast ballots,0.0,,,,,,,
25745.0,A Republican candidate,John Cox,Other,Keep it as is,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,,,51.0,,,,The Republican Party,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Yes,,,,,,,No,5.0,The Republican candidate,,,,,The Republican candidate,,,,,,,,,Support,No,,,,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,,,White,White,,West,,,,,Other,Male,White men,,,,Suburbs,Suburbs,English,California,White suburban men,,Telephone survey,,,,,,Strongly or somewhat approve,Strongly approve,The U.S. more safe,,,Version 1,No,Donald Trump,Omit,0.0,,,,,,,
25783.0,A Republican candidate,John Cox,Other,,65+,60+,65 or over,45+,50+,60+,65+,,,,A few times a month,At least monthly,Protestant/Do not attend weekly,Complete,No children in home,,,,Yes,,48.0,No,No,No,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,,,,,,,,,,,5.0,The Republican candidate,Omit,Yes,,Omit,The Republican candidate,,,,,,,,Immigration,,,,Yes,,,,45+,65+,Women without children,Independent/Something else,,,Independent women,Something else,Independent Women,,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,,National questionnaire,,,,,,,West,Protestant/Other Non-Catholic Christian,Protestant,,,Other,Female,,Not too serious,Not serious,Married women,Suburbs,Suburbs,,California,,,Telephone survey,,,,,,Strongly or somewhat approve,Somewhat approve,,,,Version 3,,,,0.0,,,All others,Somewhat important,Important,,
25807.0,A Republican candidate,John Cox,Other,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Never,A few times a year or less,All others,Complete,"Yes, both boys and girls",,,,No,,6.0,Yes,Yes,Yes,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,2.0,The Republican candidate,Oppose,No,,The Republican Party,The Republican candidate,,,,,,,,Immigration,,No,,Yes,,,,18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,,,White,White,,West,None,None,None,,Other,Male,White men,Not at all serious,Not serious,Married men,Suburbs,Suburbs,English,California,White suburban men,,Telephone survey,,,,,,Strongly or somewhat approve,Strongly approve,,,,Version 3,,,,0.0,White none,,All others,Not at all important,Not important,No,All others
25821.0,A Republican candidate,John Cox,Other,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week or more,At least monthly,Protestant/Attend weekly,Complete,No children in home,,,,Yes,,7.0,No,No,No,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,2.0,The Republican candidate,Oppose,Yes,,The Republican Party,The Republican candidate,,,,,,,,Omit,,No,,Yes,,,,45+,65+,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,,,White,White,,West,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,Other,Male,White men,Not at all serious,Not serious,Married men,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,,Telephone survey,,,,,,Strongly or somewhat approve,Strongly approve,,,,Version 3,,,,0.0,White Protestants,,White Born-again/Evangelical Christians,Somewhat important,Important,Yes,White Protestant evangelical
25823.0,A Republican candidate,John Cox,Other,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Once a week or more,At least monthly,Catholic/Attend weekly,Complete,No children in home,,,,No,,26.0,No,No,No,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,1.0,The Republican candidate,Support,No,,The Republican Party,The Republican candidate,,,,,,,,Immigration,,Yes,,Yes,,,,45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,All others,Conservative,,Independent/Something else,Conservative Republicans,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,,,Non-white,Hispanic/Latino,,West,Catholic,Catholic,,,Other,Female,Latino women,Somewhat serious,Serious,Married women,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,,Telephone survey,,,,,,Strongly or somewhat approve,Strongly approve,,,,Version 3,,,,0.0,Non-white,,All others,Somewhat important,Important,No,
25825.0,A Republican candidate,John Cox,Other,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,All others,All others,A few times a month,At least monthly,All others,Complete,No children in home,,,,Yes,,1.0,No,No,No,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,2.0,The Republican candidate,Oppose,Yes,,The Republican Party,The Republican candidate,,,,,,,,The economy,,No,,Yes,,,,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Independent,Independent Women,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Other,Other,National questionnaire,Other,,,Non-white,Other,,West,None,None,,,Other,Female,All other races,Somewhat serious,Serious,Married women,Suburbs,Suburbs,English,California,Other,,Telephone survey,,,,,,Strongly or somewhat approve,Somewhat approve,,,,Version 3,,,,0.0,Non-white,,All others,Somewhat important,Important,No,
25835.0,A Republican candidate,John Cox,Other,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week or more,At least monthly,Protestant/Attend weekly,Complete,No children in home,,,,Yes,,20.0,No,No,No,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,1.0,The Republican candidate,Oppose,No,,The Republican Party,The Republican candidate,,,,,,,,Immigration,,No,,Yes,,,,45+,65+,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,,,White,White,,West,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,Other,Male,White men,Not too serious,Not serious,Married men,Suburbs,Suburbs,English,California,White suburban men,,Telephone survey,,,,,,Strongly or somewhat approve,Strongly approve,,,,Version 3,,,,0.0,White Protestants,,White Born-again/Evangelical Christians,Omit,Omit,Yes,White Protestant evangelical
25843.0,A Republican candidate,John Cox,Other,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Once a week or more,At least monthly,Protestant/Attend weekly,Complete,No children in home,,,,Yes,,3.0,No,No,No,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,2.0,The Republican candidate,Oppose,No,,The Democratic Party,The Republican candidate,,,,,,,,Health care,,No,,Yes,,,,45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,,,White,White,,West,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,Other,Male,White men,Somewhat serious,Serious,Married men,Suburbs,Suburbs,English,California,White suburban men,,Telephone survey,,,,,,Strongly or somewhat approve,Somewhat approve,,,,Version 3,,,,0.0,White Protestants,,White Born-again/Evangelical Christians,Not too important,Not important,Yes,White Protestant evangelical
