ID,SENPA18,GOVPA18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVDEM2,FAVPARTY,FAVREP2,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GOV,HEALTHCARE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,LATINO,MARRIED,NEC,NEC2,OPIOID18,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,UNIONHH12,VERSION,VOTE2016,WEIGHT,WHNCLINC,WOMEN,WOMEN2
49646.0,Bob Casey,Tom Wolf,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Call 2,2.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,1.0,The Democratic candidate,Major changes,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",Health care,Yes,No,Not so good,Not so good or poor,,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,134.0,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,East,Politically motivated,The Democratic candidate,Female,Latino women,,,Non married women,"Cities over 500,000","Cities over 50,000",Spanish,Pennsylvania,Other,Hurt,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,,Version 1,Hillary Clinton,0.478050142526627,No,,
49242.0,Bob Casey,Tom Wolf,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Call 2,2.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Only Democratic Party,Unfavorable,Omit,To express opposition to Donald Trump,No,1.0,The Democratic candidate,,Yes,,,,,,,,Yes,Yes,,,Disapprove,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,134.0,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,East,,The Democratic candidate,Female,Latino women,Not too serious,Not serious,Married women,"Cities over 500,000","Cities over 50,000",Spanish,Pennsylvania,Other,,Election day exit poll,,,,No impact,,,,Yes,Version 2,,0.273604363203049,,Omit,Omit
48830.0,Bob Casey,Tom Wolf,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,Call 2,2.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,1.0,The Democratic candidate,Major changes,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",Health care,Yes,Yes,Not so good,Not so good or poor,,45+,65+,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,134.0,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,East,Omit,The Democratic candidate,Male,Latino men,,,Married men,"Cities over 500,000","Cities over 50,000",Spanish,Pennsylvania,Other,Omit,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Somewhat disapprove,Too tough,,Version 1,Hillary Clinton,0.676553726196289,No,,
48893.0,Bob Casey,Scott Wagner,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,Latino 60+,Latino 45-64,Complete,Call 2,2.0,The Democratic Party,,,,,,Favorable,Both parties,Favorable,Better,To express support for Donald Trump,No,1.0,The Republican candidate,,No,,,,,,,,Yes,,,,Approve,45+,18-64,,,,,,,,Liberal,134.0,,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,East,,The Democratic candidate,Male,Latino men,Very serious,Serious,,"Cities over 500,000","Cities over 50,000",Spanish,Pennsylvania,Other,,Election day exit poll,,,,Helped,,,,No,Version 2,,0.504603803157806,,Very important,Important
60602.0,Bob Casey,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,18.0,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,Only Democratic Party,Unfavorable,Worse,Donald Trump was not a factor,No,5.0,,,Omit,,,,,,,,No,Yes,,,Disapprove,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Conservative,15.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,East,,The Democratic candidate,Male,White men,Somewhat serious,Serious,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Pennsylvania,Other,,Election day exit poll,,,,Hurt,,,,Yes,Version 2,,1.13663351535797,,Somewhat important,Important
60545.0,Bob Casey,,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,Latino 18-29,White 18-29,Complete,Call 3,9.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,4.0,,,,,,,,,,Gun policy,Yes,Yes,,,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,90.0,Liberal Democrats,Liberal Democrats,Other,White,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,East,,The Democratic candidate,Male,Latino men,Very serious,Serious,Married men,"Cities 10,000-50,000",Small Cities/Rural,English,Pennsylvania,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,,Version 3,,0.858365595340729,,Very important,Important
64530.0,Bob Casey,,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Call 3,18.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,5.0,,,,,,,,,,Health care,No,Yes,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,,16.0,,,Black,Black,National questionnaire,Black,Non-white,Black,East,,The Democratic candidate,Male,Black men,Very serious,Serious,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Pennsylvania,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Somewhat disapprove,,,Version 3,,0.471355646848679,,Very important,Important
48091.0,Bob Casey,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 2,15.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,4.0,,Minor changes,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",Immigration,No,Yes,Good,Excellent or good,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,53.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,East,Politically motivated,The Democratic candidate,Female,White women,,,Married women,Suburbs,Suburbs,English,Pennsylvania,White suburban women,No impact,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,Omit,,Version 1,Donald Trump,0.959673881530762,Yes,,
60556.0,Bob Casey,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,,Complete,Call 3,2.0,The Republican Party,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Unfavorable,Neither party,Unfavorable,About the same,Donald Trump was not a factor,No,1.0,,,Yes,,,,,,,,Yes,No,,,Disapprove,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,134.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,East,,The Democratic candidate,Female,Latino women,Very serious,Serious,Non married women,"Cities over 500,000","Cities over 50,000",English,Pennsylvania,Other,,Election day exit poll,,,,Hurt,,,,No,Version 2,,0.459948062896729,,Very important,Important
47480.0,Bob Casey,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 2,18.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,5.0,,Major changes,,,,,,,,Omit,No,Yes,Good,Excellent or good,,45+,65+,,,,,,,,Moderate,15.0,,,White,White,State questionnaire,White,White,White,East,Omit,The Democratic candidate,Male,White men,,,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Pennsylvania,Other,No impact,Election day exit poll,In the last month,In the last month,Before that,,Strongly or somewhat disapprove,Somewhat disapprove,About right,,Version 1,Omit,1.38873422145844,,,
47210.0,Bob Casey,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 2,3.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Democratic Party,Unfavorable,About the same,Donald Trump was not a factor,No,1.0,,,No,,,,,,,,No,No,,,Disapprove,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,127.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,East,,The Democratic candidate,Female,White women,Not too serious,Not serious,Non married women,"Cities over 500,000","Cities over 50,000",English,Pennsylvania,Other,,Election day exit poll,,,,No impact,,,,No,Version 2,,0.682992100715637,,Very important,Important
35033.0,Bob Casey,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Not complete,Call 1,14.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,5.0,,,,,,,,,,,No,No,,,,45+,65+,,,,,,,,,77.0,,,White,White,National questionnaire,White,White,White,East,,The Democratic candidate,Female,White women,,,Non married women,Rural,Small Cities/Rural,English,Pennsylvania,Other,,Election day exit poll,,,,,,,,,Version 3,,0.610056161880493,,,
32800.0,Bob Casey,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,9.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,Yes,4.0,,,,,,,,,,,No,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,90.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,White,East,,The Democratic candidate,Male,White men,,,,"Cities 10,000-50,000",Small Cities/Rural,English,Pennsylvania,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,,Version 1,Donald Trump,0.866494476795197,,,
49784.0,Bob Casey,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 2,9.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,4.0,,Minor changes,Omit,,,,,,,Immigration,No,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,90.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,White,East,Justified,The Democratic candidate,Female,White women,,,,"Cities 10,000-50,000",Small Cities/Rural,English,Pennsylvania,Other,,Election day exit poll,,,,,,,About right,,Version 2,,0.913975119590759,,,
59397.0,Lou Barletta,,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 3,8.0,The Republican Party,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Only Republican Party,Favorable,Better,Donald Trump was not a factor,No,3.0,,,No,,,,,,,,No,No,,,Approve,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,Independent Women,White Independent,Conservative,101.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,White,East,,The Republican candidate,Female,White women,Very serious,Serious,Non married women,Suburbs,Suburbs,English,Pennsylvania,White suburban women,,Election day exit poll,,,,Helped,,,,No,Version 2,,1.01220607757568,,Very important,Important
33755.0,Lou Barletta,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 1,14.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,5.0,,Major changes,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,No,Yes,Good,Excellent or good,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,151.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,East,Politically motivated,The Republican candidate,Female,White women,,,Married women,Suburbs,Suburbs,English,Pennsylvania,White suburban women,No impact,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Somewhat approve,About right,,Version 1,Donald Trump,0.885432660579681,No,,
49182.0,Lou Barletta,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Not complete,Call 1,15.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,4.0,,,,,,,,,,,No,,,,,45+,18-64,,,,,,,,,51.0,,,White,White,National questionnaire,White,White,White,East,,The Republican candidate,Female,White women,,,,Suburbs,Suburbs,English,Pennsylvania,White suburban women,,Election day exit poll,,,,,,,,,Version 1,,1.01363694667816,,,
48661.0,Lou Barletta,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 2,5.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Neither party,Unfavorable,Better,,,2.0,,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",,No,,Not so good,Not so good or poor,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,70.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,White,East,,The Republican candidate,Female,White women,,,,Suburbs,Suburbs,English,Pennsylvania,White suburban women,Helped,Election day exit poll,,,,Helped,,,,,Version 4,,0.566438674926758,No,,
59871.0,Bob Casey,Did not vote,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,7.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,3.0,Did not vote,Major changes,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,No,No,Good,Excellent or good,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,Independent Men,White Independent,Moderate,94.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,East,Justified,The Democratic candidate,Male,White men,,,Non married men,"Cities 50,000-500,000","Cities over 50,000",English,Pennsylvania,Other,No impact,Election day exit poll,In the last few days,In the last month,In the last week,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,,Version 1,Other,1.19407570362091,No,,
49377.0,Bob Casey,Did not vote,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,All others,All others,Complete,Call 2,2.0,The Democratic Party,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Only Democratic Party,Unfavorable,Worse,Donald Trump was not a factor,,1.0,Did not vote,,Yes,,,,,,,,No,No,,,Disapprove,45+,18-64,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,134.0,Liberal Democrats,Liberal Democrats,Other,American Indian,State questionnaire,Other,Non-white,American Indian,East,,The Democratic candidate,Female,All other races,Very serious,Serious,Non married women,"Cities over 500,000","Cities over 50,000",English,Pennsylvania,Other,,Election day exit poll,,,,Hurt,,,,Yes,Version 2,,0.545247912406921,,Very important,Important
61501.0,Bob Casey,Did not vote,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,Call 3,8.0,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,Yes,3.0,Did not vote,,,,,,,,,,No,,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,103.0,Liberal Democrats,Liberal Democrats,Black,Black,National questionnaire,Black,Non-white,Black,East,,The Democratic candidate,Male,Black men,,,,Suburbs,Suburbs,English,Pennsylvania,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,Version 1,Didn't vote,0.195972129702568,,,
