ID,SENMS18,SEN2MS18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVDEM2,FAVPARTY,FAVREP2,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,HEALTHCARE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACEFACTOR,REGION,RUNOFFMS18,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VOTE2016,WEIGHT,WHNCLINC,WOMEN,WOMEN2,ZIPCODE
60605.0,Roger Wicker,Chris McDaniel,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,4.0,The Republican Party,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Unfavorable,Only Republican Party,Favorable,Better,To express support for Donald Trump,No,2.0,,No,,,,,,,,No,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,23.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Minorities are favored over whites,South,Cindy Hyde-Smith,,The Republican candidate,Female,White women,Not too serious,Not serious,,Rural,Small Cities/Rural, Mississippi,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,Version 2,,0.83066862821579,,Somewhat important,Important,39452.0
50092.0,Roger Wicker,Chris McDaniel,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 2,4.0,The Republican Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Only Republican Party,Favorable,About the same,Donald Trump was not a factor,No,2.0,,No,,,,,,,,No,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,21.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Minorities are favored over whites,South,Cindy Hyde-Smith,,The Republican candidate,Female,White women,Somewhat serious,Serious,,Suburbs,Suburbs, Mississippi,White suburban women,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,Version 2,,0.786578476428986,,Not too important,Not important,39465.0
67466.0,Roger Wicker,Chris McDaniel,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 3,4.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,2.0,Major changes,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The economy,No,Yes,Good,Excellent or good,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,57.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,,South,,Politically motivated,The Republican candidate,Female,White women,,,Married women,Rural,Small Cities/Rural, Mississippi,Other,Helped,Election day exit poll,Before that,Before that,Before that,Helped,Strongly or somewhat approve,Strongly approve,Not tough enough,Version 1,Donald Trump,0.786578476428986,No,,,39437.0
48109.0,Roger Wicker,Chris McDaniel,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Call 1,3.0,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,,2.0,Major changes,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",Gun policy,Yes,Yes,Not so good,Not so good or poor,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,All others,Conservative,99.0,Independent/Something else,Conservative Republicans,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,South,,Politically motivated,The Republican candidate,Male,Latino men,,,Married men,Rural,Small Cities/Rural, Mississippi,Other,No impact,Election day exit poll,In the last month,In the last month,Before that,Helped,Strongly or somewhat approve,Strongly approve,Not tough enough,Version 1,Donald Trump,0.979764044284821,No,,,39074.0
48108.0,Roger Wicker,Chris McDaniel,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Call 1,3.0,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,,2.0,Major changes,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",Gun policy,Yes,Yes,Not so good,Not so good or poor,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,All others,Conservative,99.0,Independent/Something else,Conservative Republicans,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,South,,Politically motivated,The Republican candidate,Male,Latino men,,,Married men,Rural,Small Cities/Rural, Mississippi,Other,No impact,Election day exit poll,In the last month,In the last month,Before that,Helped,Strongly or somewhat approve,Strongly approve,Not tough enough,Version 1,Donald Trump,0.979764044284821,No,,,39074.0
63550.0,Roger Wicker,Chris McDaniel,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,2.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,1.0,Major changes,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Immigration,No,Yes,Not so good,Not so good or poor,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,114.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,,South,,Politically motivated,The Republican candidate,Male,White men,,,Married men,Rural,Small Cities/Rural, Mississippi,Other,Hurt,Election day exit poll,Before that,Before that,Before that,No impact,Strongly or somewhat approve,Strongly approve,About right,Version 1,Donald Trump,1.53837764263153,Yes,,,38953.0
48087.0,Roger Wicker,Chris McDaniel,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,All others,Latino 65+,Complete,Call 2,4.0,The Republican Party,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Unfavorable,Only Republican Party,Favorable,Better,To express support for Donald Trump,No,2.0,,Omit,,,,,,,,No,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,All others,Conservative,31.0,Independent/Something else,Conservative Republicans,Other,American Indian,State questionnaire,Other,Non-white,American Indian,Minorities are favored over whites,South,Would not vote in U.S. Senate runoff,,The Republican candidate,Male,All other races,Somewhat serious,Serious,,"Cities 50,000-500,000","Cities over 50,000", Mississippi,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,Version 2,,1.77084994316101,,Very important,Important,39507.0
48070.0,Roger Wicker,Chris McDaniel,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 2,4.0,The Republican Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Only Republican Party,Favorable,Better,To express support for Donald Trump,No,2.0,,No,,,,,,,,No,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,57.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Minorities are favored over whites,South,Cindy Hyde-Smith,,The Republican candidate,Female,White women,Somewhat serious,Serious,,Rural,Small Cities/Rural, Mississippi,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,Version 2,,0.786578476428986,,Somewhat important,Important,39437.0
39290.0,Roger Wicker,Chris McDaniel,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,3.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,2.0,Major changes,No,,,,,,,Health care,No,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,98.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,Minorities are favored over whites,South,,Justified,The Republican candidate,Female,White women,,,,Suburbs,Suburbs, Mississippi,White suburban women,,Election day exit poll,,,,,,,About right,Version 2,,0.517767250537872,,,,39042.0
61575.0,Roger Wicker,Chris McDaniel,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,2.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,1.0,Major changes,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Immigration,No,Yes,Good,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,84.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,,South,,Politically motivated,The Republican candidate,Female,White women,,,Married women,Rural,Small Cities/Rural, Mississippi,Other,Helped,Election day exit poll,In the last month,In the last month,Before that,No impact,Strongly or somewhat approve,Somewhat approve,Not tough enough,Version 1,Donald Trump,0.671585142612457,No,,,38620.0
60585.0,Roger Wicker,Chris McDaniel,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,4.0,The Republican Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,Only Republican Party,Favorable,Better,Donald Trump was not a factor,No,2.0,,No,,,,,,,,No,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,Independent Men,White Independent,Moderate,57.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,No group is favored,South,Cindy Hyde-Smith,,The Republican candidate,Male,White men,Somewhat serious,Serious,,Rural,Small Cities/Rural, Mississippi,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,Version 2,,0.875503361225128,,Not too important,Not important,39437.0
62496.0,Roger Wicker,Chris McDaniel,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 3,2.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,1.0,Major changes,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",Immigration,,No,Good,Excellent or good,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,84.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,,South,,Politically motivated,The Republican candidate,Male,White men,,,Non married men,Rural,Small Cities/Rural, Mississippi,Other,No impact,Election day exit poll,In the last few days,In the last month,In the last week,No impact,Strongly or somewhat approve,Strongly approve,Not tough enough,Version 1,Donald Trump,1.03725576400757,Yes,,,38620.0
40286.0,Roger Wicker,Chris McDaniel,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,4.0,The Republican Party,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Unfavorable,Only Republican Party,Favorable,Better,To express support for Donald Trump,No,2.0,,No,,,,,,,,No,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,57.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Minorities are favored over whites,South,Would not vote in U.S. Senate runoff,,The Republican candidate,Male,White men,Somewhat serious,Serious,,Rural,Small Cities/Rural, Mississippi,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,Version 2,,1.21067905426025,,Somewhat important,Important,39437.0
49896.0,Roger Wicker,Chris McDaniel,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 2,4.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,2.0,Minor changes,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",The economy,No,No,Good,Excellent or good,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,21.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,,South,,Politically motivated,The Republican candidate,Female,White women,,,Non married women,Suburbs,Suburbs, Mississippi,White suburban women,No impact,Election day exit poll,In the last few days,In the last month,In the last week,No impact,Strongly or somewhat approve,Somewhat approve,About right,Version 1,Donald Trump,0.786578476428986,No,,,39465.0
49704.0,Roger Wicker,Chris McDaniel,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,3.0,The Republican Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Only Republican Party,Favorable,Better,To express support for Donald Trump,No,2.0,,No,,,,,,,,No,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Conservative,53.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,White,No group is favored,South,Cindy Hyde-Smith,,The Republican candidate,Female,White women,Somewhat serious,Serious,,Rural,Small Cities/Rural, Mississippi,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,Version 2,,0.939205765724182,,Not too important,Not important,39422.0
60456.0,Roger Wicker,Chris McDaniel,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,1.0,The Republican Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Only Republican Party,Favorable,Better,Donald Trump was not a factor,No,3.0,,No,,,,,,,,No,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,65.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,No group is favored,South,Cindy Hyde-Smith,,The Republican candidate,Female,White women,Somewhat serious,Serious,,Rural,Small Cities/Rural, Mississippi,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,Version 2,,0.568814754486084,,Somewhat important,Important,38801.0
