ID,SENWI18,GOVWI18,ACT10WI,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVDEM2,FAVEVERS,FAVGOVWI18,FAVPARTY,FAVREP2,FAVWALKER,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GOV,HEALTHCARE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,UNIONHH12,VERSION,VOTE2016,WEIGHT,WHNCLINC,WOMEN,WOMEN2
64779.0,Tammy Baldwin,Tony Evers,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,8.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,,,4.0,The Democratic candidate,Major changes,Yes,,,,,,,Health care,No,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,5.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,White,Midwest,Politically motivated,The Democratic candidate,Male,White men,,,,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Other,,Election day exit poll,,,,,,,Not tough enough,,Version 2,,0.910307645797729,,,
36434.0,Tammy Baldwin,Tony Evers,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,3.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,,,Only Democratic Party,Unfavorable,,About the same,,,5.0,The Democratic candidate,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",,No,,Not so good,Not so good or poor,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,31.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Other,No impact,Election day exit poll,,,,Hurt,,,,,Version 4,,0.671987891197205,No,,
36432.0,Tammy Baldwin,Tony Evers,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,8.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,No,6.0,The Democratic candidate,,,,,,,,,,No,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,73.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,Suburbs,Suburbs,Wisconsin,White suburban women,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,Version 1,Hillary Clinton,0.373460829257965,,,
14287.0,Tammy Baldwin,Tony Evers,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,7.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,6.0,The Democratic candidate,Major changes,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The economy,No,Yes,Good,Excellent or good,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,Midwest,Justified,The Democratic candidate,Female,White women,,,Married women,Suburbs,Suburbs,Wisconsin,White suburban women,Helped,Telephone survey,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,,Version 1,Hillary Clinton,2.22135829925537,No,,
52625.0,Tammy Baldwin,Tony Evers,Repealed,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 2,7.0,The Democratic Party,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Favorable,Favorable,Both,Only Democratic Party,Unfavorable,Favorable,Better,Donald Trump was not a factor,No,6.0,The Democratic candidate,,Omit,,,,,,,,No,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,75.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,Very serious,Serious,,Rural,Small Cities/Rural,Wisconsin,Other,,Election day exit poll,,,,Hurt,,,,No,Version 2,,0.852077066898346,,Very important,Important
36426.0,Tammy Baldwin,Tony Evers,Kept as is,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,1.0,The Democratic Party,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Favorable,Favorable,Only Tony Evers,Only Democratic Party,Unfavorable,Unfavorable,About the same,To express opposition to Donald Trump,No,2.0,The Democratic candidate,,Yes,,,,,,,,No,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,,84.0,,,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,Very serious,Serious,,Suburbs,Suburbs,Wisconsin,White suburban women,,Election day exit poll,,,,Hurt,,,,Yes,Version 2,,0.956230223178864,,Very important,Important
65608.0,Tammy Baldwin,Tony Evers,,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,Call 3,4.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,1.0,The Democratic candidate,,,,,,,,,The economy,No,No,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,59.0,Liberal Democrats,Liberal Democrats,Black,Black,National questionnaire,Black,Non-white,Black,Midwest,,The Democratic candidate,Female,Black women,Very serious,Serious,Non married women,"Cities over 500,000","Cities over 50,000",Wisconsin,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,Version 3,,1.47448694705963,,Very important,Important
66782.0,Tammy Baldwin,Tony Evers,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,2.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,5.0,The Democratic candidate,Major changes,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and white",The economy,No,Yes,Good,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,88.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,Midwest,Justified,The Democratic candidate,Male,White men,,,Married men,Suburbs,Suburbs,Wisconsin,White suburban men,No impact,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,,Version 1,Hillary Clinton,1.3189035654068,No,,
66911.0,Tammy Baldwin,Tony Evers,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Not complete,Call 3,1.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,2.0,The Democratic candidate,,,,,,,,,,No,,Not so good,Not so good or poor,45+,18-64,,,,,,,,,85.0,,,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,Suburbs,Suburbs,Wisconsin,White suburban women,,Election day exit poll,Before that,Before that,Before that,,,,,,Version 1,,0.564737677574158,,,
36418.0,Tammy Baldwin,Tony Evers,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Not complete,Call 1,4.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,1.0,The Democratic candidate,,,,,,,,,,No,,Not so good,Not so good or poor,45+,18-64,,,,,,,,,61.0,,,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,,The Democratic candidate,Female,Black women,,,,"Cities over 500,000","Cities over 50,000",Wisconsin,Other,,Election day exit poll,Before that,Before that,Before that,,,,,,Version 1,,0.655650794506073,,,
64756.0,Tammy Baldwin,Tony Evers,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 3,8.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,,4.0,The Democratic candidate,,,,,,,,,Omit,No,No,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Liberal,5.0,Moderate/Liberal Republicans,Liberal Independents,White,White,National questionnaire,White,White,White,Midwest,,The Democratic candidate,Male,White men,Somewhat serious,Serious,Non married men,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Somewhat approve,,,Version 3,,1.44255435466766,,Somewhat important,Important
37409.0,Tammy Baldwin,Tony Evers,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,4.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,,,Only Democratic Party,Unfavorable,,About the same,,,1.0,The Democratic candidate,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",,No,,Not so good,Not so good or poor,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Liberal,59.0,Moderate/Liberal Republicans,Liberal Independents,White,White,National questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,"Cities over 500,000","Cities over 50,000",Wisconsin,Other,No impact,Election day exit poll,,,,Hurt,,,,,Version 4,,0.731753647327423,No,,
66514.0,Tammy Baldwin,Tony Evers,Repealed,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Call 3,4.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Favorable,Only Tony Evers,Only Democratic Party,Unfavorable,Unfavorable,Better,To express opposition to Donald Trump,No,1.0,The Democratic candidate,,Yes,,,,,,,,No,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,61.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,,The Democratic candidate,Female,Black women,Very serious,Serious,,"Cities over 500,000","Cities over 50,000",Wisconsin,Other,,Election day exit poll,,,,Hurt,,,,No,Version 2,,0.353770583868027,,Very important,Important
36403.0,Tammy Baldwin,Tony Evers,Repealed,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,7.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Favorable,Only Tony Evers,Only Democratic Party,Unfavorable,Unfavorable,About the same,To express opposition to Donald Trump,No,6.0,The Democratic candidate,,Yes,,,,,,,,No,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,12.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,Very serious,Serious,,Rural,Small Cities/Rural,Wisconsin,Other,,Election day exit poll,,,,Hurt,,,,No,Version 2,,0.691392004489899,,Very important,Important
36401.0,Tammy Baldwin,Tony Evers,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Not complete,Call 1,2.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,,,3.0,The Democratic candidate,,,,,,,,,,No,,Not so good,Not so good or poor,45+,18-64,,,,,,,,,25.0,,,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Male,White men,,,,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Other,,Election day exit poll,Before that,Before that,Before that,,,,,,Version 1,,1.39066970348358,,,
36400.0,Tammy Baldwin,Tony Evers,Omit,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Call 1,4.0,Omit,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Favorable,Only Tony Evers,Only Democratic Party,Unfavorable,Unfavorable,About the same,Omit,No,1.0,The Democratic candidate,,Omit,,,,,,,,No,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,61.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,,The Democratic candidate,Female,Black women,Very serious,Serious,,"Cities over 500,000","Cities over 50,000",Wisconsin,Other,,Election day exit poll,,,,Hurt,,,,No,Version 2,,0.655650794506073,,Very important,Important
36399.0,Tammy Baldwin,Tony Evers,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 1,6.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,5.0,The Democratic candidate,Major changes,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,No,Yes,Good,Excellent or good,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,13.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,Midwest,Justified,The Democratic candidate,Male,White men,,,Married men,Suburbs,Suburbs,Wisconsin,White suburban men,No impact,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,,Version 1,Hillary Clinton,0.532199084758759,No,,
36389.0,Tammy Baldwin,Tony Evers,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 1,8.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,No,6.0,The Democratic candidate,,,,,,,,,,No,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,73.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,Suburbs,Suburbs,Wisconsin,White suburban women,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,Version 1,Hillary Clinton,0.591819167137146,,,
14485.0,Tammy Baldwin,Tony Evers,Repealed,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,4.0,The Democratic Party,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Favorable,Favorable,Only Tony Evers,Only Democratic Party,Unfavorable,Unfavorable,About the same,Donald Trump was not a factor,No,1.0,The Democratic candidate,,Omit,,,,,,,,No,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,,The Democratic candidate,Male,Black men,Very serious,Serious,,"Cities over 500,000","Cities over 50,000",Wisconsin,Other,,Telephone survey,,,,Omit,,,,No,Version 2,,2.13337063789368,,Very important,Important
36383.0,Tammy Baldwin,Tony Evers,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,7.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,,,,6.0,The Democratic candidate,Minor changes,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",Health care,No,No,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,12.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,Midwest,Justified,The Democratic candidate,Female,White women,,,Non married women,Rural,Small Cities/Rural,Wisconsin,Other,No impact,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,,Version 1,Hillary Clinton,0.910438537597656,Yes,,
64725.0,Tammy Baldwin,Tony Evers,,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,Call 3,4.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,1.0,The Democratic candidate,Major changes,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",Health care,No,No,Not so good,Not so good or poor,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,63.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,Politically motivated,The Democratic candidate,Female,Black women,,,Non married women,"Cities over 500,000","Cities over 50,000",Wisconsin,Other,Hurt,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,,Version 1,Hillary Clinton,0.966043174266815,No,,
