ID,SENMT18,HOUMT18,ABORTION18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CONTROLHOUSE,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVDEM2,FAVGIANFORTE,FAVHOUMT18,FAVMCONL,FAVPARTY,FAVPELOSI,FAVREP2,FAVROSENDALE,FAVSENMT18,FAVTESTER,FAVWILLIAMS,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GUNOWNER12,HEALTHCARE18,HEALTHPRE18,HOU,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVMT18,KAVMT18A,KAVMT18B,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,QUALSEN18,RACE,RACE2B,RACEAI,REGION,ROSENDALELIB,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TESTERLIB,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VOTE2016,WEIGHT,WHNCLINC,WHTEVANG,WOMEN,WOMEN2
6486.0,Jon Tester,Other,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,,1.0,,Omit,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,,,,Neither party,,Unfavorable,Unfavorable,Only Jon Tester,Favorable,,About the same,Donald Trump was not a factor,No,2.0,,,,Other,No,,,,,,,,,,,No,No,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,,White,White,White,West,,,The Democratic candidate,Female,White women,Very serious,Serious,Non married women,Rural,Small Cities/Rural,Montana,Other,,Telephone survey,,,,,Omit,Strongly or somewhat disapprove,Somewhat disapprove,,Version 2,,4.10507154464722,,,Very important,Important
6620.0,Jon Tester,Other,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,1.0,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,,,,,,1.0,Yes,No changes at all,,Other,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,,,,No,Yes,Not so good,Not so good or poor,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,,White,White,White,West,,Justified,The Democratic candidate,Female,White women,,,Married women,Rural,Small Cities/Rural,Montana,Other,No impact,Telephone survey,,Before that,Before that,Before that,,Omit,Omit,Too tough,Version 1,Hillary Clinton,2.18590879440308,Yes,,,
40500.0,Jon Tester,Other,Keep it as is,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Yes,Call 1,1.0,The Republican Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,Unfavorable,Omit,Omit,,Omit,,,,,Omit,,,,3.0,,,The Democratic Party,Other,,,,,,,,,Not a factor at all,Not important,Not a factor,No,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,34.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,Cares about people like me,White,White,White,West,Omit,,The Democratic candidate,Female,White women,,,,Rural,Small Cities/Rural,Montana,Other,,Election day exit poll,Too liberal,,,,,,,,Version 3,,0.0,,White Born-again/Evangelical Christians,,
40564.0,Jon Tester,Other,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,1.0,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,,,,,3.0,Yes,Major changes,,Other,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and white",Immigration,,,,No,Yes,Good,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,34.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,West,,Politically motivated,The Democratic candidate,Male,White men,,,Married men,Rural,Small Cities/Rural,Montana,Other,Hurt,Election day exit poll,,In the last month,In the last month,Before that,,Strongly or somewhat approve,Strongly approve,Not tough enough,Version 1,Donald Trump,0.0,No,,,
40987.0,Jon Tester,Other,,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 1,1.0,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,,,,,,,4.0,No,Major changes,,Other,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,,,,No,No,Good,Excellent or good,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,13.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,,White,White,White,West,,Politically motivated,The Democratic candidate,Male,White men,,,Non married men,"Cities 50,000-500,000","Cities over 50,000",Montana,Other,No impact,Election day exit poll,,Before that,Before that,Before that,,Strongly or somewhat disapprove,Somewhat disapprove,Too tough,Version 1,Didn't vote,0.0,No,,,
41039.0,Jon Tester,Other,,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 1,1.0,,Omit,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,,,,Neither party,,Unfavorable,Unfavorable,Only Jon Tester,Favorable,,About the same,Donald Trump was not a factor,Yes,2.0,,,,Other,No,,,,,,,,,,,No,Yes,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,49.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,,White,White,White,West,,,The Democratic candidate,Female,White women,Very serious,Serious,Married women,Rural,Small Cities/Rural,Montana,Other,,Election day exit poll,,,,,No impact,Strongly or somewhat disapprove,Somewhat disapprove,,Version 2,,0.0,,,Very important,Important
41240.0,Jon Tester,Other,,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 1,1.0,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,,,,,,,1.0,Yes,Minor changes,,Other,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,,,,No,No,Omit,Omit,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,23.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,,White,White,White,West,,Omit,The Democratic candidate,Male,White men,,,Non married men,Rural,Small Cities/Rural,Montana,Other,No impact,Election day exit poll,,Before that,Before that,Before that,,Strongly or somewhat disapprove,Somewhat disapprove,Omit,Version 1,Didn't vote,0.0,No,,,
53604.0,Jon Tester,Other,Overturn it,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 2,1.0,The Republican Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,Unfavorable,Neither,Unfavorable,,Unfavorable,,,,,Unfavorable,,,,3.0,,,The Democratic Party,Other,,,,,,,,,A minor factor,Not important,A factor,No,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,41.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,Cares about people like me,White,White,White,West,Too conservative,,The Democratic candidate,Female,White women,,,,Rural,Small Cities/Rural,Montana,Other,,Election day exit poll,Too liberal,,,,,,,,Version 3,,0.0,,All others,,
53901.0,Jon Tester,Other,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 2,1.0,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,,,,,4.0,Yes,Minor changes,,Other,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",The economy,,,,No,No,Good,Excellent or good,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,17.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,,White,White,White,West,,Politically motivated,The Democratic candidate,Male,White men,,,Non married men,Rural,Small Cities/Rural,Montana,Other,No impact,Election day exit poll,,Before that,Before that,Before that,,Strongly or somewhat approve,Somewhat approve,About right,Version 1,Donald Trump,0.0,No,,,
54257.0,Jon Tester,Other,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 2,1.0,,Omit,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,,,,Only Democratic Party,,Unfavorable,Unfavorable,Only Jon Tester,Favorable,,Worse,Donald Trump was not a factor,Yes,3.0,,,,Other,No,,,,,,,,,,,No,Yes,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Conservative,40.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,,White,White,White,West,,,The Democratic candidate,Female,White women,Very serious,Serious,Married women,Rural,Small Cities/Rural,Montana,Other,,Election day exit poll,,,,,No impact,Strongly or somewhat approve,Somewhat approve,,Version 2,,0.0,,,Not too important,Not important
54276.0,Jon Tester,Other,,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 2,1.0,,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,,,,,,,,,4.0,Yes,Major changes,,Other,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",Health care,,,,No,No,Not so good,Not so good or poor,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Liberal,77.0,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,,White,White,White,West,,Justified,The Democratic candidate,Female,White women,,,Non married women,Rural,Small Cities/Rural,Montana,Other,Hurt,Election day exit poll,,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Didn't vote,0.0,Yes,,,
54310.0,Jon Tester,Other,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 2,1.0,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,,,,,5.0,Yes,Minor changes,,Other,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",Immigration,,,,No,No,Not so good,Not so good or poor,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,105.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,,White,White,White,West,,Justified,The Democratic candidate,Male,White men,,,Non married men,"Cities 50,000-500,000","Cities over 50,000",Montana,Other,No impact,Election day exit poll,,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Hillary Clinton,0.0,No,,,
54444.0,Jon Tester,Other,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,All others,Latino 65+,Complete,,Call 2,1.0,,Omit,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Unfavorable,,,,Neither party,,Unfavorable,Unfavorable,Only Jon Tester,Favorable,,About the same,Donald Trump was not a factor,No,3.0,,,,Other,No,,,,,,,,,,,No,Yes,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Independent,Independent Women,All others,Moderate,34.0,Moderate/Liberal Republicans,Moderate Independents,Other,Other,State questionnaire,,Other,Non-white,Other,West,,,The Democratic candidate,Female,All other races,Very serious,Serious,Married women,Rural,Small Cities/Rural,Montana,Other,,Election day exit poll,,,,,No impact,Omit,Omit,,Version 2,,0.0,,,Somewhat important,Important
54541.0,Jon Tester,Other,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 2,1.0,,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,,,,,,,,4.0,No,Major changes,,Other,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,,,,No,No,Good,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,13.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,West,,Politically motivated,The Democratic candidate,Male,White men,,,Non married men,"Cities 50,000-500,000","Cities over 50,000",Montana,Other,Helped,Election day exit poll,,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Other,0.0,Yes,,,
55037.0,Jon Tester,Other,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Not complete,,Call 2,1.0,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,,,,,,,1.0,,,,Other,,,,,,,,,,,,No,,Good,Excellent or good,18-44,18-64,,,,,,,,,23.0,,,White,White,State questionnaire,,White,White,White,West,,,The Democratic candidate,Male,White men,,,,Rural,Small Cities/Rural,Montana,Other,,Election day exit poll,,In the last few days,In the last month,In the last week,,,,,Version 1,,0.0,,,,
61035.0,Jon Tester,Other,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,1.0,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,Unfavorable,,,,,,,,,2.0,,Minor changes,,Other,No,,,,,,,The economy,,,,No,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,,51.0,,,White,White,National questionnaire,,White,White,White,West,,Politically motivated,The Democratic candidate,Male,White men,,,,Rural,Small Cities/Rural,Montana,Other,,Election day exit poll,,,,,,,,About right,Version 2,,0.0,,,,
66255.0,Jon Tester,Other,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,1.0,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,,,,,2.0,Yes,Major changes,,Other,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The economy,,,,No,Yes,Not so good,Not so good or poor,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,Independent Men,White Independent,Moderate,52.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,,White,White,White,West,,Justified,The Democratic candidate,Male,White men,,,Married men,Rural,Small Cities/Rural,Montana,Other,No impact,Election day exit poll,,Before that,Before that,Before that,,Strongly or somewhat approve,Somewhat approve,About right,Version 1,Donald Trump,0.0,No,,,
68110.0,Jon Tester,Other,,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 3,1.0,,The Republican Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,,,,Only Republican Party,,Favorable,Unfavorable,Only Jon Tester,Favorable,,About the same,Donald Trump was not a factor,No,5.0,,,,Other,No,,,,,,,,,,,No,No,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,103.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,,White,White,White,West,,,The Democratic candidate,Male,White men,Very serious,Serious,Non married men,"Cities 50,000-500,000","Cities over 50,000",Montana,Other,,Election day exit poll,,,,,Helped,Strongly or somewhat approve,Somewhat approve,,Version 2,,0.0,,,Very important,Important
68390.0,Jon Tester,Other,,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 3,1.0,,Omit,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,,,,Neither party,,Unfavorable,Unfavorable,Neither,Unfavorable,,Worse,To express opposition to Donald Trump,No,3.0,,,,Other,Yes,,,,,,,,,,,No,No,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,Independent Men,White Independent,,30.0,,,White,White,State questionnaire,,White,White,White,West,,,The Democratic candidate,Male,White men,Very serious,Serious,Non married men,Rural,Small Cities/Rural,Montana,Other,,Election day exit poll,,,,,Hurt,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,0.0,,,Very important,Important
