ID,SENVA18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FTVOTER18,GEOCODE,HEALTHCARE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,LATINO,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACEFACTOR,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,WEIGHT,WHNCLINC,WHTEVANG
42190.0,Tim Kaine,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,,Call 2,6.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,5.0,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",,No,Not so good,Not so good or poor,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,94.0,Liberal Democrats,Liberal Democrats,Black,Black,National questionnaire,Black,Non-white,Black,,South,,The Democratic candidate,Female,Black women,Suburbs,Suburbs, Virginia,Other,No impact,Election day exit poll,No impact,,,,Version 4,0.627475202083588,No,
59547.0,Tim Kaine,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 3,8.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,1.0,Minor changes,Yes,,,,,,,Gun policy,No,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,24.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,White,No group is favored,South,Justified,The Democratic candidate,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,,Election day exit poll,,,,Too tough,Version 2,1.52846741676331,,
42476.0,Tim Kaine,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,Call 2,6.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,5.0,Minor changes,Yes,,,,,,,Health care,No,,,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,94.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,Black,Non-white,Black,Whites are favored over minorities,South,Politically motivated,The Democratic candidate,Female,Black women,Suburbs,Suburbs, Virginia,Other,,Election day exit poll,,,,Too tough,Version 2,0.930761098861694,,
59125.0,Tim Kaine,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,Call 3,8.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,1.0,Major changes,Yes,,,,,,,The economy,No,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,24.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,Black,Non-white,Black,Whites are favored over minorities,South,Justified,The Democratic candidate,Female,Black women,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,,Election day exit poll,,,,Too tough,Version 2,0.898308575153351,,
30101.0,Tim Kaine,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,1.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,2.0,Major changes,No,,,,,,,Health care,No,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Liberal,70.0,Moderate/Liberal Republicans,Liberal Independents,White,White,National questionnaire,White,White,White,No group is favored,South,Justified,The Democratic candidate,Male,White men,Suburbs,Suburbs, Virginia,White suburban men,,Election day exit poll,,,,Too tough,Version 2,0.546888589859009,,
57140.0,Tim Kaine,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,Call 3,3.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,3.0,Minor changes,Yes,,,,,,,Health care,No,,,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Something else,Independent Men,All others,Moderate,110.0,Moderate/Liberal Republicans,Moderate Independents,Black,Black,National questionnaire,Black,Non-white,Black,Whites are favored over minorities,South,Justified,The Democratic candidate,Male,Black men,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,,Election day exit poll,,,,Too tough,Version 2,0.723325431346893,,
57404.0,Tim Kaine,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,Call 3,3.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,No,3.0,,,,,,,,,,No,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,110.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,Black,Non-white,Black,,South,,The Democratic candidate,Female,Black women,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,,Election day exit poll,,Strongly or somewhat disapprove,Strongly disapprove,,Version 1,0.286587625741959,,
58210.0,Tim Kaine,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 3,1.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,2.0,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",,No,Not so good,Not so good or poor,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,70.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,White,,South,,The Democratic candidate,Female,White women,Suburbs,Suburbs, Virginia,White suburban women,Helped,Election day exit poll,No impact,,,,Version 4,0.417952597141266,No,
30528.0,Tim Kaine,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,All others,All others,Complete,,Call 1,3.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,No,3.0,,,,,,,,,,No,,,18-44,18-64,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,110.0,Liberal Democrats,Liberal Democrats,Other,Asian,National questionnaire,Asian,Non-white,Asian,,South,,The Democratic candidate,Male,All other races,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,,Election day exit poll,,Strongly or somewhat disapprove,Strongly disapprove,,Version 1,0.300235480070114,,
42107.0,Tim Kaine,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,All others,All others,Not complete,,Call 2,1.0,,,,,,,,2.0,,,,,,,,,,No,,,45+,65+,,,,,,,,,70.0,,,Other,Other,National questionnaire,Other,Non-white,Other,,South,,The Democratic candidate,Female,All other races,Suburbs,Suburbs, Virginia,Other,,Election day exit poll,,,,,Version 4,0.547256231307983,,
42097.0,Tim Kaine,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 2,10.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,1.0,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",,No,Not so good,Not so good or poor,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,21.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,White,,South,,The Democratic candidate,Male,White men,Suburbs,Suburbs, Virginia,White suburban men,No impact,Election day exit poll,Hurt,,,,Version 4,0.849623143672943,No,
57170.0,Tim Kaine,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,,Call 3,3.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,3.0,Major changes,No,,,,,,,Health care,No,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,,110.0,,,Black,Black,National questionnaire,Black,Non-white,Black,Omit,South,Omit,The Democratic candidate,Male,Black men,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,,Election day exit poll,,,,About right,Version 2,1.06658363342285,,
30502.0,Tim Kaine,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Not complete,,Call 1,11.0,,,,,,,No,1.0,,,,,,,,,,No,Good,Excellent or good,18-44,18-64,,,,,,,,,61.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,,The Democratic candidate,Female,Black women,Suburbs,Suburbs, Virginia,Other,Omit,Election day exit poll,,,,Omit,Version 1,0.874387502670288,,
30501.0,Tim Kaine,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Not complete,,Call 1,11.0,,,,,,,No,1.0,,,,,,,,,,No,Good,Excellent or good,18-44,18-64,,,,,,,,,61.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,,The Democratic candidate,Female,Black women,Suburbs,Suburbs, Virginia,Other,Omit,Election day exit poll,,,,Omit,Version 1,0.874387502670288,,
42085.0,Tim Kaine,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 2,1.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,No,2.0,,,,,,,,,,No,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,70.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,White,,South,,The Democratic candidate,Female,White women,Suburbs,Suburbs, Virginia,White suburban women,,Election day exit poll,,Strongly or somewhat disapprove,Strongly disapprove,,Version 1,0.413535803556442,,
30488.0,Tim Kaine,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 1,3.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,3.0,Major changes,Yes,,,,,,,Health care,No,,,45+,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,Independent Women,All others,Conservative,110.0,Moderate/Liberal Republicans,Conservative Independents,Black,Black,National questionnaire,Black,Non-white,Black,Whites are favored over minorities,South,Justified,The Democratic candidate,Female,Black women,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,,Election day exit poll,,,,Too tough,Version 2,0.286587625741959,,
57511.0,Tim Kaine,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Not complete,,Call 3,2.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Yes,3.0,,,,,,,,,,No,Not so good,Not so good or poor,18-44,18-64,,,,,,,,,113.0,,,White,White,State questionnaire,White,White,White,,South,,The Democratic candidate,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,No impact,Election day exit poll,,,,Too tough,Version 1,0.323593080043793,,
42057.0,Tim Kaine,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Not complete,,Call 2,4.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,3.0,,,,,,,,,,No,Not so good,Not so good or poor,45+,65+,,,,,,,,,84.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,,The Democratic candidate,Female,Black women,Suburbs,Suburbs, Virginia,Other,No impact,Election day exit poll,,,,Too tough,Version 1,0.323938459157944,,
42056.0,Tim Kaine,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,All others,All others,Complete,,Call 2,10.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,1.0,Major changes,Yes,,,,,,,The economy,No,,,45+,18-64,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,21.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Other,National questionnaire,Other,Non-white,Other,No group is favored,South,Justified,The Democratic candidate,Female,All other races,Suburbs,Suburbs, Virginia,Other,,Election day exit poll,,,,Too tough,Version 2,0.849623143672943,,
30800.0,Tim Kaine,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Not complete,,Call 1,3.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,No,3.0,,,,,,,,,,No,Excellent,Excellent or good,45+,65+,,,,,,,,,85.0,,,White,White,State questionnaire,White,White,White,,South,,The Democratic candidate,Male,White men,Suburbs,Suburbs, Virginia,White suburban men,Hurt,Election day exit poll,,,,Too tough,Version 1,1.19052791595459,,
30392.0,Tim Kaine,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 1,2.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,2.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",,No,Good,Excellent or good,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,75.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,White,,South,,The Democratic candidate,Female,White women,Suburbs,Suburbs, Virginia,White suburban women,Hurt,Election day exit poll,Hurt,,,,Version 4,1.62467789649963,No,
30383.0,Tim Kaine,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 1,3.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Yes,3.0,,,,,,,,,,No,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,110.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,Black,Non-white,Black,,South,,The Democratic candidate,Female,Black women,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,,Election day exit poll,,Strongly or somewhat disapprove,Strongly disapprove,,Version 1,0.286587625741959,,
30745.0,Tim Kaine,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,Call 1,4.0,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,No,4.0,,,,,,,,,,Yes,,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,71.0,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,South,,The Democratic candidate,Female,Latino women,Suburbs,Suburbs, Virginia,Other,,Election day exit poll,,Strongly or somewhat approve,Somewhat approve,,Version 1,1.53647220134735,,
42663.0,Tim Kaine,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 2,6.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,5.0,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",,No,Not so good,Not so good or poor,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Conservative,94.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,Black,Non-white,Black,,South,,The Democratic candidate,Male,Black men,Suburbs,Suburbs, Virginia,Other,No impact,Election day exit poll,No impact,,,,Version 4,0.683732450008392,No,
58059.0,Tim Kaine,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,All others,All others,Complete,,Call 3,6.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,5.0,Major changes,Yes,,,,,,,Health care,,,,45+,65+,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Democratic Women,Non-White Democrats,,94.0,,,Other,Other,National questionnaire,Other,Non-white,Other,Omit,South,Politically motivated,The Democratic candidate,Female,All other races,Suburbs,Suburbs, Virginia,Other,,Election day exit poll,,,,Too tough,Version 2,0.357854157686234,,
56888.0,Tim Kaine,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 3,2.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,2.0,Major changes,Omit,,,,,,,Omit,No,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,75.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,White,Whites are favored over minorities,South,Justified,The Democratic candidate,Female,White women,Suburbs,Suburbs, Virginia,White suburban women,,Election day exit poll,,,,Too tough,Version 2,0.802632629871368,,
