ID,SENOH18,GOVOH18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVDEM2,FAVPARTY,FAVREP2,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GOV,HEALTHCARE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,LATINO,MARRIED,NEC,NEC2,OPIOID18,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,UNIONHH12,VERSION,VOTE2016,WEIGHT,WHNCLINC,WOMEN,WOMEN2
9299.0,Sherrod Brown,Richard Cordray,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,12.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Only Democratic Party,Unfavorable,About the same,To express opposition to Donald Trump,No,4.0,The Democratic candidate,,Yes,,,,,,,,No,Yes,,,Disapprove,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Male,White men,Somewhat serious,Serious,Married men,Suburbs,Suburbs,Ohio,White suburban men,,Telephone survey,,,,No impact,,,,Yes,Version 2,,0.464288800954819,,Somewhat important,Important
9300.0,Sherrod Brown,Richard Cordray,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,7.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Democratic Party,Unfavorable,About the same,To express opposition to Donald Trump,No,2.0,The Democratic candidate,,Yes,,,,,,,,No,Yes,,,Disapprove,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,Very serious,Serious,Married women,Rural,Small Cities/Rural,Ohio,Other,,Telephone survey,,,,Hurt,,,,No,Version 2,,2.02748894691467,,Very important,Important
9301.0,Sherrod Brown,Richard Cordray,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,11.0,The Democratic Party,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,Only Democratic Party,Unfavorable,Worse,To express opposition to Donald Trump,No,1.0,The Democratic candidate,,Yes,,,,,,,,No,Yes,,,Disapprove,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Male,White men,Somewhat serious,Serious,Married men,Suburbs,Suburbs,Ohio,White suburban men,,Telephone survey,,,,Hurt,,,,Yes,Version 2,,1.01824939250946,,Very important,Important
9302.0,Sherrod Brown,Richard Cordray,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,3.0,Omit,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Only Democratic Party,Unfavorable,Better,To express opposition to Donald Trump,No,4.0,The Democratic candidate,,No,,,,,,,,No,Yes,,,Approve,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent,Independent Men,All others,Liberal,,Moderate/Liberal Republicans,Liberal Independents,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,,The Democratic candidate,Male,Black men,Very serious,Serious,Married men,"Cities over 500,000","Cities over 50,000",Ohio,Other,,Telephone survey,,,,No impact,,,,No,Version 2,,1.80641210079193,,Very important,Important
9303.0,Sherrod Brown,Richard Cordray,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,4.0,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,Only Democratic Party,Unfavorable,About the same,To express opposition to Donald Trump,No,3.0,The Democratic candidate,,No,,,,,,,,No,No,,,Disapprove,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Male,White men,Somewhat serious,Serious,Non married men,"Cities 10,000-50,000",Small Cities/Rural,Ohio,Other,,Telephone survey,,,,No impact,,,,No,Version 2,,1.59609794616699,,Very important,Important
9304.0,Sherrod Brown,Richard Cordray,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,12.0,The Democratic Party,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Only Democratic Party,Unfavorable,Worse,To express opposition to Donald Trump,No,4.0,The Democratic candidate,,Yes,,,,,,,,No,No,,,Approve,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,,The Democratic candidate,Female,Black women,Very serious,Serious,Non married women,"Cities over 500,000","Cities over 50,000",Ohio,Other,,Telephone survey,,,,Hurt,,,,No,Version 2,,1.37484800815582,,Somewhat important,Important
9305.0,Sherrod Brown,Richard Cordray,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,,9.0,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Only Democratic Party,Unfavorable,Worse,Omit,No,1.0,The Democratic candidate,,Yes,,,,,,,,Yes,Yes,,,Disapprove,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,,,,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Midwest,,The Democratic candidate,Female,Latino women,Very serious,Serious,Married women,Suburbs,Suburbs,Ohio,Other,,Telephone survey,,,,Hurt,,,,No,Version 2,,1.85823059082031,,Somewhat important,Important
9306.0,Sherrod Brown,Richard Cordray,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,1.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Only Democratic Party,Unfavorable,About the same,Donald Trump was not a factor,No,5.0,The Democratic candidate,,Yes,,,,,,,,No,Yes,,,Disapprove,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,,The Democratic candidate,Female,Black women,Very serious,Serious,Married women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,,Telephone survey,,,,Hurt,,,,Yes,Version 2,,1.17471277713776,,Very important,Important
9307.0,Sherrod Brown,Richard Cordray,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,8.0,The Democratic Party,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Only Democratic Party,Unfavorable,About the same,To express opposition to Donald Trump,No,3.0,The Democratic candidate,,Yes,,,,,,,,No,Yes,,,Disapprove,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,Very serious,Serious,Married women,Suburbs,Suburbs,Ohio,White suburban women,,Telephone survey,,,,Hurt,,,,No,Version 2,,0.798048973083496,,Very important,Important
9308.0,Sherrod Brown,Richard Cordray,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,7.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Only Democratic Party,Unfavorable,About the same,To express opposition to Donald Trump,No,1.0,The Democratic candidate,,Yes,,,,,,,,No,Yes,,,Disapprove,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Male,White men,Not too serious,Not serious,Married men,Suburbs,Suburbs,Ohio,White suburban men,,Telephone survey,,,,No impact,,,,No,Version 2,,1.1970067024231,,Not too important,Not important
9309.0,Sherrod Brown,Richard Cordray,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,1.0,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,Only Democratic Party,Unfavorable,Worse,Donald Trump was not a factor,No,5.0,The Democratic candidate,,No,,,,,,,,No,No,,,Disapprove,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Male,White men,Very serious,Serious,Non married men,Suburbs,Suburbs,Ohio,White suburban men,,Telephone survey,,,,Hurt,,,,Yes,Version 2,,1.4834007024765,,Very important,Important
9310.0,Sherrod Brown,Richard Cordray,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,6.0,The Democratic Party,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Neither party,Unfavorable,About the same,Donald Trump was not a factor,No,6.0,The Democratic candidate,,No,,,,,,,,No,Yes,,,Disapprove,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,Somewhat serious,Serious,Married women,Rural,Small Cities/Rural,Ohio,Other,,Telephone survey,,,,Omit,,,,Yes,Version 2,,1.48078787326813,,Very important,Important
9311.0,Sherrod Brown,Richard Cordray,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,,8.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Only Democratic Party,Unfavorable,About the same,Donald Trump was not a factor,No,5.0,The Democratic candidate,,Yes,,,,,,,,No,No,,,Disapprove,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,,The Democratic candidate,Male,Black men,Very serious,Serious,Non married men,Suburbs,Suburbs,Ohio,Other,,Telephone survey,,,,Hurt,,,,No,Version 2,,0.655939102172852,,Very important,Important
9312.0,Sherrod Brown,Richard Cordray,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,1.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Democratic Party,Unfavorable,About the same,To express opposition to Donald Trump,No,5.0,The Democratic candidate,,Yes,,,,,,,,No,Yes,,,Disapprove,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,Very serious,Serious,Married women,Suburbs,Suburbs,Ohio,White suburban women,,Telephone survey,,,,Hurt,,,,No,Version 2,,0.875194787979126,,Somewhat important,Important
9313.0,Sherrod Brown,Richard Cordray,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,16.0,The Democratic Party,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Only Democratic Party,Unfavorable,Worse,To express opposition to Donald Trump,Yes,2.0,The Democratic candidate,,Yes,,,,,,,,No,No,,,Disapprove,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,Very serious,Serious,Non married women,Suburbs,Suburbs,Ohio,White suburban women,,Telephone survey,,,,Hurt,,,,No,Version 2,,2.19804811477661,,Very important,Important
9314.0,Sherrod Brown,Richard Cordray,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,2.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Democratic Party,Unfavorable,About the same,To express opposition to Donald Trump,No,5.0,The Democratic candidate,,Yes,,,,,,,,No,No,,,Disapprove,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,Somewhat serious,Serious,Non married women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,,Telephone survey,,,,Hurt,,,,No,Version 2,,1.4834007024765,,Very important,Important
9315.0,Sherrod Brown,Richard Cordray,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,7.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Only Democratic Party,Unfavorable,About the same,Donald Trump was not a factor,No,2.0,The Democratic candidate,,Yes,,,,,,,,No,Yes,,,Disapprove,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Male,White men,Very serious,Serious,Married men,"Cities 10,000-50,000",Small Cities/Rural,Ohio,Other,,Telephone survey,,,,Hurt,,,,Yes,Version 2,,2.22199487686157,,Very important,Important
9316.0,Sherrod Brown,Richard Cordray,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,2.0,The Democratic Party,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Favorable,Only Democratic Party,Unfavorable,About the same,Donald Trump was not a factor,No,6.0,The Democratic candidate,,No,,,,,,,,No,No,,,Disapprove,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,Very serious,Serious,Non married women,Rural,Small Cities/Rural,Ohio,Other,,Telephone survey,,,,Helped,,,,No,Version 2,,1.04743587970734,,Very important,Important
9317.0,Sherrod Brown,Richard Cordray,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,2.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Democratic Party,Unfavorable,About the same,To express opposition to Donald Trump,No,5.0,The Democratic candidate,,No,,,,,,,,No,Yes,,,Disapprove,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,Very serious,Serious,Married women,Suburbs,Suburbs,Ohio,White suburban women,,Telephone survey,,,,Hurt,,,,No,Version 2,,0.370850175619125,,Somewhat important,Important
9318.0,Sherrod Brown,Richard Cordray,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,7.0,The Democratic Party,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,Neither party,Unfavorable,About the same,To express support for Donald Trump,No,4.0,The Democratic candidate,,No,,,,,,,,No,No,,,Approve,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Male,White men,Not too serious,Not serious,Non married men,Rural,Small Cities/Rural,Ohio,Other,,Telephone survey,,,,No impact,,,,No,Version 2,,0.451603025197983,,Very important,Important
