ID,SENMO18,ABORTION18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CONTROLHOUSE,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,ETHHAWLEY,ETHMCCAS,ETHMO18,FAVDEM2,FAVHAWLEY,FAVMCCASKILL,FAVMCONL,FAVPARTY,FAVPELOSI,FAVREP2,FAVSENMO18,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GUN16,GUNOWNER12,HAWLEYLIB,HEALTHCARE18,HEALTHPRE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVMO18,KAVMO18A,KAVMO18B,LATINO,MARRIED,MCCASLIB,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,QUALSEN18,RACE,RACE2B,RACEAI,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VOTE2016,WEIGHT,WHNCLINC,WHTEVANG,WOMEN,WOMEN2,ZIPCODE
64504.0,Other,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,8.0,,The Republican Party,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,Unfavorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Neither,Better,Donald Trump was not a factor,No,5.0,,,,,,No,,,,,,,,,,,No,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,151.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,Omit,White,White,White,Midwest,,Other,Female,White women,Somewhat serious,Serious,,Rural,Small Cities/Rural,Missouri,Other,,Election day exit poll,,,,No impact,Strongly or somewhat approve,Somewhat approve,,Version 2,,0.436791300773621,,,Somewhat important,Important,65466.0
62069.0,Other,Overturn it,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Yes,Call 3,7.0,The Democratic Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,Unfavorable,,Unfavorable,,,,,,5.0,Support,No,Too conservative,,The Democratic Party,,,,,,,,Health care,Not a factor at all,Not important,Not a factor,No,Yes,About right,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,67.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,,White,White,White,Midwest,,Other,Male,White men,,,Married men,Suburbs,Suburbs,Missouri,White suburban men,,Election day exit poll,,,,,Strongly or somewhat disapprove,Somewhat disapprove,,Version 3,,0.36823558807373,,White Born-again/Evangelical Christians,,,64870.0
40218.0,Other,Overturn it,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,6.0,The Republican Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,,,,No,4.0,,,,,,,,,,,,,,,,,No,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,87.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,,White,White,White,Midwest,,Other,Female,White women,,,,Rural,Small Cities/Rural,Missouri,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Somewhat approve,,Version 1,Donald Trump,0.760569393634796,,,,,64468.0
37692.0,Other,Keep it as is,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,No,Call 1,5.0,The Republican Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,Unfavorable,,Unfavorable,,,,,,5.0,Oppose,Yes,Too conservative,,The Democratic Party,,,,,,,,The economy,Not a factor at all,Not important,Not a factor,No,No,Too liberal,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,66.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,,White,White,White,Midwest,,Other,Male,White men,,,Non married men,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Somewhat disapprove,,Version 3,,0.428374260663986,,All others,,,64804.0
37635.0,Other,,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Not complete,,Call 1,7.0,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,Unfavorable,,Favorable,,,,,,5.0,,No,,,The Democratic Party,,,,,,,,,,,,No,,,,,18-44,18-64,,,,,,,,,40.0,,,White,White,State questionnaire,,White,White,White,Midwest,,Other,Male,White men,,,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,,Election day exit poll,,,,,,,,Version 3,,0.398207068443298,,,,,65807.0
37634.0,Other,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 1,4.0,,The Republican Party,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,Unfavorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Neither,Worse,Donald Trump was not a factor,No,5.0,,,,,,No,,,,,,,,,,,No,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Liberal,73.0,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,Shares my view of government,White,White,White,Midwest,,Other,Female,White women,Very serious,Serious,,Rural,Small Cities/Rural,Missouri,Other,,Election day exit poll,,,,Helped,Strongly or somewhat approve,Strongly approve,,Version 2,,0.442320317029953,,,Not at all important,Not important,65536.0
33577.0,Other,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Yes,Call 1,1.0,,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Josh Hawley does not,Claire McCaskill does not,Neither does,,,,,,,,,,,,1.0,,,,Major changes,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Health care,,,,No,Yes,,Good,Excellent or good,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,110.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,,White,White,White,Midwest,Politically motivated,Other,Female,White women,,,Married women,Suburbs,Suburbs,Missouri,White suburban women,No impact,Election day exit poll,In the last week,In the last month,In the last week,,Strongly or somewhat disapprove,Somewhat disapprove,Too tough,Version 1,Hillary Clinton,1.90243232250214,No,White Born-again/Evangelical Christians,,,63074.0
37593.0,Other,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,No,Call 1,7.0,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Josh Hawley does not,Claire McCaskill does not,Neither does,,,,,,,,,,,,5.0,,,,Minor changes,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,,,,No,No,,Good,Excellent or good,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,40.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,,White,White,White,Midwest,Politically motivated,Other,Male,White men,,,Non married men,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Helped,Election day exit poll,In the last month,In the last month,Before that,,Strongly or somewhat approve,Somewhat approve,About right,Version 1,Other,0.552213668823242,No,All others,,,65807.0
37529.0,Other,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 1,4.0,,The Republican Party,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,Unfavorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Neither,Worse,Donald Trump was not a factor,No,5.0,,,,,,No,,,,,,,,,,,No,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Liberal,73.0,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,Shares my view of government,White,White,White,Midwest,,Other,Female,White women,Very serious,Serious,,Rural,Small Cities/Rural,Missouri,Other,,Election day exit poll,,,,Helped,Strongly or somewhat approve,Strongly approve,,Version 2,,0.442320317029953,,,Not at all important,Not important,65536.0
53682.0,Other,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Not complete,,Call 2,7.0,,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,Unfavorable,,Unfavorable,,,,,,5.0,,Yes,,,The Republican Party,,,,,,,,,,,,No,,,,,18-44,18-64,,,,,,,,,40.0,,,White,White,State questionnaire,,White,White,White,Midwest,,Other,Male,White men,,,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,,Election day exit poll,,,,,,,,Version 3,,0.552213668823242,,,,,65807.0
49543.0,Other,,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,No,Call 2,7.0,,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Josh Hawley does not,Claire McCaskill does not,Neither does,,,,,,,,,,,,5.0,,,,Major changes,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",Health care,,,,Yes,No,,Not so good,Not so good or poor,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,67.0,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,State questionnaire,,Hispanic/Latino,Non-white,Hispanic/Latino,Midwest,Justified,Other,Male,Latino men,,,Non married men,Suburbs,Suburbs,Missouri,Other,No impact,Election day exit poll,In the last month,In the last month,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Hillary Clinton,0.513249397277832,No,All others,,,64870.0
49481.0,Other,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 2,8.0,,The Republican Party,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,Unfavorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Neither,Omit,To express support for Donald Trump,Yes,5.0,,,,,,No,,,,,,,,,,,No,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,151.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,Omit,White,White,White,Midwest,,Other,Female,White women,Very serious,Serious,,Rural,Small Cities/Rural,Missouri,Other,,Election day exit poll,,,,No impact,Strongly or somewhat approve,Strongly approve,,Version 2,,0.436791300773621,,,Very important,Important,65466.0
49479.0,Other,,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,No,Call 2,4.0,,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Josh Hawley does not,Claire McCaskill does not,Neither does,,,,,,,,,,,,4.0,,,,Minor changes,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,,,,No,Yes,,Not so good,Not so good or poor,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,Independent Women,White Independent,Moderate,7.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,,White,White,White,Midwest,Justified,Other,Female,White women,,,Married women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,No impact,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Somewhat approve,Not tough enough,Version 1,Other,0.64399391412735,No,All others,,,65202.0
50846.0,Other,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 2,5.0,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Josh Hawley does not,Claire McCaskill does not,Neither does,,,,,,,,,,,,3.0,,,,Major changes,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Immigration,,,,No,,,Good,Excellent or good,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,22.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,,White,White,White,Midwest,Politically motivated,Other,Male,White men,,,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Hurt,Election day exit poll,In the last month,In the last month,Before that,,Strongly or somewhat approve,Somewhat approve,About right,Version 1,Other,0.665412485599518,No,All others,,,64119.0
53342.0,Other,Keep it as is,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,White 65+,Complete,Yes,Call 2,7.0,Omit,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,Unfavorable,,Unfavorable,,,,,,5.0,Support,No,Too liberal,,The Democratic Party,,,,,,,,The economy,Not a factor at all,Not important,Not a factor,Yes,Yes,Too liberal,,,45+,65+,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,Independent Women,All others,Moderate,40.0,Moderate/Liberal Republicans,Moderate Independents,Other,White,State questionnaire,,Hispanic/Latino,Non-white,Hispanic/Latino,Midwest,,Other,Female,Latino women,,,Married women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,,0.70199191570282,,All others,,,65807.0
65465.0,Other,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,Call 3,5.0,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Josh Hawley does not,Claire McCaskill does not,Neither does,,,,,,,,,,,,5.0,,,,Major changes,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Immigration,,,,No,Yes,,Not so good,Not so good or poor,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,66.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,Midwest,Justified,Other,Female,White women,,,Married women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Helped,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Somewhat disapprove,Too tough,Version 1,Other,0.4888656437397,No,White Born-again/Evangelical Christians,,,64804.0
49083.0,Other,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,Latino 30-44,Black 30-44,Complete,,Call 2,1.0,,The Republican Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,Unfavorable,Unfavorable,Omit,,Neither party,,Unfavorable,Omit,Worse,Donald Trump was not a factor,Yes,1.0,,,,,,Omit,,,,,,,,,,,Yes,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,Independent Women,All others,Moderate,130.0,Moderate/Liberal Republicans,Moderate Independents,Other,Black,State questionnaire,Is my party's candidate,Hispanic/Latino,Non-white,Hispanic/Latino,Midwest,,Other,Female,Latino women,Not at all serious,Not serious,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,,Election day exit poll,,,,Hurt,Strongly or somewhat disapprove,Somewhat disapprove,,Version 2,,1.64300978183746,,,Somewhat important,Important,63135.0
53064.0,Other,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,Call 2,4.0,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,,,,,,5.0,Oppose,No,,,The Republican Party,,,,,,,,Health care,,,,No,No,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,44.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,,White,White,White,Midwest,,Other,Female,White women,Very serious,Serious,Non married women,Rural,Small Cities/Rural,Missouri,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,Version 3,,0.594868838787079,,White Born-again/Evangelical Christians,Not too important,Not important,64735.0
49929.0,Other,Keep it as is,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,No,Call 2,6.0,The Democratic Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,Favorable,,Unfavorable,,,,,,4.0,Support,Yes,Too conservative,,The Democratic Party,,,,,,,,Health care,Not a factor at all,Not important,Not a factor,No,Yes,About right,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,9.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,,Black,Non-white,Black,Midwest,,Other,Female,Black women,,,Married women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,,0.801095962524414,,All others,,,64506.0
