ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENCT06,GOVCT06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,EDUC,LATINO,BUSH4,IRAQTRP,IRAQWAR,DROPOUT,LAMONTEXP,LIEBAGREE,IMPIRAQS,IMPTERRS,IMPECONS,IMPVALUES,FORCANDCT,TERRWORR,TERWORR2,SENCNTL,FORBUSHS,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
7404.0,Connecticut,3.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.957471072673798,Ned Lamont (Dem),M. Jodi Rell (Rep),Male,White,60-64,,,,,,,No,Strongly disapprove,,,Yes,No,About the right amount,,,,,For your candidate,Very worried,Very/Somewhat worried,Does not matter to me,To express opposition to George W Bush,In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,White male,White male,60 or over,50-64,18-64,60 or over,,,,,,,,,,Disapprove,,,White,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
7405.0,Connecticut,5.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.910700798034668,Other,M. Jodi Rell (Rep),Male,White,40-44,Republican,Conservative,$150k-$200k,Catholic,A few time a year,Some college or associate degree,No,Somewhat disapprove,Withdraw some troops,Somewhat approve,Yes,No,Noy often enough,Somewhat important,Extremely important,Extremely important,Not at all important,For your candidate,Not too worried,Not too/Not at all worried,Republicans,George W Bush was not a factor,Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Approve,White,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
7416.0,Connecticut,93.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.03178942203522,Ned Lamont (Dem),John DeStefano (Dem),Male,White,50-59,Democratic,Liberal,$200k or more,Jewish,A few time a year,College graduate,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,Yes,Yes,Too often,Extremely important,Extremely important,Extremely important,Extremely important,Against his opponents,Not too worried,Not too/Not at all worried,Demcorats,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Jewish,White Jewish,Ocassionally, All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,3.0,Strong Democratic,Large Cities Except Stamford and Norwalk,High Density Urban,60s Suburbs,Urban Perimeter,Downscale
7418.0,Connecticut,83.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.05946063995361,Ned Lamont (Dem),John DeStefano (Dem),Female,White,30-39,Independent,Moderate,$100k-$150k,Catholic,A few time a year,College graduate,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,No,Yes,Too often,Extremely important,Extremely important,Somewhat important,Extremely important,Against his opponents,Very worried,Very/Somewhat worried,Demcorats,To express opposition to George W Bush,In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Democratic,Connecticut Valley,Suburb,Rural,Rural,Downscale
7420.0,Connecticut,3.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.18296349048615,Joe Lieberman (CFL),M. Jodi Rell (Rep),Male,White,45-49,Republican,Conservative,$100k-$150k,Catholic,A few time a year,Postgraduate study,No,Somewhat disapprove,No answer,Somewhat approve,No,No,About the right amount,Somewhat important,Somewhat important,Somewhat important,Not at all important,For your candidate,Very worried,Very/Somewhat worried,Republicans,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Disapprove,No answer,Approve,White,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
7422.0,Connecticut,5.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.598395824432373,Ned Lamont (Dem),M. Jodi Rell (Rep),Female,White,40-44,Democratic,Liberal,$100k-$150k,Catholic, Never,Postgraduate study,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,Yes,Yes,Too often,Not at all important,Not at all important,Extremely important,Not at all important,For your candidate,Not too worried,Not too/Not at all worried,Demcorats,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,White Catholic,Never,Catholic/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
7425.0,Connecticut,25.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.03693270683289,Ned Lamont (Dem),M. Jodi Rell (Rep),Female,Black,40-44,Democratic,Moderate,$100k-$150k,Something else, Never,,,Strongly disapprove,Withdraw all troops,Strongly disapprove,,,,,,,,,,,,,,,,Non-white female,Non-white,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Something else,Non-White,Never, All others,,,Disapprove,Withdraw all or some troops,Disapprove,Black,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Democratic,Connecticut Valley,High Density Urban,Urban,Urban Core,Very downscale
7427.0,Connecticut,70.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.5772507190704297,Ned Lamont (Dem),John DeStefano (Dem),Male,White,60-64,Democratic,Liberal,$100k-$150k,Jewish,A few time a year,Postgraduate study,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,Yes,Yes,Too often,Extremely important,Not at all important,Not at all important,Not at all important,For your candidate,Not at all worried,Not too/Not at all worried,Demcorats,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,$100k or more,Jewish,White Jewish,Ocassionally, All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Rural,Small Cities/Rural,5.0,Competitive,East/West Rural,Low Density Rural,Rural,Rural,Upscale
7430.0,Connecticut,87.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.057901263237,Joe Lieberman (CFL),M. Jodi Rell (Rep),Female,Hispanic/Latino,60-64,Independent,Moderate,$75k-$100k,Mormon/LDS,More than once a week,Postgraduate study,Yes,Somewhat approve,Withdraw some troops,Somewhat approve,No,No,No Answer,Not at all important,Not at all important,Somewhat important,Somewhat important,For your candidate,Not too worried,Not too/Not at all worried,Does not matter to me,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white female,Non-white,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,Withdraw all or some troops,Approve,White,Suburbs,Suburbs,3.0,Strong Democratic,Connecticut Valley,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
7438.0,Connecticut,77.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.801317751407623,Ned Lamont (Dem),John DeStefano (Dem),Male,White,50-59,,,,,,,No,Strongly disapprove,,,Yes,Yes,Too often,,,,,Against his opponents,Very worried,Very/Somewhat worried,Demcorats,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,,,,,,,,,,Disapprove,,,White,Suburbs,Suburbs,1.0,Strong Democratic,Connecticut Valley,Suburb,70s Suburbs,Urban Perimeter,Very upscale
7440.0,Connecticut,6.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.52919673919678,Joe Lieberman (CFL),M. Jodi Rell (Rep),Male,White,50-59,Republican,Moderate,$50k-$75k,Catholic,Once a week,College graduate,No,Somewhat approve,Withdraw all troops,Somewhat disapprove,No,No,About the right amount,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Against his opponents,Very worried,Very/Somewhat worried,Republicans,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,College graduate,At least some college,Approve,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
7441.0,Connecticut,25.0,National questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.17044401168823,Joe Lieberman (CFL),M. Jodi Rell (Rep),Female,White,60-64,,,,,,,No,Strongly disapprove,,,,,,,,,,,,,,,,,,White female,White female,60 or over,50-64,18-64,60 or over,,,,,,,,,,Disapprove,,,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Democratic,Connecticut Valley,High Density Urban,Urban,Urban Core,Very downscale
7446.0,Connecticut,3.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.90177720785141,Ned Lamont (Dem),M. Jodi Rell (Rep),Female,Black,50-59,Independent,Liberal,$100k-$150k,Protestant, Never,Some college or associate degree,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,Yes,Yes,Too often,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Against his opponents,Very worried,Very/Somewhat worried,Does not matter to me,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white female,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,Non-White,Never,Protestant/Do not attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Black,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
7447.0,Connecticut,97.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.554657101631165,Ned Lamont (Dem),John DeStefano (Dem),Female,White,45-49,Democratic,Moderate,,None, Never,Postgraduate study,No,Strongly disapprove,No answer,Strongly disapprove,Yes,Yes,Too often,Extremely important,Not at all important,Somewhat important,Not at all important,For your candidate,Not too worried,Not too/Not at all worried,Demcorats,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,40-49,18-64,30-59,Democratic,,,None,White None,Never, All others,College graduate,At least some college,Disapprove,No answer,Disapprove,White,Suburbs,Suburbs,4.0,Competitive,"Coast, Including NYC Suburbs",Suburb,60s Suburbs,Urban Perimeter,Very upscale
7448.0,Connecticut,83.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.25415658950806,Joe Lieberman (CFL),John DeStefano (Dem),Female,White,40-44,Independent,Moderate,$100k-$150k,Catholic,Once a week,College graduate,No,Somewhat disapprove,Withdraw all troops,Somewhat disapprove,No,No,About the right amount,Somewhat important,Extremely important,Extremely important,Not at all important,Against his opponents,Very worried,Very/Somewhat worried,Does not matter to me,George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,Weekly,Catholic/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Democratic,Connecticut Valley,Suburb,Rural,Rural,Downscale
7459.0,Connecticut,88.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.87253475189209,Joe Lieberman (CFL),M. Jodi Rell (Rep),Female,White,50-59,Independent,,$50k-$75k,Protestant,A few time a year,Some college or associate degree,No,Somewhat approve,Withdraw some troops,Somewhat disapprove,No,No Answer,Too often,No answer,Extremely important,Somewhat important,Extremely important,For your candidate,Very worried,Very/Somewhat worried,Does not matter to me,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,At least some college,Approve,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,5.0,Competitive,Large Cities Except Stamford and Norwalk,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale
7460.0,Connecticut,87.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.02085196971893,Joe Lieberman (CFL),M. Jodi Rell (Rep),Male,White,50-59,Independent,Moderate,$75k-$100k,Catholic,A few time a year,Postgraduate study,,Somewhat approve,Maintain the same number of troops,Somewhat disapprove,No,No,About the right amount,Somewhat important,Somewhat important,Somewhat important,Somewhat important,For your candidate,Somewhat worried,Very/Somewhat worried,Republicans,To express support for George W Bush,Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Approve,Same number or more troops,Disapprove,White,Suburbs,Suburbs,3.0,Strong Democratic,Connecticut Valley,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
