ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,GOVIL06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,EDUC,UNION4,CHILD,LATINO,BUSH4,COUNTACC,IRAQWAR,IMPCORR,FAVHAST,OBAMAPRS,STECIL,STEC2,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,COUNT2,UNIONHH,UNIONVOT,UNIONMEM,MOMS,PARENTS,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
13554.0, Illinois,138.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.14088952541351,Judy Baar Topinka (Rep),Female,White,65-74,Republican,Conservative,$75k-$100k,Protestant,,No one does,No,No,Strongly approve,Somewhat confident,Strongly approve,Extremely important,Favorable,No,Not so good,Not so good/Poor,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,,,Approve,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,English,Suburbs,Suburbs,10.0,Competitive,Cook Suburbs,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
13590.0, Illinois,15.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.884624898433685,Rod Blagojevich (Dem),Female,White,50-59,Republican,Conservative,,Catholic,High school graduate,No one does,No,No,Strongly approve,Very confident,Strongly approve,Somewhat important,Favorable,No Answer,Good,Excellent/Good,White female,White female,45-59,50-64,18-64,30-59,Republican,,,Catholic,White Catholic,Did not graduate from college,High school graduate or less,Approve,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,English,Suburbs,Suburbs,14.0,Strong Republican,Collar Counties,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
13601.0, Illinois,150.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.05252301692963,Rod Blagojevich (Dem),Female,Black,25-29,Democratic,Moderate,$15k-$30k,Other Christian,Postgraduate study,No one does,No,No,Strongly disapprove,Somewhat confident,Strongly disapprove,Somewhat important,Unfavorable,Yes,Excellent,Excellent/Good,Non-white female,Non-white,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,Black,English,Suburbs,Suburbs,1.0,Strong Democratic,Cook Suburbs,Suburb,70s Suburbs,Urban Perimeter,Downscale
13602.0, Illinois,85.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.884624898433685,Rod Blagojevich (Dem),Female,White,50-59,Democratic,Liberal,$100k-$150k,Catholic,Postgraduate study,No one does,No,No,Strongly disapprove,Somewhat confident,Strongly disapprove,Somewhat important,Unfavorable,Yes,Good,Excellent/Good,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,White Catholic,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,English,"Cities 50,000-500,000","Cities over 50,000",13.0,Strong Republican,Collar Counties,Suburb,Urban,Urban Core,Very upscale
13603.0, Illinois,127.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.909831404685974,Rod Blagojevich (Dem),Male,White,30-39,Independent,Moderate,$200k or more,Catholic,,,Yes,No,Strongly disapprove,,Strongly disapprove,,,,,,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,,,Disapprove,Disapprove,,,,,All others,Men with children,White,English,Suburbs,Suburbs,6.0,Competitive,Cook Suburbs,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
13657.0, Illinois,15.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.955383658409119,Rod Blagojevich (Dem),Male,White,50-59,Independent,Moderate,$150k-$200k,None,Postgraduate study,No one does,No,No,Strongly disapprove,Somewhat confident,Strongly disapprove,Extremely important,Unfavorable,Yes,Not so good,Not so good/Poor,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,None,White None,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Men without children,White,English,Suburbs,Suburbs,14.0,Strong Republican,Collar Counties,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
13666.0, Illinois,58.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.26177251338959,Rod Blagojevich (Dem),Male,White,60-64,Democratic,Moderate,Under $15k,None,High school graduate,"Yes, someone else does",No,No,Strongly disapprove,Somewhat confident,Strongly disapprove,Extremely important,Unfavorable,Yes,Not so good,Not so good/Poor,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,None,White None,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Very/Somewhat confident,Yes,No,"Else in HH (member in household, but not voter",All others,Men without children,White,English,Rural,Small Cities/Rural,17.0,Competitive,North,Extremely Low Density Rural,Rural,Rural,Very downscale
13674.0, Illinois,138.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.14088952541351,Judy Baar Topinka (Rep),Female,White,65-74,Independent,Moderate,,Catholic,Some college or associate degree,No one does,No,No,Somewhat approve,Somewhat confident,Somewhat disapprove,Extremely important,Favorable,No,Good,Excellent/Good,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,,,Catholic,White Catholic,Did not graduate from college,At least some college,Approve,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,English,Suburbs,Suburbs,10.0,Competitive,Cook Suburbs,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
13687.0, Illinois,85.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.884624898433685,Rod Blagojevich (Dem),Female,White,30-39,Democratic,Liberal,$150k-$200k,Catholic,College graduate,No one does,Yes,No,Strongly disapprove,Somewhat confident,Strongly disapprove,Extremely important,Unfavorable,Yes,Good,Excellent/Good,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,White Catholic,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),Women with children,Women with children,White,English,"Cities 50,000-500,000","Cities over 50,000",13.0,Strong Republican,Collar Counties,Suburb,Urban,Urban Core,Very upscale
13694.0, Illinois,15.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.884624898433685,Rod Blagojevich (Dem),Female,Other,50-59,Independent,Moderate,$50k-$75k,Catholic,Postgraduate study,"Yes, someone else does",Yes,No,Strongly disapprove,Not very confident,Strongly disapprove,Somewhat important,Unfavorable,Yes,Poor,Not so good/Poor,Non-white female,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,Non-White,College graduate,At least some college,Disapprove,Disapprove,Not very/Not at all confident,Yes,No,"Else in HH (member in household, but not voter",Women with children,Women with children,Other,English,Suburbs,Suburbs,14.0,Strong Republican,Collar Counties,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
13698.0, Illinois,150.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.856210470199585,Rod Blagojevich (Dem),Female,Black,60-64,Democratic,Moderate,$30k-$50k,Protestant,Some college or associate degree,"Yes, I do",No,No,Strongly disapprove,Very confident,Strongly disapprove,Extremely important,Unfavorable,Yes,Good,Excellent/Good,Non-white female,Non-white,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Did not graduate from college,At least some college,Disapprove,Disapprove,Very/Somewhat confident,Yes,Yes,I am (voter is member),All others, Women without children,Black,English,Suburbs,Suburbs,1.0,Strong Democratic,Cook Suburbs,Suburb,70s Suburbs,Urban Perimeter,Downscale
13737.0, Illinois,58.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.26177251338959,Rod Blagojevich (Dem),Male,White,60-64,,,,,,,,No,Strongly disapprove,Very confident,,Extremely important,Unfavorable,Yes,Not so good,Not so good/Poor,White male,White male,60 or over,50-64,18-64,60 or over,,,,,,,,Disapprove,,Very/Somewhat confident,,,,,,White,English,Rural,Small Cities/Rural,17.0,Competitive,North,Extremely Low Density Rural,Rural,Rural,Very downscale
13738.0, Illinois,127.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.01204776763916,Judy Baar Topinka (Rep),Female,White,40-44,Republican,Moderate,$100k-$150k,Catholic,,,Yes,No,Somewhat approve,,Somewhat approve,,,,,,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,White Catholic,,,Approve,Approve,,,,,Women with children,Women with children,White,English,Suburbs,Suburbs,6.0,Competitive,Cook Suburbs,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
13739.0, Illinois,15.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.08301949501038,Judy Baar Topinka (Rep),Male,White,40-44,Independent,Moderate,$200k or more,Protestant,Postgraduate study,"Yes, someone else does",Yes,No,Strongly disapprove,Very confident,Strongly disapprove,Not at all important,Favorable,Yes,Not so good,Not so good/Poor,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,Yes,No,"Else in HH (member in household, but not voter",All others,Men with children,White,English,Suburbs,Suburbs,14.0,Strong Republican,Collar Counties,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
13759.0, Illinois,85.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.884624898433685,Rod Blagojevich (Dem),Female,White,45-49,Democratic,Moderate,$200k or more,Other Christian,College graduate,No one does,Yes,No,Somewhat disapprove,Somewhat confident,Somewhat disapprove,Somewhat important,Favorable,Yes,Good,Excellent/Good,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),Women with children,Women with children,White,English,"Cities 50,000-500,000","Cities over 50,000",13.0,Strong Republican,Collar Counties,Suburb,Urban,Urban Core,Very upscale
13776.0, Illinois,138.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.877548336982727,Rod Blagojevich (Dem),Female,White,40-44,Democratic,Moderate,$150k-$200k,Catholic,College graduate,No one does,Yes,No,Strongly disapprove,Somewhat confident,Strongly disapprove,Extremely important,Unfavorable,Yes,Good,Excellent/Good,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,White Catholic,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),Women with children,Women with children,White,English,Suburbs,Suburbs,10.0,Competitive,Cook Suburbs,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
13785.0, Illinois,15.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.17206072807312,Judy Baar Topinka (Rep),Male,White,75 or over,Republican,Moderate,$50k-$75k,Protestant,Some college or associate degree,No one does,No,,Strongly approve,Very confident,Strongly approve,Somewhat important,Favorable,No,Good,Excellent/Good,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,At least some college,Approve,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others,Men without children,White,,Suburbs,Suburbs,14.0,Strong Republican,Collar Counties,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
13798.0, Illinois,106.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.547089993953705,Rich Whitney (Green),Female,Black,50-59,Independent,Moderate,$50k-$75k,Protestant,College graduate,No one does,No,No,Strongly disapprove,Somewhat confident,Strongly disapprove,Extremely important,Unfavorable,Yes,Not so good,Not so good/Poor,Non-white female,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,Black,English,"Cities over 500,000","Cities over 50,000",1.0,Strong Democratic,Chicago,Extremely High Density Urban,Urban,Urban Core,Downscale
13804.0, Illinois,150.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.876643002033234,Rod Blagojevich (Dem),Female,White,75 or over,Democratic,Conservative,Under $15k,None,Did not complete high school,No one does,No,No,Strongly disapprove,Somewhat confident,Strongly disapprove,Extremely important,Favorable,Yes,Not so good,Not so good/Poor,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,None,White None,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,English,Suburbs,Suburbs,1.0,Strong Democratic,Cook Suburbs,Suburb,70s Suburbs,Urban Perimeter,Downscale
13816.0, Illinois,128.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.23889172077179,Rod Blagojevich (Dem),Female,White,50-59,Democratic,Liberal,$200k or more,None,,,No,No,Strongly disapprove,,Strongly disapprove,,,,,,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,None,White None,,,Disapprove,Disapprove,,,,,All others, Women without children,White,English,Suburbs,Suburbs,6.0,Competitive,Cook Suburbs,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
13827.0, Illinois,15.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.08301949501038,Judy Baar Topinka (Rep),Male,White,50-59,Republican,Moderate,$100k-$150k,Protestant,Postgraduate study,No one does,Yes,No,Somewhat approve,Somewhat confident,Somewhat approve,Extremely important,Favorable,No,Good,Excellent/Good,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Approve,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others,Men with children,White,English,Suburbs,Suburbs,14.0,Strong Republican,Collar Counties,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
13840.0, Illinois,85.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.955383658409119,Rod Blagojevich (Dem),Male,Other,30-39,Independent,Moderate,$50k-$75k,Muslim,Postgraduate study,No one does,Yes,No,Strongly disapprove,Very confident,Strongly disapprove,Somewhat important,Unfavorable,Yes,Good,Excellent/Good,Non-white male,Non-white,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Something else,Non-White,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Men with children,Other,English,"Cities 50,000-500,000","Cities over 50,000",13.0,Strong Republican,Collar Counties,Suburb,Urban,Urban Core,Very upscale
13874.0, Illinois,127.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.09299874305725,Judy Baar Topinka (Rep),Male,White,50-59,Republican,Conservative,$100k-$150k,Catholic,,,No,No,Strongly approve,,Somewhat approve,,,,,,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,White Catholic,,,Approve,Approve,,,,,All others,Men without children,White,English,Suburbs,Suburbs,6.0,Competitive,Cook Suburbs,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
