ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENPA06,GOVPA06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,BRNAGAIN,EDUC,UNION4,MARRIED,CHILD,BUSH4,IRAQTRP,IRAQWAR,VOTE2004,IMPIRAQS,IMPTERRS,IMPECONS,IMPIMMIGS,IMPVALUES,ABORTION,ABORT2,STECPA,STEC2,FORCANDPA,FORBUSHS,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTBRN,WHTEVANG,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,WOMENWED,MOMS,MARCHILD,MARRIEDMOM,PARENTS,SEXWED,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
11387.0,Pennsylvania,129.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.28443324565887,Bob Casey (Dem),Ed Rendell (Dem),Male,White,65-74,Democratic,Moderate,$150k-$200k,None,Never,No,College graduate,No one does,No,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,John Kerry (Dem),Extremely important,Somewhat important,Somewhat important,Somewhat important,Not at all important,Legal in all cases,Legal in all/most cases,Good,Excellent/Good,Against his opponent,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,$100k or more,None,White None,All others,All others,Never,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),All others,All others,All others,All men,Men without children,Single men,White,Suburbs,Suburbs,7.0,Competitive,Philadelphia Suburbs,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
11407.0,Pennsylvania,5.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.25897300243378,Rick Santorum (Rep),Ed Rendell (Dem),Male,White,25-29,Democratic,Conservative,$30k-$50k,Something else,Once a week,Yes,Some college or associate degree,No one does,No,No,Somewhat approve,Withdraw all troops,Somewhat disapprove,Did not vote,Extremely important,Somewhat important,Somewhat important,Somewhat important,Not at all important,Legal in most cases,Legal in all/most cases,Poor,Not so good/Poor,Against his opponent,George W Bush was not a factor,Just today,Just today/In the last three days,Just today/In the last three days/Sometime last week,White male,White male,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,Something else,White Something else,All others,White Evangelical Born Again Christians,Weekly,All others,Did not graduate from college,At least some college,Approve,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),All others,All others,All others,All men,Men without children,Single men,White,Suburbs,Suburbs,18.0,Strong Republican,Pittsburgh Area and West,Suburb,60s Suburbs,Urban Perimeter,Very downscale
11421.0,Pennsylvania,108.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.0375759601593,Bob Casey (Dem),Ed Rendell (Dem),Male,White,45-49,Democratic,Moderate,$75k-$100k,Catholic,A few time a year,No,Postgraduate study,No one does,No,No,Strongly disapprove,Send more troops,Strongly disapprove,John Kerry (Dem),Extremely important,Somewhat important,Somewhat important,Not at all important,Extremely important,Legal in most cases,Legal in all/most cases,Good,Excellent/Good,For your candidate,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,All others,All others,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Disapprove,Same number or more troops,Disapprove,No,No,No (no union member in household),All others,All others,All others,All men,Men without children,Single men,White,Suburbs,Suburbs,11.0,Strong Democratic,Northeast,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
11454.0,Pennsylvania,53.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.07483124732971,Rick Santorum (Rep),Lynn Swann (Rep),Female,White,45-49,Republican,Liberal,$50k-$75k,Other Christian,A few time a year,No,Some college or associate degree,"Yes, someone else does",Yes,Yes,Somewhat approve,Withdraw some troops,Somewhat disapprove,George W. Bush (Rep),Extremely important,Extremely important,Extremely important,Somewhat important,Extremely important,,,Not so godd,Not so good/Poor,For your candidate,To express support for George W Bush,Just today,Just today/In the last three days,Just today/In the last three days/Sometime last week,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,All others,Did not graduate from college,At least some college,Approve,Withdraw all or some troops,Disapprove,Yes,No,"Else in HH (member in household, but not voter",Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,"Cities 10,000-50,000",Small Cities/Rural,11.0,Strong Democratic,Central and Northern Tier,Town,Rural,Rural,Downscale
11463.0,Pennsylvania,118.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.990415453910828,Rick Santorum (Rep),Ed Rendell (Dem),Male,White,50-59,Democratic,Conservative,$100k-$150k,,Never,No,College graduate,No one does,Yes,No,Strongly approve,Send more troops,Strongly approve,George W. Bush (Rep),Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,Legal in all cases,Legal in all/most cases,Good,Excellent/Good,For your candidate,To express support for George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,,,All others,All others,Never,All others,College graduate,At least some college,Approve,Same number or more troops,Approve,No,No,No (no union member in household),All others,All others,All others,All men,Men without children,Married men,White,Rural,Small Cities/Rural,11.0,Strong Democratic,Northeast,Suburb,Rural,Rural,Upscale
11466.0,Pennsylvania,96.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.40602433681488,Bob Casey (Dem),Lynn Swann (Rep),Male,White,65-74,Republican,Moderate,,Protestant,Once a week,Yes,College graduate,No one does,Yes,No,Somewhat disapprove,Withdraw some troops,Somewhat disapprove,George W. Bush (Rep),Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,Legal in all cases,Legal in all/most cases,Not so godd,Not so good/Poor,For your candidate,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),All others,All others,All others,All men,Men without children,Married men,White,Suburbs,Suburbs,16.0,Strong Republican,Central and Northern Tier,Suburb,70s Suburbs,Urban Perimeter,Very upscale
11475.0,Pennsylvania,121.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.513091623783112,Rick Santorum (Rep),Lynn Swann (Rep),Female,White,60-64,Republican,Moderate,$15k-$30k,Other Christian,Once a week,No,,,No,No,Strongly approve,Maintain the same number of troops,Strongly approve,,,,,,,,,,,,,,,,White female,White female,60 or over,50-64,18-64,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,All others,,,Approve,Same number or more troops,Approve,,,,All others,All others,All others,Other women, Women without children,Single women,White,Suburbs,Suburbs,6.0,Competitive,Philadelphia Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
11479.0,Pennsylvania,129.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.26084303855896,Bob Casey (Dem),Ed Rendell (Dem),Male,White,50-59,,,,,,,,No one does,Yes,,Strongly disapprove,,,George W. Bush (Rep),,,,,,Illegal in most cases,Illegal in most/all cases,Good,Excellent/Good,Against his opponent,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,,,,,,,,,,,,Disapprove,,,No,No,No (no union member in household),All others,,,,,Married men,White,Suburbs,Suburbs,7.0,Competitive,Philadelphia Suburbs,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
11493.0,Pennsylvania,93.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.65459895133972,Bob Casey (Dem),Ed Rendell (Dem),Male,White,50-59,Democratic,Moderate,Under $15k,Protestant,Never,No,High school graduate,No one does,No,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,John Kerry (Dem),Extremely important,Extremely important,Somewhat important,Extremely important,Extremely important,Illegal in all cases,Illegal in most/all cases,Good,Excellent/Good,For your candidate,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Never,Protestant/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),All others,All others,All others,All men,Men without children,Single men,White,Suburbs,Suburbs,16.0,Strong Republican,Central and Northern Tier,Suburb,60s Suburbs,Urban Perimeter,Downscale
11505.0,Pennsylvania,5.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.2116631269455,Bob Casey (Dem),Ed Rendell (Dem),Male,White,18-24,Democratic,Moderate,$75k-$100k,Catholic,Once a week,No,High school graduate,No one does,No,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,John Kerry (Dem),Somewhat important,Somewhat important,Extremely important,Somewhat important,Not at all important,Legal in all cases,Legal in all/most cases,Good,Excellent/Good,Against his opponent,To express opposition to George W Bush,Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,White male,White male,18-29,18-24,18-64,18-29,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,All others,All others,Weekly,Catholic/Attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),All others,All others,All others,All men,Men without children,Single men,White,Suburbs,Suburbs,18.0,Strong Republican,Pittsburgh Area and West,Suburb,60s Suburbs,Urban Perimeter,Very downscale
11506.0,Pennsylvania,173.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.879438459873199,Rick Santorum (Rep),Lynn Swann (Rep),Male,White,45-49,,,,,,,,No one does,Yes,,Strongly approve,,,George W. Bush (Rep),,,,,,Illegal in most cases,Illegal in most/all cases,Good,Excellent/Good,For your candidate,To express support for George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,40-49,18-64,30-59,,,,,,,,,,,,Approve,,,No,No,No (no union member in household),All others,,,,,Married men,White,Suburbs,Suburbs,19.0,Strong Republican,Central and Northern Tier,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
11518.0,Pennsylvania,108.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.00071310997009,Bob Casey (Dem),Ed Rendell (Dem),Female,White,65-74,Independent,Moderate,$15k-$30k,Catholic,A few time a year,No,Some college or associate degree,No one does,No,No,Somewhat disapprove,Withdraw some troops,Somewhat disapprove,John Kerry (Dem),Somewhat important,Somewhat important,Somewhat important,Extremely important,Somewhat important,,,Good,Excellent/Good,For your candidate,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,All others,All others,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),All others,All others,All others,Other women, Women without children,Single women,White,Suburbs,Suburbs,11.0,Strong Democratic,Northeast,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
11558.0,Pennsylvania,121.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.513091623783112,Rick Santorum (Rep),Lynn Swann (Rep),Female,White,65-74,Something else,Conservative,,Catholic,Never,No,,,Yes,Yes,Somewhat approve,No answer,Somewhat approve,,,,,,,,,,,,,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,,,Catholic,White Catholic,All others,All others,Never,Catholic/Do not attend weekly,,,Approve,No answer,Approve,,,,Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,Suburbs,Suburbs,6.0,Competitive,Philadelphia Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
11568.0,Pennsylvania,32.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.44564497470856,Rick Santorum (Rep),Lynn Swann (Rep),Male,White,60-64,Independent,Moderate,$150k-$200k,,,,Postgraduate study,No one does,,No,,,Somewhat approve,George W. Bush (Rep),,,,,,,,,,,,,,,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,$100k or more,,,,,,,College graduate,At least some college,,,Approve,No,No,No (no union member in household),,All others,,,Men without children,,White,Suburbs,Suburbs,9.0,Strong Republican,Central and Northern Tier,Town,60s Suburbs,Urban Perimeter,Upscale
