ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,GOVGA06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,BRNAGAIN,LATINO,BUSH4,IRAQWAR,NEWTPRES,STECGA,STEC2,IMMDEPORT,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,WHTEVANG,BUSH,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
14074.0, Georgia,30.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.93769490718842,Sonny Perdue (Rep),Female,White,45-49,Republican,Conservative,$200k or more,No,No,Somewhat approve,Somewhat approve,Yes,Good,Excellent/Good,Deported to the country they came from,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,All others,Approve,Approve,White,Suburbs,Suburbs,6.0,Strong Republican,Atlanta Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30127.0
14082.0, Georgia,54.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.171459257602692,Mark Taylor (Dem),Male,Black,40-44,Something else,Moderate,$50k-$75k,Yes,No,Strongly disapprove,Strongly disapprove,Yes,Good,Excellent/Good,Offered a chance to apply for legal status,Non-white male,Non-white,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,All others,Disapprove,Disapprove,Black,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,30083.0
14086.0, Georgia,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.241573601961136,Mark Taylor (Dem),Female,Black,25-29,,,$30k-$50k,Yes,No,Strongly disapprove,Somewhat disapprove,Yes,Poor,Good/Not so good,Deported to the country they came from,Non-white female,Non-white,18-29,25-29,18-64,18-29,,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,Black,"Cities 50,000-500,000","Cities over 50,000",12.0,Competitive,South,Suburb,Urban,Urban Core,Very downscale,31404.0
14087.0, Georgia,98.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.65049421787262,Other,Female,White,30-39,Independent,Liberal,$50k-$75k,No,No,Strongly disapprove,Somewhat disapprove,No,Good,Excellent/Good,No answer,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,8.0,Competitive,Central,Suburb,Rural,Rural,Very upscale,31005.0
14104.0, Georgia,40.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.403587430715561,Sonny Perdue (Rep),Male,White,30-39,Republican,Conservative,$30k-$50k,,No,,Strongly approve,,,,,White male,White male,30-44,30-39,18-64,30-59,Republican,Less than $50k,Less than $100k,,,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Republican,South,Extremely Low Density Rural,Rural,Rural,Very downscale,31554.0
14107.0, Georgia,144.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.47699785232544,Sonny Perdue (Rep),Male,White,60-64,Independent,Moderate,$100k-$150k,No,No,Somewhat approve,Somewhat approve,No,Good,Excellent/Good,Offered a chance to apply for legal status,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,$100k or more,All others,Approve,Approve,White,Rural,Small Cities/Rural,9.0,Strong Republican,Central,Extremely Low Density Rural,Rural,Rural,Very downscale,30673.0
14141.0, Georgia,134.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.01148521900177,Sonny Perdue (Rep),Male,White,75 or over,Democratic,Conservative,$30k-$50k,,No,,Somewhat disapprove,,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,,,Disapprove,White,Suburbs,Suburbs,8.0,Competitive,North,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,30223.0
14151.0, Georgia,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.270085841417313,Mark Taylor (Dem),Male,Black,50-59,Democratic,Moderate,$50k-$75k,Yes,No,Strongly disapprove,Somewhat disapprove,No,Good,Excellent/Good,Offered a chance to apply for legal status,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,Black,"Cities 50,000-500,000","Cities over 50,000",12.0,Competitive,South,Suburb,Urban,Urban Core,Very downscale,31404.0
14156.0, Georgia,30.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.93769490718842,Sonny Perdue (Rep),Female,White,40-44,Republican,Conservative,$30k-$50k,No,No,Strongly approve,Somewhat approve,No Answer,Good,Excellent/Good,Deported to the country they came from,White female,White female,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,All others,Approve,Approve,White,Suburbs,Suburbs,6.0,Strong Republican,Atlanta Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30127.0
14163.0, Georgia,67.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,3.19900989532471,Sonny Perdue (Rep),Female,Hispanic/Latino,25-29,Republican,Conservative,$50k-$75k,No,Yes,Strongly approve,Somewhat approve,,,,Deported to the country they came from,Non-white female,Non-white,18-29,25-29,18-64,18-29,Republican,$50k or more,Less than $100k,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",5.0,Unoppsed Democratic,Atlanta,Suburb,Urban,Urban Core,Downscale,30318.0
14164.0, Georgia,54.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.189044952392578,Mark Taylor (Dem),Female,Black,45-49,Democratic,Moderate,$15k-$30k,Yes,No,Strongly disapprove,Strongly disapprove,No,Not so good,Good/Not so good,Offered a chance to apply for legal status,Non-white female,Non-white,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,Black,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,30083.0
14176.0, Georgia,144.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.33773803710938,Mark Taylor (Dem),Female,White,60-64,Democratic,Conservative,Under $15k,No,No,Strongly disapprove,Somewhat approve,No,Not so good,Good/Not so good,Offered a chance to apply for legal status,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Approve,White,Rural,Small Cities/Rural,9.0,Strong Republican,Central,Extremely Low Density Rural,Rural,Rural,Very downscale,30673.0
14218.0, Georgia,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.369126826524735,Mark Taylor (Dem),Female,White,18-24,Something else,Moderate,Under $15k,No,No,Strongly disapprove,Strongly approve,No,Good,Excellent/Good,Offered a chance to apply for legal status,White female,White female,18-29,18-24,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,All others,Disapprove,Approve,White,"Cities 50,000-500,000","Cities over 50,000",12.0,Competitive,South,Suburb,Urban,Urban Core,Very downscale,31404.0
14229.0, Georgia,54.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.189044952392578,Mark Taylor (Dem),Female,Black,50-59,Democratic,Moderate,$50k-$75k,Yes,No,Strongly disapprove,Strongly disapprove,No,Not so good,Good/Not so good,Offered a chance to apply for legal status,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,Black,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,30083.0
14232.0, Georgia,144.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.33766901493073,Sonny Perdue (Rep),Male,White,50-59,Republican,Conservative,$75k-$100k,Yes,No,Strongly disapprove,Strongly disapprove,Yes,Excellent,Excellent/Good,Deported to the country they came from,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,White Evangelical Born Again Christians,Disapprove,Disapprove,White,Rural,Small Cities/Rural,9.0,Strong Republican,Central,Extremely Low Density Rural,Rural,Rural,Very downscale,30673.0
14247.0, Georgia,89.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1251060962677,Mark Taylor (Dem),Male,White,65-74,Independent,Moderate,$100k-$150k,Yes,No,Strongly disapprove,Strongly disapprove,No,Good,Excellent/Good,Deported to the country they came from,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,$100k or more,White Evangelical Born Again Christians,Disapprove,Disapprove,White,Suburbs,Suburbs,7.0,Strong Republican,Atlanta Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,30518.0
14253.0, Georgia,40.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.403587430715561,Sonny Perdue (Rep),Male,White,40-44,Republican,Conservative,$30k-$50k,,No,,Somewhat approve,,,,,White male,White male,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,,,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Republican,South,Extremely Low Density Rural,Rural,Rural,Very downscale,31554.0
14261.0, Georgia,30.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.93769490718842,Sonny Perdue (Rep),Female,Other,30-39,Republican,Conservative,$50k-$75k,Yes,No,Strongly approve,Strongly approve,Yes,Excellent,Excellent/Good,Deported to the country they came from,Non-white female,Non-white,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,All others,Approve,Approve,American Indian,Suburbs,Suburbs,6.0,Strong Republican,Atlanta Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30127.0
14280.0, Georgia,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.241573601961136,Mark Taylor (Dem),Female,Black,25-29,Democratic,Liberal,$30k-$50k,No,No,Somewhat disapprove,Somewhat disapprove,No,Good,Excellent/Good,Offered a chance to apply for legal status,Non-white female,Non-white,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,Black,"Cities 50,000-500,000","Cities over 50,000",12.0,Competitive,South,Suburb,Urban,Urban Core,Very downscale,31404.0
14290.0, Georgia,54.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.261991411447525,Mark Taylor (Dem),Male,White,50-59,Independent,Moderate,$75k-$100k,No,No,Strongly disapprove,Strongly disapprove,No Answer,Not so good,Good/Not so good,Deported to the country they came from,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,30083.0
14295.0, Georgia,144.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.82240617275238,Other,Female,White,75 or over,Independent,Moderate,,,No,Somewhat disapprove,Somewhat disapprove,No Answer,Good,Excellent/Good,Deported to the country they came from,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,,,All others,Disapprove,Disapprove,White,Rural,Small Cities/Rural,9.0,Strong Republican,Central,Extremely Low Density Rural,Rural,Rural,Very downscale,30673.0
14298.0, Georgia,134.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.11522805690765,Sonny Perdue (Rep),Female,White,75 or over,Republican,Conservative,,,No,,Somewhat approve,,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,,,,,Approve,White,Suburbs,Suburbs,8.0,Competitive,North,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,30223.0
14302.0, Georgia,89.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.09840190410614,Sonny Perdue (Rep),Male,White,50-59,Republican,Conservative,$150k-$200k,Yes,No,Somewhat approve,Strongly disapprove,Yes,Excellent,Excellent/Good,Deported to the country they came from,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,White Evangelical Born Again Christians,Approve,Disapprove,White,Suburbs,Suburbs,7.0,Strong Republican,Atlanta Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,30518.0
14329.0, Georgia,67.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.58104074001312,Mark Taylor (Dem),Female,White,18-24,Democratic,Liberal,,Yes,No,Strongly disapprove,Strongly disapprove,,,,Offered a chance to apply for legal status,White female,White female,18-29,18-24,18-64,18-29,Democratic,,,White Evangelical Born Again Christians,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",5.0,Unoppsed Democratic,Atlanta,Suburb,Urban,Urban Core,Downscale,30318.0
14342.0, Georgia,89.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.21105933189392,Sonny Perdue (Rep),Female,White,30-39,Something else,Moderate,$75k-$100k,No,No,Somewhat disapprove,Strongly disapprove,No,Good,Excellent/Good,Offered a chance to apply for legal status,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,Suburbs,Suburbs,7.0,Strong Republican,Atlanta Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,30518.0
14345.0, Georgia,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.297787189483643,Mark Taylor (Dem),Female,Black,50-59,Democratic,Moderate,$15k-$30k,No,No,Strongly disapprove,Strongly disapprove,No,Not so good,Good/Not so good,Offered a chance to apply for legal status,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,Black,"Cities 50,000-500,000","Cities over 50,000",12.0,Competitive,South,Suburb,Urban,Urban Core,Very downscale,31404.0
14346.0, Georgia,30.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.56525731086731,Sonny Perdue (Rep),Female,,45-49,Republican,Conservative,$100k-$150k,Yes,No,Somewhat approve,Somewhat approve,Yes,Good,Excellent/Good,Offered a chance to apply for legal status,,,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,All others,Approve,Approve,,Suburbs,Suburbs,6.0,Strong Republican,Atlanta Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30127.0
14351.0, Georgia,144.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.47699785232544,Sonny Perdue (Rep),Male,White,60-64,Independent,Conservative,$75k-$100k,Yes,No,Somewhat approve,Strongly approve,No,Good,Excellent/Good,Deported to the country they came from,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,Rural,Small Cities/Rural,9.0,Strong Republican,Central,Extremely Low Density Rural,Rural,Rural,Very downscale,30673.0
14368.0, Georgia,54.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.171459257602692,Mark Taylor (Dem),Male,Black,40-44,Democratic,Moderate,$30k-$50k,No,No,Strongly disapprove,Strongly disapprove,No,Not so good,Good/Not so good,Offered a chance to apply for legal status,Non-white male,Non-white,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,Black,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,30083.0
14378.0, Georgia,40.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.396671563386917,Mark Taylor (Dem),Female,Hispanic/Latino,50-59,Democratic,Moderate,Under $15k,,Yes,,Somewhat disapprove,,,,,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,,,Disapprove,Black,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Republican,South,Extremely Low Density Rural,Rural,Rural,Very downscale,31554.0
14396.0, Georgia,89.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.11498582363129,Other,Female,White,30-39,Independent,Moderate,$50k-$75k,No,No,Somewhat approve,Somewhat approve,No,Good,Excellent/Good,Deported to the country they came from,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,All others,Approve,Approve,White,Suburbs,Suburbs,7.0,Strong Republican,Atlanta Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,30518.0
14411.0, Georgia,144.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.47486698627472,Sonny Perdue (Rep),Female,White,30-39,Republican,Conservative,$50k-$75k,No,No,Strongly approve,Somewhat approve,No,Good,Excellent/Good,Offered a chance to apply for legal status,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,All others,Approve,Approve,White,Rural,Small Cities/Rural,9.0,Strong Republican,Central,Extremely Low Density Rural,Rural,Rural,Very downscale,30673.0
14412.0, Georgia,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.298217415809631,Mark Taylor (Dem),Male,Black,60-64,Democratic,Conservative,$30k-$50k,Yes,No,Strongly disapprove,Strongly disapprove,Yes,Poor,Good/Not so good,Deported to the country they came from,Non-white male,Non-white,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,Black,"Cities 50,000-500,000","Cities over 50,000",12.0,Competitive,South,Suburb,Urban,Urban Core,Very downscale,31404.0
14430.0, Georgia,134.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.11522805690765,Sonny Perdue (Rep),Female,White,60-64,Republican,Conservative,$50k-$75k,,No,,Somewhat approve,,,,,White female,White female,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,,,Approve,White,Suburbs,Suburbs,8.0,Competitive,North,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,30223.0
