ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,HOUND06,SENND06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,BUSH4,IRAQWAR,GUNOWNER,HOEVNJOB,FORBUSHS,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,ATTEND2,ATTREL,BUSH,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
18472.0,North Dakota,80.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.721362054347992,Matt Mechtel (Rep),Dwight Grotberg (Rep),Female,White,65-74,Independent,Moderate,$50k-$75k,Protestant,Once a week,Strongly disapprove,Strongly disapprove,Yes,Approve,To express opposition to George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,North,Extremely Low Density Rural,Rural,Rural,Very downscale,58853.0
18474.0,North Dakota,70.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.977643609046936,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,Other,40-44,Democratic,Liberal,$30k-$50k,Catholic,A few time a year,Strongly disapprove,Strongly disapprove,No,Disapprove,To express opposition to George W Bush,Non-white male,Non-white,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Catholic,Non-White,Ocassionally,Catholic/Do not attend weekly,Disapprove,Disapprove,American Indian,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,North,Low Density Rural,Rural,Rural,Upscale,58703.0
18483.0,North Dakota,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.974193811416626,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,30-39,Independent,Moderate,$100k-$150k,Catholic,Never,Somewhat disapprove,Strongly approve,No,Disapprove,To express opposition to George W Bush,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,Never,Catholic/Do not attend weekly,Disapprove,Approve,White,Suburbs,Suburbs,1.0,Strong Democratic,East,Suburb,70s Suburbs,Urban Perimeter,Upscale,58078.0
18486.0,North Dakota,78.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.801281273365021,Matt Mechtel (Rep),Dwight Grotberg (Rep),Male,White,45-49,Independent,Conservative,$50k-$75k,Protestant,A few time a year,Somewhat approve,Strongly approve,Yes,Approve,To express support for George W Bush,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,North,Extremely Low Density Rural,Rural,Rural,Downscale,58801.0
18498.0,North Dakota,3.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.793498277664185,Matt Mechtel (Rep),Dwight Grotberg (Rep),Female,White,75 or over,Republican,,Under $15k,Protestant,More than once a week,Strongly approve,No answer,No,Approve,To express support for George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Approve,No answer,White,Rural,Small Cities/Rural,1.0,Strong Democratic,North,Extremely Low Density Rural,Rural,Rural,Downscale,58318.0
18516.0,North Dakota,80.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.757575035095215,Matt Mechtel (Rep),Dwight Grotberg (Rep),Male,White,50-59,Independent,Moderate,$50k-$75k,Protestant,A few times a month,Strongly approve,Strongly approve,Yes,Approve,To express support for George W Bush,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,North,Extremely Low Density Rural,Rural,Rural,Very downscale,58853.0
18519.0,North Dakota,70.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.869773864746094,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,50-59,Democratic,Liberal,,Catholic,A few times a month,Strongly disapprove,Strongly disapprove,No,Approve,To express opposition to George W Bush,White female,White female,45-59,50-64,18-64,30-59,Democratic,,,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,North,Low Density Rural,Rural,Rural,Upscale,58703.0
18520.0,North Dakota,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.927626311779022,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,60-64,Democratic,Moderate,$30k-$50k,Protestant,A few time a year,Strongly disapprove,Strongly disapprove,No,Disapprove,George W Bush was not a factor,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,East,Suburb,70s Suburbs,Urban Perimeter,Upscale,58078.0
18529.0,North Dakota,78.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.977643609046936,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,45-49,Democratic,Moderate,$15k-$30k,Protestant,A few time a year,Strongly disapprove,Strongly disapprove,No,Disapprove,To express opposition to George W Bush,White male,White male,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,North,Extremely Low Density Rural,Rural,Rural,Downscale,58801.0
18534.0,North Dakota,3.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.741385519504547,Matt Mechtel (Rep),Dwight Grotberg (Rep),Female,White,30-39,Something else,Conservative,$30k-$50k,Protestant,No answer,Somewhat approve,No answer,No,No Answer,George W Bush was not a factor,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,No answer,Protestant/Do not attend weekly,Approve,No answer,White,Rural,Small Cities/Rural,1.0,Strong Democratic,North,Extremely Low Density Rural,Rural,Rural,Downscale,58318.0
18566.0,North Dakota,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.974193811416626,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,45-49,Democratic,Moderate,$50k-$75k,Catholic,A few time a year,Somewhat disapprove,Somewhat disapprove,Yes,Approve,To express opposition to George W Bush,White male,White male,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,East,Suburb,70s Suburbs,Urban Perimeter,Upscale,58078.0
18567.0,North Dakota,3.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.833332538604736,Matt Mechtel (Rep),Dwight Grotberg (Rep),Male,White,50-59,Republican,Conservative,$50k-$75k,Protestant,More than once a week,Strongly approve,Somewhat approve,Yes,Approve,George W Bush was not a factor,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,North,Extremely Low Density Rural,Rural,Rural,Downscale,58318.0
18570.0,North Dakota,70.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.857604146003723,Matt Mechtel (Rep),Dwight Grotberg (Rep),Male,White,75 or over,Republican,Moderate,$30k-$50k,Protestant,Once a week,Strongly approve,Strongly approve,Yes,Approve,George W Bush was not a factor,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,North,Low Density Rural,Rural,Rural,Upscale,58703.0
18574.0,North Dakota,78.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.869773864746094,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,30-39,Democratic,Moderate,$15k-$30k,Protestant,Once a week,Strongly disapprove,Strongly disapprove,No,Approve,George W Bush was not a factor,White female,White female,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,North,Extremely Low Density Rural,Rural,Rural,Downscale,58801.0
18598.0,North Dakota,3.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.891908288002014,Matt Mechtel (Rep),Dwight Grotberg (Rep),Male,White,75 or over,Republican,,,Protestant,Once a week,Somewhat approve,Somewhat disapprove,No,Approve,To express support for George W Bush,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Approve,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,North,Extremely Low Density Rural,Rural,Rural,Downscale,58318.0
18606.0,North Dakota,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.79605054855347,Matt Mechtel (Rep),Dwight Grotberg (Rep),Male,White,25-29,Republican,Conservative,$75k-$100k,Catholic,Once a week,Somewhat approve,Somewhat approve,Yes,Approve,George W Bush was not a factor,White male,White male,18-29,25-29,18-64,18-29,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Approve,Approve,White,Suburbs,Suburbs,1.0,Strong Democratic,East,Suburb,70s Suburbs,Urban Perimeter,Upscale,58078.0
18619.0,North Dakota,70.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.04636323451996,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,75 or over,Democratic,Liberal,$30k-$50k,Catholic,More than once a week,Somewhat approve,Somewhat approve,No,Approve,George W Bush was not a factor,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,North,Low Density Rural,Rural,Rural,Upscale,58703.0
18626.0,North Dakota,78.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.801281273365021,Matt Mechtel (Rep),Dwight Grotberg (Rep),Male,White,30-39,Republican,Conservative,$50k-$75k,Catholic,A few time a year,Somewhat approve,Somewhat approve,Yes,Approve,To express support for George W Bush,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,North,Extremely Low Density Rural,Rural,Rural,Downscale,58801.0
18628.0,North Dakota,58.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.965544641017914,Matt Mechtel (Rep),Kent Conrad (Dem),Female,White,65-74,Independent,Moderate,$30k-$50k,Protestant,Never,Somewhat approve,Somewhat disapprove,Yes,Disapprove,George W Bush was not a factor,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Never,Protestant/Do not attend weekly,Approve,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
18646.0,North Dakota,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.38968884944916,Matt Mechtel (Rep),Dwight Grotberg (Rep),Male,White,50-59,Republican,Conservative,$75k-$100k,Protestant,Never,Strongly approve,Strongly approve,No,Approve,To express support for George W Bush,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Never,Protestant/Do not attend weekly,Approve,Approve,White,Suburbs,Suburbs,1.0,Strong Democratic,East,Suburb,70s Suburbs,Urban Perimeter,Upscale,58078.0
18650.0,North Dakota,3.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.90456485748291,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,30-39,Democratic,Liberal,$15k-$30k,Catholic,A few time a year,Somewhat approve,Somewhat approve,Yes,Approve,George W Bush was not a factor,White female,White female,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,North,Extremely Low Density Rural,Rural,Rural,Downscale,58318.0
18666.0,North Dakota,80.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.673986852169037,Matt Mechtel (Rep),Dwight Grotberg (Rep),Female,White,50-59,Republican,Conservative,$50k-$75k,Protestant,Once a week,Strongly approve,Strongly approve,Yes,Approve,To express support for George W Bush,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,North,Extremely Low Density Rural,Rural,Rural,Very downscale,58853.0
18668.0,North Dakota,78.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.76297914981842,Matt Mechtel (Rep),Dwight Grotberg (Rep),Female,White,75 or over,Republican,Conservative,$30k-$50k,Protestant,More than once a week,Somewhat approve,Strongly approve,Yes,Approve,To express support for George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,North,Extremely Low Density Rural,Rural,Rural,Downscale,58801.0
18675.0,North Dakota,70.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,4.34224224090576,Other,Other,Female,White,50-59,Independent,Moderate,Under $15k,Protestant,More than once a week,Somewhat approve,Somewhat disapprove,No,Approve,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Approve,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,North,Low Density Rural,Rural,Rural,Upscale,58703.0
18677.0,North Dakota,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.0426709651947,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,60-64,Democratic,Moderate,$15k-$30k,Protestant,A few time a year,Somewhat disapprove,Somewhat disapprove,Yes,Approve,George W Bush was not a factor,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,East,Suburb,70s Suburbs,Urban Perimeter,Upscale,58078.0
18678.0,North Dakota,58.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.08529198169708,Matt Mechtel (Rep),Kent Conrad (Dem),Male,White,65-74,Independent,Moderate,$30k-$50k,Protestant,A few time a year,Somewhat approve,Somewhat disapprove,Yes,Approve,George W Bush was not a factor,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Approve,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
18683.0,North Dakota,3.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.01341116428375,Earl Pomeroy (Dem),Kent Conrad (Dem),,White,65-74,Independent,Conservative,$50k-$75k,Protestant,Once a week,Somewhat approve,Somewhat approve,No,Approve,George W Bush was not a factor,,Non-white,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,North,Extremely Low Density Rural,Rural,Rural,Downscale,58318.0
18709.0,North Dakota,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.974193811416626,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,50-59,Democratic,Moderate,$30k-$50k,Something else,Once a week,Strongly disapprove,Strongly disapprove,Yes,Disapprove,To express opposition to George W Bush,White male,White male,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Something else,White Something else,Weekly,All others,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,East,Suburb,70s Suburbs,Urban Perimeter,Upscale,58078.0
