ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENOH06,GOVOH06,AMD2OH,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,EDUC,UNION4,MARRIED,BUSH4,COUNTACC,IRAQTRP,IRAQWAR,VOTE2004,IMPIRAQS,IMPTERRS,IMPECONS,PTYETH,ETHDEM,ETHREP,STECOH,STEC2,JOBSIT2,FALLBHND,FORBUSHS,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,COUNT2,UNIONHH,UNIONVOT,UNIONMEM,WOMENWED,SEXWED,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
9210.0,Ohio,55.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.23793947696686,Sherrod Brown (Dem),Ted Strickland (Dem),No,Female,White,40-44,Independent,Moderate,$200k or more,Catholic,A few times a month,,,Yes,Strongly disapprove,,Withdraw all troops,Strongly disapprove,,,,,,,,,,,,,,,,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,,,Disapprove,Withdraw all or some troops,Disapprove,,,,,Married women,Married women,White,Suburbs,Suburbs,12.0,Strong Republican,Central,Suburb,80s Suburbs,Urban Perimeter,Very upscale,43054.0
9213.0,Ohio,64.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.36171638965607,Mike DeWine (Rep),J. Kenneth Blackwell (Rep),No,Male,White,45-49,Independent,Moderate,$100k-$150k,,,College graduate,No one does,,,Very confident,,Strongly approve,George W. Bush (Rep),,,,,,,,,,Are getting ahead financially,,,,,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,,,,,College graduate,At least some college,,,Approve,Very/Somewhat confident,No,No,No (no union member in household),,,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Competitive,Southwest,High Density Urban,Urban,Urban Core,Very upscale,45208.0
9231.0,Ohio,88.0,National questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.726130783557892,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,,White,50-59,,,,,,,,,Strongly disapprove,,,,,,,,,,,,,,,,,,,,Non-white,45-59,50-64,18-64,30-59,,,,,,,,,,Disapprove,,,,,,,,,White,"Cities 50,000-500,000","Cities over 50,000",13.0,Competitive,Northeast,Suburb,Urban,Urban Core,Downscale,44035.0
9266.0,Ohio,33.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,2.29615378379822,Mike DeWine (Rep),J. Kenneth Blackwell (Rep),No,Male,White,40-44,Republican,Conservative,$100k-$150k,,,College graduate,No one does,,,Very confident,,Somewhat approve,George W. Bush (Rep),,,,,,,,,,Are getting ahead financially,,,,,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,$100k or more,,,,,College graduate,At least some college,,,Approve,Very/Somewhat confident,No,No,No (no union member in household),,,White,Suburbs,Suburbs,10.0,Strong Democratic,Cuyahoga County,Suburb,80s Suburbs,Urban Perimeter,Very upscale,44145.0
9274.0,Ohio,43.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.12934827804565,Sherrod Brown (Dem),Ted Strickland (Dem),No,Female,White,40-44,Democratic,Moderate,$50k-$75k,Protestant,A few time a year,College graduate,No one does,Yes,Strongly disapprove,Somewhat confident,Withdraw some troops,Strongly disapprove,John Kerry (Dem),Somewhat important,Somewhat important,Somewhat important,Neither does,"No, the Democratic Party does not","No, the Republican Part does not",Not so good,Not so good/Poor,Worse today,Have just enough money to maintain your standard of living,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),Married women,Married women,White,"Cities over 500,000","Cities over 50,000",12.0,Strong Republican,Central,Suburb,Urban,Urban Core,Very upscale,43119.0
9280.0,Ohio,135.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.20940837264061,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Female,Black,30-39,,,$30k-$50k,None,More than once a week,Some college or associate degree,No one does,No,Somewhat disapprove,Somewhat confident,Withdraw all troops,Strongly disapprove,John Kerry (Dem),Not at all important,Not at all important,Extremely important,Neither does,"No, the Democratic Party does not","No, the Republican Part does not",Poor,Not so good/Poor,Worse today,Are falling behind financially,To express opposition to George W Bush,Just today,Just today/In the last three days,Just today/In the last three days/Sometime last week,Non-white female,Non-white,30-44,30-39,18-64,30-59,,Less than $50k,Less than $100k,None,Non-White,Weekly,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Single women,Black,"Cities 50,000-500,000","Cities over 50,000",13.0,Competitive,Northeast,Suburb,Urban,Urban Core,Downscale,44320.0
9296.0,Ohio,125.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.748983681201935,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Male,White,30-39,Democratic,Liberal,$50k-$75k,Something else,A few times a month,College graduate,No one does,Yes,Strongly disapprove,Not very confident,Withdraw some troops,Strongly disapprove,John Kerry (Dem),Extremely important,Somewhat important,Somewhat important,Neither does,"No, the Democratic Party does not","No, the Republican Part does not",Not so good,Not so good/Poor,Worse today,Have just enough money to maintain your standard of living,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Something else,White Something else,Ocassionally,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Not very/Not at all confident,No,No,No (no union member in household),All others,Married men,White,"Cities 50,000-500,000","Cities over 50,000",16.0,Strong Republican,Northeast,Suburb,Urban,Urban Core,Upscale,44709.0
9300.0,Ohio,30.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.13765513896942,Sherrod Brown (Dem),J. Kenneth Blackwell (Rep),Yes,Male,White,50-59,Democratic,Moderate,$200k or more,Catholic,A few time a year,High school graduate,No one does,Yes,Strongly disapprove,Somewhat confident,Withdraw all troops,Somewhat approve,Did not vote,Extremely important,Somewhat important,Not at all important,Only the Democratic Party does,"Yes, the Democratic Party does","No, the Republican Part does not",Poor,Not so good/Poor,Worse today,Are getting ahead financially,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others,Married men,White,Suburbs,Suburbs,11.0,Strong Democratic,Cuyahoga County,Suburb,60s Suburbs,Urban Perimeter,Very upscale,44122.0
9315.0,Ohio,55.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.854341387748718,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Female,White,30-39,Democratic,Liberal,,,,Postgraduate study,No one does,,,Somewhat confident,,Strongly disapprove,John Kerry (Dem),,,,,,,,,,Are getting ahead financially,,,,,White female,White female,30-44,30-39,18-64,30-59,Democratic,,,,,,,College graduate,At least some college,,,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),,,White,Suburbs,Suburbs,12.0,Strong Republican,Central,Suburb,80s Suburbs,Urban Perimeter,Very upscale,43054.0
9326.0,Ohio,50.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.762093722820282,Sherrod Brown (Dem),Ted Strickland (Dem),No,Female,White,25-29,Democratic,Liberal,$75k-$100k,None,Never,Postgraduate study,No one does,No,Strongly disapprove,Somewhat confident,Withdraw some troops,Strongly disapprove,John Kerry (Dem),Not at all important,Not at all important,Somewhat important,Neither does,"No, the Democratic Party does not","No, the Republican Part does not",Not so good,Not so good/Poor,About the same,Are getting ahead financially,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,18-29,25-29,18-64,18-29,Democratic,$50k or more,Less than $100k,None,White None,Never,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Single women,White,"Cities over 500,000","Cities over 50,000",12.0,Strong Republican,Central,Suburb,Urban,Urban Core,Very downscale,43219.0
9328.0,Ohio,88.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.06690216064453,Sherrod Brown (Dem),Ted Strickland (Dem),No,Male,White,45-49,Democratic,Moderate,$30k-$50k,Catholic,Never,,,No,Strongly disapprove,,Withdraw all troops,Strongly disapprove,,,,,,,,,,,,,,,,White male,White male,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Never,Catholic/Do not attend weekly,,,Disapprove,Withdraw all or some troops,Disapprove,,,,,All others,Single men,White,"Cities 50,000-500,000","Cities over 50,000",13.0,Competitive,Northeast,Suburb,Urban,Urban Core,Downscale,44035.0
9335.0,Ohio,33.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.794552803039551,Sherrod Brown (Dem),J. Kenneth Blackwell (Rep),Yes,Male,White,50-59,Republican,Conservative,$100k-$150k,,,College graduate,No one does,,,Very confident,,Strongly disapprove,George W. Bush (Rep),,,,,,,,,,Have just enough money to maintain your standard of living,,,,,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,,,,,College graduate,At least some college,,,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),,,White,Suburbs,Suburbs,10.0,Strong Democratic,Cuyahoga County,Suburb,80s Suburbs,Urban Perimeter,Very upscale,44145.0
9341.0,Ohio,91.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.286760002374649,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Male,Black,60-64,Democratic,Liberal,$50k-$75k,None,Once a week,,,Yes,Strongly disapprove,,Send more troops,Strongly approve,,,,,,,,,,,,,,,,Non-white male,Non-white,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,None,Non-White,Weekly,All others,,,Disapprove,Same number or more troops,Approve,,,,,All others,Married men,Black,"Cities 50,000-500,000","Cities over 50,000",9.0,Strong Democratic,Northwest,High Density Urban,Urban,Urban Core,Very downscale,43607.0
9353.0,Ohio,30.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.66667699813843,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Male,White,65-74,Democratic,Moderate,$200k or more,Jewish,A few times a month,Postgraduate study,"Yes, I do",Yes,Strongly approve,Somewhat confident,Send more troops,Strongly disapprove,John Kerry (Dem),Extremely important,Somewhat important,Somewhat important,Neither does,"No, the Democratic Party does not","No, the Republican Part does not",Not so good,Not so good/Poor,About the same,Are getting ahead financially,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,$100k or more,Jewish,White Jewish,Ocassionally,All others,College graduate,At least some college,Approve,Same number or more troops,Disapprove,Very/Somewhat confident,Yes,Yes,I am (voter is member),All others,Married men,White,Suburbs,Suburbs,11.0,Strong Democratic,Cuyahoga County,Suburb,60s Suburbs,Urban Perimeter,Very upscale,44122.0
9365.0,Ohio,125.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.3006579875946,Mike DeWine (Rep),Ted Strickland (Dem),No,Male,White,45-49,Republican,Moderate,$100k-$150k,Protestant,Once a week,College graduate,No one does,Yes,Somewhat disapprove,Very confident,Withdraw some troops,Somewhat disapprove,George W. Bush (Rep),Somewhat important,Somewhat important,Extremely important,Both do,"Yes, the Democratic Party does","Yes, the Republican Party does",Not so good,Not so good/Poor,Worse today,Have just enough money to maintain your standard of living,George W Bush was not a factor,In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Married men,White,"Cities 50,000-500,000","Cities over 50,000",16.0,Strong Republican,Northeast,Suburb,Urban,Urban Core,Upscale,44709.0
9370.0,Ohio,64.0,National questionnaire,Version 2,Call 1,Not complete,Election day exit poll,0.554933965206146,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Female,White,45-49,,,,,,,No one does,,,,,,,,,,,,,,,,,,,,,White female,White female,45-59,40-49,18-64,30-59,,,,,,,,,,,,,,No,No,No (no union member in household),,,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Competitive,Southwest,High Density Urban,Urban,Urban Core,Very upscale,45208.0
9372.0,Ohio,116.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,2.27181339263916,Mike DeWine (Rep),J. Kenneth Blackwell (Rep),No,Female,White,60-64,Republican,Moderate,$30k-$50k,,,High school graduate,No one does,,,Somewhat confident,,Strongly approve,George W. Bush (Rep),,,,,,,,,,Have just enough money to maintain your standard of living,,,,,White female,White female,60 or over,50-64,18-64,60 or over,Republican,Less than $50k,Less than $100k,,,,,Did not graduate from college,High school graduate or less,,,Approve,Very/Somewhat confident,No,No,No (no union member in household),,,White,Rural,Small Cities/Rural,5.0,Strong Republican,Northwest,Low Density Rural,Rural,Rural,Downscale,45856.0
9397.0,Ohio,33.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,3.01995873451233,Mike DeWine (Rep),Other,No,Male,White,30-39,Independent,Conservative,$100k-$150k,,,College graduate,"Yes, someone else does",,,Somewhat confident,,Somewhat approve,George W. Bush (Rep),,,,,,,,,,Have just enough money to maintain your standard of living,,,,,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,$100k or more,,,,,College graduate,At least some college,,,Approve,Very/Somewhat confident,Yes,No,"Else in HH (member in household, but not voter",,,White,Suburbs,Suburbs,10.0,Strong Democratic,Cuyahoga County,Suburb,80s Suburbs,Urban Perimeter,Very upscale,44145.0
9416.0,Ohio,135.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.20940837264061,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Female,Black,40-44,Democratic,Liberal,$30k-$50k,Something else,More than once a week,College graduate,"Yes, I do",Yes,Strongly disapprove,Not very confident,Withdraw all troops,Strongly disapprove,John Kerry (Dem),Extremely important,Extremely important,Extremely important,Only the Democratic Party does,"Yes, the Democratic Party does","No, the Republican Part does not",Not so good,Not so good/Poor,Worse today,Are getting ahead financially,George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white female,Non-white,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Something else,Non-White,Weekly,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Not very/Not at all confident,Yes,Yes,I am (voter is member),Married women,Married women,Black,"Cities 50,000-500,000","Cities over 50,000",13.0,Competitive,Northeast,Suburb,Urban,Urban Core,Downscale,44320.0
9420.0,Ohio,30.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.58442223072052,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Female,White,60-64,Democratic,Liberal,$50k-$75k,Protestant,Never,Postgraduate study,"Yes, I do",No,Strongly disapprove,Not very confident,Withdraw all troops,Strongly disapprove,John Kerry (Dem),Extremely important,Not at all important,Extremely important,Only the Democratic Party does,"Yes, the Democratic Party does","No, the Republican Part does not",Poor,Not so good/Poor,Worse today,Have just enough money to maintain your standard of living,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Never,Protestant/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Not very/Not at all confident,Yes,Yes,I am (voter is member),All others,Single women,White,Suburbs,Suburbs,11.0,Strong Democratic,Cuyahoga County,Suburb,60s Suburbs,Urban Perimeter,Very upscale,44122.0
