ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENHI06,GOVHI06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,UNION4,LATINO,BUSH4,IRAQWAR,AKAKABIL,STECHI,STEC2,FORBUSHS,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,BUSH,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,QRACEHI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
33378.0,Hawaii,3.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.03816306591034,Daniel Akaka (Dem),Randy Iwase (Dem),Male,Asian,45-49,Democratic,Conservative,$30k-$50k,"Yes, I do and someone else does",No,Somewhat approve,Strongly approve,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Approve,Approve,Yes,Yes,I am (voter is member),Asian,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Low Density Rural,Rural,Rural,Very downscale,96749.0
33393.0,Hawaii,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.39994645118713,Daniel Akaka (Dem),Linda Lingle (Rep),Male,Other,60-64,Independent,Conservative,$75k-$100k,No one does,No,Strongly approve,Somewhat approve,Favor,Good,Excellent/Good,To express support for George W Bush,Non-white male,Non-white,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,Approve,Approve,No,No,No (no union member in household),Native Hawaiian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
33394.0,Hawaii,30.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.973452746868134,Daniel Akaka (Dem),Randy Iwase (Dem),Male,Hispanic/Latino,50-59,Democratic,Liberal,$30k-$50k,"Yes, I do",Yes,Strongly disapprove,Strongly disapprove,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Native Hawaiian,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
33401.0,Hawaii,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.91769540309906,Daniel Akaka (Dem),Randy Iwase (Dem),Male,Asian,65-74,Democratic,Conservative,Under $15k,"Yes, I do",No,Strongly approve,Somewhat approve,Favor,Good,Excellent/Good,To express support for George W Bush,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Approve,Approve,Yes,Yes,I am (voter is member),Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
33407.0,Hawaii,31.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.3852653503418,Cynthia Thielen (Rep),Other,Male,White,40-44,Independent,Liberal,$200k or more,No one does,No,Strongly disapprove,Strongly disapprove,Oppose,Good,Excellent/Good,George W Bush was not a factor,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
33413.0,Hawaii,23.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.736348927021027,Daniel Akaka (Dem),Linda Lingle (Rep),Male,Asian,30-39,Democratic,Moderate,$100k-$150k,"Yes, I do",No,Somewhat disapprove,Strongly disapprove,No Answer,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,30-44,30-39,18-64,30-59,Democratic,$50k or more,$100k or more,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
33415.0,Hawaii,8.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.73056066036224,Daniel Akaka (Dem),Linda Lingle (Rep),Female,White,45-49,Independent,Liberal,$200k or more,No one does,No,Strongly disapprove,Strongly disapprove,No Answer,Poor,Not so good/Poor,To express opposition to George W Bush,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96816.0
33421.0,Hawaii,3.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.2354451417923,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,White,40-44,Republican,Moderate,$15k-$30k,No one does,No,Somewhat disapprove,Somewhat disapprove,Oppose,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),White,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Low Density Rural,Rural,Rural,Very downscale,96749.0
33432.0,Hawaii,36.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.911041021347046,Daniel Akaka (Dem),Randy Iwase (Dem),Male,Asian,45-49,Democratic,Conservative,$100k-$150k,No one does,No,Strongly disapprove,Strongly disapprove,Favor,Good,Excellent/Good,To express opposition to George W Bush,Non-white male,Non-white,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Disapprove,Disapprove,No,No,No (no union member in household),Asian,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Town,Rural,Rural,Downscale,96705.0
33436.0,Hawaii,30.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.69877952337265,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,Other,40-44,Something else,,$100k-$150k,"Yes, someone else does",No,Somewhat approve,Somewhat approve,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white female,Non-white,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Approve,Approve,Yes,No,"Else in HH (member in household, but not voter",Native Hawaiian,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
33453.0,Hawaii,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.53415632247925,Daniel Akaka (Dem),Randy Iwase (Dem),Male,Asian,75 or over,Democratic,Moderate,$30k-$50k,"Yes, I do",No,Somewhat disapprove,Somewhat disapprove,Favor,Good,Excellent/Good,To express opposition to George W Bush,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
33458.0,Hawaii,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.20608770847321,Cynthia Thielen (Rep),Randy Iwase (Dem),Female,Asian,50-59,Democratic,Conservative,$30k-$50k,No one does,No,Strongly disapprove,Strongly disapprove,Favor,Good,Excellent/Good,To express opposition to George W Bush,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
33459.0,Hawaii,23.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.579251408576965,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,Other,50-59,Independent,Moderate,$75k-$100k,"Yes, someone else does",No,Somewhat disapprove,Somewhat approve,No Answer,Good,Excellent/Good,George W Bush was not a factor,Non-white female,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Disapprove,Approve,Yes,No,"Else in HH (member in household, but not voter",Native Hawaiian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
33468.0,Hawaii,30.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.69877952337265,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,White,40-44,Republican,Moderate,$75k-$100k,"Yes, someone else does",No,Somewhat approve,Somewhat approve,Favor,Good,Excellent/Good,George W Bush was not a factor,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Yes,No,"Else in HH (member in household, but not voter",White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
33471.0,Hawaii,36.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.911041021347046,Daniel Akaka (Dem),Randy Iwase (Dem),Male,Asian,50-59,Democratic,Moderate,$50k-$75k,No one does,No,Strongly disapprove,Strongly disapprove,Oppose,Excellent,Excellent/Good,To express opposition to George W Bush,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),Asian,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Town,Rural,Rural,Downscale,96705.0
33472.0,Hawaii,3.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.52768361568451,Daniel Akaka (Dem),Linda Lingle (Rep),Female,Hispanic/Latino,18-24,Republican,Liberal,Under $15k,"Yes, someone else does",No,Strongly approve,Strongly disapprove,Favor,Excellent,Excellent/Good,To express support for George W Bush,Non-white female,Non-white,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,Approve,Disapprove,Yes,No,"Else in HH (member in household, but not voter",Hispanic/Latino,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Low Density Rural,Rural,Rural,Very downscale,96749.0
33477.0,Hawaii,8.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.35878348350525,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,White,,Republican,Moderate,$200k or more,,No,Strongly approve,Somewhat approve,Oppose,No Answer,No Answer,George W Bush was not a factor,White female,White female,,,,,Republican,$50k or more,$100k or more,Approve,Approve,,,,White,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96816.0
33483.0,Hawaii,31.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.22286415100098,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,White,50-59,Republican,Conservative,$75k-$100k,No one does,No,Strongly approve,Somewhat approve,Oppose,Good,Excellent/Good,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
33491.0,Hawaii,30.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.765770018100739,Cynthia Thielen (Rep),Randy Iwase (Dem),Female,Hispanic/Latino,30-39,Democratic,Liberal,$75k-$100k,"Yes, someone else does",Yes,Strongly disapprove,Strongly disapprove,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",Asian,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
33497.0,Hawaii,36.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.35409319400787,Daniel Akaka (Dem),Linda Lingle (Rep),Male,Other,50-59,Democratic,Conservative,$50k-$75k,"Yes, I do",No,Strongly approve,Somewhat approve,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Approve,Approve,Yes,Yes,I am (voter is member),Native Hawaiian,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Town,Rural,Rural,Downscale,96705.0
33500.0,Hawaii,23.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.604248881340027,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,Asian,50-59,Democratic,Moderate,$200k or more,"Yes, someone else does",,Somewhat disapprove,Strongly disapprove,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
33506.0,Hawaii,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.14807283878326,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,Asian,50-59,Republican,Moderate,$75k-$100k,"Yes, someone else does",No,Somewhat approve,Somewhat disapprove,Oppose,Good,Excellent/Good,No answer,Non-white male,Non-white,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Disapprove,Yes,No,"Else in HH (member in household, but not voter",Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
33514.0,Hawaii,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.91845828294754,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,Asian,30-39,Independent,Conservative,$30k-$50k,"Yes, I do",No,Somewhat approve,Somewhat approve,Favor,Excellent,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Approve,Approve,Yes,Yes,I am (voter is member),Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
33525.0,Hawaii,30.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.69877952337265,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,White,40-44,Democratic,Moderate,$30k-$50k,No one does,No,Somewhat approve,Somewhat approve,Favor,Good,Excellent/Good,George W Bush was not a factor,White female,White female,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Approve,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
33530.0,Hawaii,3.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.48135423660278,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,Other,60-64,Independent,Liberal,$50k-$75k,No one does,No,Strongly disapprove,Strongly disapprove,Oppose,Poor,Not so good/Poor,George W Bush was not a factor,Non-white female,Non-white,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),Native Hawaiian,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Low Density Rural,Rural,Rural,Very downscale,96749.0
33542.0,Hawaii,8.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.1645667552948,Daniel Akaka (Dem),Linda Lingle (Rep),Female,Other,65-74,Republican,Liberal,,"Yes, someone else does",No,Somewhat approve,Strongly disapprove,Favor,Good,Excellent/Good,No answer,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Republican,,,Approve,Disapprove,Yes,No,"Else in HH (member in household, but not voter",Native Hawaiian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96816.0
33550.0,Hawaii,31.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.86393260955811,Daniel Akaka (Dem),Linda Lingle (Rep),Female,Hispanic/Latino,60-64,Something else,Moderate,$30k-$50k,"Yes, I do",Yes,Strongly disapprove,Strongly disapprove,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white female,Non-white,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Other,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
33556.0,Hawaii,30.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.69877952337265,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,Other,50-59,Something else,Moderate,Under $15k,"Yes, someone else does",No,Somewhat approve,Somewhat approve,Oppose,Poor,Not so good/Poor,George W Bush was not a factor,Non-white female,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Approve,Approve,Yes,No,"Else in HH (member in household, but not voter",Other,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
33559.0,Hawaii,36.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.35409319400787,Daniel Akaka (Dem),Linda Lingle (Rep),Male,Other,50-59,Republican,Conservative,$30k-$50k,"Yes, I do",No,Somewhat approve,Somewhat approve,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Approve,Approve,Yes,Yes,I am (voter is member),Other,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Town,Rural,Rural,Downscale,96705.0
33561.0,Hawaii,23.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.624053478240967,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,Asian,25-29,Independent,Liberal,$150k-$200k,No one does,No,Strongly disapprove,Somewhat disapprove,Favor,Good,Excellent/Good,To express opposition to George W Bush,Non-white male,Non-white,18-29,25-29,18-64,18-29,Independent/Something else,$50k or more,$100k or more,Disapprove,Disapprove,No,No,No (no union member in household),Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
33563.0,Hawaii,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.46976089477539,Daniel Akaka (Dem),Randy Iwase (Dem),Female,Asian,40-44,Democratic,Liberal,$50k-$75k,"Yes, I do",No,Somewhat disapprove,Somewhat disapprove,Favor,Not so good,Not so good/Poor,George W Bush was not a factor,Non-white female,Non-white,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
