ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENNY06,GOVNY06,AGNY06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,EDUC,UNION4,LATINO,BUSH4,IRAQWAR,IRAQTERR,SAFER06,TERRWORR,TERWORR2,ECONWORR,ECOWORR2,HILLPRES,RUDYPRES,PATAKPRS,HILVRUDY,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
7344.0, New York,72.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.960719168186188,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,Hispanic/Latino,50-59,Democratic,Moderate,$75k-$100k,Protestant,Postgraduate study,"Yes, I do",Yes,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Less safe from terrorism,Not too worried,Not too/Not at all worried,Somewhat worried,Very/Somewhat worried,Yes,Yes,No,Hillary Rodham Clinton (Dem),Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,College graduate,At least some college,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Black,English,"Cities over 500,000","Cities over 50,000",15.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very downscale
7349.0, New York,103.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.53631281852722,John Spencer (Rep/Con),John J. Faso (Rep/Con),Jeanine Pirro (Rep/Con/Ind),Male,White,50-59,Republican,Moderate,$75k-$100k,Catholic,,,No,Somewhat disapprove,Somewhat disapprove,,,,,,,,,,,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,,,Disapprove,Disapprove,,,,White,English,Suburbs,Suburbs,21.0,Strong Democratic,Upstate Urban Areas,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
7352.0, New York,123.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.535018444061279,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),,Male,White,50-59,Republican,Moderate,$30k-$50k,Catholic,High school graduate,"Yes, I do",No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Less safe from terrorism,Somewhat worried,Very/Somewhat worried,Somewhat worried,Very/Somewhat worried,Yes,No,No,Hillary Rodham Clinton (Dem),White male,White male,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,English,Suburbs,Suburbs,2.0,Strong Democratic,Long Island,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
7353.0, New York,66.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.498506963253021,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Male,White,75 or over,Democratic,Moderate,$150k-$200k,Jewish,High school graduate,"Yes, I do",No,Strongly disapprove,Strongly disapprove,Part of the war on terrorism,Less safe from terrorism,Somewhat worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,Yes,No,No,Hillary Rodham Clinton (Dem),White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,$100k or more,Jewish,White Jewish,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,English,"Cities over 500,000","Cities over 50,000",8.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very upscale
7354.0, New York,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.23708176612854,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Jeanine Pirro (Rep/Con/Ind),Male,White,50-59,Republican,Conservative,$200k or more,Catholic,Postgraduate study,No one does,No,Somewhat approve,Somewhat disapprove,Part of the war on terrorism,Safer from terrorism,Somewhat worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,No,Yes,No,Rudolph Giuliani (Rep),White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,White Catholic,College graduate,At least some college,Approve,Disapprove,No,No,No (no union member in household),White,English,Suburbs,Suburbs,21.0,Strong Democratic,Upstate Urban Areas,Suburb,60s Suburbs,Urban Perimeter,Very upscale
7357.0, New York,72.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.990103304386139,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),,Female,Black,45-49,Democratic,Moderate,$30k-$50k,Something else,College graduate,"Yes, I do",No,Somewhat disapprove,Strongly disapprove,Part of the war on terrorism,Less safe from terrorism,Very worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,Yes,No,No,Hillary Rodham Clinton (Dem),Non-white female,Non-white,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Something else,Non-White,College graduate,At least some college,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Black,English,"Cities over 500,000","Cities over 50,000",15.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very downscale
7361.0, New York,123.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.707539618015289,Hillary Rodham Clinton (Dem/Ind/WF),John J. Faso (Rep/Con),Jeanine Pirro (Rep/Con/Ind),Female,White,50-59,Republican,Moderate,$50k-$75k,Protestant,Some college or associate degree,No one does,No,Somewhat approve,Somewhat approve,Separate from the war on terrorism,Safer from terrorism,Very worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,Yes,Yes,No,Rudolph Giuliani (Rep),White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,At least some college,Approve,Approve,No,No,No (no union member in household),White,English,Suburbs,Suburbs,2.0,Strong Democratic,Long Island,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
7365.0, New York,103.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.90165138244629,John Spencer (Rep/Con),John J. Faso (Rep/Con),Jeanine Pirro (Rep/Con/Ind),Male,White,65-74,,Conservative,$50k-$75k,Catholic,,,No,Strongly approve,Strongly approve,,,,,,,,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,,$50k or more,Less than $100k,Catholic,White Catholic,,,Approve,Approve,,,,White,English,Suburbs,Suburbs,21.0,Strong Democratic,Upstate Urban Areas,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
7366.0, New York,90.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.03854739665985,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),,Male,Hispanic/Latino,65-74,Democratic,Moderate,$15k-$30k,,High school graduate,No one does,Yes,,Strongly disapprove,,,,,,,,,,,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,,,Did not graduate from college,High school graduate or less,,Disapprove,No,No,No (no union member in household),Black,English,Suburbs,Suburbs,22.0,Unoppsed Democratic,Lower Hudson Valley,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
7367.0, New York,128.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.87009501457214,Hillary Rodham Clinton (Dem/Ind/WF),John J. Faso (Rep/Con),Jeanine Pirro (Rep/Con/Ind),Male,White,50-59,Independent,Moderate,,Catholic,College graduate,"Yes, I do",No,Strongly disapprove,Somewhat approve,Part of the war on terrorism,Safer from terrorism,Somewhat worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,No,Yes,No,Rudolph Giuliani (Rep),White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,,,Catholic,White Catholic,College graduate,At least some college,Disapprove,Approve,Yes,Yes,I am (voter is member),White,English,Suburbs,Suburbs,1.0,Strong Democratic,Long Island,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
7370.0, New York,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.73483979701996,John Spencer (Rep/Con),John J. Faso (Rep/Con),Jeanine Pirro (Rep/Con/Ind),Male,White,60-64,Independent,Conservative,$100k-$150k,None,Postgraduate study,"Yes, I do",No,Somewhat disapprove,Somewhat approve,Part of the war on terrorism,Safer from terrorism,Somewhat worried,Very/Somewhat worried,Somewhat worried,Very/Somewhat worried,No,Yes,No,Rudolph Giuliani (Rep),White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,$100k or more,None,White None,College graduate,At least some college,Disapprove,Approve,Yes,Yes,I am (voter is member),White,English,Suburbs,Suburbs,21.0,Strong Democratic,Upstate Urban Areas,Suburb,60s Suburbs,Urban Perimeter,Very upscale
7374.0, New York,52.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.38961756229401,Hillary Rodham Clinton (Dem/Ind/WF),John J. Faso (Rep/Con),Jeanine Pirro (Rep/Con/Ind),Female,White,30-39,Democratic,Liberal,$200k or more,Catholic,Some college or associate degree,No one does,No,Somewhat approve,Somewhat disapprove,Separate from the war on terrorism,Safer from terrorism,Somewhat worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,Yes,Yes,No,No Answer,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,White Catholic,Did not graduate from college,At least some college,Approve,Disapprove,No,No,No (no union member in household),White,English,Suburbs,Suburbs,29.0,Competitive,Upstate Urban Areas,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
7375.0, New York,72.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.960719168186188,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,Black,50-59,,,,None,,No one does,No,Somewhat disapprove,Strongly disapprove,Part of the war on terrorism,No Answer,Somewhat worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,No Answer,No,No,Hillary Rodham Clinton (Dem),Non-white female,Non-white,45-59,50-64,18-64,30-59,,,,None,Non-White,,,Disapprove,Disapprove,No,No,No (no union member in household),Black,English,"Cities over 500,000","Cities over 50,000",15.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very downscale
7377.0, New York,123.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.666798114776611,John Spencer (Rep/Con),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Male,White,30-39,Independent,Moderate,$50k-$75k,Catholic,High school graduate,No one does,No,Somewhat approve,Somewhat approve,Separate from the war on terrorism,Less safe from terrorism,Not at all worried,Not too/Not at all worried,Not too worried,Not too/Not at all worried,No,Yes,Yes,Rudolph Giuliani (Rep),White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,Did not graduate from college,High school graduate or less,Approve,Approve,No,No,No (no union member in household),White,English,Suburbs,Suburbs,2.0,Strong Democratic,Long Island,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
7379.0, New York,103.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.50986576080322,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Male,White,60-64,Democratic,Moderate,$50k-$75k,Catholic,,,No,Strongly disapprove,Somewhat disapprove,,,,,,,,,,,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,,,Disapprove,Disapprove,,,,White,English,Suburbs,Suburbs,21.0,Strong Democratic,Upstate Urban Areas,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
7385.0, New York,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.16737353801727,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,White,45-49,Democratic,Moderate,$30k-$50k,Something else,College graduate,No one does,No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Less safe from terrorism,Not too worried,Not too/Not at all worried,Very worried,Very/Somewhat worried,No,No,No,No Answer,White female,White female,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Something else,White Something else,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,Suburbs,Suburbs,21.0,Strong Democratic,Upstate Urban Areas,Suburb,60s Suburbs,Urban Perimeter,Very upscale
7387.0, New York,123.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.16161322593689,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Jeanine Pirro (Rep/Con/Ind),Male,White,60-64,Democratic,Moderate,$50k-$75k,Catholic,High school graduate,"Yes, I do",No,Somewhat approve,Somewhat approve,Separate from the war on terrorism,Safer from terrorism,Somewhat worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,Yes,Yes,No,Hillary Rodham Clinton (Dem),White male,White male,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Did not graduate from college,High school graduate or less,Approve,Approve,Yes,Yes,I am (voter is member),White,English,Suburbs,Suburbs,2.0,Strong Democratic,Long Island,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
7388.0, New York,90.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.914923906326294,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Male,White,50-59,Democratic,Moderate,$15k-$30k,Jewish,,,No,Strongly disapprove,Strongly disapprove,,,,,,,,,,,White male,White male,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Jewish,White Jewish,,,Disapprove,Disapprove,,,,White,English,Suburbs,Suburbs,22.0,Unoppsed Democratic,Lower Hudson Valley,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
7390.0, New York,72.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.960719168186188,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,Black,45-49,Democratic,Moderate,$50k-$75k,Catholic,Postgraduate study,No one does,No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Less safe from terrorism,Somewhat worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,Yes,Yes,No,Hillary Rodham Clinton (Dem),Non-white female,Non-white,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,Non-White,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),Black,English,"Cities over 500,000","Cities over 50,000",15.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very downscale
7394.0, New York,103.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.67192339897156,John Spencer (Rep/Con),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Male,White,50-59,Republican,Moderate,$100k-$150k,Catholic,,,No,Strongly disapprove,Strongly disapprove,,,,,,,,,,,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,White Catholic,,,Disapprove,Disapprove,,,,White,English,Suburbs,Suburbs,21.0,Strong Democratic,Upstate Urban Areas,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
7397.0, New York,52.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.68118238449097,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Jeanine Pirro (Rep/Con/Ind),Female,White,45-49,Something else,Liberal,,Catholic,Some college or associate degree,No one does,No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Less safe from terrorism,Not too worried,Not too/Not at all worried,Very worried,Very/Somewhat worried,No,No,No,Rudolph Giuliani (Rep),White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,,,Catholic,White Catholic,Did not graduate from college,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,Suburbs,Suburbs,29.0,Competitive,Upstate Urban Areas,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
7402.0, New York,123.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.16161322593689,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Jeanine Pirro (Rep/Con/Ind),Male,White,60-64,,,,None,High school graduate,"Yes, I do",No,Somewhat approve,Somewhat disapprove,Part of the war on terrorism,Less safe from terrorism,Very worried,Very/Somewhat worried,Somewhat worried,Very/Somewhat worried,Yes,Yes,No,Hillary Rodham Clinton (Dem),White male,White male,60 or over,50-64,18-64,60 or over,,,,None,White None,Did not graduate from college,High school graduate or less,Approve,Disapprove,Yes,Yes,I am (voter is member),White,English,Suburbs,Suburbs,2.0,Strong Democratic,Long Island,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
7403.0, New York,66.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.522956371307373,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,White,75 or over,Democratic,Liberal,$15k-$30k,Jewish,Some college or associate degree,No one does,No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,No Answer,Not at all worried,Not too/Not at all worried,Very worried,Very/Somewhat worried,Yes,No,No,Hillary Rodham Clinton (Dem),White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Jewish,White Jewish,Did not graduate from college,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,"Cities over 500,000","Cities over 50,000",8.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very upscale
7406.0, New York,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.699362754821777,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Did not vote,Female,White,40-44,Independent,Liberal,$150k-$200k,None,Postgraduate study,No one does,No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Less safe from terrorism,Not too worried,Not too/Not at all worried,Somewhat worried,Very/Somewhat worried,Yes,No,No,Hillary Rodham Clinton (Dem),White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,None,White None,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,Suburbs,Suburbs,21.0,Strong Democratic,Upstate Urban Areas,Suburb,60s Suburbs,Urban Perimeter,Very upscale
