ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENNM06,GOVNM06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,LATINO,BUSH4,IRAQWAR,RICHPRES,STECNM,STEC2,IMMFENCE,IMMDEPORT,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,BUSH,IRAQWAR2,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
4429.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.52517104148865,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,Hispanic/Latino,30-39,Democratic,Moderate,$15k-$30k,Yes,Somewhat disapprove,Somewhat disapprove,Yes,Good,Excellent/Good,Not much,Offered a chance to apply for legal status,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,Hispanic/Latino,English,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Democratic,Northwest,Suburb,Urban,Urban Core,Upscale
4430.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.953357696533203,Jeff Bingaman (Dem),John Dendahl (Rep),Female,White,65-74,Democratic,Liberal,$15k-$30k,No,Strongly disapprove,Strongly disapprove,No,Not so good,Not so good/Poor,A great deal,Deported to the country they came from,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,White,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,South/East,Extremely Low Density Rural,Rural,Rural,Upscale
4431.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.14263880252838,Jeff Bingaman (Dem),John Dendahl (Rep),Female,White,45-49,Independent,Moderate,$100k-$150k,No,Somewhat approve,Somewhat disapprove,No,Not so good,Not so good/Poor,Not at all,Offered a chance to apply for legal status,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Approve,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Democratic,Northwest,Suburb,Urban,Urban Core,Very upscale
4432.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.701951801776886,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,White,50-59,Democratic,Liberal,$75k-$100k,No,Strongly disapprove,Strongly disapprove,No,Poor,Not so good/Poor,Not at all,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Albuquerque Area,Suburb,Urban,Urban Core,Very upscale
4433.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.792917191982269,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,White,65-74,Democratic,Moderate,,No,Strongly disapprove,Strongly disapprove,Yes,Good,Excellent/Good,No answer,No answer,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,,,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,South/East,Low Density Rural,Urban,Urban Core,Upscale
4434.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.19042527675629,Jeff Bingaman (Dem),Bill Richardson (Dem),Male,Hispanic/Latino,25-29,Something else,Conservative,$30k-$50k,Yes,Strongly disapprove,Strongly disapprove,Yes,Excellent,Excellent/Good,Somewhat,Offered a chance to apply for legal status,Non-white male,Non-white,18-29,25-29,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,Disapprove,Disapprove,Hispanic/Latino,English,Suburbs,Suburbs,3.0,Strong Democratic,Albuquerque Area,Suburb,80s Suburbs,Urban Perimeter,Very upscale
4435.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.962624967098236,Jeff Bingaman (Dem),John Dendahl (Rep),Female,White,50-59,Republican,Moderate,$50k-$75k,No,Somewhat disapprove,Somewhat disapprove,No Answer,Not so good,Not so good/Poor,Somewhat,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Albuquerque Area,Low Density Rural,Urban,Urban Core,Very downscale
4436.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.841657996177673,Jeff Bingaman (Dem),Bill Richardson (Dem),Male,Hispanic/Latino,50-59,Independent,Moderate,$75k-$100k,Yes,Strongly disapprove,Strongly disapprove,No Answer,Good,Excellent/Good,Not at all,Offered a chance to apply for legal status,Non-white male,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Disapprove,Disapprove,Hispanic/Latino,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Albuquerque Area,Low Density Rural,Urban,Urban Core,Very downscale
4437.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.83309197425842,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,Other,40-44,Democratic,Conservative,Under $15k,No,Somewhat approve,Somewhat approve,No Answer,Good,Excellent/Good,Somewhat,Deported to the country they came from,Non-white female,Non-white,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Approve,Approve,American Indian,English,Rural,Small Cities/Rural,3.0,Strong Democratic,Northwest,Extremely Low Density Rural,Rural,Rural,Very downscale
4438.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.20067608356476,Jeff Bingaman (Dem),Bill Richardson (Dem),Male,White,65-74,Republican,Conservative,$30k-$50k,No,Strongly approve,Strongly approve,No,Good,Excellent/Good,A great deal,Deported to the country they came from,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Approve,Approve,White,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,South/East,Extremely Low Density Rural,Rural,Rural,Very downscale
4439.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,8.38509845733643,Did not vote,Other,Female,Other,75 or over,Independent,Moderate,,No,Somewhat approve,Somewhat approve,No,No Answer,No Answer,Somewhat,Offered a chance to apply for legal status,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Independent/Something else,,,Approve,Approve,American Indian,English,Rural,Small Cities/Rural,2.0,Strong Republican,South/East,Extremely Low Density Rural,Rural,Rural,Very downscale
4440.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.02092826366425,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,White,30-39,Independent,Liberal,$30k-$50k,No,Strongly disapprove,Strongly disapprove,Yes,Poor,Not so good/Poor,Somewhat,Offered a chance to apply for legal status,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Albuquerque Area,High Density Urban,Urban,Urban Core,Downscale
4441.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.93514454364777,Jeff Bingaman (Dem),Bill Richardson (Dem),Male,Hispanic/Latino,50-59,Independent,Liberal,$75k-$100k,Yes,Strongly disapprove,Strongly disapprove,Yes,Good,Excellent/Good,Not much,No answer,Non-white male,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Disapprove,Disapprove,,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Albuquerque Area,High Density Urban,Urban,Urban Core,Very upscale
4442.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.723367989063263,Allen McCulloch (Rep),Bill Richardson (Dem),Female,White,50-59,Republican,Moderate,$75k-$100k,No,Strongly disapprove,Somewhat disapprove,Yes,Excellent,Excellent/Good,A great deal,Deported to the country they came from,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Albuquerque Area,High Density Urban,Urban,Urban Core,Very upscale
4443.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.697222948074341,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,White,45-49,Independent,Liberal,$50k-$75k,No,Strongly disapprove,Strongly disapprove,No Answer,Good,Excellent/Good,Not at all,Offered a chance to apply for legal status,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Albuquerque Area,Suburb,Urban,Urban Core,Very upscale
4444.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.19351887702942,Allen McCulloch (Rep),John Dendahl (Rep),Male,White,60-64,Republican,Conservative,$100k-$150k,No,Strongly approve,Strongly approve,No,Good,Excellent/Good,A great deal,Offered a chance to apply for legal status,White male,White male,60 or over,50-64,18-64,60 or over,Republican,$50k or more,$100k or more,Approve,Approve,White,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,South/East,Extremely Low Density Rural,Rural,Rural,Downscale
4445.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.701951801776886,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,White,50-59,Democratic,Moderate,$30k-$50k,No,Somewhat approve,Somewhat disapprove,Yes,Not so good,Not so good/Poor,Not much,No answer,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Approve,Disapprove,White,English,Suburbs,Suburbs,2.0,Strong Republican,Albuquerque Area,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale
4446.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.90213823318481,Did not vote,Bill Richardson (Dem),Male,White,30-39,Independent,Conservative,$50k-$75k,No,Strongly approve,Strongly approve,No,Good,Excellent/Good,Somewhat,Deported to the country they came from,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Approve,Approve,White,English,Suburbs,Suburbs,3.0,Strong Democratic,Albuquerque Area,Suburb,80s Suburbs,Urban Perimeter,Very upscale
4447.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.47066187858582,Jeff Bingaman (Dem),Bill Richardson (Dem),Male,White,75 or over,Democratic,Moderate,$15k-$30k,No,No answer,Somewhat disapprove,Yes,Good,Excellent/Good,Somewhat,Offered a chance to apply for legal status,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,No answer,Disapprove,White,English,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Democratic,Northwest,Low Density Rural,Rural,Rural,Upscale
4448.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.492350101470947,Allen McCulloch (Rep),John Dendahl (Rep),Female,White,50-59,Republican,Conservative,Under $15k,No,Strongly approve,Strongly approve,No,Good,Excellent/Good,Somewhat,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Approve,Approve,White,English,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Democratic,Northwest,Extremely Low Density Rural,Rural,Rural,Downscale
4449.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.21614360809326,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,White,75 or over,Democratic,Moderate,$15k-$30k,No,Strongly disapprove,Strongly disapprove,Yes,Good,Excellent/Good,Not at all,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,South/East,Low Density Rural,Urban,Urban Core,Upscale
4450.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.46591210365295,Did not vote,Other,Female,White,65-74,Independent,Conservative,,No,Somewhat disapprove,Somewhat disapprove,No Answer,Good,Excellent/Good,Somewhat,Deported to the country they came from,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,,,Disapprove,Disapprove,White,English,Rural,Small Cities/Rural,2.0,Strong Republican,South/East,Low Density Rural,Rural,Rural,Upscale
4451.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.48467719554901,Jeff Bingaman (Dem),Bill Richardson (Dem),Male,White,45-49,Republican,Conservative,$50k-$75k,No,Strongly disapprove,Strongly disapprove,No Answer,Not so good,Not so good/Poor,Somewhat,Deported to the country they came from,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Disapprove,Disapprove,White,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,South/East,Extremely Low Density Rural,Rural,Rural,Very downscale
4452.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.563852369785309,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,White,65-74,Independent,Moderate,$15k-$30k,No,Strongly disapprove,Strongly disapprove,No,Good,Excellent/Good,Somewhat,Deported to the country they came from,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Albuquerque Area,Suburb,Urban,Urban Core,Very upscale
4453.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.704829931259155,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,Other,60-64,Independent,Liberal,$150k-$200k,No,Strongly disapprove,Strongly disapprove,Yes,Good,Excellent/Good,Not at all,Deported to the country they came from,Non-white female,Non-white,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,$100k or more,Disapprove,Disapprove,Other,English,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Democratic,Northwest,Low Density Rural,Rural,Rural,Very upscale
4454.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.61986076831818,Allen McCulloch (Rep),John Dendahl (Rep),Female,White,40-44,Republican,Conservative,$50k-$75k,No,Somewhat approve,Somewhat approve,No,Not so good,Not so good/Poor,Somewhat,No answer,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,White,English,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,South/East,Low Density Rural,Urban,Urban Core,Very upscale
4455.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.64657187461853,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,Hispanic/Latino,60-64,,Conservative,$75k-$100k,Yes,Strongly disapprove,Strongly disapprove,Yes,Excellent,Excellent/Good,Not at all,Deported to the country they came from,Non-white female,Non-white,60 or over,50-64,18-64,60 or over,,$50k or more,Less than $100k,Disapprove,Disapprove,Hispanic/Latino,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Albuquerque Area,High Density Urban,Urban,Urban Core,Very upscale
4456.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.350975900888443,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,White,50-59,Democratic,Moderate,$30k-$50k,No,Strongly disapprove,Strongly disapprove,No,Good,Excellent/Good,Not much,Deported to the country they came from,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,White,English,Suburbs,Suburbs,3.0,Strong Democratic,Albuquerque Area,Suburb,80s Suburbs,Urban Perimeter,Very upscale
4457.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.44783639907837,Jeff Bingaman (Dem),John Dendahl (Rep),Male,Hispanic/Latino,45-49,Independent,Moderate,$75k-$100k,Yes,Strongly disapprove,Strongly disapprove,No,Good,Excellent/Good,Somewhat,Deported to the country they came from,Non-white male,Non-white,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Albuquerque Area,Suburb,Urban,Urban Core,Very upscale
4458.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.555489718914032,Allen McCulloch (Rep),John Dendahl (Rep),Female,Hispanic/Latino,25-29,Republican,Conservative,$100k-$150k,Yes,Strongly approve,Strongly approve,No,Good,Excellent/Good,A great deal,Offered a chance to apply for legal status,Non-white female,Non-white,18-29,25-29,18-64,18-29,Republican,$50k or more,$100k or more,Approve,Approve,Hispanic/Latino,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Albuquerque Area,Suburb,Urban,Urban Core,Very upscale
