ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,HOUMT06,SENMT06,INIT151,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,BRNAGAIN,EDUC,BUSH4,IRAQTRP,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPCORRS,GUNOWNER,BURNSTOOLONG,TESTLIB,ETHMT06,ETHTEST,ETHBURNS,FORCANDS,FALLBHND,FORBUSHS,VOTE2004,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTBRN,WHTEVANG,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
21935.0,Montana,29.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.0019154548645,Denny Rehberg (Rep),Conrad Burns (Rep),No,Female,White,40-44,Republican,Conservative,$30k-$50k,,,,College graduate,,,Strongly approve,,,,,,,,,,,,Have just enough money to maintain your standard of living,,George W. Bush (Rep),,,,White female,White female,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,,,,,,,College graduate,At least some college,,,Approve,White,Rural,Small Cities/Rural,1.0,Strong Republican,Urban West,Extremely Low Density Rural,Rural,Rural,Upscale,59635.0
21939.0,Montana,35.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.7856856584549,Denny Rehberg (Rep),Jon Tester (Dem),No,Female,Hispanic/Latino,45-49,Republican,Moderate,$30k-$50k,,No answer,No,Some college or associate degree,Somewhat disapprove,Withdraw all troops,Somewhat disapprove,Somewhat important,Not at all important,Somewhat important,Somewhat important,Yes,Yes,Too conservative,Neither does,No Tester does not,"No, Burns does not",Against his opponent,Have just enough money to maintain your standard of living,George W Bush was not a factor,Did not vote,Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Non-white female,Non-white,45-59,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,,Non-White,All others,All others,No answer,No answer,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Hispanic/Latino,Rural,Small Cities/Rural,1.0,Strong Republican,Rural West,Extremely Low Density Rural,Rural,Rural,Very downscale,59923.0
21941.0,Montana,42.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.854784429073334,Monica Lindeen (Dem),Jon Tester (Dem),Yes,Female,White,40-44,,Moderate,$50k-$75k,Catholic,No answer,No,Postgraduate study,Strongly disapprove,Withdraw some troops,Strongly disapprove,Extremely important,Somewhat important,Extremely important,Extremely important,No,Yes,No Answer,Neither does,No Tester does not,"No, Burns does not",Against his opponent,Have just enough money to maintain your standard of living,To express opposition to George W Bush,John Kerry (Dem),Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,40-49,18-64,30-59,,$50k or more,Less than $100k,Catholic,White Catholic,All others,All others,No answer,Catholic/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,Urban West,High Density Urban,Urban,Urban Core,Downscale,59801.0
21976.0,Montana,8.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.5729832649231,Monica Lindeen (Dem),Other,Yes,Female,White,50-59,Democratic,Liberal,$15k-$30k,Other Christian,Never,No,High school graduate,Strongly disapprove,Withdraw some troops,Somewhat disapprove,Extremely important,Extremely important,Extremely important,Extremely important,No,Yes,No Answer,Neither does,No Tester does not,"No, Burns does not",Against his opponent,Have just enough money to maintain your standard of living,To express opposition to George W Bush,Someone else,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Never,All others,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,Urban West,High Density Urban,Urban,Urban Core,Very downscale,59401.0
21993.0,Montana,41.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.871692836284637,Monica Lindeen (Dem),Jon Tester (Dem),Yes,Male,White,50-59,Democratic,Moderate,$100k-$150k,Something else,Never,No,Postgraduate study,Strongly disapprove,Withdraw some troops,Strongly disapprove,Extremely important,Extremely important,Extremely important,Somewhat important,Yes,Yes,About right,Only Jon Tester does,"Yes, Tester does","No, Burns does not",Against his opponent,Are getting ahead financially,To express opposition to George W Bush,John Kerry (Dem),Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Something else,White Something else,All others,All others,Never,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,Urban West,High Density Urban,Urban,Urban Core,Downscale,59801.0
22020.0,Montana,58.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.0413830280304,Denny Rehberg (Rep),Conrad Burns (Rep),No,Male,White,50-59,Republican,Conservative,$30k-$50k,Mormon/LDS,More than once a week,No,College graduate,Strongly approve,Send more troops,Strongly approve,Somewhat important,Somewhat important,Somewhat important,Not at all important,Yes,No,Too liberal,Only Conrad Burns does,No Tester does not,"Yes, Burns does",For your candidate,Are getting ahead financially,To express support for George W Bush,George W. Bush (Rep),Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,White,Rural,Small Cities/Rural,1.0,Strong Republican,Rural West,Extremely Low Density Rural,Rural,Rural,Downscale,59436.0
22034.0,Montana,35.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.66224634647369,Denny Rehberg (Rep),Jon Tester (Dem),Yes,Male,White,45-49,Republican,Moderate,$30k-$50k,Catholic,Once a week,No,Some college or associate degree,Somewhat disapprove,Withdraw all troops,Somewhat approve,Somewhat important,Somewhat important,Extremely important,Somewhat important,Yes,No Answer,No Answer,No Answer,No Answer,No Answer,Against his opponent,Have just enough money to maintain your standard of living,To express opposition to George W Bush,George W. Bush (Rep),Just today,Just today/In the last three days,Just today/In the last three days/Sometime last week,White male,White male,45-59,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,All others,All others,Weekly,Catholic/Attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Approve,White,Rural,Small Cities/Rural,1.0,Strong Republican,Rural West,Extremely Low Density Rural,Rural,Rural,Very downscale,59923.0
22038.0,Montana,42.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.0446252822876,Monica Lindeen (Dem),Jon Tester (Dem),Yes,Female,White,60-64,Democratic,Conservative,$15k-$30k,Other Christian,A few time a year,Yes,High school graduate,Somewhat approve,Withdraw some troops,Strongly disapprove,Extremely important,Extremely important,Extremely important,Extremely important,No,Yes,About right,Only Jon Tester does,"Yes, Tester does","No, Burns does not",For your candidate,Have just enough money to maintain your standard of living,George W Bush was not a factor,George W. Bush (Rep), During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Ocassionally,All others,Did not graduate from college,High school graduate or less,Approve,Withdraw all or some troops,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,Urban West,High Density Urban,Urban,Urban Core,Downscale,59801.0
22040.0,Montana,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.60941016674042,Denny Rehberg (Rep),Conrad Burns (Rep),No,Male,White,40-44,Republican,Moderate,$15k-$30k,Other Christian,More than once a week,Yes,Some college or associate degree,Strongly approve,Maintain the same number of troops,Strongly approve,Not at all important,Not at all important,Not at all important,Not at all important,Yes,No,Too liberal,Only Conrad Burns does,No Tester does not,"Yes, Burns does",For your candidate,Have just enough money to maintain your standard of living,George W Bush was not a factor,George W. Bush (Rep),Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,All others,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Republican,East,Extremely Low Density Rural,Rural,Rural,Upscale,59501.0
22046.0,Montana,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.793728411197662,Monica Lindeen (Dem),Jon Tester (Dem),Yes,Female,White,50-59,Democratic,Moderate,,Catholic,Once a week,No,College graduate,Strongly disapprove,Withdraw some troops,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Extremely important,No,Yes,About right,Only Jon Tester does,"Yes, Tester does","No, Burns does not",For your candidate,Have just enough money to maintain your standard of living,To express opposition to George W Bush,John Kerry (Dem),Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,50-64,18-64,30-59,Democratic,,,Catholic,White Catholic,All others,All others,Weekly,Catholic/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Republican,East,Extremely Low Density Rural,Rural,Rural,Upscale,59523.0
22065.0,Montana,15.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.847458600997925,Denny Rehberg (Rep),Conrad Burns (Rep),Yes,Female,White,30-39,Republican,Moderate,$50k-$75k,Catholic,More than once a week,No,College graduate,Strongly approve,Maintain the same number of troops,Strongly approve,Extremely important,Extremely important,Extremely important,Extremely important,Yes,No,About right,Only Conrad Burns does,No Tester does not,"Yes, Burns does",For your candidate,Are getting ahead financially,To express support for George W Bush,George W. Bush (Rep),Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,All others,All others,Weekly,Catholic/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Republican,Rural West,Low Density Rural,Rural,Rural,Upscale,59901.0
22086.0,Montana,68.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.829852104187012,Denny Rehberg (Rep),Conrad Burns (Rep),No,Male,White,45-49,,,,,,,,Somewhat disapprove,,,,,,,Yes,Yes,Too liberal,,,,Against his opponent,Have just enough money to maintain your standard of living,George W Bush was not a factor,George W. Bush (Rep),Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,White male,White male,45-59,40-49,18-64,30-59,,,,,,,,,,,,Disapprove,,,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0
22090.0,Montana,29.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.973147809505463,Monica Lindeen (Dem),Jon Tester (Dem),No,Female,White,50-59,Democratic,Moderate,$30k-$50k,,,,College graduate,,,Strongly disapprove,,,,,,,,,,,,Have just enough money to maintain your standard of living,,John Kerry (Dem),,,,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,,,,,,,College graduate,At least some college,,,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Republican,Urban West,Extremely Low Density Rural,Rural,Rural,Upscale,59635.0
22114.0,Montana,41.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.11153066158295,Denny Rehberg (Rep),Jon Tester (Dem),Yes,Male,White,60-64,Republican,Conservative,$75k-$100k,Protestant,Once a week,No,College graduate,Somewhat disapprove,Withdraw some troops,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,No,Yes,About right,Only Jon Tester does,"Yes, Tester does","No, Burns does not",For your candidate,Are getting ahead financially,To express opposition to George W Bush,John Kerry (Dem), During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,Protestant/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,Urban West,High Density Urban,Urban,Urban Core,Downscale,59801.0
