ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENAZ06,GOVAZ06,PR103AZ,PR107AZ,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,EDUC,LATINO,BUSH4,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPIMMIGS,IMMFENCE,MCCAINPR,FORBUSHS,IMMDEPORT,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
42.0,Arizona,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.661486506462097,John Kyl (Rep),Janet Napolitano (Dem),Yes,Yes,Female,White,65-74,Republican,Conservative,Under $15k,High school graduate,No,Strongly approve,Somewhat disapprove,Extremely important,Somewhat important,Somewhat important,Somewhat important,Somewhat,Yes,To express support for George W Bush,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Approve,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",6.0,Unopposed Republican,Maricopa County,High Density Urban,Urban,Urban Core,Upscale,85205.0
43.0,Arizona,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.20148110389709,Jim Pederson (Dem),Janet Napolitano (Dem),No,No,Female,White,50-59,Independent,Moderate,$100k-$150k,College graduate,No,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not much,No,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",7.0,Strong Democratic,Rest of State,Extremely Low Density Rural,Urban,Urban Core,Downscale,85365.0
44.0,Arizona,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,4.33170986175537,John Kyl (Rep),Janet Napolitano (Dem),,,Female,White,50-59,Independent,Moderate,$50k-$75k,Some college or associate degree,No,Somewhat approve,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not much,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,White,English,"Cities 50,000-500,000","Cities over 50,000",6.0,Unopposed Republican,Maricopa County,High Density Urban,Urban,Urban Core,Downscale,85201.0
45.0,Arizona,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.991292178630829,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,No,Female,White,50-59,Democratic,Moderate,$100k-$150k,College graduate,No,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Extremely important,Somewhat important,Not much,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,High Density Urban,Urban,Urban Core,Upscale,85032.0
46.0,Arizona,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.410276681184769,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Female,White,75 or over,Republican,Conservative,$75k-$100k,College graduate,No,Strongly approve,Strongly approve,Not at all important,Not at all important,Extremely important,Extremely important,A great deal,No,George W Bush was not a factor,No answer,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,College graduate,At least some college,Approve,Approve,White,English,Suburbs,Suburbs,4.0,Strong Democratic,Maricopa County,High Density Urban,70s Suburbs,Urban Perimeter,Very downscale,85301.0
47.0,Arizona,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.699713468551636,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Female,White,50-59,Republican,Moderate,,College graduate,No,Somewhat approve,Somewhat approve,Somewhat important,Somewhat important,Not at all important,Somewhat important,Not much,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Republican,,,College graduate,At least some college,Approve,Approve,White,English,Suburbs,Suburbs,8.0,Competitive,Pima/Pinal/Santa Cruz,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,85743.0
48.0,Arizona,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,4.5377984046936,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,,Female,Other,65-74,Independent,Moderate,Under $15k,College graduate,No,Strongly disapprove,Somewhat disapprove,Extremely important,Extremely important,Somewhat important,Extremely important,Somewhat,No,To express opposition to George W Bush,Deported to the country they came from,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,American Indian,English,Suburbs,Suburbs,8.0,Competitive,Pima/Pinal/Santa Cruz,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,85614.0
49.0,Arizona,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.62303614616394,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Male,White,75 or over,Republican,Conservative,Under $15k,College graduate,No,Somewhat approve,Strongly approve,Extremely important,Extremely important,Extremely important,Extremely important,Somewhat,No,To express support for George W Bush,Deported to the country they came from,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,College graduate,At least some college,Approve,Approve,White,English,Suburbs,Suburbs,6.0,Unopposed Republican,Maricopa County,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85249.0
50.0,Arizona,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.560734987258911,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,No,Female,White,75 or over,Republican,Moderate,,Some college or associate degree,No,Strongly disapprove,Strongly disapprove,Extremely important,Extremely important,Somewhat important,Somewhat important,No answer,Yes,To express opposition to George W Bush,Deported to the country they came from,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,,,Did not graduate from college,At least some college,Disapprove,Disapprove,White,English,Suburbs,Suburbs,2.0,Strong Republican,Maricopa County,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,85375.0
51.0,Arizona,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,3.93830275535584,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Male,White,40-44,Republican,Conservative,$100k-$150k,High school graduate,No,Strongly approve,Strongly approve,Extremely important,Extremely important,Extremely important,Extremely important,A great deal,No,To express support for George W Bush,Offered a chance to apply for legal status,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Did not graduate from college,High school graduate or less,Approve,Approve,White,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,Suburb,Urban,Urban Core,Upscale,85027.0
52.0,Arizona,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,4.59690523147583,Did not vote,Other,Yes,Yes,Male,White,30-39,Republican,Conservative,,College graduate,No,Somewhat approve,Strongly approve,Extremely important,Extremely important,Somewhat important,Somewhat important,A great deal,No,To express support for George W Bush,Deported to the country they came from,White male,White male,30-44,30-39,18-64,30-59,Republican,,,College graduate,At least some college,Approve,Approve,White,English,Suburbs,Suburbs,6.0,Unopposed Republican,Maricopa County,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Upscale,85225.0
53.0,Arizona,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,3.81872415542603,,Janet Napolitano (Dem),,,Female,Other,65-74,Independent,Moderate,,,No,No answer,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,No answer,No,No answer,No answer,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Independent/Something else,,,,,No answer,Disapprove,American Indian,English,"Cities 50,000-500,000","Cities over 50,000",5.0,Competitive,Maricopa County,Suburb,Urban,Urban Core,Very upscale,85260.0
54.0,Arizona,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,6.84798431396484,John Kyl (Rep),Janet Napolitano (Dem),Yes,,Male,White,45-49,Democratic,Conservative,$30k-$50k,College graduate,No,Somewhat approve,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,College graduate,At least some college,Approve,Approve,White,English,"Cities 50,000-500,000","Cities over 50,000",5.0,Competitive,Maricopa County,High Density Urban,Urban,Urban Core,Upscale,85251.0
55.0,Arizona,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.461788505315781,John Kyl (Rep),Len Munsil (Rep),No,No,Male,White,65-74,Independent,Conservative,Under $15k,Some college or associate degree,No,Somewhat approve,Strongly approve,Extremely important,Extremely important,Somewhat important,Somewhat important,Somewhat,Yes,George W Bush was not a factor,Deported to the country they came from,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,White,English,Suburbs,Suburbs,2.0,Strong Republican,Maricopa County,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,85326.0
56.0,Arizona,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.791600704193115,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Female,White,75 or over,Republican,Conservative,$15k-$30k,Some college or associate degree,No,Strongly approve,No answer,Somewhat important,Extremely important,Somewhat important,Somewhat important,No answer,No Answer,To express support for George W Bush,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Approve,No answer,White,English,Suburbs,Suburbs,8.0,Competitive,Pima/Pinal/Santa Cruz,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,85614.0
57.0,Arizona,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.20848906040192,Other,Janet Napolitano (Dem),No,No,Female,White,50-59,Something else,Liberal,$75k-$100k,Postgraduate study,No,Strongly disapprove,Strongly disapprove,Extremely important,Not at all important,Somewhat important,Not at all important,Not at all,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",8.0,Competitive,Pima/Pinal/Santa Cruz,High Density Urban,Urban,Urban Core,Upscale,85710.0
58.0,Arizona,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.911920964717865,Jim Pederson (Dem),Len Munsil (Rep),Yes,Yes,Male,White,65-74,Independent,Moderate,Under $15k,High school graduate,No,Strongly disapprove,Strongly disapprove,Extremely important,Extremely important,Extremely important,Extremely important,Somewhat,No,To express opposition to George W Bush,Deported to the country they came from,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",6.0,Unopposed Republican,Maricopa County,High Density Urban,Urban,Urban Core,Upscale,85205.0
59.0,Arizona,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,3.23086929321289,Other,Len Munsil (Rep),Yes,Yes,Female,White,50-59,Republican,Conservative,$100k-$150k,Some college or associate degree,No,Strongly approve,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat,Yes,To express support for George W Bush,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Did not graduate from college,At least some college,Approve,Approve,White,English,"Cities 50,000-500,000","Cities over 50,000",5.0,Competitive,Maricopa County,Suburb,Urban,Urban Core,Very upscale,85255.0
60.0,Arizona,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.423969894647598,John Kyl (Rep),Janet Napolitano (Dem),Yes,Yes,Female,White,60-64,Independent,Conservative,,Some college or associate degree,No,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Extremely important,Extremely important,A great deal,No,To express opposition to George W Bush,Deported to the country they came from,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,,,Did not graduate from college,At least some college,Disapprove,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,High Density Urban,Urban,Urban Core,Very upscale,85022.0
61.0,Arizona,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.20286202430725,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Male,White,50-59,Republican,Conservative,Under $15k,Did not complete high school,No,Somewhat approve,Somewhat approve,Somewhat important,Extremely important,Somewhat important,Somewhat important,A great deal,No Answer,To express support for George W Bush,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Approve,Approve,White,English,Suburbs,Suburbs,2.0,Strong Republican,Maricopa County,Suburb,80s Suburbs,Urban Perimeter,Downscale,85323.0
62.0,Arizona,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.618261337280273,John Kyl (Rep),Janet Napolitano (Dem),Yes,No,Female,White,75 or over,Republican,Conservative,,Postgraduate study,No,Somewhat approve,No answer,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not much,Yes,George W Bush was not a factor,Deported to the country they came from,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,,,College graduate,At least some college,Approve,No answer,White,English,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,Extremely Low Density Rural,Urban,Urban Core,Very upscale,85262.0
