ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENNJ06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,EDUC,UNION4,LATINO,BUSH4,VOTE2004,FORCANDS,IRAQTRP,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPCORRS,TERRWORR,TERWORR2,CORZJOB4,CORZJOB2,SENCNTL,ETHNJ06,ETHMEN,ETHKEAN,UNFRNJ06,UNFRMEN,UNFRKEAN,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
7424.0,New Jersey,100.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.21867859363556,"Thomas Kean, Jr (Rep)",Female,White,60-64,Republican,Moderate,$100k-$150k,Catholic,Once a week,College graduate,"Yes, someone else does",No,Somewhat approve,George W. Bush (Rep),For your candidate,Maintain the same number of troops,Strongly approve,Somewhat important,Extremely important,Extremely important,Extremely important,Somewhat worried,Very/Somewhat worried,Somewhat approve,Approve,Does not matter to me,Both do,"Yes, Bob Menendez does","Yes, Thomas Kean, Jr does",Neither did,"No, Bob Menendez did not","No, Thomas Kean, Jr did not", During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,50-64,18-64,60 or over,Republican,$50k or more,$100k or more,Catholic,White Catholic,Weekly,Catholic/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,Yes,No,"Else in HH (member in household, but not voter",White,Suburbs,Suburbs,3.0,Strong Republican,South,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,8753.0
7426.0,New Jersey,11.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.746776878833771,Bob Menendez (Dem),Female,White,25-29,Democratic,Liberal,$30k-$50k,Catholic,Never,,,No,Strongly disapprove,,,Withdraw some troops,Somewhat disapprove,,,,,,,,,,,,,,,,,,,White female,White female,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Never,Catholic/Do not attend weekly,,,Disapprove,Withdraw all or some troops,Disapprove,,,,White,Suburbs,Suburbs,9.0,Strong Democratic,Bergen/Passaic Counties,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Downscale,7644.0
7431.0,New Jersey,77.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.78199702501297,Bob Menendez (Dem),Male,White,30-39,Democratic,Liberal,$200k or more,Catholic,Once a week,Postgraduate study,No one does,No,Strongly disapprove,John Kerry (Dem),For your candidate,Withdraw all troops,Strongly disapprove,Extremely important,Extremely important,Extremely important,Not at all important,Not at all worried,Not too/Not at all worried,Strongly approve,Approve,Democrats,Only Bob Menendez does,"Yes, Bob Menendez does","No, Thomas Kean, Jr does not","Only Thomas Kean, Jr did","No, Bob Menendez did not","Yes, Thomas Kean, Jr did",Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,30-44,30-39,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,White Catholic,Weekly,Catholic/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,6.0,Strong Democratic,Central,Suburb,60s Suburbs,Urban Perimeter,Downscale,8879.0
7435.0,New Jersey,112.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.967202186584473,Bob Menendez (Dem),Female,White,75 or over,Republican,Moderate,,Catholic,More than once a week,Some college or associate degree,No one does,No,Somewhat disapprove,John Kerry (Dem),For your candidate,Send more troops,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not too worried,Not too/Not at all worried,Somewhat approve,Approve,Democrats,Both do,"Yes, Bob Menendez does","Yes, Thomas Kean, Jr does",Both did,"Yes, Bob Menendez did","Yes, Thomas Kean, Jr did",Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,,,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Did not graduate from college,At least some college,Disapprove,Same number or more troops,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,5.0,Strong Republican,Bergen/Passaic Counties,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7465.0
7436.0,New Jersey,116.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.45300137996674,"Thomas Kean, Jr (Rep)",Female,White,45-49,,,,,,,,No,Somewhat approve,,For your candidate,,,,,,,Somewhat worried,Very/Somewhat worried,Somewhat disapprove,Disapprove,No answer,,,,No Answer,No Answer,No Answer,Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,White female,White female,45-59,40-49,18-64,30-59,,,,,,,,,,Approve,,,,,,White,Suburbs,Suburbs,5.0,Strong Republican,Northwest,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7821.0
7437.0,New Jersey,61.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.12580645084381,"Thomas Kean, Jr (Rep)",Male,White,50-59,Something else,Moderate,$50k-$75k,Something else,More than once a week,Some college or associate degree,No one does,No,Strongly disapprove,George W. Bush (Rep),Against his opponent,Withdraw all troops,No answer,No answer,Extremely important,Extremely important,Extremely important,Very worried,Very/Somewhat worried,Strongly disapprove,Disapprove,Does not matter to me,"Only Thomas Kean, Jr does","No, Bob Menedez does not","Yes, Thomas Kean, Jr does",Both did,"Yes, Bob Menendez did","Yes, Thomas Kean, Jr did",Just today,Just today/In the last three days,Just today/In the last three days/Sometime last week,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Something else,White Something else,Weekly,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,No answer,No,No,No (no union member in household),White,Suburbs,Suburbs,4.0,Strong Republican,Central,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,8520.0
7442.0,New Jersey,100.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.04765284061432,"Thomas Kean, Jr (Rep)",Male,White,50-59,Republican,Conservative,$75k-$100k,Catholic,Never,College graduate,"Yes, I do",No,Strongly approve,George W. Bush (Rep),No Answer,Send more troops,Strongly approve,Not at all important,Not at all important,Not at all important,Extremely important,Not at all worried,Not too/Not at all worried,Strongly approve,Approve,Republicans,"Only Thomas Kean, Jr does","No, Bob Menedez does not","Yes, Thomas Kean, Jr does",Only Bob Menendez did,"Yes, Bob Menendez did","No, Thomas Kean, Jr did not",Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Never,Catholic/Do not attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,3.0,Strong Republican,South,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,8753.0
7443.0,New Jersey,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.13990294933319,Bob Menendez (Dem),Male,White,50-59,Independent,Moderate,$75k-$100k,Other Christian,Never,Postgraduate study,No one does,No,Strongly disapprove,John Kerry (Dem),Against his opponent,Withdraw all troops,Strongly disapprove,Extremely important,Extremely important,Extremely important,Extremely important,Somewhat worried,Very/Somewhat worried,Somewhat disapprove,Disapprove,Democrats,Neither does,"No, Bob Menedez does not","No, Thomas Kean, Jr does not",Both did,"Yes, Bob Menendez did","Yes, Thomas Kean, Jr did",Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Never,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Republican,South,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,8322.0
7445.0,New Jersey,107.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.13364815711975,Bob Menendez (Dem),Female,White,18-24,Democratic,Moderate,$15k-$30k,Catholic,Once a week,College graduate,"Yes, someone else does",No,Strongly disapprove,Did not vote,For your candidate,Withdraw some troops,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat worried,Very/Somewhat worried,Somewhat approve,Approve,Democrats,Neither does,"No, Bob Menedez does not","No, Thomas Kean, Jr does not",Both did,"Yes, Bob Menendez did","Yes, Thomas Kean, Jr did", During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,18-29,18-24,18-64,18-29,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,Suburbs,Suburbs,8.0,Strong Democratic,Bergen/Passaic Counties,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7013.0
7450.0,New Jersey,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.288376033306122,Bob Menendez (Dem),Female,White,,Independent,Liberal,$100k-$150k,Jewish,Once a week,Postgraduate study,No one does,No,Somewhat disapprove,John Kerry (Dem),For your candidate,Withdraw some troops,Somewhat disapprove,Somewhat important,Extremely important,Extremely important,Extremely important,Very worried,Very/Somewhat worried,Strongly approve,Approve,Democrats,Neither does,"No, Bob Menedez does not","No, Thomas Kean, Jr does not",Both did,"Yes, Bob Menendez did","Yes, Thomas Kean, Jr did", During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,,,,,Independent/Something else,$50k or more,$100k or more,Jewish,White Jewish,Weekly,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Republican,South,Suburb,60s Suburbs,Urban Perimeter,Downscale,8244.0
7451.0,New Jersey,68.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.981000900268555,Bob Menendez (Dem),Female,White,65-74,Independent,Moderate,$30k-$50k,Protestant,Once a week,Postgraduate study,No one does,No,Somewhat disapprove,John Kerry (Dem),For your candidate,Withdraw some troops,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat worried,Very/Somewhat worried,Strongly approve,Approve,Democrats,Both do,"Yes, Bob Menendez does","Yes, Thomas Kean, Jr does",Both did,"Yes, Bob Menendez did","Yes, Thomas Kean, Jr did",In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,12.0,Strong Democratic,Central,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,8816.0
7452.0,New Jersey,77.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.78199702501297,Bob Menendez (Dem),Male,White,45-49,Democratic,Moderate,$150k-$200k,Catholic,Once a week,College graduate,No one does,No,Strongly disapprove,John Kerry (Dem),For your candidate,Withdraw some troops,Strongly disapprove,Somewhat important,Somewhat important,Extremely important,Somewhat important,Somewhat worried,Very/Somewhat worried,Somewhat approve,Approve,Democrats,Both do,"Yes, Bob Menendez does","Yes, Thomas Kean, Jr does",Both did,"Yes, Bob Menendez did","Yes, Thomas Kean, Jr did",Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,White Catholic,Weekly,Catholic/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,6.0,Strong Democratic,Central,Suburb,60s Suburbs,Urban Perimeter,Downscale,8879.0
7456.0,New Jersey,60.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.28149950504303,"Thomas Kean, Jr (Rep)",Male,White,50-59,Republican,Conservative,$150k-$200k,Catholic,Once a week,Some college or associate degree,"Yes, I do",No,Somewhat approve,George W. Bush (Rep),Against his opponent,Send more troops,Strongly approve,Extremely important,Extremely important,Extremely important,Extremely important,Very worried,Very/Somewhat worried,Strongly disapprove,Disapprove,Republicans,Neither does,"No, Bob Menedez does not","No, Thomas Kean, Jr does not",Both did,"Yes, Bob Menendez did","Yes, Thomas Kean, Jr did", During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,7.0,Competitive,Northwest,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,8822.0
7457.0,New Jersey,100.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.0649771690368701,"Thomas Kean, Jr (Rep)",Female,White,50-59,Republican,Conservative,$50k-$75k,Catholic,No answer,Some college or associate degree,"Yes, I do",No,Strongly approve,George W. Bush (Rep),For your candidate,Send more troops,Strongly approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not too worried,Not too/Not at all worried,Strongly approve,Approve,Republicans,"Only Thomas Kean, Jr does","No, Bob Menedez does not","Yes, Thomas Kean, Jr does",Only Bob Menendez did,"Yes, Bob Menendez did","No, Thomas Kean, Jr did not",Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,No answer,Catholic/Do not attend weekly,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,3.0,Strong Republican,South,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,8753.0
7458.0,New Jersey,112.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.15528416633606,"Thomas Kean, Jr (Rep)",Male,White,65-74,Republican,Conservative,$75k-$100k,Protestant,Once a week,College graduate,No one does,No,Strongly approve,George W. Bush (Rep),For your candidate,Maintain the same number of troops,Strongly approve,Extremely important,Extremely important,Somewhat important,Extremely important,Not too worried,Not too/Not at all worried,Strongly approve,Approve,Republicans,"Only Thomas Kean, Jr does","No, Bob Menedez does not","Yes, Thomas Kean, Jr does",Both did,"Yes, Bob Menendez did","Yes, Thomas Kean, Jr did",Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,5.0,Strong Republican,Bergen/Passaic Counties,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7465.0
7462.0,New Jersey,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.18775391578674,Bob Menendez (Dem),Male,Black,40-44,Democratic,Conservative,$50k-$75k,None,More than once a week,High school graduate,No one does,No,Strongly disapprove,John Kerry (Dem),For your candidate,Withdraw some troops,Strongly disapprove,Not at all important,Not at all important,Somewhat important,Extremely important,Not at all worried,Not too/Not at all worried,Somewhat approve,Approve,Democrats,Only Bob Menendez does,"Yes, Bob Menendez does","No, Thomas Kean, Jr does not",No Answer,No Answer,No Answer,Just today,Just today/In the last three days,Just today/In the last three days/Sometime last week,Non-white male,Non-white,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,None,Non-White,Weekly,All others,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),Black,Suburbs,Suburbs,2.0,Strong Republican,South,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,8322.0
