ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENUT06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,MARRIED,LATINO,BUSH4,IRAQWAR,CONGRES4,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,BUSH,IRAQWAR2,CONGRESS,WOMENWED,SEXWED,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
21762.0, Utah,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.685339689254761,Orrin Hatch (Rep),Female,White,60-64,Republican,Conservative,$30k-$50k,Yes,No,Strongly approve,Strongly approve,Somewhat approve,White female,White female,60 or over,50-64,18-64,60 or over,Republican,Less than $50k,Less than $100k,Approve,Approve,Approve,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,West/Provo Area,Suburb,Urban,Urban Core,Very upscale,84058.0
21791.0, Utah,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.559715807437897,Orrin Hatch (Rep),Male,White,18-24,Republican,Conservative,$50k-$75k,No,No,Strongly approve,Strongly approve,Somewhat approve,White male,White male,18-29,18-24,18-64,18-29,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,All others,Single men,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
21797.0, Utah,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.35668218135834,Pete Ashdown (Dem),Female,White,65-74,Independent,Moderate,$50k-$75k,No,No,Strongly disapprove,Strongly disapprove,Strongly disapprove,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,Disapprove,Disapprove,Disapprove,All others,Single women,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Salt Lake County,High Density Urban,Urban,Urban Core,Downscale,84106.0
21801.0, Utah,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.64689028263092,Orrin Hatch (Rep),Female,White,30-39,Independent,Conservative,$50k-$75k,Yes,No,Strongly approve,Strongly approve,Somewhat approve,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Approve,Approve,Approve,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,West/Provo Area,Suburb,Urban,Urban Core,Very upscale,84058.0
21806.0, Utah,13.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.16614198684692,Orrin Hatch (Rep),Male,White,60-64,Republican,Moderate,$30k-$50k,Yes,No,Somewhat approve,Somewhat approve,Somewhat approve,White male,White male,60 or over,50-64,18-64,60 or over,Republican,Less than $50k,Less than $100k,Approve,Approve,Approve,All others,Married men,White,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,West/Provo Area,Extremely Low Density Rural,Rural,Rural,Downscale,84720.0
21830.0, Utah,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.713404536247253,Orrin Hatch (Rep),Male,White,65-74,Republican,Conservative,$50k-$75k,Yes,No,Somewhat approve,Somewhat approve,Somewhat approve,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,All others,Married men,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,West/Provo Area,Suburb,Urban,Urban Core,Very upscale,84058.0
21836.0, Utah,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.08192217350006,Orrin Hatch (Rep),Female,White,45-49,Republican,Conservative,$50k-$75k,Yes,No,Strongly approve,Somewhat approve,Somewhat approve,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Salt Lake County,High Density Urban,Urban,Urban Core,Downscale,84106.0
21839.0, Utah,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.479332029819489,Orrin Hatch (Rep),Female,White,60-64,Republican,Conservative,$50k-$75k,Yes,No,Strongly approve,Strongly approve,Strongly Approve,White female,White female,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,Married women,Married women,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
21847.0, Utah,13.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.05741679668427,Orrin Hatch (Rep),Female,White,30-39,Republican,Conservative,$50k-$75k,Yes,No,Strongly approve,Strongly approve,Somewhat approve,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,Married women,Married women,White,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,West/Provo Area,Extremely Low Density Rural,Rural,Rural,Downscale,84720.0
21864.0, Utah,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.685339689254761,Orrin Hatch (Rep),Female,White,60-64,Republican,Conservative,$75k-$100k,Yes,No,Strongly approve,Strongly approve,Somewhat approve,White female,White female,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,West/Provo Area,Suburb,Urban,Urban Core,Very upscale,84058.0
21874.0, Utah,13.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.12026679515839,Orrin Hatch (Rep),Female,White,60-64,Republican,Conservative,,Yes,No,Strongly approve,Strongly approve,Somewhat approve,White female,White female,60 or over,50-64,18-64,60 or over,Republican,,,Approve,Approve,Approve,Married women,Married women,White,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,West/Provo Area,Extremely Low Density Rural,Rural,Rural,Downscale,84720.0
21883.0, Utah,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1262272596359302,Orrin Hatch (Rep),Male,White,30-39,Republican,Moderate,$200k or more,Yes,No,Somewhat disapprove,Somewhat disapprove,Somewhat disapprove,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,Disapprove,Disapprove,Disapprove,All others,Married men,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Salt Lake County,High Density Urban,Urban,Urban Core,Downscale,84106.0
21886.0, Utah,58.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.18322288990021,Orrin Hatch (Rep),Male,White,50-59,Something else,Moderate,$75k-$100k,Yes,No,Somewhat approve,Somewhat approve,Somewhat disapprove,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Approve,Approve,Disapprove,All others,Married men,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
21902.0, Utah,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.64689028263092,Orrin Hatch (Rep),Female,Hispanic/Latino,30-39,Republican,Conservative,$75k-$100k,Yes,Yes,Somewhat approve,Strongly approve,Somewhat approve,Non-white female,Non-white,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,West/Provo Area,Suburb,Urban,Urban Core,Very upscale,84058.0
21907.0, Utah,13.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1007182598114,Orrin Hatch (Rep),Male,White,50-59,Republican,Moderate,,Yes,No,Somewhat disapprove,Strongly disapprove,Somewhat approve,White male,White male,45-59,50-64,18-64,30-59,Republican,,,Disapprove,Disapprove,Approve,All others,Married men,White,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,West/Provo Area,Extremely Low Density Rural,Rural,Rural,Downscale,84720.0
21914.0, Utah,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.718138515949249,Other,Male,White,30-39,Independent,Conservative,$75k-$100k,Yes,No,Somewhat disapprove,Somewhat approve,Somewhat disapprove,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Disapprove,Approve,Disapprove,All others,Married men,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
21920.0, Utah,13.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1007182598114,Orrin Hatch (Rep),Male,White,50-59,Republican,Moderate,$30k-$50k,Yes,No,Somewhat disapprove,Strongly disapprove,Somewhat approve,White male,White male,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Disapprove,Disapprove,Approve,All others,Married men,White,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,West/Provo Area,Extremely Low Density Rural,Rural,Rural,Downscale,84720.0
21922.0, Utah,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.64689028263092,Orrin Hatch (Rep),Female,White,30-39,Republican,Conservative,$75k-$100k,Yes,No,Strongly approve,Somewhat approve,Somewhat approve,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,West/Provo Area,Suburb,Urban,Urban Core,Very upscale,84058.0
21923.0, Utah,58.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.13667571544647,Orrin Hatch (Rep),Female,White,30-39,Republican,Moderate,,Yes,No,Strongly approve,Strongly approve,Strongly Approve,White female,White female,30-44,30-39,18-64,30-59,Republican,,,Approve,Approve,Approve,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
21925.0, Utah,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.08192217350006,Orrin Hatch (Rep),Female,White,40-44,Republican,Moderate,$200k or more,Yes,No,Somewhat approve,Somewhat approve,Somewhat approve,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Approve,Approve,Approve,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Salt Lake County,High Density Urban,Urban,Urban Core,Downscale,84106.0
21937.0, Utah,48.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.16614198684692,Orrin Hatch (Rep),Male,White,60-64,Republican,Conservative,,Yes,No,Strongly approve,Strongly approve,Strongly Approve,White male,White male,60 or over,50-64,18-64,60 or over,Republican,,,Approve,Approve,Approve,All others,Married men,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,West/Provo Area,Suburb,Urban,Urban Core,Upscale,84604.0
21942.0, Utah,13.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1007182598114,Orrin Hatch (Rep),Male,White,30-39,Republican,Conservative,$30k-$50k,Yes,No,Strongly approve,Strongly approve,Strongly Approve,White male,White male,30-44,30-39,18-64,30-59,Republican,Less than $50k,Less than $100k,Approve,Approve,Approve,All others,Married men,White,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,West/Provo Area,Extremely Low Density Rural,Rural,Rural,Downscale,84720.0
21952.0, Utah,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.16691160202026,Orrin Hatch (Rep),Female,White,25-29,Republican,Conservative,$30k-$50k,Yes,No,Strongly approve,Strongly approve,Strongly Approve,White female,White female,18-29,25-29,18-64,18-29,Republican,Less than $50k,Less than $100k,Approve,Approve,Approve,Married women,Married women,White,Rural,Small Cities/Rural,1.0,Strong Republican,West/Provo Area,Extremely Low Density Rural,Rural,Rural,Downscale,84311.0
21956.0, Utah,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.685339689254761,Orrin Hatch (Rep),Female,White,65-74,Republican,Moderate,$50k-$75k,No,No,Strongly approve,Somewhat approve,Somewhat approve,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,All others,Single women,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,West/Provo Area,Suburb,Urban,Urban Core,Very upscale,84058.0
21962.0, Utah,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.02197289466858,Pete Ashdown (Dem),Male,White,30-39,Democratic,Liberal,$200k or more,Yes,No,Strongly disapprove,Strongly disapprove,Somewhat approve,White male,White male,30-44,30-39,18-64,30-59,Democratic,$50k or more,$100k or more,Disapprove,Disapprove,Approve,All others,Married men,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Salt Lake County,Suburb,Urban,Urban Core,Very upscale,84108.0
21965.0, Utah,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.511693477630615,Pete Ashdown (Dem),Female,Hispanic/Latino,75 or over,Democratic,Moderate,Under $15k,Yes,Yes,Strongly disapprove,Strongly disapprove,Strongly disapprove,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,Disapprove,Married women,Married women,,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
21972.0, Utah,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.08192217350006,Orrin Hatch (Rep),Female,White,30-39,Republican,Conservative,$50k-$75k,Yes,No,Somewhat approve,Strongly approve,Strongly disapprove,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Disapprove,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Salt Lake County,High Density Urban,Urban,Urban Core,Downscale,84106.0
21975.0, Utah,58.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.20423674583435,Orrin Hatch (Rep),Female,White,75 or over,Something else,Moderate,$50k-$75k,Yes,No,Somewhat disapprove,Somewhat disapprove,Somewhat disapprove,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,Disapprove,Disapprove,Disapprove,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
21978.0, Utah,13.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1007182598114,Orrin Hatch (Rep),Male,White,45-49,Republican,Moderate,$75k-$100k,Yes,No,Strongly approve,Somewhat approve,Somewhat approve,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,All others,Married men,White,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,West/Provo Area,Extremely Low Density Rural,Rural,Rural,Downscale,84720.0
21995.0, Utah,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.713404536247253,Orrin Hatch (Rep),Male,White,75 or over,Republican,Conservative,$50k-$75k,No,No,Strongly approve,Strongly approve,Somewhat approve,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,All others,Single men,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,West/Provo Area,Suburb,Urban,Urban Core,Very upscale,84058.0
22000.0, Utah,48.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.16614198684692,Orrin Hatch (Rep),Male,White,75 or over,Republican,Conservative,$50k-$75k,Yes,,Strongly approve,Strongly approve,Somewhat approve,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,All others,Married men,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,West/Provo Area,Suburb,Urban,Urban Core,Upscale,84604.0
22011.0, Utah,13.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.05741679668427,Orrin Hatch (Rep),Female,White,45-49,Republican,Conservative,$100k-$150k,Yes,No,Somewhat approve,Somewhat approve,Somewhat approve,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Approve,Approve,Approve,Married women,Married women,White,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,West/Provo Area,Extremely Low Density Rural,Rural,Rural,Downscale,84720.0
22016.0, Utah,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.636420845985413,Pete Ashdown (Dem),Female,White,18-24,Democratic,Liberal,$15k-$30k,No,No,Strongly disapprove,Strongly disapprove,Strongly disapprove,White female,White female,18-29,18-24,18-64,18-29,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,Disapprove,All others,Single women,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
22018.0, Utah,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.08192217350006,Orrin Hatch (Rep),Female,White,30-39,Something else,Conservative,$200k or more,No,No,Somewhat approve,Strongly disapprove,Strongly disapprove,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Approve,Disapprove,Disapprove,All others,Single women,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Salt Lake County,High Density Urban,Urban,Urban Core,Downscale,84106.0
