ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,HOUVT06,SENVT06,GOVVT06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,EDUC,BUSH4,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,STECVT,STEC2,FORBUSHS,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
13971.0, Vermont,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.540664374828339,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,75 or over,Democratic,Liberal,$30k-$50k,High school graduate,Strongly disapprove,Strongly disapprove,No answer,No answer,Somewhat important,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Burlington/Winooski River Valley,Town,Rural,Rural,Upscale
14007.0, Vermont,37.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.75641286373138,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Male,White,75 or over,,,,,Strongly approve,,,,,Good,Excellent/Good,To express support for George W Bush,White male,White male,60 or over,65 or over,65 or over,60 or over,,,,,,Approve,,White,Rural,Small Cities/Rural,1.0,Competitive,Rutland/CT River Valley,Low Density Rural,Rural,Rural,Upscale
14010.0, Vermont,79.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.23920917510986,Peter Welch (Dem),Bernie Sanders (Ind),Jim Douglas (Rep),Male,White,65-74,Democratic,Moderate,$100k-$150k,Postgraduate study,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very downscale
14034.0, Vermont,42.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.821741759777069,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,50-59,Independent,Liberal,$30k-$50k,College graduate,Strongly disapprove,Strongly disapprove,Extremely important,Not at all important,Somewhat important,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very upscale
14044.0, Vermont,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.560717761516571,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Male,Black,50-59,Independent,Moderate,$15k-$30k,Some college or associate degree,Strongly disapprove,Strongly disapprove,Extremely important,Not at all important,Somewhat important,Not so good,Not so good/Poor,George W Bush was not a factor,Non-white male,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,Black,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Burlington/Winooski River Valley,Town,Rural,Rural,Upscale
14058.0, Vermont,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.72680830955505,Peter Welch (Dem),Bernie Sanders (Ind),Cris Ericson (Ind),Female,White,50-59,Democratic,Conservative,$15k-$30k,High school graduate,Strongly disapprove,Strongly disapprove,Extremely important,Extremely important,Extremely important,Excellent,Excellent/Good,To express opposition to George W Bush,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Upscale
14099.0, Vermont,42.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.821741759777069,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,50-59,Democratic,Liberal,$15k-$30k,College graduate,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very upscale
14100.0, Vermont,37.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.03935420513153,Peter Welch (Dem),Rich Tarrant (Rep),Jim Douglas (Rep),Female,White,75 or over,,,,,Strongly approve,,,,,Good,Excellent/Good,George W Bush was not a factor,White female,White female,60 or over,65 or over,65 or over,60 or over,,,,,,Approve,,White,Rural,Small Cities/Rural,1.0,Competitive,Rutland/CT River Valley,Low Density Rural,Rural,Rural,Upscale
14110.0, Vermont,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.22466230392456,Peter Welch (Dem),Bernie Sanders (Ind),Jim Douglas (Rep),Female,White,60-64,Independent,Moderate,$50k-$75k,College graduate,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Upscale
14117.0, Vermont,51.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.886192083358765,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,50-59,Independent,Liberal,$100k-$150k,Some college or associate degree,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Good,Excellent/Good,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Did not graduate from college,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very downscale
14120.0, Vermont,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.633711397647858,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Male,White,18-24,Democratic,Liberal,$100k-$150k,College graduate,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,18-29,18-24,18-64,18-29,Democratic,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Burlington/Winooski River Valley,Town,Rural,Rural,Upscale
14131.0, Vermont,79.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.20111107826233,Peter Welch (Dem),Bernie Sanders (Ind),Jim Douglas (Rep),Female,White,65-74,Republican,Moderate,$50k-$75k,Postgraduate study,Strongly disapprove,Strongly disapprove,Extremely important,Extremely important,Extremely important,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very downscale
14134.0, Vermont,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.531921088695526,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Male,White,50-59,Something else,Liberal,$100k-$150k,Postgraduate study,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Extremely important,Not so good,Not so good/Poor,To express opposition to George W Bush,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Rutland/CT River Valley,Low Density Rural,Rural,Rural,Upscale
14152.0, Vermont,37.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.31108474731445,Martha Rainville (Rep),Bernie Sanders (Ind),Jim Douglas (Rep),Female,White,50-59,Independent,Moderate,$50k-$75k,High school graduate,Somewhat disapprove,Somewhat disapprove,Somewhat important,Extremely important,Extremely important,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Rutland/CT River Valley,Low Density Rural,Rural,Rural,Upscale
14172.0, Vermont,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.22466230392456,Peter Welch (Dem),Bernie Sanders (Ind),Jim Douglas (Rep),Female,White,75 or over,Democratic,Liberal,$75k-$100k,Postgraduate study,Strongly disapprove,Strongly disapprove,Somewhat important,Not at all important,Somewhat important,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Upscale
14189.0, Vermont,51.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.34693944454193,Martha Rainville (Rep),Bernie Sanders (Ind),Jim Douglas (Rep),Male,White,60-64,Democratic,Liberal,$75k-$100k,High school graduate,Strongly disapprove,Strongly disapprove,Extremely important,Extremely important,Extremely important,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very downscale
14194.0, Vermont,42.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.847806632518768,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Male,Other,50-59,Democratic,Liberal,,College graduate,Strongly disapprove,Strongly disapprove,Somewhat important,Not at all important,Somewhat important,Good,Excellent/Good,To express opposition to George W Bush,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,,,College graduate,At least some college,Disapprove,Disapprove,Other,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very upscale
14197.0, Vermont,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.483738034963608,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,50-59,Independent,Moderate,$30k-$50k,College graduate,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Burlington/Winooski River Valley,Town,Rural,Rural,Upscale
14209.0, Vermont,37.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.0374915599823,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Male,White,75 or over,Democratic,Liberal,$75k-$100k,Postgraduate study,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Rutland/CT River Valley,Low Density Rural,Rural,Rural,Upscale
14227.0, Vermont,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.515567719936371,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,50-59,Independent,Liberal,$100k-$150k,Postgraduate study,Strongly disapprove,Strongly disapprove,Extremely important,Not at all important,Somewhat important,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Rutland/CT River Valley,Low Density Rural,Rural,Rural,Upscale
14228.0, Vermont,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.22466230392456,Peter Welch (Dem),Bernie Sanders (Ind),Jim Douglas (Rep),Female,White,65-74,Independent,Moderate,$100k-$150k,College graduate,Strongly disapprove,Strongly disapprove,Extremely important,Extremely important,Extremely important,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Upscale
14235.0, Vermont,79.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.77620375156403,Peter Welch (Dem),Bernie Sanders (Ind),Jim Hogue (Green),Male,White,25-29,Democratic,Liberal,$50k-$75k,Some college or associate degree,Strongly disapprove,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Not so good,Not so good/Poor,To express opposition to George W Bush,White male,White male,18-29,25-29,18-64,18-29,Democratic,$50k or more,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very downscale
14256.0, Vermont,51.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.27682089805603,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Female,,65-74,Independent,Conservative,$15k-$30k,Some college or associate degree,Strongly approve,No answer,Not at all important,Somewhat important,Somewhat important,Not so good,Not so good/Poor,George W Bush was not a factor,,,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Approve,No answer,,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very downscale
14264.0, Vermont,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.824443101882935,Peter Welch (Dem),Bernie Sanders (Ind),Jim Douglas (Rep),Male,White,60-64,Independent,Moderate,$30k-$50k,High school graduate,Somewhat approve,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Good,Excellent/Good,To express support for George W Bush,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Burlington/Winooski River Valley,Town,Rural,Rural,Upscale
14287.0, Vermont,37.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.899716258049011,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,50-59,,,,,Strongly disapprove,,,,,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,45-59,50-64,18-64,30-59,,,,,,Disapprove,,White,Rural,Small Cities/Rural,1.0,Competitive,Rutland/CT River Valley,Low Density Rural,Rural,Rural,Upscale
