ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENWA06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,EDUC,UNION4,CHILD,LATINO,BUSH4,COUNTACC,IRAQTRP,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPENVRS,SAFER06,LANDBUSH,ANWRQ,STECWA,STEC2,FORBUSHS,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,COUNT2,UNIONHH,UNIONVOT,UNIONMEM,MOMS,PARENTS,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
2996.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.48188209533691,Maria Cantwell (Dem),Male,White,45-49,Democratic,Moderate,$75k-$100k,Catholic,A few time a year,College graduate,No one does,No,No,Strongly disapprove,Somewhat confident,Withdraw some troops,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Very important,Less safe from terrorism,Hurt your state,Oppose,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Men without children,White,"Cities over 500,000","Cities over 50,000",7.0,Strong Democratic,King County,High Density Urban,Urban,Urban Core,Downscale
2997.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.423176646232605,Maria Cantwell (Dem),Female,White,75 or over,Democratic,Moderate,Under $15k,,No answer,Some college or associate degree,No one does,No,No,No answer,Very confident,No answer,No answer,Not at all important,No answer,Somewhat important,Extremely important,No Answer,No Answer,Oppose,Not so good,Not so good/Poor,No answer,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,,,No answer,No answer,Did not graduate from college,At least some college,No answer,No answer,No answer,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,Suburbs,Suburbs,8.0,Competitive,Urban Puget Sound,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale
2998.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.75503087043762,Mike McGavick (Rep),Female,White,60-64,Republican,Moderate,$15k-$30k,Protestant,A few time a year,Some college or associate degree,No one does,No,No,Strongly approve,Not very confident,Maintain the same number of troops,Strongly approve,Extremely important,Extremely important,Somewhat important,Somewhat important,Safer from terrorism,Not affected your state,Favor,Not so good,Not so good/Poor,To express support for George W Bush,White female,White female,60 or over,50-64,18-64,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,Not very/Not at all confident,No,No,No (no union member in household),All others, Women without children,White,Suburbs,Suburbs,2.0,Competitive,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale
2999.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.55092334747314,Mike McGavick (Rep),Male,White,60-64,Independent,Conservative,,Protestant,More than once a week,Postgraduate study,No one does,No,No,Somewhat approve,Very confident,No answer,Somewhat disapprove,Not at all important,Not at all important,Somewhat important,Somewhat important,Safer from terrorism,Not affected your state,Favor,Good,Excellent/Good,George W Bush was not a factor,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,,,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,No answer,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Men without children,White,Suburbs,Suburbs,9.0,Strong Democratic,West,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale
3000.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.27732408046722,Maria Cantwell (Dem),Female,White,60-64,Independent,Moderate,$150k-$200k,Protestant,Once a week,Postgraduate study,No one does,No,No,Strongly disapprove,Very confident,Withdraw all troops,Strongly disapprove,Extremely important,Not at all important,Somewhat important,Very important,Less safe from terrorism,Hurt your state,Oppose,Good,Excellent/Good,To express support for George W Bush,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,Suburbs,Suburbs,8.0,Competitive,King County,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
3001.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.3545184135437,Mike McGavick (Rep),Male,White,65-74,Republican,Conservative,$50k-$75k,Protestant,Once a week,Postgraduate study,"Yes, someone else does",No,No,Somewhat approve,Very confident,Maintain the same number of troops,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Less safe from terrorism,No Answer,No Answer,Good,Excellent/Good,George W Bush was not a factor,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,Very/Somewhat confident,Yes,No,"Else in HH (member in household, but not voter",All others,Men without children,White,Suburbs,Suburbs,9.0,Strong Democratic,King County,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
3002.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.3850873708725,Maria Cantwell (Dem),Female,White,45-49,Democratic,Liberal,$75k-$100k,Something else,Once a week,College graduate,No one does,No,No,Somewhat disapprove,Somewhat confident,Withdraw all troops,Strongly disapprove,Somewhat important,Not at all important,Extremely important,Somewhat important,Less safe from terrorism,No Answer,Oppose,Good,Excellent/Good,George W Bush was not a factor,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Something else,White Something else,Weekly,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,Suburbs,Suburbs,1.0,Strong Democratic,Urban Puget Sound,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
3003.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.903567671775818,Mike McGavick (Rep),Female,White,60-64,Republican,Conservative,$50k-$75k,Protestant,A few time a year,Some college or associate degree,"Yes, someone else does",No,No,Somewhat approve,Somewhat confident,No answer,Somewhat disapprove,Somewhat important,Extremely important,Somewhat important,Somewhat important,Safer from terrorism,Not affected your state,Favor,Excellent,Excellent/Good,George W Bush was not a factor,White female,White female,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,At least some college,Approve,No answer,Disapprove,Very/Somewhat confident,Yes,No,"Else in HH (member in household, but not voter",All others, Women without children,White,"Cities 50,000-500,000","Cities over 50,000",4.0,Strong Republican,East,Suburb,Urban,Urban Core,Upscale
3004.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.890860319137573,Maria Cantwell (Dem),Female,White,30-39,Democratic,Moderate,$100k-$150k,Protestant,A few times a month,College graduate,"Yes, I do",Yes,No,Somewhat disapprove,Somewhat confident,Withdraw all troops,Somewhat disapprove,Extremely important,Somewhat important,Extremely important,Very important,Safer from terrorism,No Answer,Oppose,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,Yes,Yes,I am (voter is member),Women with children,Women with children,White,Suburbs,Suburbs,1.0,Strong Democratic,Urban Puget Sound,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
3005.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.38812851905823,Maria Cantwell (Dem),Male,White,50-59,Democratic,Liberal,$50k-$75k,None,Never,College graduate,No one does,No,No,Strongly disapprove,Not very confident,Withdraw some troops,Strongly disapprove,Extremely important,Somewhat important,Extremely important,Extremely important,Less safe from terrorism,Hurt your state,Oppose,Not so good,Not so good/Poor,To express opposition to George W Bush,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,None,White None,Never,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Not very/Not at all confident,No,No,No (no union member in household),All others,Men without children,White,"Cities 10,000-50,000",Small Cities/Rural,6.0,Strong Democratic,West,Town,Rural,Rural,Downscale
3006.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.946223914623261,Maria Cantwell (Dem),Female,Hispanic/Latino,45-49,Democratic,Moderate,$75k-$100k,Protestant,A few times a month,Some college or associate degree,No one does,Yes,Yes,Strongly approve,Somewhat confident,Withdraw some troops,Somewhat approve,Somewhat important,Extremely important,Extremely important,Extremely important,Safer from terrorism,Not affected your state,Oppose,Good,Excellent/Good,George W Bush was not a factor,Non-white female,Non-white,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,At least some college,Approve,Withdraw all or some troops,Approve,Very/Somewhat confident,No,No,No (no union member in household),Women with children,Women with children,White,"Cities 10,000-50,000",Small Cities/Rural,6.0,Strong Democratic,West,Low Density Rural,Rural,Rural,Very downscale
3007.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.22400367259979,Maria Cantwell (Dem),Male,White,45-49,Republican,Conservative,Under $15k,Something else,Once a week,High school graduate,No one does,Yes,No,Somewhat disapprove,Not very confident,Withdraw all troops,Strongly disapprove,Somewhat important,Extremely important,Somewhat important,Very important,Less safe from terrorism,Hurt your state,Oppose,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,45-59,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Something else,White Something else,Weekly,All others,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,Not very/Not at all confident,No,No,No (no union member in household),All others,Men with children,White,Suburbs,Suburbs,1.0,Strong Democratic,Urban Puget Sound,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
3008.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.387730836868286,Mike McGavick (Rep),Male,White,60-64,Independent,Conservative,$100k-$150k,None,A few time a year,College graduate,"Yes, someone else does",,No,Strongly approve,Somewhat confident,Withdraw all troops,Strongly approve,Somewhat important,Somewhat important,Somewhat important,Very important,Safer from terrorism,Not affected your state,Favor,Good,Excellent/Good,George W Bush was not a factor,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,$100k or more,None,White None,Ocassionally,All others,College graduate,At least some college,Approve,Withdraw all or some troops,Approve,Very/Somewhat confident,Yes,No,"Else in HH (member in household, but not voter",All others,,White,Suburbs,Suburbs,3.0,Strong Democratic,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
3009.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.09118974208832,Maria Cantwell (Dem),Female,White,60-64,Something else,Liberal,Under $15k,Protestant,A few time a year,High school graduate,No one does,No,No,Strongly disapprove,Not very confident,Withdraw all troops,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Very important,Less safe from terrorism,Hurt your state,Oppose,Poor,Not so good/Poor,To express opposition to George W Bush,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,Not very/Not at all confident,No,No,No (no union member in household),All others, Women without children,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Democratic,West,Suburb,Rural,Rural,Very downscale
