ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENTX06,GOVTX06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,EDUC,LATINO,BUSH4,IRAQWAR,TWOWAYGOVTEX,PERRYJOB,PERRJOB2,IMMFENCE,IMPIRAQS,IMPTERRS,IMPECONS,IMPIMMIGS,IMMDEPORT,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
3715.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.543664813041687,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Female,White,60-64,Republican,Conservative,$30k-$50k,Postgraduate study,No,Strongly approve,Somewhat approve,Rick Perry (Rep),Somewhat approve,Approve,Somewhat,Extremely important,Extremely important,Somewhat important,Extremely important,Offered a chance to apply for legal status,White female,White female,60 or over,50-64,18-64,60 or over,Republican,Less than $50k,Less than $100k,College graduate,At least some college,Approve,Approve,White,English,"Cities over 500,000","Cities over 50,000",21.0,Strong Republican,Hispanic South,Suburb,Urban,Urban Core,Very upscale
3716.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.553940892219543,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Female,Hispanic/Latino,45-49,Republican,Moderate,$100k-$150k,Postgraduate study,Yes,Somewhat approve,Somewhat approve,Rick Perry (Rep),Somewhat approve,Approve,Not much,Somewhat important,Somewhat important,Extremely important,Somewhat important,Offered a chance to apply for legal status,Non-white female,Non-white,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,College graduate,At least some college,Approve,Approve,Hispanic/Latino,English,Suburbs,Suburbs,26.0,Strong Republican,East,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
3717.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.370334208011627,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Female,White,75 or over,Republican,Conservative,$30k-$50k,Some college or associate degree,No,Somewhat approve,No answer,Rick Perry (Rep),Somewhat approve,Approve,Somewhat,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Approve,No answer,White,English,"Cities 50,000-500,000","Cities over 50,000",19.0,Strong Republican,West,Suburb,Urban,Urban Core,Very downscale
3718.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.879960715770721,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Female,White,50-59,Independent,Liberal,,Postgraduate study,No,Strongly disapprove,Strongly disapprove,Chris Bell (Dem),Strongly disapprove,Disapprove,Not at all,Somewhat important,Somewhat important,Extremely important,Somewhat important,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,,,College graduate,At least some college,Disapprove,Disapprove,White,English,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Republican,East,Low Density Rural,Rural,Rural,Downscale
3719.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.897284209728241,Kay Bailey Hutchison (Rep),Kinky Friedman (Ind),Male,White,50-59,Republican,Conservative,$50k-$75k,College graduate,No,Somewhat disapprove,Somewhat approve,Rick Perry (Rep),Somewhat disapprove,Disapprove,Not much,Somewhat important,Somewhat important,Extremely important,Extremely important,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Approve,White,English,Suburbs,Suburbs,10.0,Strong Republican,Houston,Suburb,80s Suburbs,Urban Perimeter,Very upscale
3720.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.956834495067596,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Male,White,65-74,Republican,Conservative,$100k-$150k,College graduate,No,Strongly approve,Strongly approve,Rick Perry (Rep),Somewhat approve,Approve,Somewhat,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Deported to the country they came from,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,College graduate,At least some college,Approve,Approve,White,English,"Cities 50,000-500,000","Cities over 50,000",13.0,Strong Republican,West,High Density Urban,Urban,Urban Core,Upscale
3721.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.224170476198196,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Female,White,50-59,Republican,Moderate,$15k-$30k,Some college or associate degree,No,Somewhat disapprove,Somewhat approve,Rick Perry (Rep),Strongly approve,Approve,A great deal,Extremely important,Somewhat important,Somewhat important,Somewhat important,Deported to the country they came from,White female,White female,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Approve,White,English,"Cities 10,000-50,000",Small Cities/Rural,5.0,Strong Republican,East,Low Density Rural,Rural,Rural,Downscale
3722.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.32062172889709,Kay Bailey Hutchison (Rep),Carole Strayhorn (Ind),Male,White,50-59,Democratic,Moderate,$50k-$75k,College graduate,No,Somewhat disapprove,Somewhat disapprove,Chris Bell (Dem),Somewhat disapprove,Disapprove,Somewhat,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",31.0,Strong Republican,South-Central,Suburb,Urban,Urban Core,Very upscale
3723.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.00774967670441,,Chris Bell (Dem),Female,Hispanic/Latino,50-59,Something else,Moderate,$75k-$100k,College graduate,Yes,Strongly disapprove,Strongly disapprove,Chris Bell (Dem),Strongly disapprove,Disapprove,Somewhat,Somewhat important,Extremely important,Extremely important,Extremely important,Offered a chance to apply for legal status,Non-white female,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,Hispanic/Latino,English,Suburbs,Suburbs,23.0,Competitive,Hispanic South,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale
3724.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.439517498016357,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Female,White,75 or over,Democratic,Moderate,$50k-$75k,College graduate,No,Strongly disapprove,Somewhat disapprove,Chris Bell (Dem),Strongly disapprove,Disapprove,Somewhat,Somewhat important,Somewhat important,Somewhat important,Somewhat important,No answer,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",12.0,Strong Republican,Dallas/Fort Worth,Suburb,Urban,Urban Core,Downscale
3725.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.879018008708954,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Female,Black,50-59,Something else,Moderate,$150k-$200k,College graduate,No,Strongly approve,Strongly approve,Rick Perry (Rep),Somewhat approve,Approve,Not at all,Somewhat important,Extremely important,Extremely important,Extremely important,Deported to the country they came from,Non-white female,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,College graduate,At least some college,Approve,Approve,Black,English,Suburbs,Suburbs,25.0,Strong Democratic,South-Central,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale
3726.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.07336342334747,Barbara Ann Radnofsky (Dem),Kinky Friedman (Ind),Male,White,45-49,Independent,Moderate,,College graduate,No,Strongly disapprove,Strongly disapprove,Chris Bell (Dem),Somewhat disapprove,Disapprove,Not at all,Extremely important,Not at all important,Somewhat important,Somewhat important,Offered a chance to apply for legal status,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,,,College graduate,At least some college,Disapprove,Disapprove,White,English,Suburbs,Suburbs,24.0,Strong Republican,Dallas/Fort Worth,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
3727.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.649622678756714,,Kinky Friedman (Ind),Female,White,50-59,Democratic,Liberal,$30k-$50k,Some college or associate degree,No,Strongly disapprove,Strongly disapprove,Chris Bell (Dem),Strongly disapprove,Disapprove,Not at all,Not at all important,Somewhat important,Somewhat important,Somewhat important,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,English,Suburbs,Suburbs,5.0,Strong Republican,Dallas/Fort Worth,High Density Urban,60s Suburbs,Urban Perimeter,Upscale
3728.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.33102083206177,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Male,White,50-59,Republican,Moderate,$200k or more,Postgraduate study,No,Somewhat approve,Somewhat disapprove,Rick Perry (Rep),Somewhat approve,Approve,Not much,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,College graduate,At least some college,Approve,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",32.0,Strong Republican,Dallas/Fort Worth,High Density Urban,Urban,Urban Core,Very upscale
3729.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.56806492805481,Barbara Ann Radnofsky (Dem),Rick Perry (Rep),Female,Hispanic/Latino,75 or over,Republican,Conservative,$15k-$30k,Some college or associate degree,Yes,Somewhat disapprove,Strongly disapprove,Rick Perry (Rep),Somewhat disapprove,Disapprove,Not at all,Somewhat important,Not at all important,Somewhat important,Somewhat important,Deported to the country they came from,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",21.0,Strong Republican,Hispanic South,Suburb,Urban,Urban Core,Very upscale
3730.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.41725873947144,Kay Bailey Hutchison (Rep),Carole Strayhorn (Ind),Female,White,50-59,Republican,Conservative,,College graduate,No,Strongly approve,Somewhat approve,Rick Perry (Rep),Somewhat approve,Approve,Somewhat,Not at all important,Somewhat important,Somewhat important,Extremely important,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Republican,,,College graduate,At least some college,Approve,Approve,White,English,Suburbs,Suburbs,10.0,Strong Republican,Houston,Suburb,80s Suburbs,Urban Perimeter,Very upscale
3731.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.12024748325348,Did not vote,,Female,Hispanic/Latino,50-59,,,,,Yes,,,,,,,,,,,,Non-white female,Non-white,45-59,50-64,18-64,30-59,,,,,,,,Hispanic/Latino,English,Suburbs,Suburbs,26.0,Strong Republican,East,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
3732.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.626689493656158,Kay Bailey Hutchison (Rep),Kinky Friedman (Ind),Female,White,30-39,Republican,Conservative,$50k-$75k,Some college or associate degree,No,Somewhat approve,Strongly disapprove,Rick Perry (Rep),Somewhat disapprove,Disapprove,Not much,Extremely important,Extremely important,Extremely important,Somewhat important,Offered a chance to apply for legal status,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Did not graduate from college,At least some college,Approve,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",13.0,Strong Republican,West,High Density Urban,Urban,Urban Core,Upscale
3733.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.01081991195679,Barbara Ann Radnofsky (Dem),Kinky Friedman (Ind),Male,White,50-59,Independent,Moderate,$50k-$75k,College graduate,No,Strongly disapprove,Strongly disapprove,Chris Bell (Dem),Somewhat approve,Approve,Not at all,Extremely important,Somewhat important,Extremely important,Somewhat important,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",9.0,Unoppsed Democratic,Houston,High Density Urban,Urban,Urban Core,Upscale
3734.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.22083210945129,Barbara Ann Radnofsky (Dem),Carole Strayhorn (Ind),Female,Hispanic/Latino,18-24,Something else,Moderate,Under $15k,Some college or associate degree,Yes,Somewhat disapprove,Strongly disapprove,Chris Bell (Dem),Strongly disapprove,Disapprove,Not at all,Somewhat important,Somewhat important,Somewhat important,Not at all important,Offered a chance to apply for legal status,Non-white female,Non-white,18-29,18-24,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,Hispanic/Latino,English,"Cities over 500,000","Cities over 50,000",16.0,Unoppsed Democratic,Hispanic South,Suburb,Urban,Urban Core,Upscale
3735.0,Texas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.393744885921478,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Female,White,60-64,Democratic,Moderate,$75k-$100k,Some college or associate degree,No,Strongly approve,Strongly disapprove,Chris Bell (Dem),Strongly disapprove,Disapprove,A great deal,Extremely important,Extremely important,Extremely important,Extremely important,Deported to the country they came from,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,Did not graduate from college,At least some college,Approve,Disapprove,White,English,Suburbs,Suburbs,24.0,Strong Republican,Dallas/Fort Worth,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
