ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENMA06,GOVMA06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,UNION4,LATINO,BUSH4,IRAQWAR,KERYPRES,ROMNPRES,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,BUSH,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
11052.0,Massachusetts,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.22192013263702,,Deval Patrick (Dem),Female,White,75 or over,Independent,Conservative,$30k-$50k,Catholic,No one does,,Strongly disapprove,Strongly disapprove,Yes,No,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,10.0,Strong Democratic,North & South Shores and Cape Cod,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2540.0
11064.0,Massachusetts,71.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.3124293088913,Ken Chase (Rep),Kerry Healey (Rep),Female,White,50-59,Republican,Conservative,$75k-$100k,Catholic,"Yes, someone else does",No,Strongly approve,Strongly approve,No,Yes,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Approve,Approve,Yes,No,"Else in HH (member in household, but not voter",White,Suburbs,Suburbs,4.0,Unoppsed Democratic,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2054.0
11069.0,Massachusetts,99.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.356198966503143,Edward Kennedy (Dem),Deval Patrick (Dem),Male,Black,45-49,Democratic,Moderate,$50k-$75k,Something else,No one does,,Strongly disapprove,Strongly disapprove,Yes,No,Non-white male,Non-white,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Something else,Non-White,Disapprove,Disapprove,No,No,No (no union member in household),Black,"Cities 50,000-500,000","Cities over 50,000",2.0,Unoppsed Democratic,Other Large Industrial Cities,High Density Urban,Urban,Urban Core,Very downscale,1109.0
11084.0,Massachusetts,111.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.676994323730469,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,45-49,Democratic,Liberal,$100k-$150k,None,,No,Strongly disapprove,Strongly disapprove,,,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,None,White None,Disapprove,Disapprove,,,,White,Suburbs,Suburbs,5.0,Unoppsed Democratic,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,1886.0
11100.0,Massachusetts,87.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.528866589069366,,Deval Patrick (Dem),Female,White,40-44,Democratic,Moderate,$50k-$75k,Other Christian,No one does,No,Strongly disapprove,Strongly disapprove,No,No,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,No,No,No (no union member in household),White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Unoppsed Democratic,West,Suburb,Rural,Rural,Downscale,1201.0
11104.0,Massachusetts,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.65072375535965,Edward Kennedy (Dem),Deval Patrick (Dem),Male,White,75 or over,Democratic,Liberal,,Catholic,"Yes, I do",,Strongly disapprove,Strongly disapprove,Yes,No,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,,,Catholic,White Catholic,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,10.0,Strong Democratic,North & South Shores and Cape Cod,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2540.0
11118.0,Massachusetts,20.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.893744647502899,Edward Kennedy (Dem),Deval Patrick (Dem),Male,White,50-59,Democratic,Conservative,$100k-$150k,,No one does,,,Strongly disapprove,,,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,,,,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,9.0,Strong Democratic,East,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,2301.0
11120.0,Massachusetts,71.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.71531480550766,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,50-59,Democratic,Liberal,$30k-$50k,None,No one does,No,Strongly disapprove,Strongly disapprove,No,No,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,None,White None,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,4.0,Unoppsed Democratic,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2054.0
11126.0,Massachusetts,99.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.408184200525284,Edward Kennedy (Dem),Deval Patrick (Dem),Female,Black,45-49,Independent,Moderate,$50k-$75k,Other Christian,"Yes, I do",No,Somewhat disapprove,Somewhat approve,No,No,Non-white female,Non-white,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,Disapprove,Approve,Yes,Yes,I am (voter is member),Black,"Cities 50,000-500,000","Cities over 50,000",2.0,Unoppsed Democratic,Other Large Industrial Cities,High Density Urban,Urban,Urban Core,Very downscale,1109.0
11132.0,Massachusetts,95.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.924440562725067,Edward Kennedy (Dem),Deval Patrick (Dem),Male,White,50-59,Independent,Liberal,$100k-$150k,Catholic,No one does,No,Strongly disapprove,Strongly disapprove,No,No,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,6.0,Strong Democratic,Boston Area,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,1970.0
11163.0,Massachusetts,87.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.549159169197083,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,50-59,Independent,Moderate,,Catholic,No one does,,Somewhat approve,Somewhat approve,No,No,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,,,Catholic,White Catholic,Approve,Approve,No,No,No (no union member in household),White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Unoppsed Democratic,West,Suburb,Rural,Rural,Downscale,1201.0
11164.0,Massachusetts,71.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.4996737241745,Edward Kennedy (Dem),Kerry Healey (Rep),Male,White,45-49,Independent,Moderate,$150k-$200k,Catholic,No one does,No,Somewhat approve,Somewhat approve,No,Yes,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,Approve,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,4.0,Unoppsed Democratic,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2054.0
11182.0,Massachusetts,99.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.408184200525284,Edward Kennedy (Dem),Deval Patrick (Dem),Female,Black,40-44,Democratic,Moderate,$30k-$50k,Protestant,No one does,No,Strongly disapprove,Strongly disapprove,No Answer,No,Non-white female,Non-white,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Disapprove,Disapprove,No,No,No (no union member in household),Black,"Cities 50,000-500,000","Cities over 50,000",2.0,Unoppsed Democratic,Other Large Industrial Cities,High Density Urban,Urban,Urban Core,Very downscale,1109.0
11198.0,Massachusetts,95.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.09356844425201,Edward Kennedy (Dem),Deval Patrick (Dem),Male,White,60-64,Democratic,Liberal,$100k-$150k,Catholic,No one does,No,Strongly disapprove,Strongly disapprove,No,No,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,$100k or more,Catholic,White Catholic,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,6.0,Strong Democratic,Boston Area,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,1970.0
11216.0,Massachusetts,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.729187726974487,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,50-59,Democratic,Liberal,,None,"Yes, I do",No,Strongly disapprove,Strongly disapprove,No,No,White female,White female,45-59,50-64,18-64,30-59,Democratic,,,None,White None,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,10.0,Strong Democratic,North & South Shores and Cape Cod,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2540.0
11221.0,Massachusetts,20.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,2.48383474349976,Edward Kennedy (Dem),Kerry Healey (Rep),Female,White,65-74,Democratic,Liberal,$30k-$50k,,"Yes, I do",No,,Strongly disapprove,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,,,,Disapprove,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,9.0,Strong Democratic,East,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,2301.0
11225.0,Massachusetts,71.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.71531480550766,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,45-49,Democratic,Liberal,,Jewish,No one does,No,Somewhat disapprove,Strongly disapprove,Yes,No,White female,White female,45-59,40-49,18-64,30-59,Democratic,,,Jewish,White Jewish,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,4.0,Unoppsed Democratic,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2054.0
11229.0,Massachusetts,87.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.961012542247772,Ken Chase (Rep),Deval Patrick (Dem),Male,White,60-64,Republican,Conservative,$75k-$100k,Catholic,No one does,No,Somewhat approve,Somewhat approve,No,No,White male,White male,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Approve,Approve,No,No,No (no union member in household),White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Unoppsed Democratic,West,Suburb,Rural,Rural,Downscale,1201.0
11247.0,Massachusetts,99.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.500801205635071,Edward Kennedy (Dem),Deval Patrick (Dem),Female,Hispanic/Latino,25-29,Democratic,Moderate,$50k-$75k,Catholic,No one does,Yes,Strongly disapprove,Strongly disapprove,No,No,Non-white female,Non-white,18-29,25-29,18-64,18-29,Democratic,$50k or more,Less than $100k,Catholic,Non-White,Disapprove,Disapprove,No,No,No (no union member in household),Hispanic/Latino,"Cities 50,000-500,000","Cities over 50,000",2.0,Unoppsed Democratic,Other Large Industrial Cities,High Density Urban,Urban,Urban Core,Very downscale,1109.0
11258.0,Massachusetts,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.888662755489349,Edward Kennedy (Dem),Kerry Healey (Rep),Male,White,45-49,Republican,Moderate,$75k-$100k,None,No one does,No,Strongly disapprove,Strongly disapprove,No,No,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,None,White None,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,10.0,Strong Democratic,North & South Shores and Cape Cod,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2540.0
11267.0,Massachusetts,111.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.510711193084717,Edward Kennedy (Dem),Deval Patrick (Dem),Male,White,45-49,Independent,Liberal,$150k-$200k,Protestant,,No,Strongly disapprove,Strongly disapprove,,,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,,,,White,Suburbs,Suburbs,5.0,Unoppsed Democratic,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,1886.0
11295.0,Massachusetts,99.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.358096271753311,Edward Kennedy (Dem),Deval Patrick (Dem),Male,Black,60-64,Independent,Moderate,$75k-$100k,Protestant,No one does,,Somewhat disapprove,Strongly disapprove,No,No,Non-white male,Non-white,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,Disapprove,Disapprove,No,No,No (no union member in household),Black,"Cities 50,000-500,000","Cities over 50,000",2.0,Unoppsed Democratic,Other Large Industrial Cities,High Density Urban,Urban,Urban Core,Very downscale,1109.0
11299.0,Massachusetts,95.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.22543036937714,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,45-49,Democratic,Moderate,$50k-$75k,Other Christian,No one does,No,Somewhat disapprove,Somewhat approve,Yes,No,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,6.0,Strong Democratic,Boston Area,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,1970.0
11309.0,Massachusetts,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.32300615310669,Ken Chase (Rep),Kerry Healey (Rep),Female,White,75 or over,Independent,Conservative,,Catholic,No one does,No,Strongly approve,Somewhat disapprove,No,Yes,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,,,Catholic,White Catholic,Approve,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,10.0,Strong Democratic,North & South Shores and Cape Cod,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2540.0
11340.0,Massachusetts,87.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.414274841547012,Edward Kennedy (Dem),Deval Patrick (Dem),Male,White,50-59,Independent,Moderate,$100k-$150k,None,"Yes, someone else does",No,Strongly disapprove,Strongly disapprove,No,No,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,None,White None,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Unoppsed Democratic,West,Suburb,Rural,Rural,Downscale,1201.0
11343.0,Massachusetts,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.862593770027161,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,60-64,Democratic,Liberal,$50k-$75k,Jewish,No one does,No,Strongly disapprove,Strongly disapprove,No,No,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,Jewish,White Jewish,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,10.0,Strong Democratic,North & South Shores and Cape Cod,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2540.0
11358.0,Massachusetts,99.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.356198966503143,Edward Kennedy (Dem),Deval Patrick (Dem),Male,Black,40-44,Democratic,Moderate,$30k-$50k,Something else,"Yes, I do",,Somewhat disapprove,Strongly disapprove,Yes,No,Non-white male,Non-white,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Something else,Non-White,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Black,"Cities 50,000-500,000","Cities over 50,000",2.0,Unoppsed Democratic,Other Large Industrial Cities,High Density Urban,Urban,Urban Core,Very downscale,1109.0
11375.0,Massachusetts,20.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.923418283462524,Ken Chase (Rep),Deval Patrick (Dem),Male,White,25-29,Republican,Conservative,$200k or more,,No one does,No,,Somewhat approve,,,White male,White male,18-29,25-29,18-64,18-29,Republican,$50k or more,$100k or more,,,,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,9.0,Strong Democratic,East,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,2301.0
11376.0,Massachusetts,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.24292099475861,Edward Kennedy (Dem),Kerry Healey (Rep),Female,White,60-64,Independent,Moderate,$100k-$150k,Protestant,No one does,No,Strongly disapprove,Strongly disapprove,No,No,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,10.0,Strong Democratic,North & South Shores and Cape Cod,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2540.0
11379.0,Massachusetts,49.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.78355777263641,Ken Chase (Rep),Kerry Healey (Rep),Female,Other,40-44,Republican,Conservative,$30k-$50k,,No one does,No,,Strongly approve,,,Non-white female,Non-white,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,,,,Approve,No,No,No (no union member in household),Other,"Cities 50,000-500,000","Cities over 50,000",7.0,Unoppsed Democratic,East,High Density Urban,Urban,Urban Core,Upscale,1702.0
11397.0,Massachusetts,95.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.22543036937714,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,50-59,Independent,Moderate,$100k-$150k,Catholic,No one does,No,Somewhat disapprove,Strongly disapprove,No,No,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,6.0,Strong Democratic,Boston Area,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,1970.0
