ID,WEIGHT,CADPRS20,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BEATTRUMPST,BREAK12PRI,BREAKFACT,BREAKIMP,CALL,CDNUM,ECONCHANGE20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVBLOOMBERG,FAVBUTTIGIEG,FAVKLOBUCHAR,FAVSANDERS,FAVSOCIALISM,FAVWARREN2,FREECOLLEGE,GEOCODE,ISSDEM20B,LATINO,LGBT,OBAMAPLCY20,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEST20,TRUMPANG,VERSION,VOTENOV20,WINORISS20,ZIPCODE
277205018.0,1.17666912078857,Tom Steyer,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,,,,,,24.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Unfavorable,Favorable,Favorable,Favorable,Favorable,Favorable,,1.0,Income inequality,Yes,No,,45+,65+,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,,Yes,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Female,Latino women,,Suburbs,Suburbs,English,California,Other,Telephone survey,,,,,Version 1,,Can beat Donald Trump,93060.0
277205019.0,0.784751236438751,Michael Bloomberg,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,4.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Favorable,Omit,Omit,Unfavorable,Omit,Favorable,,2.0,Health care,No,No,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,West,Female,White women,,Suburbs,Suburbs,English,California,White suburban women,Telephone survey,,,,,Version 1,,Can beat Donald Trump,93614.0
277205020.0,1.48602414131165,Michael Bloomberg,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,25.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Favorable,Unfavorable,Favorable,Unfavorable,Unfavorable,Unfavorable,,4.0,Omit,No,No,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,West,Female,White women,,Suburbs,Suburbs,English,California,White suburban women,Telephone survey,,,,,Version 1,,Can beat Donald Trump,91311.0
277205021.0,0.980901420116425,Elizabeth Warren,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,2.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Omit,Omit,Omit,Favorable,Favorable,Omit,Favorable,,3.0,Omit,No,No,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,,,Can bring needed change,White,White,State questionnaire,White,White,White,West,Male,White men,,Suburbs,Suburbs,English,California,White suburban men,Telephone survey,,,,,Version 1,,Can beat Donald Trump,94941.0
277205022.0,0.784751236438751,Tom Steyer,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,3.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Favorable,Favorable,Favorable,Favorable,Favorable,Favorable,,2.0,Climate change,No,No,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,West,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,Telephone survey,,,,,Version 1,,Can beat Donald Trump,95991.0
277205023.0,0.784751236438751,Tom Steyer,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,4.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Favorable,Omit,Omit,Favorable,Favorable,Omit,,2.0,Climate change,No,No,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,West,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,Telephone survey,,,,,Version 1,,Can beat Donald Trump,95678.0
277205024.0,0.856870055198669,Elizabeth Warren,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,,,,,10.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Favorable,Favorable,,2.0,Health care,No,No,,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,,Yes,Is a fighter,Black,Black,State questionnaire,Black,Non-white,Black,West,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,Telephone survey,,,,,Version 1,,Can beat Donald Trump,95355.0
277205025.0,0.666526556015015,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,4.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,Unfavorable,Favorable,Favorable,Unfavorable,Omit,Unfavorable,,2.0,Climate change,No,No,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,West,Male,White men,,Rural,Small Cities/Rural,English,California,Other,Telephone survey,,,,,Version 1,,Can beat Donald Trump,95223.0
277205026.0,1.2621511220932,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,33.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Unfavorable,Favorable,Favorable,Favorable,Favorable,Favorable,,4.0,Climate change,No,No,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,,Yes,Is a fighter,White,White,State questionnaire,White,White,White,West,Male,White men,,Suburbs,Suburbs,English,California,White suburban men,Telephone survey,,,,,Version 1,,Can beat Donald Trump,90405.0
277205027.0,1.51364207267761,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,,,,,,43.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Favorable,Unfavorable,Unfavorable,Favorable,Favorable,Unfavorable,,4.0,Climate change,Yes,No,,45+,65+,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,Yes,Can unite the country,Other,Black,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Female,Latino women,,"Cities over 500,000","Cities over 50,000",English,California,Other,Telephone survey,,,,,Version 1,,Can beat Donald Trump,90044.0
277205028.0,2.98438000679016,Pete Buttigieg,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,,,,,53.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Favorable,Favorable,Favorable,Favorable,Omit,Favorable,,5.0,Health care,No,No,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,West,Male,White men,,"Cities over 500,000","Cities over 50,000",English,California,Other,Telephone survey,,,,,Version 1,,Can beat Donald Trump,92103.0
277205029.0,1.80402481555939,Tom Steyer,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,All others,All others,Complete,,,,,,14.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Favorable,Favorable,Favorable,Favorable,Favorable,Unfavorable,,3.0,Health care,No,No,,45+,65+,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,Yes,Cares about people like me,Other,Asian,State questionnaire,Asian,Non-white,Asian,West,Female,All other races,,Suburbs,Suburbs,English,California,Other,Telephone survey,,,,,Version 1,,Can beat Donald Trump,94014.0
277205030.0,3.61665606498718,Joe Biden,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,,,,,33.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Unfavorable,Omit,Favorable,Favorable,Omit,Favorable,,4.0,Climate change,No,No,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,Yes,Is a fighter,White,White,State questionnaire,White,White,White,West,Female,White women,,Suburbs,Suburbs,English,California,White suburban women,Telephone survey,,,,,Version 1,,Can beat Donald Trump,90211.0
277205031.0,1.44373464584351,Amy Klobuchar,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,50.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Unfavorable,Favorable,Favorable,Unfavorable,Favorable,Unfavorable,,5.0,Race relations,No,No,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,Is a fighter,White,White,State questionnaire,White,White,White,West,Female,White women,,Suburbs,Suburbs,English,California,White suburban women,Telephone survey,,,,,Version 1,,Can beat Donald Trump,92069.0
277205032.0,0.666526556015015,Michael Bloomberg,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,42.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Favorable,Favorable,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,,2.0,Omit,No,No,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,West,Male,White men,,Suburbs,Suburbs,English,California,White suburban men,Telephone survey,,,,,Version 1,,Can beat Donald Trump,92595.0
277205033.0,1.1763516664505,Tom Steyer,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,,,,,,15.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Omit,Favorable,Favorable,Unfavorable,Unfavorable,Unfavorable,,3.0,Omit,Yes,No,,45+,65+,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,Yes,Is a fighter,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Female,Latino women,,Suburbs,Suburbs,English,California,Other,Telephone survey,,,,,Version 1,,Can beat Donald Trump,94578.0
277205034.0,0.784751236438751,Michael Bloomberg,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,7.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Favorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,,2.0,Climate change,No,No,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,Yes,Is a fighter,White,White,State questionnaire,White,White,White,West,Female,White women,,Suburbs,Suburbs,English,California,White suburban women,Telephone survey,,,,,Version 1,,Can beat Donald Trump,95693.0
277205035.0,1.15519976615906,Elizabeth Warren,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,2.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Favorable,Favorable,Unfavorable,Unfavorable,Favorable,Favorable,,1.0,Climate change,No,Yes,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,West,Female,White women,,Suburbs,Suburbs,English,California,White suburban women,Telephone survey,,,,,Version 1,,Can beat Donald Trump,95497.0
277205036.0,0.784751236438751,Elizabeth Warren,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,4.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Unfavorable,Favorable,Favorable,Favorable,Favorable,Favorable,,2.0,Climate change,No,No,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,Is a fighter,White,White,State questionnaire,White,White,White,West,Female,White women,,Suburbs,Suburbs,English,California,White suburban women,Telephone survey,,,,,Version 1,,Can beat Donald Trump,95634.0
277205037.0,1.44373464584351,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,50.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Favorable,Unfavorable,Favorable,Unfavorable,Unfavorable,Favorable,,5.0,Health care,No,No,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,No,Can unite the country,White,White,State questionnaire,White,White,White,West,Female,White women,,Suburbs,Suburbs,English,California,White suburban women,Telephone survey,,,,,Version 1,,Can beat Donald Trump,92040.0
277205038.0,1.15519976615906,Amy Klobuchar,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,24.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Favorable,Unfavorable,Favorable,Unfavorable,Unfavorable,Favorable,,1.0,Climate change,No,No,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Conservative,Moderate or Conservative,Conservative,,No,Can bring needed change,White,White,State questionnaire,White,White,White,West,Female,White women,,Suburbs,Suburbs,English,California,White suburban women,Telephone survey,,,,,Version 1,,Agrees with you on major issues,93023.0
277205039.0,1.90991187095642,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,,,,1.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Unfavorable,Favorable,Favorable,Unfavorable,Unfavorable,Favorable,,2.0,Health care,No,Yes,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,Is a fighter,White,White,State questionnaire,White,White,White,West,Female,White women,,Suburbs,Suburbs,English,California,White suburban women,Telephone survey,,,,,Version 1,,Can beat Donald Trump,96019.0
277205040.0,1.15519976615906,Michael Bloomberg,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,26.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Favorable,Favorable,Favorable,Favorable,Favorable,Unfavorable,,1.0,Climate change,No,No,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,West,Female,White women,,Suburbs,Suburbs,English,California,White suburban women,Telephone survey,,,,,Version 1,,Can beat Donald Trump,93021.0
277205041.0,6.78164339065552,Michael Bloomberg,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,,,,,,44.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Favorable,Favorable,Favorable,Unfavorable,Unfavorable,Favorable,,4.0,Income inequality,No,Yes,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,Yes,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,West,Female,Black women,,"Cities over 500,000","Cities over 50,000",English,California,Other,Telephone survey,,,,,Version 1,,Can beat Donald Trump,90002.0
