ID,WEIGHT,MIDPRS20,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BEATTRUMPJT,CALL,CDNUM,ECONCHANGE20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,GEOCODE,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSDEM20B,LATINO,LGBT,MAJCRISISJT,MARRIED,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACERELDEM20JT,REGION,SATBIDEN20,SATBIDEN20B,SATBLOOMBERG20,SATBLOOMBERG20B,SATSANDERS20,SATSANDERS20B,SATWARREN20,SATWARREN20B,SEX,SEXBYRACE,SEXWED,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIMEJT20,TIMEPRIFEWDAYS,TIMEPRIMTH,TRUMPANG,UNIONHH12,VERSION,VOTENOV20,WHNCLINC,WINORISS20,WORK,WRKWOMEN,WRKWOMEN4,ZIPCODE
277228148.0,2.44716644287109,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Biden,Call 1,11.0,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,2.0,,,,,,,Health care,No,No,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,92.0,,,White,White,State questionnaire,White,White,White,,Midwest,,,,,,,,,Male,White men,,Support,Suburbs,Suburbs, Michigan,White suburban men,Election day exit poll,Earlier this month,Earlier than that,In the last month,Angry,Yes,Version 2,Yes,No,Can beat Donald Trump,No,All others,Non-working men,48178.0
277228149.0,0.966482877731323,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Biden,Call 1,5.0,Needs minor changes,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,2.0,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",Health care,No,No,,,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,17.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,Midwest,,,,,,,,,Female,Black women,,Support,"Cities 50,000-500,000","Cities over 50,000", Michigan,Other,Election day exit poll,Before that,Earlier than that,Earlier than that,Angry,Yes,Version 2,Yes,No,Can beat Donald Trump,No,All others,Non-working women,48505.0
277228153.0,0.645302712917328,Joe Biden,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Biden,Call 1,6.0,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,4.0,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",Climate change,No,Yes,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,38.0,,,White,White,State questionnaire,White,White,White,,Midwest,,,,,,,,,Female,White women,,Support,"Cities 50,000-500,000","Cities over 50,000", Michigan,Other,Election day exit poll,In the last few days,Last few days,In the last month,Angry,No,Version 2,Yes,No,Agrees with you on major issues,No,All others,Non-working women,49006.0
277228157.0,0.632064461708069,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,Biden,Call 1,5.0,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,2.0,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",Health care,No,No,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,17.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,Midwest,,,,,,,,,Male,Black men,,Oppose,"Cities 50,000-500,000","Cities over 50,000", Michigan,Other,Election day exit poll,Earlier this month,Earlier than that,In the last month,Angry,Yes,Version 2,Yes,No,Agrees with you on major issues,No,All others,Non-working men,48505.0
277228159.0,1.21793293952942,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Sanders,Call 1,11.0,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,2.0,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Climate change,No,No,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,92.0,,,White,White,State questionnaire,White,White,White,,Midwest,,,,,,,,,Male,White men,,Support,Suburbs,Suburbs, Michigan,White suburban men,Election day exit poll,Before that,Earlier than that,Earlier than that,"Dissatisfied, but not angry",Yes,Version 2,Yes,No,Can beat Donald Trump,No,All others,Non-working men,48178.0
277228160.0,1.21793293952942,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Sanders,Call 1,11.0,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,2.0,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Climate change,No,No,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,92.0,,,White,White,State questionnaire,White,White,White,,Midwest,,,,,,,,,Male,White men,,Support,Suburbs,Suburbs, Michigan,White suburban men,Election day exit poll,Before that,Earlier than that,Earlier than that,"Dissatisfied, but not angry",Yes,Version 2,Yes,No,Can beat Donald Trump,No,All others,Non-working men,48178.0
277228161.0,0.760522723197937,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Biden,Call 1,6.0,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,4.0,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Health care,No,No,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Somewhat liberal,Liberal,Liberal,38.0,,,White,White,State questionnaire,White,White,White,,Midwest,,,,,,,,,Female,White women,,Support,"Cities 50,000-500,000","Cities over 50,000", Michigan,Other,Election day exit poll,In the last few days,Last few days,In the last month,"Dissatisfied, but not angry",Yes,Version 2,Yes,No,Can beat Donald Trump,No,All others,Non-working women,49006.0
277228170.0,0.424637645483017,Joe Biden,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 1,5.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,2.0,,,,,,,Race relations,No,,Biden,No,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,17.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Biden,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissastisfied, but not angry or Angry","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Angry,"Dissastisfied, but not angry or Angry",Male,Black men,Non married men,,"Cities 50,000-500,000","Cities over 50,000", Michigan,Other,Election day exit poll,,,,,No,Version 1,,,Agrees with you on major issues,,,,48505.0
277228171.0,0.690014898777008,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 1,6.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,4.0,,,,,,,Climate change,No,,Sanders,Yes,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,38.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Sanders,Midwest,"Dissatisfied, but not angry","Dissastisfied, but not angry or Angry","Dissatisfied, but not angry","Dissastisfied, but not angry or Angry",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Female,White women,Married women,,"Cities 50,000-500,000","Cities over 50,000", Michigan,Other,Election day exit poll,,,,,No,Version 1,,,Agrees with you on major issues,,,,49006.0
277228177.0,1.17268741130829,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Biden,Call 1,6.0,Needs a complete overhaul,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,4.0,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,No,No,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,38.0,,,White,White,State questionnaire,White,White,White,,Midwest,,,,,,,,,Male,White men,,Support,"Cities 50,000-500,000","Cities over 50,000", Michigan,Other,Election day exit poll,Just today,Last few days,In the last month,Angry,Yes,Version 2,Yes,Yes,Can beat Donald Trump,No,All others,Non-working men,49006.0
277228180.0,0.797650992870331,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 1,5.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,2.0,,,,,,,Income inequality,No,,Biden,Yes,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,17.0,Yes,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Biden,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissastisfied, but not angry or Angry","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Female,Black women,Married women,,"Cities 50,000-500,000","Cities over 50,000", Michigan,Other,Election day exit poll,,,,,,Version 1,,,Agrees with you on major issues,,,,48505.0
277228181.0,0.797650992870331,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 1,5.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,2.0,,,,,,,Income inequality,No,,Biden,Yes,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,17.0,Yes,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Biden,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissastisfied, but not angry or Angry","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Female,Black women,Married women,,"Cities 50,000-500,000","Cities over 50,000", Michigan,Other,Election day exit poll,,,,,,Version 1,,,Agrees with you on major issues,,,,48505.0
277228184.0,0.992291569709778,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,6.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,4.0,,,,,,,Income inequality,No,,Sanders,Yes,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,38.0,Yes,Is a fighter,White,White,State questionnaire,White,White,White,Sanders,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissastisfied, but not angry or Angry",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Male,White men,Married men,,"Cities 50,000-500,000","Cities over 50,000", Michigan,Other,Election day exit poll,,,,,No,Version 1,,,Can beat Donald Trump,,,,49006.0
277228190.0,1.05576157569885,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 1,6.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,4.0,,,,,,,Health care,No,,Biden,No,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,38.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Biden,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissastisfied, but not angry or Angry","Dissatisfied, but not angry","Dissastisfied, but not angry or Angry",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Female,White women,Non married women,,"Cities 50,000-500,000","Cities over 50,000", Michigan,Other,Election day exit poll,,,,,No,Version 1,,,Can beat Donald Trump,,,,49006.0
277228195.0,1.09368693828583,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Biden,Call 1,6.0,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,4.0,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,No,Yes,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,38.0,,,White,White,State questionnaire,White,White,White,,Midwest,,,,,,,,,Male,White men,,Oppose,"Cities 50,000-500,000","Cities over 50,000", Michigan,Other,Election day exit poll,In the last few days,Last few days,In the last month,Angry,No,Version 2,Yes,No,Can beat Donald Trump,Yes,All others,Working men,49006.0
277228203.0,0.641801774501801,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,Latino 60+,Latino 45-64,Complete,,Call 1,6.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,4.0,,,,,,,Health care,Yes,,Biden,No,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,38.0,Yes,Cares about people like me,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Biden,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Female,Latino women,Non married women,,"Cities 50,000-500,000","Cities over 50,000", Michigan,Other,Election day exit poll,,,,,No,Version 1,,,Can beat Donald Trump,,,,49006.0
277228208.0,0.525605916976929,Joe Biden,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,Biden,Call 1,6.0,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,4.0,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and non white",Race relations,No,No,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,38.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,Midwest,,,,,,,,,Female,Black women,,Oppose,"Cities 50,000-500,000","Cities over 50,000", Michigan,Other,Election day exit poll,In the last few days,Last few days,In the last month,Angry,No,Version 2,Yes,No,Can beat Donald Trump,Yes,Working women,Working women,49006.0
277228217.0,0.709288597106934,Joe Biden,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 1,6.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,4.0,,,,,,,Race relations,No,,Warren,Yes,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,38.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Warren,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Angry,"Dissastisfied, but not angry or Angry","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Female,White women,Married women,,"Cities 50,000-500,000","Cities over 50,000", Michigan,Other,Election day exit poll,,,,,No,Version 1,,,Can beat Donald Trump,,,,49006.0
277228226.0,1.13202261924744,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Biden,Call 1,6.0,Needs minor changes,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,4.0,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Climate change,No,No,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,38.0,,,White,White,State questionnaire,White,White,White,,Midwest,,,,,,,,,Female,White women,,Omit,"Cities 50,000-500,000","Cities over 50,000", Michigan,Other,Election day exit poll,Before that,Earlier than that,Earlier than that,"Dissatisfied, but not angry",No,Version 2,Yes,No,Can beat Donald Trump,No,All others,Non-working women,49006.0
