ID,WEIGHT,NVDPRS20,BACKSIDE,CALL,CDNUM,COUNTNV,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,GEOCODE,GEOCODENVD,IAPARTYID,ISSDEM20CAU,LATINO,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVCAUCDEMNV,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIMENV20,TIMEPRIFEWDAYS,TIMEPRIMTH,TWITTER,UNIONHH12,WINORISS20,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65
276938970.0,1.14057850837708,Joe Biden,Complete,,3.0,No,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,2.0,1.0,Democrat,Health care,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,Somewhat liberal,Liberal,Liberal,,"Yes, I attended a caucus before",White,White,State questionnaire,White,White,White,West,Male,White men,Support,"Cities 50,000-500,000","Cities over 50,000",,Nevada,Other,Telephone survey,Before that,Earlier than that,Earlier than that,No,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+
276938954.0,1.61978113651276,Joe Biden,Complete,,1.0,No,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,2.0,1.0,Democrat,Health care,Yes,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Somewhat liberal,Liberal,Liberal,,"No, this is my first caucus",Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Male,Latino men,Support,"Cities 50,000-500,000","Cities over 50,000",Spanish,Nevada,Other,Telephone survey,In January,Earlier than that,Earlier than that,Yes,Yes,Agrees with you on major issues,17-29,17-29,17-24,17-44,17-49,17-29,17-24
276938942.0,1.50732588768005,Joe Biden,Complete,,1.0,No,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,2.0,1.0,Democrat,Income inequality,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,"Yes, I attended a caucus before",Black,Black,State questionnaire,Black,Non-white,Black,West,Female,Black women,Support,"Cities over 500,000","Cities over 50,000",,Nevada,Other,Telephone survey,Before that,Earlier than that,Earlier than that,No,Yes,Agrees with you on major issues,65+,60+,65 or over,45+,50+,60+,65+
276938936.0,1.06130182743073,Joe Biden,Complete,,3.0,Yes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,2.0,1.0,Democrat,Climate change,No,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,Very liberal,Liberal,Liberal,,"No, this is my first caucus",White,White,State questionnaire,White,White,White,West,Female,White women,Oppose,Suburbs,Suburbs,English,Nevada,White suburban women,Telephone survey,Before that,Earlier than that,Earlier than that,No,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+
276938935.0,1.06130182743073,Joe Biden,Complete,,3.0,Yes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,2.0,1.0,Democrat,Climate change,No,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,Very liberal,Liberal,Liberal,,"Yes, I attended a caucus before",White,White,State questionnaire,White,White,White,West,Female,White women,Oppose,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,No,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+
276938932.0,1.14057850837708,Joe Biden,Complete,,1.0,Yes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,2.0,1.0,Democrat,Health care,No,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,Somewhat liberal,Liberal,Liberal,,"Yes, I attended a caucus before",White,White,State questionnaire,White,White,White,West,Male,White men,Oppose,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Before that,Earlier than that,Earlier than that,No,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+
276938930.0,1.06130182743073,Joe Biden,Complete,,1.0,Yes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,2.0,1.0,Democrat,Health care,No,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,Very liberal,Liberal,Liberal,,"Yes, I attended a caucus before",White,White,State questionnaire,White,White,White,West,Female,White women,Oppose,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,No,Yes,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64
276938921.0,1.24174821376801,Joe Biden,Complete,,3.0,Yes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,2.0,1.0,Democrat,Health care,No,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,Very liberal,Liberal,Liberal,,"No, this is my first caucus",White,White,State questionnaire,White,White,White,West,Female,White women,Oppose,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Yes,Yes,Can beat Donald Trump,30-44,30-59,40-44,17-44,17-49,30-44,40-49
276938919.0,1.54835879802704,Joe Biden,Complete,,3.0,Yes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,2.0,1.0,Democrat,Income inequality,No,Democrat,Black Democrat,Black Democrat,,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,"Yes, I attended a caucus before",Black,Black,State questionnaire,Black,Non-white,Black,West,,,Oppose,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,In January,Earlier than that,Earlier than that,No,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+
276938918.0,1.50732588768005,Joe Biden,Complete,,3.0,Yes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,2.0,1.0,Democrat,Climate change,No,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,"Yes, I attended a caucus before",Black,Black,State questionnaire,Black,Non-white,Black,West,Female,Black women,Oppose,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Before that,Earlier than that,Earlier than that,No,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+
276938911.0,1.06130182743073,Joe Biden,Complete,,3.0,Yes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,2.0,1.0,Democrat,Climate change,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,Very liberal,Liberal,Liberal,,"No, this is my first caucus",White,White,State questionnaire,White,White,White,West,Female,White women,Oppose,Suburbs,Suburbs,,Nevada,White suburban women,Telephone survey,Earlier this month,Earlier than that,In the last month,Omit,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+
276938908.0,0.626049995422363,Joe Biden,Complete,,2.0,Yes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,1.0,2.0,Democrat,Foreign policy,No,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,Somewhat liberal,Liberal,Liberal,,"Yes, I attended a caucus before",White,White,State questionnaire,White,White,White,West,Male,White men,Oppose,Suburbs,Suburbs,English,Nevada,White suburban men,Telephone survey,Before that,Earlier than that,Earlier than that,No,Yes,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64
276938907.0,1.33450388908386,Joe Biden,Complete,,3.0,Yes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,2.0,1.0,Independent,Income inequality,No,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,Moderate,Moderate or Conservative,Moderate,,"Yes, I attended a caucus before",White,White,State questionnaire,White,White,White,West,Male,White men,Oppose,Suburbs,Suburbs,English,Nevada,White suburban men,Telephone survey,In January,Earlier than that,Earlier than that,No,Yes,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64
276938906.0,1.33450388908386,Joe Biden,Complete,,4.0,Yes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,2.0,1.0,Democrat,Income inequality,No,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,Somewhat liberal,Liberal,Liberal,,"Yes, I attended a caucus before",White,White,State questionnaire,White,White,White,West,Male,White men,Oppose,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,No,Yes,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64
276938905.0,1.76360702514648,Joe Biden,Complete,,1.0,Yes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,2.0,1.0,Democrat,Climate change,No,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Somewhat liberal,Liberal,Liberal,,"Yes, I attended a caucus before",Black,Black,State questionnaire,Black,Non-white,Black,West,Female,Black women,Oppose,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,No,Yes,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64
276938904.0,1.24174821376801,Joe Biden,Complete,,3.0,Yes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,2.0,1.0,Democrat,Health care,No,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,Moderate,Moderate or Conservative,Moderate,,"Yes, I attended a caucus before",White,White,State questionnaire,White,White,White,West,Female,White women,Oppose,Suburbs,Suburbs,English,Nevada,White suburban women,Telephone survey,Before that,Earlier than that,Earlier than that,No,Yes,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64
276938899.0,2.14061379432678,Joe Biden,Complete,,3.0,Yes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,2.0,1.0,Democrat,Foreign policy,No,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Very liberal,Liberal,Liberal,,"Yes, I attended a caucus before",Black,Black,State questionnaire,Black,Non-white,Black,West,Female,Black women,Oppose,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,Yes,Yes,Can beat Donald Trump,17-29,17-29,25-29,17-44,17-49,17-29,25-29
276938893.0,1.06130182743073,Joe Biden,Complete,,3.0,Yes,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,2.0,1.0,Democrat,Health care,No,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,Moderate,Moderate or Conservative,Moderate,,"No, this is my first caucus",White,White,State questionnaire,White,White,White,West,Female,White women,Oppose,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,No,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+
276938892.0,1.14057850837708,Joe Biden,Complete,,3.0,Yes,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,2.0,1.0,Democrat,Health care,No,Democrat,Non-black Democrat,All Other,Democratic men,Non-White Democrats,Somewhat liberal,Liberal,Liberal,,"Yes, I attended a caucus before",Other,Other,State questionnaire,Other,Non-white,Other,West,Male,All other races,Oppose,Suburbs,Suburbs,English,Nevada,Other,Telephone survey,Before that,Earlier than that,Earlier than that,No,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+
276938888.0,1.14057850837708,Joe Biden,Complete,,1.0,Yes,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,2.0,1.0,Democrat,Climate change,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,"Yes, I attended a caucus before",Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Male,Latino men,Oppose,"Cities over 500,000","Cities over 50,000",,Nevada,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,Omit,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+
276938887.0,0.626049995422363,Joe Biden,Complete,,2.0,Yes,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,1.0,2.0,Democrat,Health care,,Democrat,Non-black Democrat,All Other,Democratic men,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,"Yes, I attended a caucus before",Other,American Indian,State questionnaire,Other,Non-white,American Indian,West,Male,All other races,Oppose,"Cities 50,000-500,000","Cities over 50,000",,Nevada,Other,Telephone survey,Before that,Earlier than that,Earlier than that,No,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+
276938886.0,1.06130182743073,Joe Biden,Complete,,1.0,Yes,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,2.0,1.0,Democrat,Foreign policy,No,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,Very liberal,Liberal,Liberal,,"Yes, I attended a caucus before",White,White,State questionnaire,White,White,White,West,Female,White women,Oppose,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Before that,Earlier than that,Earlier than that,No,Yes,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64
276938878.0,1.14057850837708,Joe Biden,Complete,,3.0,Yes,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,2.0,1.0,Democrat,Climate change,No,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,Somewhat liberal,Liberal,Liberal,,"Yes, I attended a caucus before",White,White,State questionnaire,White,White,White,West,Male,White men,Oppose,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,No,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+
276938876.0,1.50732588768005,Joe Biden,Complete,,3.0,Yes,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,2.0,1.0,Democrat,Health care,No,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Somewhat liberal,Liberal,Liberal,,"No, this is my first caucus",Black,Black,State questionnaire,Black,Non-white,Black,West,Female,Black women,Oppose,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Yes,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+
