ID,WEIGHT,MADPRS20,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BEATTRUMPST,CALL,CDNUM,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,GEOCODE,ISSDEM20B,LATINO,LGBT,OBAMAPLCY20,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEST20,TRUMPANG,VERSION,VOTENOV20,WINORISS20,ZIPCODE
277210120.0,0.360222578048706,Elizabeth Warren,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Warren,Call 1,7.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,1.0,Income inequality,No,No,Omit,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,12.0,Yes,Is a fighter,Black,Black,State questionnaire,Black,Non-white,Black,East,Female,Black women,Support,"Cities over 500,000","Cities over 50,000",Massachusetts,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Agrees with you on major issues,2136.0
277210122.0,2.22550463676453,Michael Bloomberg,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Bloomberg,Call 1,9.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,3.0,Climate change,No,No,Change to more conservative policies,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,47.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,East,Male,White men,Oppose,Suburbs,Suburbs,Massachusetts,White suburban men,Election day exit poll,Earlier than that,In the last month,In February,"Satisfied, but not enthusiastic",Version 1,No,Agrees with you on major issues,2339.0
277210124.0,0.490590274333954,Joe Biden,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Biden,Call 1,6.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,1.0,Health care,No,No,Return to Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,19.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,East,Female,White women,Oppose,Suburbs,Suburbs,Massachusetts,White suburban women,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Yes,Can beat Donald Trump,2445.0
277210125.0,1.66043078899384,Elizabeth Warren,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Warren,Call 1,6.0,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,1.0,Climate change,No,No,Change to more liberal policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,87.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,East,Female,White women,Oppose,Suburbs,Suburbs,Massachusetts,White suburban women,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Can beat Donald Trump,1906.0
277210130.0,0.700273334980011,Elizabeth Warren,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Warren,Call 1,5.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,1.0,Income inequality,No,No,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,6.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,East,Male,White men,Oppose,Suburbs,Suburbs,Massachusetts,White suburban men,Election day exit poll,Earlier than that,In the last month,In February,Angry,Version 1,Yes,Can beat Donald Trump,2478.0
277210135.0,0.849087834358215,Elizabeth Warren,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Biden,Call 1,8.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,1.0,Income inequality,No,Yes,Change to more liberal policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,13.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,East,Male,White men,Oppose,"Cities over 500,000","Cities over 50,000",Massachusetts,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Can beat Donald Trump,2215.0
277210136.0,1.07913172245026,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Biden,Call 1,2.0,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,5.0,Health care,No,No,Return to Barack Obama's policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,107.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,East,Female,White women,Oppose,Suburbs,Suburbs,Massachusetts,White suburban women,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Can beat Donald Trump,1570.0
277210138.0,2.23289227485657,Michael Bloomberg,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Biden,Call 1,5.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,2.0,Health care,Yes,Yes,Return to Barack Obama's policies,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,39.0,Yes,Can unite the country,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,East,Female,Latino women,Oppose,Suburbs,Suburbs,Massachusetts,Other,Election day exit poll,Last few days,In the last month,Just today,"Dissatisfied, but not angry",Version 1,Yes,Can beat Donald Trump,1702.0
277210139.0,0.475585043430328,Joe Biden,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Biden,Call 1,6.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,1.0,Health care,No,No,Return to Barack Obama's policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,19.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,East,Male,White men,Support,Suburbs,Suburbs,Massachusetts,White suburban men,Election day exit poll,Last few days,In the last month,Just today,Angry,Version 1,Yes,Can beat Donald Trump,2445.0
277210141.0,1.49357855319977,Elizabeth Warren,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Warren,Call 1,9.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,3.0,Health care,No,No,Change to more liberal policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Very liberal,Liberal,Liberal,47.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,East,Female,White women,Support,Suburbs,Suburbs,Massachusetts,White suburban women,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Agrees with you on major issues,2339.0
277210143.0,1.82882714271545,Elizabeth Warren,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Sanders,Call 1,6.0,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,1.0,Climate change,No,No,Change to more liberal policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,87.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,East,Male,White men,Support,Suburbs,Suburbs,Massachusetts,White suburban men,Election day exit poll,Last few days,In the last month,Just today,Angry,Version 1,Yes,Can beat Donald Trump,1906.0
277210144.0,0.37201115489006,Elizabeth Warren,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,Biden,Call 1,7.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,1.0,Income inequality,No,Yes,Change to more liberal policies,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,11.0,No,Is a fighter,Black,Black,State questionnaire,Black,Non-white,Black,East,Male,Black men,Support,"Cities over 500,000","Cities over 50,000",Massachusetts,Other,Election day exit poll,Last few days,In the last month,Just today,Angry,Version 1,Yes,Agrees with you on major issues,2215.0
277210146.0,0.360222578048706,Elizabeth Warren,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,Warren,Call 1,7.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,1.0,Health care,No,No,Return to Barack Obama's policies,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,12.0,No,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,East,Female,Black women,Support,"Cities over 500,000","Cities over 50,000",Massachusetts,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Omit,Version 1,Yes,Agrees with you on major issues,2136.0
277210151.0,0.980461537837982,Bernie Sanders,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Sanders,Call 1,2.0,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,5.0,Race relations,No,No,Change to more liberal policies,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,107.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,East,Female,White women,Support,Suburbs,Suburbs,Massachusetts,White suburban women,Election day exit poll,Earlier than that,Earlier than that,Before that,"Dissatisfied, but not angry",Version 1,Yes,Agrees with you on major issues,1570.0
277210159.0,0.350556164979935,Joe Biden,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Biden,Call 1,5.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,1.0,Health care,No,No,Change to more conservative policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,6.0,No,Cares about people like me,White,White,State questionnaire,White,White,White,East,Female,White women,Support,Suburbs,Suburbs,Massachusetts,White suburban women,Election day exit poll,Last few days,In the last month,In the last few days,"Dissatisfied, but not angry",Version 1,No,Agrees with you on major issues,2478.0
277210161.0,6.58503007888794,Pete Buttigieg,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Biden,Call 1,8.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,1.0,Health care,No,Yes,Return to Barack Obama's policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,13.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,East,Male,White men,Support,"Cities over 500,000","Cities over 50,000",Massachusetts,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Can beat Donald Trump,2215.0
277210163.0,0.457455217838287,Joe Biden,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,All others,All others,Complete,Biden,Call 1,6.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,1.0,Health care,No,No,Return to Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,19.0,Yes,Can unite the country,Other,Other,State questionnaire,Other,Non-white,Other,East,Female,All other races,Oppose,Suburbs,Suburbs,Massachusetts,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Yes,Can beat Donald Trump,2445.0
277210164.0,1.49357855319977,Elizabeth Warren,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Warren,Call 1,9.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,3.0,Income inequality,No,No,Change to more liberal policies,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,47.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,East,Female,White women,Omit,Suburbs,Suburbs,Massachusetts,White suburban women,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Can beat Donald Trump,2339.0
277210165.0,0.771831810474396,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Biden,Call 1,1.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,5.0,Omit,No,Yes,Change to more liberal policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,32.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,East,Male,White men,Oppose,Suburbs,Suburbs,Massachusetts,White suburban men,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Yes,Omit,1027.0
277210170.0,1.07913172245026,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Biden,Call 1,2.0,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,5.0,Health care,No,No,Omit,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,107.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,East,Female,White women,Omit,Suburbs,Suburbs,Massachusetts,White suburban women,Election day exit poll,Last few days,In the last month,Just today,"Dissatisfied, but not angry",Version 1,Yes,Can beat Donald Trump,1570.0
277210174.0,0.353641241788864,Elizabeth Warren,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,Sanders,Call 1,7.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,1.0,Race relations,No,No,Return to Barack Obama's policies,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent,All others,Moderate,Moderate or Conservative,Moderate,12.0,Yes,Is a fighter,Black,Black,State questionnaire,Black,Non-white,Black,East,Male,Black men,Support,"Cities over 500,000","Cities over 50,000",Massachusetts,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Agrees with you on major issues,2136.0
