ID,WEIGHT,VADPRS20,BACKSIDE,BEATTRUMPST,BREAK12PRI,BREAKFACT,BREAKIMP,CALL,CDNUM,ECONCHANGE20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVBLOOMBERG,FAVBUTTIGIEG,FAVKLOBUCHAR,FAVSANDERS,FAVWARREN2,FREECOLLEGE,GEOCODE,ISSDEM20B,LATINO,LGBT,OBAMAPLCY20,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACERELDEM20ST,REGION,SEX,SEXBYRACE,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEST20,TRUMPANG,VERSION,VOTENOV20,WINORISS20,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,ZIPCODE
277218673.0,1.36498475074768,Joe Biden,Complete,Biden,,,,Call 2,11.0,Works well enough as is,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,Support,1.0,Climate change,No,No,Change to more conservative policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,20.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Support,Suburbs,Suburbs, Virginia,White suburban women,Election day exit poll,Last few days,In the last month,Just today,"Dissatisfied, but not angry",Version 2,Yes,Agrees with you on major issues,30-44,30-59,40-44,17-44,17-49,30-44,40-49,20194.0
277210570.0,0.988150715827942,Joe Biden,Complete,Biden,,,,Call 1,10.0,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,Oppose,1.0,Race relations,No,No,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,26.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Female,Black women,Oppose,Suburbs,Suburbs, Virginia,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 2,Yes,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,20151.0
277210568.0,0.821815192699432,Joe Biden,Complete,,One of several important factors,A factor,Important,Call 1,3.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,,3.0,Health care,No,,,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,91.0,Yes,Can unite the country,Other,Other,State questionnaire,Other,Non-white,Other,Biden,South,Female,All other races,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,30-44,30-59,40-44,17-44,17-49,30-44,40-49,23666.0
277210567.0,0.494271159172058,Joe Biden,Complete,,Not a factor at all,Not a factor,Not important,Call 1,3.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Unfavorable,Favorable,Favorable,Unfavorable,Favorable,,3.0,Health care,No,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,83.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Biden,South,Female,White women,,Suburbs,Suburbs, Virginia,White suburban women,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,23321.0
277210559.0,0.466593325138092,Joe Biden,Complete,Biden,,,,Call 1,7.0,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,Support,2.0,Health care,,Yes,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,67.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Male,Black men,Oppose,Suburbs,Suburbs, Virginia,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 2,Yes,Agrees with you on major issues,45-65,30-59,50-59,45+,50+,45-59,50-64,22553.0
277221943.0,1.4864376783371,Joe Biden,Not complete,,A minor factor,A factor,Not important,Call 3,11.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,1.0,,No,,,,,,,,,,,,28.0,Yes,,White,White,State questionnaire,White,White,White,,South,Male,White men,,Suburbs,Suburbs, Virginia,White suburban men,Election day exit poll,,,,,Version 1,,,45-65,30-59,50-59,45+,50+,45-59,50-64,20120.0
277210548.0,0.90260636806488,Joe Biden,Complete,,Not a factor at all,Not a factor,Not important,Call 1,2.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Unfavorable,Favorable,Favorable,Favorable,Favorable,,3.0,Climate change,No,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,111.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Biden,South,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,17-29,17-29,25-29,17-44,17-49,17-29,25-29,23451.0
277222694.0,1.42641699314117,Joe Biden,Complete,,One of several important factors,A factor,Important,Call 3,8.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Unfavorable,Favorable,Unfavorable,Unfavorable,Unfavorable,,1.0,Climate change,Yes,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,24.0,Yes,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Biden,South,Female,Latino women,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,30-44,30-59,40-44,17-44,17-49,30-44,40-49,22315.0
277210545.0,0.432932078838348,Joe Biden,Complete,,Omit,Omit,Omit,Call 1,3.0,,,,,,,Favorable,Omit,Omit,Omit,Omit,Omit,,3.0,Health care,No,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,91.0,Yes,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,30-44,30-59,30-39,17-44,17-49,30-44,30-39,23666.0
277210544.0,1.26861655712128,Joe Biden,Complete,Biden,,,,Call 1,10.0,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,Support,1.0,Climate change,No,No,Omit,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,26.0,,,White,White,State questionnaire,White,White,White,,South,Male,White men,Support,Suburbs,Suburbs, Virginia,White suburban men,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 2,Yes,Can beat Donald Trump,30-44,30-59,40-44,17-44,17-49,30-44,40-49,20151.0
277221133.0,0.520350515842438,Joe Biden,Complete,,The most important factor,A factor,Important,Call 3,4.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Unfavorable,Unfavorable,Unfavorable,Favorable,Unfavorable,,4.0,Health care,No,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,16.0,No,Cares about people like me,White,White,State questionnaire,White,White,White,Biden,South,Male,White men,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,45-65,30-59,50-59,45+,50+,45-59,50-64,23237.0
277210536.0,0.52735561132431,Joe Biden,Complete,Biden,,,,Call 1,7.0,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,Oppose,2.0,Income inequality,No,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,67.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Support,Suburbs,Suburbs, Virginia,White suburban women,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 2,No,Agrees with you on major issues,45-65,30-59,50-59,45+,50+,45-59,50-64,22553.0
277210533.0,0.402221709489822,Joe Biden,Complete,,A minor factor,A factor,Not important,Call 1,3.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Favorable,Favorable,Favorable,Favorable,Favorable,,3.0,Income inequality,No,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,83.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Biden,South,Female,White women,,Suburbs,Suburbs, Virginia,White suburban women,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,23321.0
277210526.0,0.988150715827942,Joe Biden,Complete,,One of several important factors,A factor,Important,Call 1,10.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Favorable,Favorable,Favorable,Favorable,Favorable,,1.0,Climate change,No,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,26.0,No,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Female,Black women,,Suburbs,Suburbs, Virginia,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,30-44,30-59,40-44,17-44,17-49,30-44,40-49,20151.0
277210522.0,0.571941912174225,Joe Biden,Complete,,Not a factor at all,Not a factor,Not important,Call 1,2.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Favorable,Favorable,Favorable,Unfavorable,Unfavorable,,3.0,Omit,No,,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,111.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Biden,South,Male,White men,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,,,,,Version 1,,Omit,65+,60+,65 or over,45+,50+,60+,65+,23451.0
277210521.0,1.09358656406403,Joe Biden,Complete,Biden,,,,Call 1,3.0,Needs minor changes,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,Support,3.0,Income inequality,,,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,91.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Male,Black men,Oppose,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,"Dissatisfied, but not angry",Version 2,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,23666.0
277210510.0,2.30530762672424,Joe Biden,Complete,Biden,,,,Call 1,8.0,Needs minor changes,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,Support,1.0,Income inequality,No,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,24.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Oppose,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 2,Yes,Omit,45-65,60+,60-64,45+,50+,60+,50-64,22315.0
277210509.0,1.09476363658905,Joe Biden,Complete,,One of several important factors,A factor,Important,Call 1,7.0,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Favorable,Favorable,Favorable,Unfavorable,Favorable,Favorable,,2.0,Race relations,No,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,67.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Female,Black women,,Suburbs,Suburbs, Virginia,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,22553.0
277210500.0,1.2784116268158,Joe Biden,Complete,,Omit,Omit,Omit,Call 1,3.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Favorable,Favorable,Favorable,Favorable,Unfavorable,,3.0,Climate change,No,,,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,All others,Moderate,Moderate or Conservative,Moderate,101.0,Yes,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64,23701.0
277210497.0,0.526788592338562,Joe Biden,Complete,,One of several important factors,A factor,Important,Call 1,3.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Favorable,Favorable,Favorable,Unfavorable,Unfavorable,,3.0,Health care,No,,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,83.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Biden,South,Male,White men,,Suburbs,Suburbs, Virginia,White suburban men,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,23321.0
277210495.0,0.627061188220978,Joe Biden,Complete,,Not a factor at all,Not a factor,Not important,Call 1,5.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Favorable,Favorable,Favorable,Favorable,Favorable,,2.0,Omit,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Very liberal,Liberal,Liberal,1.0,Yes,Omit,White,White,State questionnaire,White,White,White,Omit,South,Male,White men,,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64,22901.0
277210486.0,0.571941912174225,Joe Biden,Complete,,The most important factor,A factor,Important,Call 1,2.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Favorable,Favorable,Unfavorable,Unfavorable,Unfavorable,,3.0,Climate change,No,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,111.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Biden,South,Male,White men,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,23451.0
277210483.0,1.19030785560608,Joe Biden,Complete,Biden,,,,Call 1,10.0,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,Oppose,1.0,Omit,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,26.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Oppose,Suburbs,Suburbs, Virginia,White suburban women,Election day exit poll,Earlier than that,In the last month,In February,Angry,Version 2,Yes,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,20151.0
277222629.0,1.78096091747284,Joe Biden,Complete,,One of several important factors,A factor,Important,Call 3,8.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,,1.0,Health care,No,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,24.0,Yes,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,65+,60+,65 or over,45+,50+,60+,65+,22315.0
