ID,WEIGHT,SCDPRS20,ATTEND20,ATTEND20B,BACKSIDE,BREAK12PRI,BREAKFACT,BREAKIMP,CALL,CDNUM,ECONCHANGE20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVBLOOMBERG,FAVBUTTIGIEG,FAVKLOBUCHAR,FAVSANDERS,FAVSTEYER,FAVWARREN2,GEOCODE,ISSDEM20B,LATINO,LGBT,OBAMAPLCY20,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACERELDEM20SC,REGION,SEX,SEXBYRACE,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIMENH20,TIMEPRIFEWDAYS,TIMEPRIMTH,TRUMPANG,VERSION,VETVOTER,VOTENOV20,WINORISS20,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,ZIPCODE
276951961.0,0.720431268215179,Bernie Sanders,,,Not complete,Not a factor at all,Not a factor,Not important,Call 1,5.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,2.0,,No,,,,,,,,,,,,115.0,No,,White,White,State questionnaire,White,White,White,,South,Female,White women,,Suburbs,Suburbs,South Carolina,White suburban women,Election day exit poll,,,,,Version 1,,,,30-44,30-59,30-39,17-44,17-49,30-44,30-39,29708.0
276951962.0,0.95854640007019,Joe Biden,Once a week or more,Once a week or more or Occasionally,Complete,Not a factor at all,Not a factor,Not important,Call 1,7.0,Needs minor changes,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,4.0,Health care,No,No,Change to more conservative policies,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,27.0,Yes,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Female,Black women,,Rural,Small Cities/Rural,South Carolina,Other,Election day exit poll,,,,,Version 1,No,,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,29520.0
276951963.0,0.561308622360229,Joe Biden,,,Complete,,,,Call 1,6.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Unfavorable,Unfavorable,Favorable,Unfavorable,Favorable,Favorable,3.0,Climate change,No,,,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Something else,All others,Somewhat liberal,Liberal,Liberal,93.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Female,Black women,Support,"Cities 50,000-500,000","Cities over 50,000",South Carolina,Other,Election day exit poll,In the last few days,Last few days,In the last month,Angry,Version 2,,Yes,Can beat Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39,29209.0
276951964.0,0.968016147613525,Tom Steyer,Once a week or more,Once a week or more or Occasionally,Complete,The most important factor,A factor,Important,Call 1,4.0,Needs minor changes,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,,,1.0,Race relations,No,No,Change to more conservative policies,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,107.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Stever,South,Female,Black women,,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Other,Election day exit poll,,,,,Version 1,No,,Agrees with you on major issues,45-65,30-59,50-59,45+,50+,45-59,50-64,29306.0
276951965.0,1.13742816448212,Bernie Sanders,Occasionally,Once a week or more or Occasionally,Complete,One of several important factors,A factor,Important,Call 1,6.0,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,,,,,,,,,,5.0,Income inequality,No,No,Change to more liberal policies,Independent/Something else,,,Independent men,Independent,,Somewhat liberal,Liberal,Liberal,29.0,Yes,Can bring needed change,,,State questionnaire,,,,Klobuchar,South,Male,,,Rural,Small Cities/Rural,South Carolina,Other,Election day exit poll,,,,,Version 1,No,,Agrees with you on major issues,65+,60+,65 or over,45+,50+,60+,65+,29488.0
276951966.0,0.525928437709808,Elizabeth Warren,,,Complete,,,,Call 1,1.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Favorable,5.0,Health care,No,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,15.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Support,Suburbs,Suburbs,South Carolina,White suburban women,Election day exit poll,Before that,Earlier than that,Earlier than that,Angry,Version 2,,Yes,Agrees with you on major issues,45-65,30-59,45-49,45+,17-49,45-59,40-49,29445.0
276951967.0,0.561308622360229,Joe Biden,Once a week or more,Once a week or more or Occasionally,Complete,The most important factor,A factor,Important,Call 1,6.0,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,3.0,Income inequality,No,No,Change to more conservative policies,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Something else,All others,Moderate,Moderate or Conservative,Moderate,93.0,Yes,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000",South Carolina,Other,Election day exit poll,,,,,Version 1,No,,Agrees with you on major issues,45-65,30-59,45-49,45+,17-49,45-59,40-49,29209.0
276951968.0,1.12350952625275,Joe Biden,Once a week or more,Once a week or more or Occasionally,Complete,A minor factor,A factor,Not important,Call 1,4.0,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,1.0,Climate change,No,No,Return to Barack Obama's policies,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,Moderate or Conservative,Moderate,44.0,No,Can bring needed change,White,White,State questionnaire,White,White,White,Biden,South,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",South Carolina,Other,Election day exit poll,,,,,Version 1,Yes,,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,29615.0
276951969.0,0.337970286607742,Bernie Sanders,Once a week or more,Once a week or more or Occasionally,Complete,Not a factor at all,Not a factor,Not important,Call 1,5.0,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,2.0,Income inequality,No,No,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,All Other,Independent men,Independent,All others,Moderate,Moderate or Conservative,Moderate,115.0,No,Can bring needed change,Other,Asian,State questionnaire,Asian,Non-white,Asian,Omit,South,Male,All other races,,Suburbs,Suburbs,South Carolina,Other,Election day exit poll,,,,,Version 1,No,,Agrees with you on major issues,30-44,30-59,40-44,17-44,17-49,30-44,40-49,29708.0
276951970.0,1.75104248523712,Tom Steyer,Occasionally,Once a week or more or Occasionally,Complete,The most important factor,A factor,Important,Call 1,6.0,Works well enough as is,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,5.0,Climate change,No,No,Change to more conservative policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,29.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Sanders,South,Male,White men,,Rural,Small Cities/Rural,South Carolina,Other,Election day exit poll,,,,,Version 1,No,,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,29488.0
276951971.0,0.988364994525909,Joe Biden,Occasionally,Once a week or more or Occasionally,Complete,The most important factor,A factor,Important,Call 1,4.0,Needs minor changes,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,,,1.0,Race relations,No,Yes,Change to more conservative policies,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,107.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Male,Black men,,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Other,Election day exit poll,,,,,Version 1,,,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,29306.0
276951972.0,0.319749742746353,Joe Biden,Once a week or more,Once a week or more or Occasionally,Complete,Not a factor at all,Not a factor,Not important,Call 1,2.0,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,3.0,Race relations,No,No,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,79.0,Yes,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Female,Black women,,Suburbs,Suburbs,South Carolina,Other,Election day exit poll,,,,,Version 1,No,,Agrees with you on major issues,30-44,30-59,30-39,17-44,17-49,30-44,30-39,29072.0
276951973.0,0.625011444091797,Joe Biden,,,Complete,,,,Call 1,6.0,,,,,,,Favorable,Unfavorable,Omit,Omit,Omit,Omit,Omit,3.0,Race relations,No,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,93.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Male,Black men,Oppose,"Cities 50,000-500,000","Cities over 50,000",South Carolina,Other,Election day exit poll,Before that,Earlier than that,Earlier than that,"Dissatisfied, but not angry",Version 2,,Yes,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64,29209.0
276951974.0,1.54943823814392,Elizabeth Warren,,,Complete,,,,Call 1,1.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Unfavorable,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,5.0,Income inequality,No,,,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Something else,All others,Moderate,Moderate or Conservative,Moderate,15.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Male,Black men,Support,Suburbs,Suburbs,South Carolina,Other,Election day exit poll,Just today,Last few days,In the last month,Angry,Version 2,,No,Can beat Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39,29445.0
276951975.0,1.11706638336182,Pete Buttigieg,Occasionally,Once a week or more or Occasionally,Complete,A minor factor,A factor,Not important,Call 1,5.0,Needs minor changes,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,2.0,Health care,No,No,Return to Barack Obama's policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Conservative,Moderate or Conservative,Conservative,115.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Buttigieg,South,Male,White men,,Suburbs,Suburbs,South Carolina,White suburban men,Election day exit poll,,,,,Version 1,No,,Agrees with you on major issues,45-65,60+,60-64,45+,50+,60+,50-64,29708.0
276951976.0,1.1003782749176,Tom Steyer,,,Complete,,,,Call 1,4.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Favorable,Favorable,Favorable,Favorable,Favorable,Favorable,1.0,Health care,No,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Somewhat liberal,Liberal,Liberal,44.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Omit,"Cities 50,000-500,000","Cities over 50,000",South Carolina,Other,Election day exit poll,In January,Earlier than that,Earlier than that,Angry,Version 2,,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,29615.0
276951977.0,0.541192352771759,Joe Biden,Once a week or more,Once a week or more or Occasionally,Complete,The most important factor,A factor,Important,Call 1,6.0,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,3.0,Health care,No,No,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,88.0,Yes,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Male,Black men,,Rural,Small Cities/Rural,South Carolina,Other,Election day exit poll,,,,,Version 1,Yes,,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,29048.0
276951979.0,0.555033266544342,Tom Steyer,,,Complete,,,,Call 1,6.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Unfavorable,Favorable,Favorable,Unfavorable,Favorable,Favorable,3.0,Health care,No,,,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,All others,Somewhat liberal,Liberal,Liberal,93.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Female,Black women,Support,"Cities 50,000-500,000","Cities over 50,000",South Carolina,Other,Election day exit poll,In the last few days,Last few days,In the last month,Angry,Version 2,,Yes,Can beat Donald Trump,45-65,30-59,45-49,45+,17-49,45-59,40-49,29209.0
276951980.0,1.56488823890686,Joe Biden,Once a week or more,Once a week or more or Occasionally,Complete,One of several important factors,A factor,Important,Call 1,1.0,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,5.0,Health care,No,No,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,15.0,No,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Female,Black women,,Suburbs,Suburbs,South Carolina,Other,Election day exit poll,,,,,Version 1,No,,Can beat Donald Trump,30-44,30-59,40-44,17-44,17-49,30-44,40-49,29445.0
276951981.0,0.968016147613525,Tom Steyer,Occasionally,Once a week or more or Occasionally,Complete,Not a factor at all,Not a factor,Not important,Call 1,4.0,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,1.0,Omit,No,No,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,107.0,Yes,Is a fighter,White,White,State questionnaire,White,White,White,Stever,South,Male,White men,,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Other,Election day exit poll,,,,,Version 1,No,,Agrees with you on major issues,30-44,30-59,30-39,17-44,17-49,30-44,30-39,29306.0
276951982.0,1.16577243804932,Joe Biden,,,Complete,,,,Call 1,2.0,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Favorable,Favorable,Favorable,Favorable,Favorable,Favorable,Favorable,3.0,Race relations,No,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,97.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Male,Black men,Oppose,Suburbs,Suburbs,South Carolina,Other,Election day exit poll,Just today,Last few days,In the last month,Angry,Version 2,,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,29016.0
276951983.0,0.530817627906799,Pete Buttigieg,Once a week or more,Once a week or more or Occasionally,Complete,Not a factor at all,Not a factor,Not important,Call 1,5.0,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,2.0,Climate change,No,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,115.0,No,Can unite the country,White,White,State questionnaire,White,White,White,Buttigieg,South,Male,White men,,Suburbs,Suburbs,South Carolina,White suburban men,Election day exit poll,,,,,Version 1,No,,Can beat Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39,29708.0
