ID,WEIGHT,ILDPRS20,BACKSIDE,BEATTRUMPMAR17,CALL,CDNUM,CORONAVIRUSMAR17,CORONAVIRUSMAR17B,ECONCHANGE20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVDEM20,FAVSANDERS,GEOCODE,ISSDEM20B,LATINO,LGBT,MAJCRISISMAR17,MARRIED,NECWORR2,NECWORRY,OBAMAPLCY20,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRIB,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,SATBIDEN20,SATBIDEN20B,SATSANDERS20,SATSANDERS20B,SEX,SEXBYRACE,SEXWED,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIMEJT20,TIMEPRIFEWDAYS,TIMEPRIMTH,TRUMPANG,UNFAIRBIDEN20,UNFAIRDEM20,UNFAIRSANDERS20,VOTENOV20,WINORISS20,WORK,WRKWOMEN,WRKWOMEN4,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,ZIPCODE
277279733.0,0.950045883655548,Bernie Sanders,Complete,Bernie Sanders,,16.0,Not at all concerned,Not concerned,Needs minor changes,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Unfavorable,Only Sanders,Favorable,4.0,Health care,No,No,Bernie Sanders,Yes,Not worried,Not at all worried,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Conservative,Moderate or Conservative,Conservative,,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Midwest,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Male,White men,Married men,Oppose,Rural,Small Cities/Rural,English, Illinois,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Enthusiastic,Yes,Both of them,Yes,Yes,Agrees with you on major issues,Yes,All others,Working men,30-44,30-59,30-39,17-44,17-49,30-44,30-39,60934.0
277279732.0,0.427847295999527,Joe Biden,Complete,Joe Biden,,16.0,Very concerned,Concerned,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Both,Favorable,4.0,Health care,No,No,Joe Biden,No,Worried,Very worried,Return to Barack Obama's policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,,Yes,Has the right temperament,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Female,White women,Non married women,Support,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,No,Neither of them,No,Yes,Can beat Donald Trump,Yes,Working women,Working women,65+,60+,65 or over,45+,50+,60+,65+,61114.0
277279731.0,1.21065247058868,Bernie Sanders,Complete,Bernie Sanders,,5.0,Somewhat concerned,Concerned,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Omit,Only Sanders,Favorable,1.0,Health care,No,No,Bernie Sanders,No,Worried,Somewhat worried,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Very liberal,Liberal,Liberal,,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Female,White women,Non married women,Support,"Cities over 500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,Omit,Omit,Omit,Yes,Can beat Donald Trump,No,All others,Non-working women,30-44,30-59,30-39,17-44,17-49,30-44,30-39,60642.0
277279730.0,1.74989771842957,Joe Biden,Complete,Joe Biden,,10.0,Very concerned,Concerned,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Only Biden,Unfavorable,2.0,Income inequality,No,No,Joe Biden,Yes,Worried,Somewhat worried,Return to Barack Obama's policies,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Something else,All others,Very liberal,Liberal,Liberal,,Yes,Has the right temperament,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Angry,"Dissatisfied, but not angry or Angry",Female,Black women,Married women,Oppose,Suburbs,Suburbs,English, Illinois,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,No,Neither of them,No,Yes,Can beat Donald Trump,No,All others,Non-working women,65+,60+,65 or over,45+,50+,60+,65+,60025.0
277279729.0,0.271895736455917,Joe Biden,Complete,Joe Biden,,10.0,Very concerned,Concerned,Works well enough as is,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Both,Favorable,2.0,Health care,No,No,Joe Biden,Yes,Worried,Very worried,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Female,White women,Married women,Oppose,Suburbs,Suburbs,English, Illinois,White suburban women,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,No,Neither of them,No,Yes,Can beat Donald Trump,Yes,Working women,Working women,,,,,,,,60022.0
277279728.0,0.735962748527527,Other,Complete,Joe Biden,,5.0,Very concerned,Concerned,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Only Biden,Unfavorable,2.0,Health care,No,No,Joe Biden,Yes,Worried,Very worried,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Male,White men,Married men,Support,Suburbs,Suburbs,English, Illinois,White suburban men,Telephone survey,In February,Earlier than that,Earlier than that,Angry,No,Only Sanders did,Yes,Yes,Can beat Donald Trump,Yes,All others,Working men,30-44,30-59,40-44,17-44,17-49,30-44,40-49,60154.0
277279727.0,1.05876219272614,Joe Biden,Complete,Omit,,1.0,Very concerned,Concerned,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Both,Favorable,1.0,Income inequality,No,No,Joe Biden,Yes,Worried,Very worried,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,Yes,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Female,Black women,Married women,Support,"Cities over 500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,"Dissatisfied, but not angry",Omit,Omit,Omit,Yes,Agrees with you on major issues,Yes,Working women,Working women,45-65,30-59,50-59,45+,50+,45-59,50-64,60620.0
277279726.0,2.67434811592102,Bernie Sanders,Complete,Joe Biden,,11.0,Very concerned,Concerned,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Both,Favorable,3.0,Income inequality,Yes,No,Bernie Sanders,Yes,Not worried,Not too worried,Change to more conservative policies,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,,Yes,Cares about people like me,Other,Asian,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Male,Latino men,Married men,Oppose,Suburbs,Suburbs,English, Illinois,Other,Telephone survey,Omit,Omit,Omit,"Dissatisfied, but not angry",No,Only Sanders did,Yes,Yes,Agrees with you on major issues,Yes,All others,Working men,45-65,30-59,50-59,45+,50+,45-59,50-64,60490.0
277279725.0,1.05876219272614,Joe Biden,Complete,Bernie Sanders,,7.0,Very concerned,Concerned,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Both,Favorable,1.0,Health care,No,No,Joe Biden,No,Worried,Somewhat worried,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,,Yes,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Female,Black women,Non married women,Support,"Cities over 500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,"Dissatisfied, but not angry",No,Neither of them,No,Yes,Agrees with you on major issues,Yes,Working women,Working women,45-65,30-59,50-59,45+,50+,45-59,50-64,60623.0
277279724.0,0.671164631843567,Joe Biden,Complete,Joe Biden,,14.0,Very concerned,Concerned,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Biden,Unfavorable,3.0,Health care,No,No,Joe Biden,Yes,Worried,Very worried,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Female,White women,Married women,Oppose,Suburbs,Suburbs,English, Illinois,White suburban women,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,No,Only Sanders did,Yes,Yes,Can beat Donald Trump,Yes,Working women,Working women,65+,60+,65 or over,45+,50+,60+,65+,60119.0
277279723.0,0.375880211591721,Joe Biden,Complete,Joe Biden,,12.0,Somewhat concerned,Concerned,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Both,Favorable,5.0,Omit,No,No,Joe Biden,No,Worried,Somewhat worried,Omit,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Somewhat liberal,Liberal,Liberal,,Yes,Omit,White,White,State questionnaire,White,White,White,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Female,White women,Non married women,Omit,Suburbs,Suburbs,English, Illinois,White suburban women,Telephone survey,Before that,Earlier than that,Earlier than that,"Dissatisfied, but not angry",No,Neither of them,No,Yes,Can beat Donald Trump,No,All others,Non-working women,65+,60+,65 or over,45+,50+,60+,65+,62907.0
277279722.0,0.479152768850327,Joe Biden,Complete,Omit,,16.0,Very concerned,Concerned,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Only Biden,Omit,4.0,Climate change,No,No,Joe Biden,Yes,Worried,Very worried,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Male,White men,Married men,Omit,Suburbs,Suburbs,English, Illinois,White suburban men,Telephone survey,In February,Earlier than that,Earlier than that,Angry,Omit,Omit,No,Yes,Can beat Donald Trump,Yes,All others,Working men,45-65,30-59,45-49,45+,17-49,45-59,40-49,61115.0
277279721.0,0.60185182094574,Joe Biden,Complete,Joe Biden,,5.0,Very concerned,Concerned,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Only Biden,Omit,1.0,Health care,No,No,Joe Biden,Yes,Worried,Very worried,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Male,White men,Married men,Oppose,"Cities over 500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,No,Neither of them,No,Yes,Can beat Donald Trump,Yes,All others,Working men,45-65,30-59,45-49,45+,17-49,45-59,40-49,60622.0
277279720.0,0.500715911388397,Joe Biden,Complete,Joe Biden,,5.0,Somewhat concerned,Concerned,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Both,Favorable,1.0,Health care,No,No,Joe Biden,Yes,Worried,Somewhat worried,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Male,White men,Married men,Oppose,"Cities over 500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,No,Only Sanders did,Yes,Yes,Can beat Donald Trump,Yes,All others,Working men,65+,60+,65 or over,45+,50+,60+,65+,60646.0
277279719.0,0.848687648773193,Bernie Sanders,Complete,Bernie Sanders,,12.0,Somewhat concerned,Concerned,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Both,Favorable,5.0,Health care,No,No,Joe Biden,Yes,Worried,Very worried,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Male,White men,Married men,Support,Suburbs,Suburbs,English, Illinois,White suburban men,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,No,Neither of them,No,Yes,Can beat Donald Trump,No,All others,Non-working men,45-65,30-59,50-59,45+,50+,45-59,50-64,62208.0
277279718.0,1.38935267925262,Joe Biden,Complete,Joe Biden,,17.0,Very concerned,Concerned,Needs a complete overhaul,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Both,Favorable,4.0,Income inequality,Yes,No,Joe Biden,Yes,Worried,Very worried,Return to Barack Obama's policies,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,,Yes,Can unite the country,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Female,Latino women,Married women,Oppose,Suburbs,Suburbs,English, Illinois,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,No,Neither of them,No,Yes,Can beat Donald Trump,No,All others,Non-working women,65+,60+,65 or over,45+,50+,60+,65+,61443.0
