ID,WEIGHT,MODPRS20,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND20,ATTEND20B,BACKSIDE,BEATTRUMPJTB,CALL,CDNUM,ECONCHANGE20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,GEOCODE,GETAHEAD,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSDEM20B,LATINO,LGBT,MAJCRISISJTB,MARRIED,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACERELDEM20JTB,REGION,SATBIDEN20,SATBIDEN20B,SATSANDERS20,SATSANDERS20B,SATWARREN20,SATWARREN20B,SEX,SEXBYRACE,SEXWED,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIMEJT20,TIMEPRIFEWDAYS,TIMEPRIMTH,TRUMPANG,UNIONHH12,VERSION,VOTENOV20,WHNCLINC,WINORISS20,ZIPCODE
277228162.0,0.812269866466522,Bernie Sanders,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Not complete,,Call 1,2.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,1.0,,,,,,,,,No,,,,45+,18-64,,,,,,,,,,128.0,,,White,White,State questionnaire,White,White,White,,Midwest,,,,,,,Male,White men,,Oppose,Suburbs,Suburbs,Missouri,White suburban men,Election day exit poll,Before that,Earlier than that,Earlier than that,,,Version 2,,,,63011.0
277228163.0,1.18300545215607,Bernie Sanders,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Occasionally,Once a week or more or Occasionally,Complete,,Call 1,7.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,5.0,Holding steady financially,,,,,,,Health care,No,,Sanders,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,82.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Biden,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissastisfied, but not angry or Angry",Male,White men,,,Suburbs,Suburbs,Missouri,White suburban men,Election day exit poll,,,,,,Version 1,,,Can beat Donald Trump,64856.0
277228164.0,0.363365978002548,Bernie Sanders,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,All others,All others,Never,Never,Complete,,Call 1,7.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,5.0,Holding steady financially,,,,,,,Health care,No,,Sanders,,45+,18-64,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,41.0,Yes,Can bring needed change,Other,American Indian,State questionnaire,Other,Non-white,American Indian,Sanders,Midwest,Angry,"Dissastisfied, but not angry or Angry",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Female,All other races,,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,,,,,,Version 1,,,Can beat Donald Trump,65807.0
277228165.0,0.817554771900177,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,Biden,Call 1,7.0,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,5.0,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,No,No,,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,38.0,,,White,White,State questionnaire,White,White,White,,Midwest,,,,,,,Male,White men,Married men,Support,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,Before that,Earlier than that,Earlier than that,"Dissatisfied, but not angry",No,Version 2,Yes,No,Can beat Donald Trump,65803.0
277228166.0,0.563596785068512,Other,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,Complete,Omit,Call 1,4.0,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,5.0,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Climate change,No,No,,No,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,94.0,,,White,White,State questionnaire,White,White,White,,Midwest,,,,,,,Male,White men,Non married men,Omit,Rural,Small Cities/Rural,Missouri,Other,Election day exit poll,Before that,Earlier than that,Earlier than that,"Dissatisfied, but not angry",No,Version 2,No,No,Agrees with you on major issues,65584.0
277228167.0,0.563596785068512,Other,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,Complete,Omit,Call 1,4.0,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,5.0,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Climate change,No,No,,No,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,94.0,,,White,White,State questionnaire,White,White,White,,Midwest,,,,,,,Male,White men,Non married men,Omit,Rural,Small Cities/Rural,Missouri,Other,Election day exit poll,Before that,Earlier than that,Earlier than that,"Dissatisfied, but not angry",No,Version 2,No,No,Agrees with you on major issues,65584.0
277228168.0,1.944211602211,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,Sanders,Call 1,2.0,Needs minor changes,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,2.0,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Climate change,No,No,,Yes,18-44,18-64,,,,,,,Somewhat liberal,Liberal,Liberal,68.0,,,White,White,State questionnaire,White,White,White,,Midwest,,,,,,,Female,White women,Married women,Support,Suburbs,Suburbs,Missouri,White suburban women,Election day exit poll,Before that,Earlier than that,Earlier than that,Angry,No,Version 2,Yes,Yes,Agrees with you on major issues,63010.0
277228169.0,0.737713932991028,Uncommitted,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,Sanders,Call 1,6.0,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,4.0,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,No,No,,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,Moderate or Conservative,Conservative,87.0,,,White,White,State questionnaire,White,White,White,,Midwest,,,,,,,Female,White women,Married women,Oppose,Rural,Small Cities/Rural,Missouri,Other,Election day exit poll,Before that,Earlier than that,Earlier than that,Enthusiastic,No,Version 2,No,No,Agrees with you on major issues,64468.0
277228172.0,1.00422072410583,Bernie Sanders,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,Complete,Sanders,Call 1,2.0,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,1.0,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Health care,No,No,,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,128.0,,,White,White,State questionnaire,White,White,White,,Midwest,,,,,,,Female,White women,Married women,Support,Suburbs,Suburbs,Missouri,White suburban women,Election day exit poll,In the last few days,Last few days,In the last month,Angry,No,Version 2,Yes,No,Can beat Donald Trump,63011.0
277228173.0,0.56570953130722,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Occasionally,Once a week or more or Occasionally,Complete,,Call 1,7.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,5.0,Falling behind financially,,,,,,,Climate change,No,,Biden,,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,41.0,Yes,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Biden,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Female,Black women,,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,,,,,,Version 1,,,Agrees with you on major issues,65807.0
277228174.0,0.56570953130722,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Occasionally,Once a week or more or Occasionally,Complete,,Call 1,7.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,5.0,Falling behind financially,,,,,,,Climate change,No,,Biden,,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,41.0,Yes,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Biden,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Female,Black women,,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,,,,,,Version 1,,,Agrees with you on major issues,65807.0
277228175.0,0.369958102703094,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Occasionally,Once a week or more or Occasionally,Complete,,Call 1,7.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,5.0,Holding steady financially,,,,,,,Race relations,No,,Sanders,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,38.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Sanders,Midwest,"Dissatisfied, but not angry","Dissastisfied, but not angry or Angry",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Female,White women,,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,,,,,,Version 1,,,Can beat Donald Trump,65803.0
277228176.0,0.972420334815979,Bernie Sanders,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Occasionally,Once a week or more or Occasionally,Complete,,Call 1,7.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,5.0,Holding steady financially,,,,,,,Health care,No,,Sanders,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,82.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Sanders,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Angry,"Dissastisfied, but not angry or Angry",Female,White women,,,Suburbs,Suburbs,Missouri,White suburban women,Election day exit poll,,,,,,Version 1,,,Can beat Donald Trump,64856.0
277228178.0,1.36770725250244,Bernie Sanders,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Never,Never,Complete,,Call 1,2.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,2.0,Holding steady financially,,,,,,,Health care,No,,Sanders,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,68.0,No,Can bring needed change,White,White,State questionnaire,White,White,White,Sanders,Midwest,"Dissatisfied, but not angry","Dissastisfied, but not angry or Angry",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Male,White men,,,Suburbs,Suburbs,Missouri,White suburban men,Election day exit poll,,,,,,Version 1,,,Agrees with you on major issues,63010.0
277228179.0,0.706445693969727,Bernie Sanders,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Once a week or more,Once a week or more or Occasionally,Complete,,Call 1,2.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,1.0,Holding steady financially,,,,,,,Climate change,No,,Sanders,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,128.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Sanders,Midwest,"Dissatisfied, but not angry","Dissastisfied, but not angry or Angry",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Angry,"Dissastisfied, but not angry or Angry",Male,White men,,,Suburbs,Suburbs,Missouri,White suburban men,Election day exit poll,,,,,,Version 1,,,Agrees with you on major issues,63011.0
277228182.0,0.772690653800964,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Once a week or more,Once a week or more or Occasionally,Complete,,Call 1,7.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,5.0,Holding steady financially,,,,,,,Health care,No,,Biden,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,38.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Biden,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Angry,"Dissastisfied, but not angry or Angry","Dissatisfied, but not angry","Dissastisfied, but not angry or Angry",Female,White women,,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,,,,,,Version 1,,,Can beat Donald Trump,65803.0
277228183.0,0.404233336448669,Bernie Sanders,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Never,Never,Complete,,Call 1,6.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,4.0,Holding steady financially,,,,,,,Health care,No,,Warren,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,87.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Sanders,Midwest,"Dissatisfied, but not angry","Dissastisfied, but not angry or Angry",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Female,White women,,,Rural,Small Cities/Rural,Missouri,Other,Election day exit poll,,,,,,Version 1,,,Can beat Donald Trump,64468.0
277228185.0,0.862278342247009,Joe Biden,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Occasionally,Once a week or more or Occasionally,Complete,,Call 1,2.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,1.0,Getting ahead financially,,,,,,,Income inequality,No,,Biden,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,131.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Biden,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Male,Black men,,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,,,,,,Version 1,,,Agrees with you on major issues,63043.0
277228186.0,1.06252801418304,Bernie Sanders,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Never,Never,Complete,,Call 1,2.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,1.0,Getting ahead financially,,,,,,,Climate change,No,,Sanders,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,128.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Sanders,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Male,White men,,,Suburbs,Suburbs,Missouri,White suburban men,Election day exit poll,,,,,,Version 1,,,Agrees with you on major issues,63011.0
