ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SEN,GOV,HOU,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAH,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,RELIGN10,STIMULUS,TEAPARTY,TEAREASH,TRACK,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,REL5,WHITEREL,TEAPARTY3,WHNCLINC,WHTEVANG,XTEAPARTYID,AFGHANWAR2,ATTENDWKLY,BREAK10,CELLPHONE,CONGRESS4,ECONBLAME,FTVOTER,GAY,LANDPHONE,LIFE,NEC,OBAMAPOL,QRACEAK,QRACEHI,SAMESEXM,TAXCUTS10,BREAK10A,BREAK10B,CELLULAR,CONGRESS,NEC2,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
913021.0,Oklahoma,33.0,Call 3,Complete,Election day exit poll,0.362912863492966,Other,The Democratic candidate,The Democratic candidate,Female,Other,30-39,Democrat,Liberal,"Under $30,000",College graduate,No,,,,,Worse,Barack Obama was not a factor,Angry,,,Health care,,,,,,,,The Tea Party movement was not a factor,,,,Non black female,All other races,30-44,30-59,18-44,30-44,30-39,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,Negative,Something else,,,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,American Indian,,,,No,,,,,,,,,No,,,,Poor,,,,,"Continue them only for families who earn less than $250,000 a year",,,,,Not so good/Poor,National questionnaire,,Suburbs,Suburbs,3.0,4.0,South,Version 2,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
915480.0,South Dakota,38.0,Call 3,Complete,Election day exit poll,0.119626015424728,,The Democratic candidate,The Democratic candidate,Male,Other,30-39,Democrat,Liberal,"Under $30,000",College graduate,No,No,Yes,Favorable,Unfavorable,,,,,,,No,,,,None,,,,,No,,Non black male,All other races,30-44,30-59,18-44,30-44,30-39,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Dads - Men with children,,,,,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,American Indian,None,Non-white,,No,All others,,,No,,Yes,,,,No,Yes,Better than life today,,,,,,,,,Both regular land-line and cell phone service,,,National questionnaire,,"Cities 10,000-50,000",Small Cities/Rural,1.0,4.0,Midwest,Version 4,Low Density Rural,Rural,Rural,Upscale
915569.0,North Dakota,56.0,Call 3,Complete,Election day exit poll,0.0948707163333893,The Republican candidate,,The Democratic candidate,Female,Other,40-44,Democrat,Moderate,"$30,000-$49,999",College graduate,No,,,,,About the same,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,The war in Afghanistan,,,,,,,,Against the Tea Party movement,,,,Non black female,All other races,30-44,30-59,18-44,30-44,40-49,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,Positive,Something else,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,American Indian,,,,No,,,,,,,,,No,,,,Good,,,,,"Continue them only for families who earn less than $250,000 a year",,,,,Excellent/Good,National questionnaire,,Rural,Small Cities/Rural,1.0,2.0,Midwest,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale
915766.0,South Dakota,38.0,Call 3,Complete,Election day exit poll,0.171960487961769,,The Republican candidate,Other,Male,Other,25-29,Independent,Conservative,"Under $30,000",Postgraduate study,No,,,,,About the same,Barack Obama was not a factor,Angry,,,Health care,,,,,,,,The Tea Party movement was not a factor,,,,Non black male,All other races,18-29,18-29,18-44,18-29,25-29,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,Negative,Something else,,,Independent/Something else,Independent Men,All others,Independents/Something else,Other,,,,No,,,,,,,,,No,,,,Not so good,,,,,Omit,,,,,Not so good/Poor,National questionnaire,,"Cities 10,000-50,000",Small Cities/Rural,1.0,4.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Upscale
915797.0, New York,32.0,Call 3,Complete,Election day exit poll,0.768385648727417,The Democratic candidate,The Democratic candidate,The Democratic candidate,Female,Other,30-39,Democrat,Liberal,"$30,000-$49,999",College graduate,No,,,,,About the same,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,Health care,,,,,,,,The Tea Party movement was not a factor,,,,Non black female,All other races,30-44,30-59,18-44,30-44,30-39,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,Positive,Something else,,,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Other,,,,No,,,,,,,,,No,,,,Omit,,,,,Continue them for all,,,,,Omit,National questionnaire,English,"Cities over 500,000","Cities over 50,000",11.0,1.0,East,Version 2,Extremely High Density Urban,Urban,Urban Core,Very downscale
917965.0,Arizona,114.0,Call 3,Complete,Election day exit poll,0.578582644462585,The Republican candidate,The Republican candidate,The Republican candidate,Male,Other,25-29,Democrat,Conservative,"$30,000-$49,999",College graduate,No,,,,,Worse,To express opposition to Barack Obama,Angry,,,Omit,,,,,,,,In favor of the Tea Party movement,,,,Non black male,All other races,18-29,18-29,18-44,18-29,25-29,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,Negative,Omit,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Other,,,,No,,,,,,,,,No,,,,Poor,,,,,"Continue them only for families who earn less than $250,000 a year",,,,,Not so good/Poor,National questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,1.0,3.0,West,Version 2,Extremely Low Density Rural,Rural,Rural,Upscale
919798.0,Hawaii,13.0,Call 3,Complete,Election day exit poll,0.300478726625443,The Democratic candidate,The Democratic candidate,The Democratic candidate,Male,Other,18-24,Democrat,Moderate,"Under $30,000",College graduate,No,,,,,,,,Government should do more to solve problems,,Health care,,Somewhat worried,Somewhat approve,,,,Neutral,,,,Didn't vote,Non black male,All other races,18-29,18-29,18-44,18-29,18-24,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,,Something else,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,,,,Neutral,No,,Non-Tea Party supporters and Democrats,,,One of several important factors,,,,,,,,,,,Other,,,An important factor,A factor,,,,National questionnaire,,Suburbs,Suburbs,1.0,1.0,West,Version 1,Extremely High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
864720.0,California,50173.0,,Complete,Telephone survey,0.851628363132477,The Democratic candidate,The Democratic candidate,The Democratic candidate,Female,Other,65 or over,Democrat,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,Government should do more to solve problems,,Illegal immigration,,Not too worried,Strongly approve,,,,Neutral,,,,Obama,Non black female,All other races,65+,60+,45+,60+,65+,Other,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,,Something else,Not worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,American Indian,,,Neutral,No,,Non-Tea Party supporters and Democrats,,,,,,,,,,,,,,,,,,,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",35.0,4.0,West,Version 1,Suburb,Urban,Urban Core,Very downscale
864885.0,Nevada,50007.0,,Complete,Telephone survey,0.914241492748261,The Democratic candidate,,The Democratic candidate,Female,Other,50-59,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,Government is doing too many things better left to businesses and individuals,,The economy,,Very worried,Somewhat approve,,,,Strongly oppose,,,,Obama,Non black female,All other races,45-65,30-59,45+,45-59,50-64,Other,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,,The economy,Worried,Approve,Independent/Something else,Independent Women,All others,Independents/Something else,Other,,,Oppose,No,,Non-Tea Party supporters and Independents/Something else,,,,,,,,,,,,,,,,,,,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,2.0,West,Version 1,Extremely High Density Urban,Urban,Urban Core,Upscale
864971.0,South Carolina,50000.0,,Complete,Telephone survey,3.59361243247986,The Democratic candidate,The Democratic candidate,The Democratic candidate,Female,Other,18-24,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,No,,,,,,,,Government is doing too many things better left to businesses and individuals,,The economy,,Very worried,Somewhat approve,,,,Somewhat support,,,,Obama,Non black female,All other races,18-29,18-29,18-44,18-29,18-24,Other,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,,The economy,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,American Indian,,,Support,No,,Tea Party supporters,,,,,,,,,,,,,,,,,,,,,,National questionnaire,,Suburbs,Suburbs,,1.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
865057.0, Virginia,50014.0,,Complete,Telephone survey,2.45565843582153,,,The Republican candidate,Female,Other,30-39,Republican,Conservative,"Under $30,000",Some college/assoc. degree,No,,,,,,,,Government is doing too many things better left to businesses and individuals,,Health care,,Not at all worried,Strongly approve,,,,Somewhat support,,,,Didn't vote,Non black female,All other races,30-44,30-59,18-44,30-44,30-39,Other,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,,Something else,Not worried,Approve,Republican,Republican Women,All others,Conservative Republicans,Other,,,Support,No,,Tea Party supporters,,,,,,,,,,,,,,,,,,,,,,National questionnaire,,"Cities 50,000-500,000","Cities over 50,000",3.0,5.0,South,Version 1,Suburb,Urban,Urban Core,Upscale
865251.0, Illinois,50073.0,,Complete,Telephone survey,1.60296583175659,The Democratic candidate,The Democratic candidate,The Democratic candidate,Female,Other,30-39,Democrat,,"Under $30,000",High school graduate,,,,,,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",,,The war in Afghanistan,,,,,,,,The Tea Party movement was not a factor,,,,Non black female,All other races,30-44,30-59,18-44,30-44,30-39,Other,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,Negative,Something else,,,Democrat,Democratic Women,Non White Democrats,,American Indian,,,,No,,,,,,,,,No,,,,Not so good,,,,,"Continue them only for families who earn less than $250,000 a year",,,,,Not so good/Poor,National questionnaire,,Suburbs,Suburbs,15.0,4.0,Midwest,Version 2,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
865311.0, North Carolina,50003.0,,Complete,Telephone survey,4.57122898101807,The Democratic candidate,,The Democratic candidate,Male,Other,45-49,Democrat,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,,,,,Better,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,Health care,,,,,,,,The Tea Party movement was not a factor,,,,Non black male,All other races,45-65,30-59,45+,45-59,40-49,Other,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,Positive,Something else,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Other,,,,No,,,,,,,,,No,,,,Excellent,,,,,"Continue them only for families who earn less than $250,000 a year",,,,,Excellent/Good,National questionnaire,,Rural,Small Cities/Rural,,4.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale
865352.0,Oregon,,,Complete,Telephone survey,1.84767353534698,The Republican candidate,The Republican candidate,The Republican candidate,Male,Other,50-59,Independent,Conservative,"$30,000-$49,999",High school graduate,,,,,,About the same,To express opposition to Barack Obama,Angry,,,The economy,,,,,,,,The Tea Party movement was not a factor,,,,Non black male,All other races,45-65,30-59,45+,45-59,50-64,Other,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,Negative,The economy,,,Independent/Something else,Independent Men,All others,Independents/Something else,Other,,,,No,,,,,,,,,No,,,,Poor,,,,,Continue them for all,,,,,Not so good/Poor,National questionnaire,,Suburbs,Suburbs,,4.0,West,Version 2,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
866770.0,Connecticut,20.0,Call 1,Complete,Election day exit poll,0.532792985439301,The Democratic candidate,The Democratic candidate,The Democratic candidate,Male,Other,30-39,Independent,Liberal,"Under $30,000",Some college/assoc. degree,No,,,,,,,,Government should do more to solve problems,,The war in Afghanistan,,Somewhat worried,Somewhat approve,,,,Somewhat oppose,,,,Obama,Non black male,All other races,30-44,30-59,18-44,30-44,30-39,Other,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,,Something else,Worried,Approve,Independent/Something else,Independent Men,All others,Independents/Something else,Other,,,Oppose,No,,Non-Tea Party supporters and Independents/Something else,,,One of several important factors,,,,,,,,,,,,,,An important factor,A factor,,,,National questionnaire,,"Cities 10,000-50,000",Small Cities/Rural,1.0,2.0,East,Version 1,Suburb,Rural,Rural,Very downscale
873995.0, Michigan,103.0,Call 1,Complete,Election day exit poll,0.529726147651672,,The Democratic candidate,The Democratic candidate,Male,Other,50-59,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,Government should do more to solve problems,,The economy,,Very worried,Somewhat approve,,,,Strongly oppose,,,,Obama,Non black male,All other races,45-65,30-59,45+,45-59,50-64,Other,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,,The economy,Worried,Approve,Independent/Something else,Independent Men,All others,Independents/Something else,American Indian,,,Oppose,No,,Non-Tea Party supporters and Independents/Something else,,,Not a factor at all,,,,,,,,,,,,,,Not an important factor,Not a factor,,,,National questionnaire,,Suburbs,Suburbs,2.0,4.0,Midwest,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
874036.0, Michigan,66.0,Call 1,Complete,Election day exit poll,0.618672847747803,,The Republican candidate,The Republican candidate,Male,Other,40-44,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,,Better,Barack Obama was not a factor,"Dissatisfied, but not angry",,,Illegal immigration,,,,,,,,Against the Tea Party movement,,,,Non black male,All other races,30-44,30-59,18-44,30-44,40-49,Other,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,Negative,Something else,,,Independent/Something else,Independent Men,All others,Independents/Something else,American Indian,,,,No,,,,,,,,,Yes,,,,Not so good,,,,,"Continue them only for families who earn less than $250,000 a year",,,,,Not so good/Poor,National questionnaire,,Rural,Small Cities/Rural,1.0,5.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Downscale
874248.0, Illinois,78.0,Call 1,Complete,Election day exit poll,2.91607999801636,The Democratic candidate,The Democratic candidate,The Democratic candidate,Female,Other,30-39,Democrat,Conservative,"Under $30,000",Some college/assoc. degree,No,No,No,Favorable,Unfavorable,,,,,,,Yes,,,,Other christian,,,,,Yes,,Non black female,All other races,30-44,30-59,18-44,30-44,30-39,Other,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Women without children,,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Other,Protestant/Other Non-Catholic Christian,Non-white,,No,All others,,,Yes,,Yes,,,,No,Yes,Better than life today,,,,,,,,,Both regular land-line and cell phone service,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",7.0,1.0,Midwest,Version 4,Extremely High Density Urban,Urban,Urban Core,Very downscale
