AGEABC,STATE,PREC,SEQ,CALL,AGE9,RACE,SEX,DEMVOTE,CLINTON,UNION,PARTYID,RELIGION,INCOME,IDEOLOGY,PHIL3,OVER65,OVER75,QTYPE,GEOCODE,AGE4,PARTY,AGE65,AGE75,BUSH,GORE,BCPERSON,GORBSH3,HISPANIC,QRACE,REL5,WEIGHT
40-49,19.0,27.0,1.0,FIRST CALL,40-44,WHITE,FEMALE,BRADLEY,DISAPPROVE,NO,REPUBLICAN,OTHER CHRISTIAN,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,PROTESTANT NORTH,30-44,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.793
60+,19.0,27.0,2.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,OMITS,,DEMOCRAT,CATHOLIC,,,,65+,18-74,STATE,PROTESTANT NORTH,60+,DEMOCRAT,65+,65-74,OMITS,OMITS,OMITS,OMITS,NO,WHITE,CATHOLIC,0.676
60+,19.0,27.0,3.0,FIRST CALL,75+,WHITE,MALE,GORE,DISAPPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,65+,75+,STATE,PROTESTANT NORTH,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.683
60+,19.0,27.0,4.0,FIRST CALL,60-64,WHITE,MALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,PROTESTANT NORTH,60+,DEMOCRAT,50-64,50-64,FAVORABLE,FAVORABLE,FAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.683
60+,19.0,27.0,5.0,FIRST CALL,65-74,WHITE,,GORE,APPROVE,NO,DEMOCRAT,CATHOLIC,"$30,000-$49,000",MODERATE,MODERATE,65+,18-74,STATE,PROTESTANT NORTH,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,CATHOLIC,0.676
50-59,19.0,27.0,6.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,APPROVE,NO,INDEPENDENT,CATHOLIC,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,PROTESTANT NORTH,45-59,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,FAVORABLE,UNFAVORABLE,NEITHER,NO,WHITE,CATHOLIC,0.706
50-59,19.0,27.0,7.0,FIRST CALL,50-59,WHITE,MALE,GORE,APPROVE,NO,INDEPENDENT,PROTESTANT,"$75,000-$99,999",MODERATE,MODERATE,18-64,18-74,STATE,PROTESTANT NORTH,45-59,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.712
60+,19.0,27.0,8.0,FIRST CALL,65-74,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"UNDER $15,000",VERY LIBERAL,LIBERAL,65+,18-74,STATE,PROTESTANT NORTH,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.683
60+,19.0,27.0,9.0,FIRST CALL,75+,BLACK,MALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",MODERATE,MODERATE,65+,75+,STATE,PROTESTANT NORTH,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.985
60+,19.0,27.0,10.0,FIRST CALL,60-64,BLACK,,GORE,OMITS,YES,DEMOCRAT,PROTESTANT,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,PROTESTANT NORTH,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,OMITS,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.985
50-59,19.0,27.0,11.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,PROTESTANT NORTH,45-59,DEMOCRAT,50-64,50-64,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.706
,19.0,27.0,12.0,FIRST CALL,,BLACK,,GORE,APPROVE,NO,DEMOCRAT,,"$15,000-$29,000",MODERATE,MODERATE,,,STATE,PROTESTANT NORTH,,DEMOCRAT,,,OMITS,OMITS,FAVORABLE,GORE,NO,BLACK,,1.018
50-59,19.0,27.0,13.0,FIRST CALL,50-59,BLACK,FEMALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"$30,000-$49,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,PROTESTANT NORTH,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.018
25-29,19.0,27.0,14.0,SECOND CALL,25-29,BLACK,MALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,PROTESTANT NORTH,18-29,DEMOCRAT,25-29,25-29,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.765
60+,19.0,27.0,15.0,SECOND CALL,60-64,WHITE,MALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,PROTESTANT NORTH,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.683
40-49,19.0,27.0,16.0,SECOND CALL,40-44,WHITE,FEMALE,BRADLEY,DISAPPROVE,NO,SOMETHING ELSE,OTHER CHRISTIAN,"$30,000-$49,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,PROTESTANT NORTH,30-44,INDEPENDENT/OTHER,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.793
60+,19.0,27.0,17.0,SECOND CALL,60-64,WHITE,FEMALE,BRADLEY,DISAPPROVE,NO,INDEPENDENT,OTHER CHRISTIAN,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,PROTESTANT NORTH,60+,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,NEITHER,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.76
30-39,19.0,27.0,18.0,SECOND CALL,30-39,WHITE,FEMALE,BRADLEY,APPROVE,YES,DEMOCRAT,OTHER CHRISTIAN,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,PROTESTANT NORTH,30-44,DEMOCRAT,30-39,30-39,FAVORABLE,FAVORABLE,FAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.793
60+,19.0,27.0,19.0,SECOND CALL,75+,WHITE,FEMALE,OTHER,APPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",MODERATE,MODERATE,65+,75+,STATE,PROTESTANT NORTH,60+,DEMOCRAT,65+,75+,FAVORABLE,UNFAVORABLE,FAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.319
40-49,19.0,27.0,20.0,SECOND CALL,45-49,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,PROTESTANT NORTH,45-59,DEMOCRAT,40-49,40-49,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.712
60+,19.0,27.0,21.0,SECOND CALL,65-74,OTHER,MALE,BRADLEY,APPROVE,,,PROTESTANT,"$15,000-$29,000",MODERATE,MODERATE,65+,18-74,STATE,PROTESTANT NORTH,60+,,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,,OTHER,PROTESTANT/OTHER CHRISTIAN,0.768
60+,19.0,27.0,22.0,SECOND CALL,60-64,WHITE,FEMALE,BRADLEY,DISAPPROVE,NO,DEMOCRAT,SOMETHING ELSE,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,PROTESTANT NORTH,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,GORE,NO,WHITE,SOMETHING ELSE,0.76
30-39,19.0,27.0,23.0,SECOND CALL,30-39,WHITE,MALE,GORE,APPROVE,YES,DEMOCRAT,SOMETHING ELSE,"$30,000-$49,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,PROTESTANT NORTH,30-44,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,SOMETHING ELSE,0.712
60+,19.0,27.0,24.0,SECOND CALL,65-74,WHITE,MALE,GORE,APPROVE,NO,INDEPENDENT,PROTESTANT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,PROTESTANT NORTH,60+,INDEPENDENT/OTHER,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.683
60+,19.0,27.0,25.0,SECOND CALL,75+,WHITE,MALE,BRADLEY,DISAPPROVE,NO,REPUBLICAN,PROTESTANT,"UNDER $15,000",MODERATE,MODERATE,65+,75+,STATE,PROTESTANT NORTH,60+,REPUBLICAN,65+,75+,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.768
60+,19.0,27.0,26.0,SECOND CALL,65-74,WHITE,MALE,GORE,DISAPPROVE,YES,INDEPENDENT,CATHOLIC,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,PROTESTANT NORTH,60+,INDEPENDENT/OTHER,65+,65-74,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,CATHOLIC,0.683
60+,19.0,27.0,27.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,DISAPPROVE,NO,DEMOCRAT,CATHOLIC,,MODERATE,MODERATE,65+,18-74,STATE,PROTESTANT NORTH,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,CATHOLIC,0.676
60+,19.0,27.0,28.0,SECOND CALL,65-74,WHITE,MALE,OTHER,DISAPPROVE,NO,INDEPENDENT,PROTESTANT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,PROTESTANT NORTH,60+,INDEPENDENT/OTHER,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.333
50-59,19.0,27.0,29.0,THIRD CALL,50-59,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,PROTESTANT NORTH,45-59,DEMOCRAT,50-64,50-64,FAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.712
40-49,19.0,27.0,30.0,THIRD CALL,40-44,WHITE,MALE,GORE,APPROVE,NO,SOMETHING ELSE,SOMETHING ELSE,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,PROTESTANT NORTH,30-44,INDEPENDENT/OTHER,40-49,40-49,FAVORABLE,FAVORABLE,FAVORABLE,BUSH,,WHITE,SOMETHING ELSE,0.712
40-49,19.0,27.0,31.0,THIRD CALL,40-44,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,PROTESTANT NORTH,30-44,DEMOCRAT,40-49,40-49,OMITS,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.018
40-49,19.0,27.0,32.0,THIRD CALL,45-49,BLACK,MALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,PROTESTANT NORTH,45-59,DEMOCRAT,40-49,40-49,OMITS,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.028
30-39,19.0,27.0,33.0,THIRD CALL,30-39,WHITE,FEMALE,BRADLEY,DISAPPROVE,NO,DEMOCRAT,PROTESTANT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,PROTESTANT NORTH,30-44,DEMOCRAT,30-39,30-39,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.793
50-59,19.0,27.0,34.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,PROTESTANT NORTH,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.706
50-59,19.0,27.0,35.0,THIRD CALL,50-59,,MALE,GORE,APPROVE,YES,DEMOCRAT,OTHER CHRISTIAN,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,PROTESTANT NORTH,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,,PROTESTANT/OTHER CHRISTIAN,0.712
40-49,19.0,27.0,36.0,THIRD CALL,40-44,BLACK,MALE,BRADLEY,DISAPPROVE,YES,DEMOCRAT,CATHOLIC,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,PROTESTANT NORTH,30-44,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,BLACK,CATHOLIC,1.155
50-59,19.0,27.0,37.0,THIRD CALL,50-59,WHITE,MALE,BRADLEY,DISAPPROVE,NO,REPUBLICAN,PROTESTANT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,PROTESTANT NORTH,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.801
50-59,19.0,27.0,38.0,THIRD CALL,50-59,WHITE,MALE,BRADLEY,APPROVE,NO,DEMOCRAT,PROTESTANT,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,PROTESTANT NORTH,45-59,DEMOCRAT,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.801
50-59,19.0,27.0,39.0,THIRD CALL,50-59,WHITE,MALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,PROTESTANT NORTH,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.712
50-59,19.0,27.0,40.0,THIRD CALL,50-59,WHITE,FEMALE,OTHER,APPROVE,NO,REPUBLICAN,PROTESTANT,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,PROTESTANT NORTH,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.3760000000000001
30-39,19.0,27.0,41.0,THIRD CALL,30-39,WHITE,MALE,GORE,APPROVE,YES,DEMOCRAT,CATHOLIC,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,PROTESTANT NORTH,30-44,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,CATHOLIC,0.712
50-59,19.0,27.0,42.0,THIRD CALL,50-59,BLACK,MALE,GORE,APPROVE,YES,DEMOCRAT,OTHER CHRISTIAN,"$75,000-$99,999",MODERATE,MODERATE,18-64,18-74,STATE,PROTESTANT NORTH,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.028
30-39,19.0,27.0,43.0,THIRD CALL,30-39,WHITE,FEMALE,BRADLEY,OMITS,NO,SOMETHING ELSE,CATHOLIC,,MODERATE,MODERATE,18-64,18-74,STATE,PROTESTANT NORTH,30-44,INDEPENDENT/OTHER,30-39,30-39,UNFAVORABLE,FAVORABLE,OMITS,GORE,NO,WHITE,CATHOLIC,0.793
50-59,19.0,27.0,44.0,THIRD CALL,50-59,WHITE,FEMALE,BRADLEY,DISAPPROVE,YES,DEMOCRAT,CATHOLIC,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,PROTESTANT NORTH,45-59,DEMOCRAT,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,CATHOLIC,0.793
40-49,19.0,27.0,45.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,DISAPPROVE,YES,DEMOCRAT,CATHOLIC,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,PROTESTANT NORTH,30-44,DEMOCRAT,40-49,40-49,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,CATHOLIC,0.706
60+,19.0,27.0,46.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,APPROVE,YES,DEMOCRAT,CATHOLIC,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,PROTESTANT NORTH,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,CATHOLIC,0.676
18-24,19.0,27.0,47.0,THIRD CALL,18-24,WHITE,MALE,GORE,APPROVE,YES,DEMOCRAT,CATHOLIC,"$75,000-$99,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,PROTESTANT NORTH,18-29,DEMOCRAT,18-24,18-24,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,CATHOLIC,0.53
60+,19.0,27.0,48.0,THIRD CALL,65-74,WHITE,MALE,GORE,APPROVE,YES,DEMOCRAT,CATHOLIC,"$15,000-$29,000",MODERATE,MODERATE,65+,18-74,STATE,PROTESTANT NORTH,60+,DEMOCRAT,65+,65-74,OMITS,FAVORABLE,FAVORABLE,GORE,NO,WHITE,CATHOLIC,0.683
60+,19.0,27.0,49.0,THIRD CALL,60-64,WHITE,MALE,BRADLEY,DISAPPROVE,YES,DEMOCRAT,CATHOLIC,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,PROTESTANT NORTH,60+,DEMOCRAT,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,CATHOLIC,0.768
60+,19.0,27.0,50.0,THIRD CALL,65-74,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,CATHOLIC,"$30,000-$49,000",MODERATE,MODERATE,65+,18-74,STATE,PROTESTANT NORTH,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,OMITS,GORE,NO,WHITE,CATHOLIC,0.683
50-59,19.0,27.0,51.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,DISAPPROVE,YES,DEMOCRAT,PROTESTANT,"$30,000-$49,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,PROTESTANT NORTH,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.706
40-49,19.0,27.0,52.0,THIRD CALL,40-44,BLACK,MALE,GORE,APPROVE,YES,DEMOCRAT,OTHER CHRISTIAN,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,PROTESTANT NORTH,30-44,DEMOCRAT,40-49,40-49,OMITS,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.028
30-39,19.0,27.0,53.0,THIRD CALL,30-39,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",,,18-64,18-74,STATE,PROTESTANT NORTH,30-44,DEMOCRAT,30-39,30-39,FAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.712
40-49,19.0,27.0,54.0,THIRD CALL,40-44,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,SOMETHING ELSE,"$30,000-$49,000",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,PROTESTANT NORTH,30-44,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,SOMETHING ELSE,1.018
40-49,19.0,27.0,55.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,PROTESTANT NORTH,45-59,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.706
40-49,19.0,32.0,1.0,FIRST CALL,45-49,BLACK,FEMALE,GORE,APPROVE,YES,DEMOCRAT,NONE,"$15,000-$29,000",,,18-64,18-74,STATE,PROTESTANT NORTH,45-59,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,NONE,1.635
60+,19.0,32.0,2.0,FIRST CALL,60-64,BLACK,MALE,GORE,APPROVE,NO,DEMOCRAT,,"UNDER $15,000",,,18-64,18-74,STATE,PROTESTANT NORTH,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,,1.583
50-59,19.0,32.0,3.0,FIRST CALL,50-59,BLACK,MALE,GORE,APPROVE,YES,DEMOCRAT,OTHER CHRISTIAN,"$30,000-$49,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,PROTESTANT NORTH,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.6500000000000001
60+,19.0,32.0,4.0,SECOND CALL,75+,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"UNDER $15,000",MODERATE,MODERATE,65+,75+,STATE,PROTESTANT NORTH,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.567
50-59,19.0,32.0,5.0,SECOND CALL,50-59,WHITE,MALE,GORE,APPROVE,NO,INDEPENDENT,PROTESTANT,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,PROTESTANT NORTH,45-59,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.1440000000000001
60+,19.0,32.0,6.0,THIRD CALL,75+,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"UNDER $15,000",MODERATE,MODERATE,65+,75+,STATE,PROTESTANT NORTH,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.567
50-59,19.0,32.0,7.0,THIRD CALL,50-59,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,,"UNDER $15,000",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,PROTESTANT NORTH,45-59,DEMOCRAT,50-64,50-64,OMITS,FAVORABLE,FAVORABLE,GORE,NO,BLACK,,1.635
60+,19.0,32.0,8.0,THIRD CALL,65-74,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,,"UNDER $15,000",VERY LIBERAL,LIBERAL,65+,18-74,STATE,PROTESTANT NORTH,60+,DEMOCRAT,65+,65-74,OMITS,FAVORABLE,FAVORABLE,GORE,NO,BLACK,,1.567
18-24,19.0,32.0,9.0,THIRD CALL,18-24,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,STATE,PROTESTANT NORTH,18-29,DEMOCRAT,18-24,18-24,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.217
30-39,19.0,32.0,10.0,THIRD CALL,30-39,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,SOMETHING ELSE,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,PROTESTANT NORTH,30-44,DEMOCRAT,30-39,30-39,OMITS,FAVORABLE,FAVORABLE,BUSH,NO,WHITE,SOMETHING ELSE,1.1440000000000001
60+,19.0,32.0,11.0,THIRD CALL,65-74,,MALE,GORE,DISAPPROVE,NO,INDEPENDENT,PROTESTANT,"UNDER $15,000",MODERATE,MODERATE,65+,18-74,STATE,PROTESTANT NORTH,60+,INDEPENDENT/OTHER,65+,65-74,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,NEITHER,,,PROTESTANT/OTHER CHRISTIAN,1.096
60+,19.0,32.0,12.0,THIRD CALL,65-74,BLACK,MALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,,MODERATE,MODERATE,65+,18-74,STATE,PROTESTANT NORTH,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.583
30-39,19.0,32.0,13.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,PROTESTANT NORTH,30-44,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.635
60+,19.0,32.0,14.0,THIRD CALL,60-64,WHITE,FEMALE,BRADLEY,DISAPPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,PROTESTANT NORTH,60+,DEMOCRAT,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.222
