AGEABC,STATE,PREC,SEQ,CALL,AGE9,SEX,REPVOTE,RELRIGHT,BUSHKNOW,PARTYID,RELIGION,INCOME,IDEOLOGY,PHIL3,OVER65,OVER75,QTYPE,GEOCODE,AGE4,PARTY,AGE65,AGE75,BUSH,MCCAIN,GORE,GORBSH3,HISPANIC,REL5,WEIGHT
50-59,37.0,7.0,33.0,THIRD CALL,50-59,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OKLAHOMA CITY AREA,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.732
30-39,37.0,7.0,34.0,THIRD CALL,30-39,MALE,KEYES,YES,YES,INDEPENDENT,SOMETHING ELSE,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OKLAHOMA CITY AREA,30-44,INDEPENDENT/OTHER,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,SOMETHING ELSE,0.892
30-39,37.0,7.0,35.0,THIRD CALL,30-39,MALE,BUSH,YES,YES,DEMOCRAT,PROTESTANT,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,STATE,OKLAHOMA CITY AREA,30-44,DEMOCRAT,30-39,30-39,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.732
50-59,37.0,7.0,36.0,THIRD CALL,50-59,MALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,OKLAHOMA CITY AREA,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.732
30-39,37.0,7.0,37.0,THIRD CALL,30-39,MALE,BUSH,NO,YES,REPUBLICAN,CATHOLIC,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OKLAHOMA CITY AREA,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.732
30-39,37.0,7.0,38.0,THIRD CALL,30-39,FEMALE,BUSH,YES,YES,REPUBLICAN,CATHOLIC,"$30,000-$49,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OKLAHOMA CITY AREA,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.709
50-59,37.0,7.0,39.0,THIRD CALL,50-59,FEMALE,BUSH,YES,YES,REPUBLICAN,OTHER CHRISTIAN,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OKLAHOMA CITY AREA,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,FAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.709
25-29,37.0,7.0,40.0,THIRD CALL,25-29,FEMALE,BUSH,NO,YES,REPUBLICAN,OTHER CHRISTIAN,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,OKLAHOMA CITY AREA,18-29,REPUBLICAN,25-29,25-29,FAVORABLE,UNFAVORABLE,UNFAVORABLE,NEITHER,NO,PROTESTANT/OTHER CHRISTIAN,0.8280000000000001
30-39,37.0,7.0,41.0,THIRD CALL,30-39,MALE,BUSH,NO,YES,REPUBLICAN,OTHER CHRISTIAN,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,OKLAHOMA CITY AREA,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.732
30-39,37.0,7.0,42.0,THIRD CALL,30-39,FEMALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,OKLAHOMA CITY AREA,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,FAVORABLE,FAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.709
50-59,37.0,7.0,43.0,THIRD CALL,50-59,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OKLAHOMA CITY AREA,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.732
40-49,37.0,7.0,44.0,THIRD CALL,40-44,FEMALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OKLAHOMA CITY AREA,30-44,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.709
40-49,37.0,9.0,1.0,FIRST CALL,45-49,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$75,000-$99,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,WEST,45-59,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.3900000000000001
60+,37.0,9.0,2.0,FIRST CALL,60-64,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,WEST,60+,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.58
60+,37.0,9.0,3.0,FIRST CALL,65-74,MALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,WEST,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.58
50-59,37.0,9.0,4.0,FIRST CALL,50-59,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,STATE,WEST,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.372
40-49,37.0,9.0,5.0,FIRST CALL,40-44,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,WEST,30-44,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.3900000000000001
60+,37.0,9.0,6.0,FIRST CALL,65-74,FEMALE,MCCAIN,NO,YES,INDEPENDENT,PROTESTANT,"$15,000-$29,000",MODERATE,MODERATE,65+,18-74,STATE,WEST,60+,INDEPENDENT/OTHER,65+,65-74,UNFAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.393
60+,37.0,9.0,7.0,FIRST CALL,65-74,MALE,MCCAIN,NO,NO,DEMOCRAT,PROTESTANT,,SOMEWHAT LIBERAL,LIBERAL,65+,18-74,STATE,WEST,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,UNFAVORABLE,NEITHER,NO,PROTESTANT/OTHER CHRISTIAN,1.411
60+,37.0,9.0,8.0,SECOND CALL,65-74,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,,VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,WEST,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.56
60+,37.0,9.0,9.0,SECOND CALL,65-74,MALE,BUSH,YES,YES,REPUBLICAN,OTHER CHRISTIAN,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,WEST,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.58
60+,37.0,9.0,10.0,SECOND CALL,60-64,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,WEST,60+,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.58
60+,37.0,9.0,11.0,SECOND CALL,60-64,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,WEST,60+,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.56
60+,37.0,9.0,12.0,SECOND CALL,75+,FEMALE,MCCAIN,NO,NO,DEMOCRAT,PROTESTANT,"UNDER $15,000",MODERATE,MODERATE,65+,75+,STATE,WEST,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,UNFAVORABLE,NEITHER,NO,PROTESTANT/OTHER CHRISTIAN,1.393
60+,37.0,9.0,13.0,SECOND CALL,65-74,FEMALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,WEST,60+,REPUBLICAN,65+,65-74,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.56
60+,37.0,9.0,14.0,SECOND CALL,65-74,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$30,000-$49,000",VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,WEST,60+,REPUBLICAN,65+,65-74,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.58
60+,37.0,9.0,15.0,SECOND CALL,60-64,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,WEST,60+,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.56
60+,37.0,9.0,16.0,SECOND CALL,65-74,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,WEST,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.58
50-59,37.0,9.0,17.0,SECOND CALL,50-59,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,WEST,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.372
30-39,37.0,9.0,18.0,SECOND CALL,30-39,FEMALE,BUSH,OMITS,YES,REPUBLICAN,OTHER CHRISTIAN,,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,WEST,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.372
30-39,37.0,9.0,19.0,SECOND CALL,30-39,MALE,BUSH,YES,YES,REPUBLICAN,OTHER CHRISTIAN,"$30,000-$49,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,WEST,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.3900000000000001
60+,37.0,9.0,20.0,SECOND CALL,75+,MALE,KEYES,YES,YES,REPUBLICAN,PROTESTANT,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,WEST,60+,REPUBLICAN,65+,75+,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.9560000000000001
30-39,37.0,9.0,21.0,SECOND CALL,30-39,FEMALE,BUSH,YES,YES,REPUBLICAN,OTHER CHRISTIAN,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,WEST,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.372
,37.0,9.0,22.0,SECOND CALL,,FEMALE,KEYES,OMITS,OMITS,,,,,,,,STATE,WEST,,,,,OMITS,OMITS,OMITS,OMITS,,,0.8300000000000001
30-39,37.0,9.0,23.0,SECOND CALL,30-39,MALE,BUSH,YES,YES,REPUBLICAN,OTHER CHRISTIAN,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,WEST,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.3900000000000001
60+,37.0,9.0,24.0,SECOND CALL,75+,FEMALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"UNDER $15,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,WEST,60+,REPUBLICAN,65+,75+,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.56
40-49,37.0,9.0,25.0,THIRD CALL,40-44,MALE,BUSH,YES,YES,REPUBLICAN,OTHER CHRISTIAN,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,WEST,30-44,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.3900000000000001
50-59,37.0,9.0,26.0,THIRD CALL,50-59,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,WEST,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.372
30-39,37.0,9.0,27.0,THIRD CALL,30-39,MALE,KEYES,YES,YES,REPUBLICAN,OTHER CHRISTIAN,,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,WEST,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.841
40-49,37.0,9.0,28.0,THIRD CALL,40-44,FEMALE,MCCAIN,NO,NO,REPUBLICAN,PROTESTANT,"$75,000-$99,999",MODERATE,MODERATE,18-64,18-74,STATE,WEST,30-44,REPUBLICAN,40-49,40-49,UNFAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.226
30-39,37.0,9.0,29.0,THIRD CALL,30-39,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,WEST,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.372
50-59,37.0,9.0,30.0,THIRD CALL,50-59,MALE,MCCAIN,NO,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,WEST,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.242
40-49,37.0,9.0,31.0,THIRD CALL,40-44,FEMALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$100,000 OR MORE",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,WEST,30-44,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.372
60+,37.0,10.0,1.0,FIRST CALL,75+,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$30,000-$49,000",VERY CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,EAST,60+,REPUBLICAN,65+,75+,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.6980000000000001
60+,37.0,10.0,2.0,FIRST CALL,65-74,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,,VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,EAST,60+,REPUBLICAN,65+,65-74,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.6980000000000001
50-59,37.0,10.0,3.0,FIRST CALL,50-59,MALE,MCCAIN,NO,NO,REPUBLICAN,PROTESTANT,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,STATE,EAST,45-59,REPUBLICAN,50-64,50-64,UNFAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.622
60+,37.0,10.0,4.0,FIRST CALL,65-74,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,EAST,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.6980000000000001
60+,37.0,10.0,5.0,FIRST CALL,75+,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,EAST,60+,REPUBLICAN,65+,75+,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.593
60+,37.0,10.0,6.0,FIRST CALL,75+,FEMALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,EAST,60+,REPUBLICAN,65+,75+,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.6980000000000001
60+,37.0,10.0,7.0,FIRST CALL,75+,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,EAST,60+,REPUBLICAN,65+,75+,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.6980000000000001
50-59,37.0,10.0,8.0,FIRST CALL,50-59,MALE,MCCAIN,NO,YES,REPUBLICAN,NONE,"$15,000-$29,000",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,EAST,45-59,REPUBLICAN,50-64,50-64,UNFAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,NONE,0.622
60+,37.0,10.0,9.0,FIRST CALL,75+,,KEYES,YES,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,EAST,60+,REPUBLICAN,65+,75+,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.557
60+,37.0,10.0,10.0,SECOND CALL,75+,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,EAST,60+,REPUBLICAN,65+,75+,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.6980000000000001
60+,37.0,10.0,11.0,SECOND CALL,65-74,FEMALE,MCCAIN,NO,YES,REPUBLICAN,SOMETHING ELSE,"$15,000-$29,000",MODERATE,MODERATE,65+,18-74,STATE,EAST,60+,REPUBLICAN,65+,65-74,OMITS,FAVORABLE,OMITS,BUSH,NO,SOMETHING ELSE,0.561
40-49,37.0,10.0,12.0,SECOND CALL,40-44,FEMALE,MCCAIN,NO,NO,REPUBLICAN,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,EAST,30-44,REPUBLICAN,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,PROTESTANT/OTHER CHRISTIAN,0.733
60+,37.0,10.0,13.0,THIRD CALL,75+,,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,65+,75+,STATE,EAST,60+,REPUBLICAN,65+,75+,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.6980000000000001
60+,37.0,10.0,14.0,THIRD CALL,75+,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$30,000-$49,000",VERY CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,EAST,60+,REPUBLICAN,65+,75+,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.6980000000000001
30-39,37.0,10.0,15.0,THIRD CALL,30-39,FEMALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,EAST,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.912
60+,37.0,10.0,16.0,THIRD CALL,75+,FEMALE,MCCAIN,OMITS,YES,REPUBLICAN,PROTESTANT,,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,EAST,60+,REPUBLICAN,65+,75+,UNFAVORABLE,FAVORABLE,UNFAVORABLE,NEITHER,NO,PROTESTANT/OTHER CHRISTIAN,0.561
60+,37.0,10.0,17.0,THIRD CALL,75+,MALE,MCCAIN,YES,YES,INDEPENDENT,PROTESTANT,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,EAST,60+,INDEPENDENT/OTHER,65+,75+,UNFAVORABLE,FAVORABLE,UNFAVORABLE,NEITHER,NO,PROTESTANT/OTHER CHRISTIAN,0.47600000000000003
25-29,37.0,10.0,18.0,THIRD CALL,25-29,MALE,BUSH,NO,YES,REPUBLICAN,SOMETHING ELSE,"UNDER $15,000",MODERATE,MODERATE,18-64,18-74,STATE,EAST,18-29,REPUBLICAN,25-29,25-29,OMITS,UNFAVORABLE,FAVORABLE,GORE,NO,SOMETHING ELSE,0.561
60+,37.0,10.0,19.0,THIRD CALL,75+,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,,VERY CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,EAST,60+,REPUBLICAN,65+,75+,FAVORABLE,OMITS,OMITS,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.6980000000000001
50-59,37.0,10.0,20.0,THIRD CALL,50-59,FEMALE,OTHER,NO,NO,REPUBLICAN,PROTESTANT,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,EAST,45-59,REPUBLICAN,50-64,50-64,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,NEITHER,NO,PROTESTANT/OTHER CHRISTIAN,1.814
60+,37.0,10.0,21.0,THIRD CALL,75+,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,EAST,60+,REPUBLICAN,65+,75+,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.6980000000000001
60+,37.0,10.0,22.0,THIRD CALL,75+,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,EAST,60+,REPUBLICAN,65+,75+,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.593
60+,37.0,10.0,23.0,THIRD CALL,75+,,BUSH,OMITS,YES,REPUBLICAN,PROTESTANT,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,EAST,60+,REPUBLICAN,65+,75+,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.593
50-59,37.0,10.0,24.0,THIRD CALL,50-59,MALE,KEYES,NO,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,EAST,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.728
50-59,37.0,14.0,1.0,FIRST CALL,50-59,FEMALE,KEYES,YES,YES,REPUBLICAN,PROTESTANT,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OKLAHOMA CITY AREA,45-59,REPUBLICAN,50-64,50-64,OMITS,OMITS,OMITS,NEITHER,NO,PROTESTANT/OTHER CHRISTIAN,1.8880000000000001
50-59,37.0,14.0,2.0,FIRST CALL,50-59,FEMALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,OKLAHOMA CITY AREA,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,FAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.549
50-59,37.0,14.0,3.0,FIRST CALL,50-59,MALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$100,000 OR MORE",MODERATE,MODERATE,18-64,18-74,STATE,OKLAHOMA CITY AREA,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.6
60+,37.0,14.0,4.0,FIRST CALL,60-64,MALE,BUSH,YES,YES,INDEPENDENT,PROTESTANT,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OKLAHOMA CITY AREA,60+,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.603
,37.0,14.0,5.0,FIRST CALL,,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,,SOMEWHAT CONSERVATIVE,CONSERVATIVE,,,STATE,OKLAHOMA CITY AREA,,REPUBLICAN,,,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.549
