AGEABC,STATE,PREC,SEQ,CALL,AGE9,SEX,REPVOTE,RELRIGHT,BUSHKNOW,PARTYID,RELIGION,INCOME,IDEOLOGY,PHIL3,OVER65,OVER75,QTYPE,GEOCODE,AGE4,PARTY,AGE65,AGE75,BUSH,MCCAIN,GORE,GORBSH3,HISPANIC,REL5,WEIGHT
40-49,25.0,24.0,16.0,SECOND CALL,40-44,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OTHER URBAN,30-44,REPUBLICAN,40-49,40-49,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.877
60+,25.0,24.0,17.0,SECOND CALL,65-74,,BUSH,YES,YES,REPUBLICAN,PROTESTANT,,VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,OTHER URBAN,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.863
50-59,25.0,24.0,18.0,SECOND CALL,50-59,FEMALE,BUSH,OMITS,YES,REPUBLICAN,OTHER CHRISTIAN,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OTHER URBAN,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.877
60+,25.0,24.0,19.0,SECOND CALL,75+,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$30,000-$49,000",VERY LIBERAL,LIBERAL,65+,75+,STATE,OTHER URBAN,60+,REPUBLICAN,65+,75+,FAVORABLE,OMITS,OMITS,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.863
60+,25.0,24.0,20.0,SECOND CALL,75+,,BUSH,YES,YES,REPUBLICAN,JEWISH,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,OTHER URBAN,60+,REPUBLICAN,65+,75+,FAVORABLE,OMITS,OMITS,BUSH,NO,JEWISH,0.837
40-49,25.0,24.0,21.0,SECOND CALL,40-44,MALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OTHER URBAN,30-44,REPUBLICAN,40-49,40-49,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.851
60+,25.0,24.0,22.0,SECOND CALL,75+,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,OTHER URBAN,60+,REPUBLICAN,65+,75+,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.863
60+,25.0,24.0,23.0,SECOND CALL,75+,MALE,BUSH,YES,YES,DEMOCRAT,PROTESTANT,"$15,000-$29,000",VERY LIBERAL,LIBERAL,65+,75+,STATE,OTHER URBAN,60+,DEMOCRAT,65+,75+,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.837
18-24,25.0,24.0,24.0,SECOND CALL,18-24,MALE,BUSH,NO,YES,REPUBLICAN,OTHER CHRISTIAN,"$100,000 OR MORE",MODERATE,MODERATE,18-64,18-74,STATE,OTHER URBAN,18-29,REPUBLICAN,18-24,18-24,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.024
60+,25.0,24.0,25.0,SECOND CALL,65-74,FEMALE,BUSH,YES,YES,INDEPENDENT,PROTESTANT,,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,OTHER URBAN,60+,INDEPENDENT/OTHER,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.863
60+,25.0,24.0,26.0,SECOND CALL,65-74,MALE,MCCAIN,YES,YES,INDEPENDENT,PROTESTANT,,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,OTHER URBAN,60+,INDEPENDENT/OTHER,65+,65-74,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.033
40-49,25.0,24.0,27.0,SECOND CALL,45-49,MALE,MCCAIN,NO,NO,REPUBLICAN,PROTESTANT,,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OTHER URBAN,45-59,REPUBLICAN,40-49,40-49,UNFAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.049
60+,25.0,24.0,28.0,SECOND CALL,75+,MALE,BUSH,YES,YES,INDEPENDENT,PROTESTANT,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,OTHER URBAN,60+,INDEPENDENT/OTHER,65+,75+,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.837
60+,25.0,24.0,29.0,THIRD CALL,65-74,FEMALE,BUSH,OMITS,YES,REPUBLICAN,,,,,65+,18-74,STATE,OTHER URBAN,60+,REPUBLICAN,65+,65-74,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,,0.863
50-59,25.0,24.0,30.0,THIRD CALL,50-59,MALE,MCCAIN,NO,NO,DEMOCRAT,JEWISH,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,STATE,OTHER URBAN,45-59,DEMOCRAT,50-64,50-64,OMITS,FAVORABLE,OMITS,GORE,,JEWISH,1.049
60+,25.0,24.0,31.0,THIRD CALL,75+,MALE,OTHER,NO,NO,REPUBLICAN,SOMETHING ELSE,,MODERATE,MODERATE,65+,75+,STATE,OTHER URBAN,60+,REPUBLICAN,65+,75+,OMITS,OMITS,UNFAVORABLE,BUSH,NO,SOMETHING ELSE,3.419
60+,25.0,24.0,32.0,THIRD CALL,75+,MALE,BUSH,NO,OMITS,REPUBLICAN,PROTESTANT,,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,OTHER URBAN,60+,REPUBLICAN,65+,75+,FAVORABLE,FAVORABLE,UNFAVORABLE,OMITS,NO,PROTESTANT/OTHER CHRISTIAN,0.837
60+,25.0,24.0,33.0,THIRD CALL,65-74,MALE,BUSH,OMITS,YES,INDEPENDENT,PROTESTANT,"$75,000-$99,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,OTHER URBAN,60+,INDEPENDENT/OTHER,65+,65-74,FAVORABLE,FAVORABLE,UNFAVORABLE,OMITS,NO,PROTESTANT/OTHER CHRISTIAN,0.837
50-59,25.0,24.0,34.0,THIRD CALL,50-59,MALE,MCCAIN,NO,YES,REPUBLICAN,PROTESTANT,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OTHER URBAN,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.049
30-39,25.0,24.0,35.0,THIRD CALL,30-39,MALE,BUSH,NO,YES,REPUBLICAN,OTHER CHRISTIAN,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OTHER URBAN,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,FAVORABLE,FAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.851
30-39,25.0,24.0,36.0,THIRD CALL,30-39,FEMALE,BUSH,NO,YES,DEMOCRAT,PROTESTANT,,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,OTHER URBAN,30-44,DEMOCRAT,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.877
18-24,25.0,24.0,37.0,THIRD CALL,18-24,MALE,KEYES,YES,YES,REPUBLICAN,OTHER CHRISTIAN,,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OTHER URBAN,18-29,REPUBLICAN,18-24,18-24,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.451
60+,25.0,24.0,38.0,THIRD CALL,65-74,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,OTHER URBAN,60+,REPUBLICAN,65+,65-74,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.863
60+,25.0,24.0,39.0,THIRD CALL,75+,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$15,000-$29,000",MODERATE,MODERATE,65+,75+,STATE,OTHER URBAN,60+,REPUBLICAN,65+,75+,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.863
60+,25.0,24.0,40.0,THIRD CALL,65-74,FEMALE,BUSH,NO,YES,INDEPENDENT,PROTESTANT,,MODERATE,MODERATE,65+,18-74,STATE,OTHER URBAN,60+,INDEPENDENT/OTHER,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.863
60+,25.0,24.0,41.0,THIRD CALL,60-64,FEMALE,BUSH,NO,YES,INDEPENDENT,PROTESTANT,"$100,000 OR MORE",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OTHER URBAN,60+,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.863
60+,25.0,24.0,42.0,THIRD CALL,65-74,FEMALE,BUSH,OMITS,YES,INDEPENDENT,PROTESTANT,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,OTHER URBAN,60+,INDEPENDENT/OTHER,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.863
60+,25.0,24.0,43.0,THIRD CALL,65-74,MALE,BUSH,NO,YES,REPUBLICAN,CATHOLIC,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,OTHER URBAN,60+,REPUBLICAN,65+,65-74,FAVORABLE,OMITS,OMITS,BUSH,NO,CATHOLIC,0.837
50-59,25.0,24.0,44.0,THIRD CALL,50-59,FEMALE,BUSH,YES,YES,INDEPENDENT,PROTESTANT,,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OTHER URBAN,45-59,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.877
40-49,25.0,24.0,45.0,THIRD CALL,45-49,MALE,BUSH,NO,YES,INDEPENDENT,NONE,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,OTHER URBAN,45-59,INDEPENDENT/OTHER,40-49,40-49,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,NONE,0.851
60+,25.0,24.0,46.0,THIRD CALL,60-64,FEMALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$75,000-$99,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OTHER URBAN,60+,REPUBLICAN,50-64,50-64,FAVORABLE,OMITS,OMITS,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.863
30-39,25.0,24.0,47.0,THIRD CALL,30-39,FEMALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,OTHER URBAN,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.877
50-59,25.0,24.0,48.0,THIRD CALL,50-59,FEMALE,BUSH,NO,YES,REPUBLICAN,,,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OTHER URBAN,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,,0.877
60+,25.0,24.0,49.0,THIRD CALL,65-74,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,OTHER URBAN,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.863
60+,25.0,29.0,1.0,SECOND CALL,65-74,MALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,JACKSON/DELTA,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.8260000000000001
60+,25.0,29.0,2.0,SECOND CALL,60-64,,KEYES,NO,YES,REPUBLICAN,PROTESTANT,"$100,000 OR MORE",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,JACKSON/DELTA,60+,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.6990000000000001
25-29,25.0,29.0,3.0,SECOND CALL,25-29,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$30,000-$49,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,JACKSON/DELTA,18-29,REPUBLICAN,25-29,25-29,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.861
50-59,25.0,30.0,1.0,FIRST CALL,50-59,MALE,BUSH,NO,YES,INDEPENDENT,PROTESTANT,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OTHER URBAN,45-59,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.596
40-49,25.0,30.0,2.0,FIRST CALL,40-44,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OTHER URBAN,30-44,REPUBLICAN,40-49,40-49,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.596
40-49,25.0,30.0,3.0,FIRST CALL,40-44,,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OTHER URBAN,30-44,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.596
60+,25.0,30.0,4.0,FIRST CALL,60-64,MALE,BUSH,NO,YES,REPUBLICAN,OTHER CHRISTIAN,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OTHER URBAN,60+,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,FAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.587
60+,25.0,30.0,5.0,FIRST CALL,60-64,FEMALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OTHER URBAN,60+,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.605
60+,25.0,30.0,6.0,FIRST CALL,65-74,,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,OTHER URBAN,60+,REPUBLICAN,65+,65-74,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.605
40-49,25.0,30.0,7.0,FIRST CALL,40-44,MALE,KEYES,YES,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OTHER URBAN,30-44,REPUBLICAN,40-49,40-49,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.845
40-49,25.0,30.0,8.0,FIRST CALL,45-49,MALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$75,000-$99,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OTHER URBAN,45-59,REPUBLICAN,40-49,40-49,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.596
60+,25.0,30.0,9.0,FIRST CALL,65-74,,BUSH,YES,YES,REPUBLICAN,OTHER CHRISTIAN,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,OTHER URBAN,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.587
30-39,25.0,30.0,10.0,FIRST CALL,30-39,FEMALE,BUSH,NO,NO,DEMOCRAT,PROTESTANT,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OTHER URBAN,30-44,DEMOCRAT,30-39,30-39,FAVORABLE,FAVORABLE,UNFAVORABLE,NEITHER,NO,PROTESTANT/OTHER CHRISTIAN,0.615
60+,25.0,30.0,11.0,FIRST CALL,60-64,MALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$30,000-$49,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OTHER URBAN,60+,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,YES,PROTESTANT/OTHER CHRISTIAN,0.586
40-49,25.0,30.0,12.0,FIRST CALL,40-44,MALE,BUSH,NO,YES,INDEPENDENT,OTHER CHRISTIAN,"$75,000-$99,999",MODERATE,MODERATE,18-64,18-74,STATE,OTHER URBAN,30-44,INDEPENDENT/OTHER,40-49,40-49,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.596
40-49,25.0,30.0,13.0,FIRST CALL,45-49,FEMALE,BUSH,NO,YES,REPUBLICAN,OTHER CHRISTIAN,"$75,000-$99,999",MODERATE,MODERATE,18-64,18-74,STATE,OTHER URBAN,45-59,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.615
60+,25.0,30.0,14.0,FIRST CALL,65-74,FEMALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,65+,18-74,STATE,OTHER URBAN,60+,REPUBLICAN,65+,65-74,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.605
60+,25.0,30.0,15.0,FIRST CALL,65-74,MALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,OTHER URBAN,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.587
30-39,25.0,30.0,16.0,FIRST CALL,30-39,MALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$75,000-$99,999",MODERATE,MODERATE,18-64,18-74,STATE,OTHER URBAN,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.596
50-59,25.0,30.0,17.0,FIRST CALL,50-59,MALE,BUSH,YES,NO,REPUBLICAN,PROTESTANT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OTHER URBAN,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.596
60+,25.0,30.0,18.0,FIRST CALL,75+,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$30,000-$49,000",VERY CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,OTHER URBAN,60+,REPUBLICAN,65+,75+,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.587
60+,25.0,30.0,19.0,FIRST CALL,65-74,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,OTHER URBAN,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.587
30-39,25.0,30.0,20.0,FIRST CALL,30-39,FEMALE,KEYES,YES,YES,REPUBLICAN,PROTESTANT,"UNDER $15,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OTHER URBAN,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.871
60+,25.0,30.0,21.0,SECOND CALL,65-74,FEMALE,BUSH,OMITS,YES,,PROTESTANT,"$15,000-$29,000",,,65+,18-74,STATE,OTHER URBAN,60+,,65+,65-74,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.605
50-59,25.0,30.0,22.0,SECOND CALL,50-59,FEMALE,BUSH,YES,YES,INDEPENDENT,PROTESTANT,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,OTHER URBAN,45-59,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.615
60+,25.0,30.0,23.0,SECOND CALL,65-74,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,OTHER URBAN,60+,REPUBLICAN,65+,65-74,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.587
60+,25.0,30.0,24.0,SECOND CALL,65-74,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,,VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,OTHER URBAN,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.605
50-59,25.0,30.0,25.0,SECOND CALL,50-59,MALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OTHER URBAN,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.596
60+,25.0,30.0,26.0,SECOND CALL,60-64,MALE,BUSH,YES,YES,REPUBLICAN,SOMETHING ELSE,"UNDER $15,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OTHER URBAN,60+,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,SOMETHING ELSE,0.587
60+,25.0,30.0,27.0,SECOND CALL,60-64,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$75,000-$99,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,OTHER URBAN,60+,REPUBLICAN,50-64,50-64,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.587
40-49,25.0,30.0,28.0,SECOND CALL,40-44,FEMALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$75,000-$99,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,OTHER URBAN,30-44,REPUBLICAN,40-49,40-49,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.615
60+,25.0,30.0,29.0,SECOND CALL,65-74,MALE,BUSH,NO,YES,REPUBLICAN,CATHOLIC,"$30,000-$49,000",VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,OTHER URBAN,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.587
50-59,25.0,30.0,30.0,SECOND CALL,50-59,FEMALE,KEYES,NO,NO,REPUBLICAN,PROTESTANT,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,OTHER URBAN,45-59,REPUBLICAN,50-64,50-64,UNFAVORABLE,FAVORABLE,UNFAVORABLE,NEITHER,NO,PROTESTANT/OTHER CHRISTIAN,0.871
60+,25.0,30.0,31.0,SECOND CALL,65-74,FEMALE,MCCAIN,NO,YES,REPUBLICAN,PROTESTANT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,OTHER URBAN,60+,REPUBLICAN,65+,65-74,OMITS,FAVORABLE,OMITS,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.747
40-49,25.0,30.0,32.0,SECOND CALL,45-49,MALE,BUSH,NO,YES,INDEPENDENT,PROTESTANT,"$100,000 OR MORE",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OTHER URBAN,45-59,INDEPENDENT/OTHER,40-49,40-49,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.596
60+,25.0,30.0,33.0,SECOND CALL,60-64,FEMALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,OTHER URBAN,60+,REPUBLICAN,50-64,50-64,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.605
60+,25.0,30.0,34.0,SECOND CALL,65-74,FEMALE,BUSH,OMITS,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",MODERATE,MODERATE,65+,18-74,STATE,OTHER URBAN,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.605
30-39,25.0,30.0,35.0,SECOND CALL,30-39,FEMALE,KEYES,YES,YES,REPUBLICAN,PROTESTANT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OTHER URBAN,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.871
