AGEABC,STATE,PREC,SEQ,CALL,AGE9,RACE,SEX,DEMVOTE,CLINTON,UNION,PARTYID,RELIGION,INCOME,IDEOLOGY,PHIL3,OVER65,OVER75,QTYPE,GEOCODE,AGE4,PARTY,AGE65,AGE75,BUSH,GORE,BCPERSON,GORBSH3,HISPANIC,QRACE,REL5,WEIGHT
40-49,25.0,75.0,11.0,THIRD CALL,45-49,BLACK,MALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,OTHER URBAN,45-59,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.717
40-49,25.0,75.0,12.0,THIRD CALL,45-49,BLACK,MALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$75,000-$99,999",MODERATE,MODERATE,18-64,18-74,STATE,OTHER URBAN,45-59,DEMOCRAT,40-49,40-49,FAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.717
40-49,25.0,75.0,13.0,THIRD CALL,45-49,WHITE,FEMALE,BRADLEY,APPROVE,NO,DEMOCRAT,PROTESTANT,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OTHER URBAN,45-59,DEMOCRAT,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.555
60+,25.0,75.0,14.0,THIRD CALL,65-74,WHITE,,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"UNDER $15,000",MODERATE,MODERATE,65+,18-74,STATE,OTHER URBAN,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.56
40-49,25.0,75.0,15.0,THIRD CALL,40-44,BLACK,MALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,OTHER URBAN,30-44,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.717
60+,25.0,75.0,16.0,THIRD CALL,75+,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$50,000-$74,999",MODERATE,MODERATE,65+,75+,STATE,OTHER URBAN,60+,DEMOCRAT,65+,75+,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.51
30-39,25.0,75.0,17.0,THIRD CALL,30-39,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"UNDER $15,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OTHER URBAN,30-44,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.666
60+,25.0,76.0,1.0,FIRST CALL,75+,WHITE,MALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,65+,75+,STATE,EAST,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.636
60+,25.0,76.0,2.0,FIRST CALL,75+,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$30,000-$49,000",SOMEWHAT LIBERAL,LIBERAL,65+,75+,STATE,EAST,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.643
30-39,25.0,76.0,3.0,SECOND CALL,30-39,BLACK,FEMALE,GORE,APPROVE,YES,DEMOCRAT,OTHER CHRISTIAN,"$75,000-$99,999",MODERATE,MODERATE,18-64,18-74,STATE,EAST,30-44,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.704
50-59,25.0,76.0,4.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,APPROVE,YES,DEMOCRAT,CATHOLIC,"$30,000-$49,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,EAST,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,CATHOLIC,0.554
60+,25.0,76.0,5.0,SECOND CALL,65-74,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,EAST,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.636
60+,25.0,76.0,6.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",MODERATE,MODERATE,65+,18-74,STATE,EAST,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.643
60+,25.0,76.0,7.0,SECOND CALL,60-64,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,EAST,60+,DEMOCRAT,50-64,50-64,OMITS,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.8170000000000001
60+,25.0,76.0,8.0,SECOND CALL,65-74,WHITE,,GORE,APPROVE,NO,INDEPENDENT,PROTESTANT,"$75,000-$99,999",SOMEWHAT LIBERAL,LIBERAL,65+,18-74,STATE,EAST,60+,INDEPENDENT/OTHER,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.643
60+,25.0,76.0,9.0,SECOND CALL,75+,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$75,000-$99,999",,,65+,75+,STATE,EAST,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.643
30-39,25.0,76.0,10.0,SECOND CALL,30-39,BLACK,MALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,EAST,30-44,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.6960000000000001
30-39,25.0,76.0,11.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$75,000-$99,999",MODERATE,MODERATE,18-64,18-74,STATE,EAST,30-44,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.704
40-49,25.0,76.0,12.0,THIRD CALL,40-44,BLACK,FEMALE,GORE,OMITS,,DEMOCRAT,,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,EAST,30-44,DEMOCRAT,40-49,40-49,OMITS,FAVORABLE,OMITS,GORE,OMITS,BLACK,,0.704
50-59,25.0,76.0,13.0,THIRD CALL,50-59,WHITE,MALE,BRADLEY,APPROVE,NO,REPUBLICAN,CATHOLIC,"$15,000-$29,000",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,EAST,45-59,REPUBLICAN,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,CATHOLIC,0.432
60+,25.0,76.0,14.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,DISAPPROVE,NO,DEMOCRAT,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,EAST,60+,DEMOCRAT,50-64,50-64,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.643
50-59,25.0,76.0,15.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,APPROVE,YES,DEMOCRAT,CATHOLIC,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,EAST,45-59,DEMOCRAT,50-64,50-64,OMITS,FAVORABLE,FAVORABLE,GORE,NO,WHITE,CATHOLIC,0.554
30-39,25.0,76.0,16.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$75,000-$99,999",MODERATE,MODERATE,18-64,18-74,STATE,EAST,30-44,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.704
30-39,25.0,76.0,17.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,EAST,30-44,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.704
30-39,25.0,76.0,18.0,THIRD CALL,30-39,BLACK,MALE,GORE,APPROVE,NO,INDEPENDENT,OTHER CHRISTIAN,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,EAST,30-44,INDEPENDENT/OTHER,30-39,30-39,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.6960000000000001
60+,25.0,81.0,1.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,,MODERATE,MODERATE,18-64,18-74,STATE,EAST,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.495
60+,25.0,81.0,2.0,SECOND CALL,75+,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,EAST,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.495
60+,25.0,81.0,3.0,SECOND CALL,65-74,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",MODERATE,MODERATE,65+,18-74,STATE,EAST,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.469
30-39,25.0,81.0,4.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$30,000-$49,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,EAST,30-44,DEMOCRAT,30-39,30-39,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.1470000000000002
50-59,25.0,81.0,5.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,DISAPPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$30,000-$49,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,EAST,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.1470000000000002
50-59,25.0,81.0,6.0,THIRD CALL,50-59,WHITE,MALE,GORE,DISAPPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$30,000-$49,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,EAST,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.124
60+,25.0,84.0,1.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,DISAPPROVE,NO,DEMOCRAT,PROTESTANT,"UNDER $15,000",SOMEWHAT LIBERAL,LIBERAL,65+,18-74,STATE,EAST,60+,DEMOCRAT,65+,65-74,OMITS,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.684
60+,25.0,84.0,2.0,FIRST CALL,65-74,BLACK,FEMALE,GORE,APPROVE,YES,DEMOCRAT,OTHER CHRISTIAN,"$30,000-$49,000",SOMEWHAT LIBERAL,LIBERAL,65+,18-74,STATE,EAST,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.869
60+,25.0,84.0,3.0,FIRST CALL,60-64,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,,MODERATE,MODERATE,18-64,18-74,STATE,EAST,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.684
60+,25.0,84.0,4.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,APPROVE,YES,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,EAST,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.684
50-59,25.0,84.0,5.0,SECOND CALL,50-59,BLACK,FEMALE,GORE,OMITS,NO,DEMOCRAT,OTHER CHRISTIAN,,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,EAST,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,OMITS,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.748
40-49,25.0,84.0,6.0,SECOND CALL,45-49,BLACK,,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$30,000-$49,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,EAST,45-59,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.74
25-29,25.0,84.0,7.0,SECOND CALL,25-29,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,EAST,18-29,DEMOCRAT,25-29,25-29,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.752
,25.0,84.0,8.0,SECOND CALL,,,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,,,,,,STATE,EAST,,DEMOCRAT,,,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,OMITS,,PROTESTANT/OTHER CHRISTIAN,0.589
,25.0,84.0,9.0,THIRD CALL,,,FEMALE,GORE,APPROVE,,DEMOCRAT,OTHER CHRISTIAN,,,,,,STATE,EAST,,DEMOCRAT,,,OMITS,OMITS,FAVORABLE,GORE,OMITS,,PROTESTANT/OTHER CHRISTIAN,0.589
60+,25.0,84.0,10.0,THIRD CALL,60-64,BLACK,,GORE,APPROVE,NO,DEMOCRAT,SOMETHING ELSE,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,STATE,EAST,60+,DEMOCRAT,50-64,50-64,OMITS,FAVORABLE,FAVORABLE,GORE,NO,BLACK,SOMETHING ELSE,0.869
60+,25.0,84.0,11.0,THIRD CALL,65-74,BLACK,FEMALE,GORE,OMITS,NO,DEMOCRAT,SOMETHING ELSE,,,,65+,18-74,STATE,EAST,60+,DEMOCRAT,65+,65-74,OMITS,FAVORABLE,FAVORABLE,GORE,NO,BLACK,SOMETHING ELSE,0.869
60+,25.0,84.0,12.0,THIRD CALL,75+,BLACK,,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,65+,75+,STATE,EAST,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.859
18-24,25.0,84.0,13.0,THIRD CALL,18-24,BLACK,FEMALE,GORE,APPROVE,NO,INDEPENDENT,OTHER CHRISTIAN,"UNDER $15,000",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,EAST,18-29,INDEPENDENT/OTHER,18-24,18-24,FAVORABLE,UNFAVORABLE,FAVORABLE,BUSH,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.752
40-49,25.0,84.0,14.0,THIRD CALL,45-49,BLACK,FEMALE,BRADLEY,APPROVE,NO,DEMOCRAT,,,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,EAST,45-59,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,,0.59
30-39,25.0,84.0,15.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,EAST,30-44,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.748
40-49,25.0,84.0,16.0,THIRD CALL,45-49,BLACK,FEMALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,EAST,45-59,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.748
60+,25.0,84.0,17.0,THIRD CALL,60-64,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,EAST,60+,DEMOCRAT,50-64,50-64,OMITS,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.869
60+,25.0,88.0,1.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,APPROVE,NO,INDEPENDENT,PROTESTANT,,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,EAST,60+,INDEPENDENT/OTHER,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.203
30-39,25.0,88.0,2.0,SECOND CALL,30-39,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$30,000-$49,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,EAST,30-44,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.024
,25.0,88.0,3.0,SECOND CALL,,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,SOMETHING ELSE,,SOMEWHAT CONSERVATIVE,CONSERVATIVE,,,STATE,EAST,,DEMOCRAT,,,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,SOMETHING ELSE,1.035
40-49,25.0,88.0,4.0,THIRD CALL,45-49,BLACK,FEMALE,GORE,DISAPPROVE,NO,DEMOCRAT,SOMETHING ELSE,"UNDER $15,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,EAST,45-59,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,SOMETHING ELSE,1.316
60+,25.0,88.0,5.0,THIRD CALL,65-74,BLACK,,BRADLEY,APPROVE,NO,DEMOCRAT,SOMETHING ELSE,"$15,000-$29,000",,,65+,18-74,STATE,EAST,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,UNFAVORABLE,FAVORABLE,OMITS,NO,BLACK,SOMETHING ELSE,1.207
50-59,25.0,88.0,6.0,THIRD CALL,50-59,WHITE,FEMALE,BRADLEY,DISAPPROVE,NO,SOMETHING ELSE,PROTESTANT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,EAST,45-59,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.8150000000000001
40-49,25.0,88.0,7.0,THIRD CALL,40-44,WHITE,FEMALE,BRADLEY,APPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,STATE,EAST,30-44,DEMOCRAT,40-49,40-49,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.8150000000000001
50-59,25.0,88.0,8.0,THIRD CALL,50-59,BLACK,MALE,GORE,OMITS,YES,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",,,18-64,18-74,STATE,EAST,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.302
60+,25.0,88.0,9.0,THIRD CALL,65-74,WHITE,FEMALE,BRADLEY,APPROVE,YES,INDEPENDENT,PROTESTANT,"$15,000-$29,000",MODERATE,MODERATE,65+,18-74,STATE,EAST,60+,INDEPENDENT/OTHER,65+,65-74,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.9490000000000001
40-49,25.0,88.0,10.0,THIRD CALL,45-49,BLACK,MALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,EAST,45-59,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.302
40-49,25.0,88.0,11.0,THIRD CALL,45-49,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,EAST,45-59,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.024
40-49,25.0,88.0,12.0,THIRD CALL,40-44,BLACK,FEMALE,BRADLEY,APPROVE,NO,DEMOCRAT,PROTESTANT,"$30,000-$49,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,EAST,30-44,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.038
30-39,25.0,88.0,13.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,,"$30,000-$49,000",,,18-64,18-74,STATE,EAST,30-44,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,BLACK,,1.316
60+,25.0,94.0,1.0,FIRST CALL,75+,WHITE,MALE,GORE,DISAPPROVE,NO,DEMOCRAT,PROTESTANT,"$50,000-$74,999",MODERATE,MODERATE,65+,75+,STATE,OTHER URBAN,60+,DEMOCRAT,65+,75+,FAVORABLE,FAVORABLE,UNFAVORABLE,OMITS,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,3.336
60+,25.0,94.0,2.0,FIRST CALL,75+,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,OTHER URBAN,60+,DEMOCRAT,65+,75+,FAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,3.041
60+,25.0,94.0,3.0,SECOND CALL,75+,WHITE,FEMALE,GORE,DISAPPROVE,NO,SOMETHING ELSE,PROTESTANT,"$15,000-$29,000",MODERATE,MODERATE,65+,75+,STATE,OTHER URBAN,60+,INDEPENDENT/OTHER,65+,75+,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,3.041
60+,25.0,94.0,4.0,THIRD CALL,65-74,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,CATHOLIC,"UNDER $15,000",MODERATE,MODERATE,65+,18-74,STATE,OTHER URBAN,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,CATHOLIC,3.041
50-59,25.0,94.0,5.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,APPROVE,NO,INDEPENDENT,OTHER CHRISTIAN,"UNDER $15,000",MODERATE,MODERATE,18-64,18-74,STATE,OTHER URBAN,45-59,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,FAVORABLE,UNFAVORABLE,OMITS,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,3.616
60+,25.0,104.0,1.0,FIRST CALL,60-64,WHITE,MALE,OTHER,DISAPPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,EAST,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,NEITHER,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.403
50-59,25.0,104.0,2.0,FIRST CALL,50-59,WHITE,MALE,BRADLEY,DISAPPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,STATE,EAST,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,NEITHER,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.092
25-29,25.0,104.0,3.0,FIRST CALL,25-29,WHITE,MALE,GORE,DISAPPROVE,YES,DEMOCRAT,PROTESTANT,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,EAST,18-29,DEMOCRAT,25-29,25-29,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.393
25-29,25.0,104.0,4.0,FIRST CALL,25-29,WHITE,FEMALE,GORE,APPROVE,YES,DEMOCRAT,OTHER CHRISTIAN,"$50,000-$74,999",,,18-64,18-74,STATE,EAST,18-29,DEMOCRAT,25-29,25-29,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.408
50-59,25.0,104.0,5.0,FIRST CALL,50-59,WHITE,MALE,BRADLEY,APPROVE,YES,DEMOCRAT,PROTESTANT,"$30,000-$49,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,EAST,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.092
