AGEABC,STATE,PREC,SEQ,CALL,AGE9,RACE,SEX,DEMVOTE,CLINTON,UNION,PARTYID,RELIGION,INCOME,IDEOLOGY,PHIL3,OVER65,OVER75,QTYPE,GEOCODE,AGE4,PARTY,AGE65,AGE75,BUSH,GORE,BCPERSON,GORBSH3,HISPANIC,QRACE,REL5,WEIGHT
40-49,37.0,9.0,11.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,DISAPPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,WEST,30-44,DEMOCRAT,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.446
40-49,37.0,9.0,12.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"$75,000-$99,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,WEST,45-59,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.446
40-49,37.0,9.0,13.0,THIRD CALL,45-49,WHITE,MALE,BRADLEY,APPROVE,NO,INDEPENDENT,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,WEST,45-59,INDEPENDENT/OTHER,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.307
50-59,37.0,9.0,14.0,THIRD CALL,50-59,WHITE,MALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"$75,000-$99,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,WEST,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.277
50-59,37.0,9.0,15.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,WEST,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.446
50-59,37.0,9.0,16.0,THIRD CALL,50-59,WHITE,FEMALE,BRADLEY,DISAPPROVE,NO,REPUBLICAN,PROTESTANT,"$75,000-$99,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,WEST,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.477
40-49,37.0,9.0,17.0,THIRD CALL,45-49,WHITE,MALE,BRADLEY,DISAPPROVE,NO,REPUBLICAN,PROTESTANT,"$30,000-$49,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,WEST,45-59,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.307
30-39,37.0,9.0,18.0,THIRD CALL,30-39,WHITE,FEMALE,BRADLEY,DISAPPROVE,NO,REPUBLICAN,PROTESTANT,"$30,000-$49,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,WEST,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.477
50-59,37.0,9.0,19.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,WEST,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.446
60+,37.0,9.0,20.0,THIRD CALL,60-64,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,WEST,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,OMITS,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.532
30-39,37.0,9.0,21.0,THIRD CALL,30-39,WHITE,MALE,BRADLEY,DISAPPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,WEST,30-44,DEMOCRAT,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.307
60+,37.0,10.0,1.0,FIRST CALL,65-74,WHITE,FEMALE,BRADLEY,DISAPPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,EAST,60+,DEMOCRAT,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.496
40-49,37.0,10.0,2.0,FIRST CALL,40-44,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"UNDER $15,000",MODERATE,MODERATE,18-64,18-74,STATE,EAST,30-44,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.524
60+,37.0,10.0,3.0,FIRST CALL,65-74,WHITE,MALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"UNDER $15,000",MODERATE,MODERATE,65+,18-74,STATE,EAST,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.498
50-59,37.0,10.0,4.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,APPROVE,NO,INDEPENDENT,CATHOLIC,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,EAST,45-59,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,CATHOLIC,0.454
40-49,37.0,10.0,5.0,FIRST CALL,45-49,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,CATHOLIC,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,EAST,45-59,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,CATHOLIC,0.524
60+,37.0,10.0,6.0,FIRST CALL,75+,WHITE,MALE,BRADLEY,APPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,65+,75+,STATE,EAST,60+,DEMOCRAT,65+,75+,UNFAVORABLE,OMITS,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.5710000000000001
60+,37.0,10.0,7.0,FIRST CALL,75+,WHITE,FEMALE,BRADLEY,APPROVE,NO,,PROTESTANT,"UNDER $15,000",MODERATE,MODERATE,65+,75+,STATE,EAST,60+,,65+,75+,UNFAVORABLE,UNFAVORABLE,FAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.496
30-39,37.0,10.0,8.0,FIRST CALL,30-39,HISPANIC/LATINO,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"UNDER $15,000",MODERATE,MODERATE,18-64,18-74,STATE,EAST,30-44,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,YES,WHITE,PROTESTANT/OTHER CHRISTIAN,0.314
30-39,37.0,10.0,9.0,FIRST CALL,30-39,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,EAST,30-44,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.524
30-39,37.0,10.0,10.0,FIRST CALL,30-39,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,EAST,30-44,DEMOCRAT,30-39,30-39,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.524
60+,37.0,10.0,11.0,FIRST CALL,65-74,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$50,000-$74,999",MODERATE,MODERATE,65+,18-74,STATE,EAST,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.498
60+,37.0,10.0,12.0,FIRST CALL,60-64,WHITE,MALE,OTHER,DISAPPROVE,NO,DEMOCRAT,PROTESTANT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,EAST,60+,DEMOCRAT,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.606
18-24,37.0,10.0,13.0,FIRST CALL,18-24,WHITE,MALE,GORE,DISAPPROVE,NO,DEMOCRAT,CATHOLIC,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,EAST,18-29,DEMOCRAT,18-24,18-24,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,CATHOLIC,0.736
40-49,37.0,10.0,14.0,FIRST CALL,40-44,WHITE,FEMALE,BRADLEY,DISAPPROVE,NO,DEMOCRAT,SOMETHING ELSE,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,EAST,30-44,DEMOCRAT,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,SOMETHING ELSE,0.521
40-49,37.0,10.0,15.0,SECOND CALL,40-44,HISPANIC/LATINO,FEMALE,BRADLEY,DISAPPROVE,,DEMOCRAT,OTHER CHRISTIAN,"UNDER $15,000",MODERATE,MODERATE,18-64,18-74,STATE,EAST,30-44,DEMOCRAT,40-49,40-49,UNFAVORABLE,OMITS,UNFAVORABLE,OMITS,YES,,PROTESTANT/OTHER CHRISTIAN,0.361
60+,37.0,10.0,16.0,SECOND CALL,75+,WHITE,MALE,GORE,DISAPPROVE,NO,REPUBLICAN,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,65+,75+,STATE,EAST,60+,REPUBLICAN,65+,75+,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.498
,37.0,10.0,17.0,SECOND CALL,,WHITE,FEMALE,GORE,APPROVE,,DEMOCRAT,,,MODERATE,MODERATE,,,STATE,EAST,,DEMOCRAT,,,OMITS,FAVORABLE,OMITS,NEITHER,,WHITE,,0.454
50-59,37.0,10.0,18.0,SECOND CALL,50-59,OTHER,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,EAST,45-59,DEMOCRAT,50-64,50-64,FAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,OTHER,PROTESTANT/OTHER CHRISTIAN,0.454
60+,37.0,10.0,19.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,,VERY LIBERAL,LIBERAL,65+,18-74,STATE,EAST,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,OMITS,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.431
60+,37.0,10.0,20.0,SECOND CALL,75+,WHITE,MALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,,SOMEWHAT LIBERAL,LIBERAL,65+,75+,STATE,EAST,60+,DEMOCRAT,65+,75+,OMITS,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.498
60+,37.0,10.0,21.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,,,,65+,18-74,STATE,EAST,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,OMITS,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.431
60+,37.0,10.0,22.0,SECOND CALL,75+,WHITE,FEMALE,GORE,DISAPPROVE,NO,INDEPENDENT,PROTESTANT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,EAST,60+,INDEPENDENT/OTHER,65+,75+,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.431
40-49,37.0,10.0,23.0,SECOND CALL,40-44,OTHER,MALE,GORE,APPROVE,NO,,NONE,"$15,000-$29,000",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,EAST,30-44,,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,OTHER,NONE,0.524
40-49,37.0,10.0,24.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,APPROVE,NO,SOMETHING ELSE,OTHER CHRISTIAN,"UNDER $15,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,EAST,30-44,INDEPENDENT/OTHER,40-49,40-49,FAVORABLE,FAVORABLE,FAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.454
60+,37.0,10.0,25.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"UNDER $15,000",MODERATE,MODERATE,65+,18-74,STATE,EAST,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.431
60+,37.0,10.0,26.0,THIRD CALL,65-74,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,,VERY LIBERAL,LIBERAL,65+,18-74,STATE,EAST,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.498
40-49,37.0,10.0,27.0,THIRD CALL,45-49,WHITE,FEMALE,BRADLEY,DISAPPROVE,NO,REPUBLICAN,PROTESTANT,,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,EAST,45-59,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.521
60+,37.0,10.0,28.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,EAST,60+,DEMOCRAT,50-64,50-64,OMITS,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.431
60+,37.0,10.0,29.0,THIRD CALL,65-74,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",MODERATE,MODERATE,65+,18-74,STATE,EAST,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.431
40-49,37.0,10.0,30.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,EAST,45-59,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,OMITS,OMITS,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.454
40-49,37.0,10.0,31.0,THIRD CALL,45-49,OTHER,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,EAST,45-59,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,OTHER,PROTESTANT/OTHER CHRISTIAN,0.454
60+,37.0,10.0,32.0,THIRD CALL,60-64,OTHER,FEMALE,BRADLEY,DISAPPROVE,YES,INDEPENDENT,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,EAST,60+,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,OTHER,PROTESTANT/OTHER CHRISTIAN,0.496
30-39,37.0,10.0,33.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,SOMETHING ELSE,"$30,000-$49,000",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,EAST,30-44,DEMOCRAT,30-39,30-39,FAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,SOMETHING ELSE,0.454
60+,37.0,10.0,34.0,THIRD CALL,75+,WHITE,FEMALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"$15,000-$29,000",MODERATE,MODERATE,65+,75+,STATE,EAST,60+,DEMOCRAT,65+,75+,OMITS,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.431
60+,37.0,10.0,35.0,THIRD CALL,65-74,WHITE,,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,65+,18-74,STATE,EAST,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.431
40-49,37.0,14.0,1.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"$75,000-$99,999",MODERATE,MODERATE,18-64,18-74,STATE,OKLAHOMA CITY AREA,30-44,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.22
60+,37.0,14.0,2.0,FIRST CALL,65-74,WHITE,MALE,GORE,DISAPPROVE,YES,DEMOCRAT,PROTESTANT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,OKLAHOMA CITY AREA,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.5100000000000002
60+,37.0,14.0,3.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,65+,18-74,STATE,OKLAHOMA CITY AREA,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.448
30-39,37.0,14.0,4.0,SECOND CALL,30-39,WHITE,FEMALE,BRADLEY,DISAPPROVE,NO,INDEPENDENT,CATHOLIC,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,OKLAHOMA CITY AREA,30-44,INDEPENDENT/OTHER,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,NEITHER,NO,WHITE,CATHOLIC,1.879
18-24,37.0,14.0,5.0,THIRD CALL,18-24,WHITE,MALE,BRADLEY,APPROVE,YES,REPUBLICAN,OTHER CHRISTIAN,"$75,000-$99,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,OKLAHOMA CITY AREA,18-29,REPUBLICAN,18-24,18-24,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.368
60+,37.0,14.0,6.0,THIRD CALL,65-74,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",VERY LIBERAL,LIBERAL,65+,18-74,STATE,OKLAHOMA CITY AREA,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.448
40-49,37.0,14.0,7.0,THIRD CALL,40-44,WHITE,FEMALE,BRADLEY,APPROVE,YES,DEMOCRAT,PROTESTANT,,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,OKLAHOMA CITY AREA,30-44,DEMOCRAT,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.879
60+,37.0,15.0,1.0,FIRST CALL,65-74,BLACK,MALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,65+,18-74,STATE,WEST,60+,DEMOCRAT,65+,65-74,FAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,3.133
40-49,37.0,15.0,2.0,SECOND CALL,45-49,WHITE,MALE,BRADLEY,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"UNDER $15,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,WEST,45-59,DEMOCRAT,40-49,40-49,FAVORABLE,UNFAVORABLE,FAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.707
50-59,37.0,15.0,3.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"UNDER $15,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,WEST,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.81
60+,37.0,15.0,4.0,SECOND CALL,75+,WHITE,MALE,BRADLEY,DISAPPROVE,NO,DEMOCRAT,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,65+,75+,STATE,WEST,60+,DEMOCRAT,65+,75+,FAVORABLE,UNFAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.8980000000000001
,37.0,15.0,5.0,SECOND CALL,,,,GORE,OMITS,,DEMOCRAT,,,,,,,STATE,WEST,,DEMOCRAT,,,OMITS,OMITS,OMITS,GORE,,,,1.686
60+,37.0,15.0,6.0,SECOND CALL,65-74,WHITE,FEMALE,BRADLEY,DISAPPROVE,NO,REPUBLICAN,PROTESTANT,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,WEST,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.0380000000000003
60+,37.0,15.0,7.0,SECOND CALL,65-74,WHITE,MALE,BRADLEY,DISAPPROVE,NO,REPUBLICAN,PROTESTANT,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,WEST,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.8980000000000001
60+,37.0,15.0,8.0,SECOND CALL,75+,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,WEST,60+,DEMOCRAT,65+,75+,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.013
60+,37.0,15.0,9.0,SECOND CALL,65-74,BLACK,MALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,65+,18-74,STATE,WEST,60+,DEMOCRAT,65+,65-74,FAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,3.133
50-59,37.0,15.0,10.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,DISAPPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,STATE,WEST,45-59,DEMOCRAT,50-64,50-64,OMITS,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.81
30-39,37.0,15.0,11.0,SECOND CALL,30-39,WHITE,MALE,GORE,DISAPPROVE,YES,DEMOCRAT,PROTESTANT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,WEST,30-44,DEMOCRAT,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.686
60+,37.0,15.0,12.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,DISAPPROVE,NO,DEMOCRAT,PROTESTANT,"UNDER $15,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,WEST,60+,DEMOCRAT,50-64,50-64,OMITS,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.013
60+,37.0,15.0,13.0,THIRD CALL,75+,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,WEST,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.013
40-49,37.0,15.0,14.0,THIRD CALL,40-44,WHITE,MALE,GORE,APPROVE,NO,INDEPENDENT,CATHOLIC,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,WEST,30-44,INDEPENDENT/OTHER,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,NEITHER,NO,WHITE,CATHOLIC,1.686
30-39,37.0,15.0,15.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,CATHOLIC,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,WEST,30-44,DEMOCRAT,30-39,30-39,FAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,CATHOLIC,1.81
30-39,37.0,15.0,16.0,THIRD CALL,30-39,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,CATHOLIC,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,WEST,30-44,DEMOCRAT,30-39,30-39,FAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,CATHOLIC,1.686
60+,37.0,15.0,17.0,THIRD CALL,65-74,WHITE,MALE,OTHER,APPROVE,NO,DEMOCRAT,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,65+,18-74,STATE,WEST,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,5.862
25-29,37.0,15.0,18.0,THIRD CALL,25-29,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,STATE,WEST,18-29,DEMOCRAT,25-29,25-29,FAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.461
