ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,TIMEPRI,ISSUE,QUAL,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,FlagVPri,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
995345.0,Georgia,35.0,Call 1,Backside complete,1.12589311599731,John Kerry,Female,Black,No,65-74,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",Worse today,"Yes, I do",Protestant,Before that,Economy/Jobs,He has the right experience,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,Today's presidential primary,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"Under $50,000",65 or over,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,Black,Central,"City: 10,000 to 49,999",Small cities and Rural,9.0,30809.0
995348.0,Georgia,1.0,Call 1,Backside complete,2.12771916389465,John Edwards,Female,White,No,25-29,Democrat,Somewhat conservative,Some college or associate degree,"$30,000-$49,999",Better today,"Yes, someone else does",Something else,Today,Economy/Jobs,He cares about people like me,Not too important,Enthusaistic,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Only John Edwards,No,Takes more jobs from your state,Only John Edwards,Today's vote on the state flag,18-29,18-29,25-29,Not too/not at all important,No college degree,No,"Under $50,000",18-64,Democrat,Conservative,Something else,White Something else,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Edwards/Neither,"Yes, I am or someone in household is",No,White,South,Rural,Small cities and Rural,1.0,31513.0
995349.0,Georgia,1.0,Call 1,Backside complete,2.09274125099182,John Edwards,Male,White,No,25-29,Democrat,Moderate,High school graduate,"$15,000-$29,999",Better today,"Yes, I do",Protestant,In the last week,Taxes,He stands up for what he believes,Very important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Only John Edwards,No,Has no effect on jobs in your state,Only John Edwards,Today's presidential primary,18-29,18-29,25-29,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Edwards/Neither,"Yes, I am or someone in household is",Yes I am,White,South,Rural,Small cities and Rural,1.0,31513.0
995350.0,Georgia,92.0,Call 1,Backside complete,0.783163905143738,Did not vote,Male,White,No,50-59,Something Else,Somewhat conservative,High school graduate,"$15,000-$29,999",Worse today,No one does,None,Before that,Taxes,He stands up for what he believes,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Dissatisfied if either one is the nominee,Neither candidate,No,Creates more jobs in your state,Neither candidate,Today's vote on the state flag,45-64,45-59,50-64,Not too/not at all important,No college degree,No,"Under $50,000",18-64,Independent,Conservative,None,White None,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Atlanta suburbs,Suburbs,Suburbs,7.0,30047.0
995362.0,Georgia,68.0,Call 1,Backside complete,1.15671324729919,John Kerry,,Black,,60-64,Democrat,Very conservative,High school graduate,,Better today,,,Today,Omit,He stands up for what he believes,Omit,Omit,Omit,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Omit,Omit,Takes more jobs from your state,Only John Kerry,Today's vote on the state flag,45-64,60 or over,50-64,Omit,No college degree,Omit,,18-64,Democrat,Conservative,,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,,Omit,Omit,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,,,Black,Atlanta,"City: 50,000 to 500,000","City over 50,000",5.0,30331.0
995363.0,Georgia,37.0,Call 1,Backside complete,0.621938765048981,John Edwards,Female,White,No,45-49,Independent,Very liberal,College graduate,,Better today,No one does,Jewish,In the last month,The war in Iraq,He can defeat George W. Bush,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Edwards is the nominee,Only John Edwards,No,Takes more jobs from your state,Only John Edwards,Today's presidential primary,45-64,45-59,40-49,Very/somewhat important,College degree,No,,18-64,Independent,Liberal,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Edwards/Neither,No,No,White,Central,"City: 10,000 to 49,999",Small cities and Rural,9.0,30907.0
995368.0,Georgia,136.0,Call 1,Backside complete,0.619057595729828,John Kerry,Male,Black,No,50-59,Democrat,Somewhat liberal,Some college or associate degree,,Better today,No one does,Protestant,Before that,The war in Iraq,He can defeat George W. Bush,Omit,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,Today's presidential primary,45-64,45-59,50-64,Omit,No college degree,No,,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,Black,Central,Rural,Small cities and Rural,8.0,30240.0
995371.0,Georgia,131.0,Call 1,Backside complete,1.55380892753601,John Edwards,Female,White,,75 or over,Democrat,Moderate,High school graduate,,About the same,No one does,Protestant,Today,Omit,He is honest and trustworthy,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Only John Edwards,Omit,Takes more jobs from your state,Only John Edwards,Today's vote on the state flag,65 or over,60 or over,65 or over,Not too/not at all important,No college degree,Omit,,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Edwards/Neither,No,No,White,Central,Suburbs,Suburbs,1.0,31780.0
995374.0,Georgia,1.0,Call 1,Backside complete,2.12261581420898,John Edwards,Female,White,No,75 or over,Democrat,Moderate,Did not complete high school,"Under $15,000",About the same,No one does,Protestant,In the last month,Health care/Medicare,He is honest and trustworthy,Not too important,Enthusaistic,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Only John Edwards,No,Takes more jobs from your state,Only John Edwards,Today's vote on the state flag,65 or over,60 or over,65 or over,Not too/not at all important,No college degree,No,"Under $50,000",65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Edwards/Neither,No,No,White,South,Rural,Small cities and Rural,1.0,31513.0
995378.0,Georgia,35.0,Call 1,Backside complete,0.748007833957672,John Kerry,Male,White,No,50-59,Independent,Somewhat liberal,Some college or associate degree,"$75,000-$99,999",About the same,No one does,Jewish,Before that,Education,He stands up for what he believes,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,No,Creates more jobs in your state,Both candidates,Today's presidential primary,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Independent,Liberal,Jewish,White Jewish,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Central,"City: 10,000 to 49,999",Small cities and Rural,9.0,30809.0
995382.0,Georgia,92.0,Call 1,Backside complete,0.950225532054901,John Kerry,Male,White,No,45-49,Democrat,Moderate,High school graduate,"$50,000-$74,999",Worse today,"Yes, I do",Other Christian,In the last week,Taxes,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,Today's presidential primary,45-64,45-59,40-49,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Atlanta suburbs,Suburbs,Suburbs,7.0,30047.0
995383.0,Georgia,99.0,Call 1,Backside complete,1.05701148509979,Howard Dean,Female,White,No,30-39,Independent,Somewhat liberal,College graduate,"$30,000-$49,999",About the same,No one does,None,Before that,The war in Iraq,He stands up for what he believes,Not at all important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Neither candidate,Yes,Creates more jobs in your state,Neither candidate,Today's presidential primary,30-44,30-44,30-39,Not too/not at all important,College degree,Omit,"Under $50,000",18-64,Independent,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Atlanta suburbs,Suburbs,Suburbs,13.0,30093.0
995390.0,Georgia,37.0,Call 1,Backside complete,0.621938765048981,John Edwards,Female,White,No,50-59,Independent,Somewhat conservative,Some college or associate degree,"$100,000 or more",About the same,"Yes, someone else does",Other Christian,Before that,Economy/Jobs,He has a positive message,Not too important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Only John Edwards,No,Takes more jobs from your state,Only John Edwards,Today's presidential primary,45-64,45-59,50-64,Not too/not at all important,No college degree,No,"$50,000 or more",18-64,Independent,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Edwards/Neither,"Yes, I am or someone in household is",No,White,Central,"City: 10,000 to 49,999",Small cities and Rural,9.0,30907.0
995392.0,Georgia,131.0,Call 1,Backside complete,1.55380892753601,John Edwards,Female,White,No,65-74,Republican,Somewhat liberal,Some college or associate degree,"Under $15,000",About the same,No one does,Protestant,In the last week,Economy/Jobs,He stands up for what he believes,Not too important,Enthusaistic,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Only John Edwards,No,Takes more jobs from your state,Neither candidate,Today's vote on the state flag,65 or over,60 or over,65 or over,Not too/not at all important,No college degree,No,"Under $50,000",65 or over,Republican,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Central,Suburbs,Suburbs,1.0,31780.0
995393.0,Georgia,136.0,Call 1,Backside complete,0.619057595729828,John Kerry,Male,Black,No,50-59,Democrat,Somewhat liberal,Postgraduate study,,Worse today,No one does,Protestant,Today,Education,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Neither candidate,Yes,Takes more jobs from your state,Only John Kerry,Today's presidential primary,45-64,45-59,50-64,Very/somewhat important,College degree,Yes,,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,Black,Central,Rural,Small cities and Rural,8.0,30240.0
995397.0,Georgia,68.0,Call 1,Backside complete,1.31421387195587,Al Sharpton,Female,Black,,60-64,Democrat,Somewhat liberal,Some college or associate degree,,About the same,No one does,,Before that,Health care/Medicare,He stands up for what he believes,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,Today's presidential primary,45-64,60 or over,50-64,Very/somewhat important,No college degree,No,,18-64,Democrat,Liberal,,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,Black,Atlanta,"City: 50,000 to 500,000","City over 50,000",5.0,30331.0
995398.0,Georgia,74.0,Call 1,Backside complete,1.68687498569489,John Edwards,Male,Black,No,30-39,,,,,Omit,,,In the last three days,Education,He is honest and trustworthy,Omit,Enthusaistic,He agrees with you on the major issues,Omit,Satisfied only if Edwards is the nominee,Both candidates,Omit,Omit,Both candidates,,30-44,30-44,30-39,Omit,,Omit,,18-64,,,,All others/Omits,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,Non-white male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,,,Black,Atlanta,"City: 50,000 to 500,000","City over 50,000",5.0,30075.0
995400.0,Georgia,35.0,Call 1,Backside complete,1.00531423091888,John Kerry,Female,Black,No,40-44,Democrat,Moderate,College graduate,"$100,000 or more",Better today,No one does,Other Christian,In the last three days,Economy/Jobs,Omit,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Dissatisfied if either one is the nominee,Neither candidate,No,Takes more jobs from your state,Neither candidate,Today's vote on the state flag,30-44,30-44,40-49,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,Non-white female,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,No,No,Black,Central,"City: 10,000 to 49,999",Small cities and Rural,9.0,30809.0
