ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,GAY,TIMEPRI,ISSUE,QUAL,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
995034.0,Massachusetts,14.0,Call 1,Backside complete,0.828595876693726,John Kerry,Female,White,No,50-59,Democrat,Moderate,Postgraduate study,"$100,000 or more",Better today,No one does,Protestant,No,Before that,The war in Iraq,He has the right experience,Not too important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,50-64,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Boston area,"City over 500,000","City over 50,000",9.0,02114
995037.0,Massachusetts,100.0,Call 1,Backside complete,0.440584868192673,John Kerry,Female,White,No,40-44,Democrat,Moderate,Postgraduate study,"$75,000-$99,999",Worse today,"Yes, I do",Catholic,No,Today,Education,He can defeat George W. Bush,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Only John Edwards,Yes,Has no effect on jobs in your state,Both candidates,30-44,30-44,40-49,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Other large industrial cities,"City: 50,000 to 500,000","City over 50,000",2.0,01108
995051.0,Massachusetts,116.0,Call 1,Backside complete,0.683920443058014,John Kerry,Female,White,No,50-59,Democrat,Very liberal,Postgraduate study,"$100,000 or more",About the same,No one does,Jewish,No,Before that,Health care/Medicare,He can defeat George W. Bush,Not at all important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Neither candidate,Yes,Creates more jobs in your state,Only John Kerry,45-64,45-59,50-64,Not too/not at all important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Boston area,"City: 10,000 to 49,999",Small cities and Rural,7.0,01890
995053.0,Massachusetts,14.0,Call 1,Backside complete,0.837739586830139,John Kerry,Male,White,No,40-44,Democrat,Moderate,Postgraduate study,"$100,000 or more",Better today,No one does,Protestant,No,Before that,Economy/Jobs,He can defeat George W. Bush,Not at all important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Only John Kerry,30-44,30-44,40-49,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Boston area,"City over 500,000","City over 50,000",9.0,02114
995054.0,Massachusetts,7.0,Call 1,Backside complete,1.42860198020935,John Edwards,Male,White,No,65-74,Independent,Moderate,High school graduate,"$15,000-$29,999",Better today,No one does,Catholic,No,In the last month,Economy/Jobs,He can defeat George W. Bush,Very important,Angry,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Only John Edwards,No,Takes more jobs from your state,Only John Edwards,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"Under $50,000",65 or over,Independent,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Edwards/Neither,No,No,White,East,Suburbs,Suburbs,5.0,01821
995058.0,Massachusetts,100.0,Call 1,Backside complete,0.919520914554596,Uncommitted,Male,White,No,40-44,Republican,Very conservative,College graduate,"$30,000-$49,999",Better today,No one does,Catholic,No,Today,National security/Terrorism,He stands up for what he believes,Not at all important,Enthusaistic,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Dissatisfied if either one is the nominee,Neither candidate,Yes,Has no effect on jobs in your state,Neither candidate,30-44,30-44,40-49,Not too/not at all important,College degree,Yes,"Under $50,000",18-64,Republican,Conservative,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Other large industrial cities,"City: 50,000 to 500,000","City over 50,000",2.0,01108
995059.0,Massachusetts,35.0,Call 1,Backside complete,1.0853743553161599,John Edwards,Male,White,No,30-39,Independent,Somewhat conservative,College graduate,"$50,000-$74,999",Better today,"Yes, I do",Catholic,No,Before that,Economy/Jobs,He is honest and trustworthy,Not too important,"Satisfied, but not enthusiastic",Omit,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Neither candidate,No,Creates more jobs in your state,Neither candidate,30-44,30-44,30-39,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Independent,Conservative,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,"Yes, I am or someone in household is",Yes I am,White,East,Suburbs,Suburbs,9.0,02027
995070.0,Massachusetts,14.0,Call 1,Backside complete,0.837739586830139,John Kerry,Male,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Better today,No one does,Catholic,No,Before that,The war in Iraq,He can defeat George W. Bush,Not too important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,No,Creates more jobs in your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Boston area,"City over 500,000","City over 50,000",9.0,02114
995072.0,Massachusetts,7.0,Call 1,Backside complete,0.950354754924774,John Kerry,Female,,No,40-44,Independent,Somewhat conservative,High school graduate,"Under $15,000",Worse today,"Yes, I do",Catholic,No,In the last month,Health care/Medicare,He has a positive message,Very important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Neither candidate,Yes,Has no effect on jobs in your state,Both candidates,30-44,30-44,40-49,Very/somewhat important,No college degree,Yes,"Under $50,000",18-64,Independent,Conservative,Catholic,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,,East,Suburbs,Suburbs,5.0,01821
995074.0,Massachusetts,100.0,Call 1,Backside complete,0.563559412956238,John Edwards,Male,White,No,65-74,Democrat,Moderate,College graduate,"$30,000-$49,999",Worse today,No one does,Catholic,No,In the last month,Taxes,He has a positive message,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,College degree,No,"Under $50,000",65 or over,Democrat,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Other large industrial cities,"City: 50,000 to 500,000","City over 50,000",2.0,01108
995079.0,Massachusetts,35.0,Call 1,Backside complete,1.05077910423279,John Kerry,Male,White,No,50-59,Democrat,Somewhat liberal,High school graduate,"$30,000-$49,999",Worse today,No one does,Catholic,,Before that,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,East,Suburbs,Suburbs,9.0,02027
995088.0,Massachusetts,116.0,Call 1,Backside complete,0.683920443058014,John Kerry,Female,White,No,30-39,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",About the same,No one does,Other Christian,No,In the last month,The war in Iraq,He cares about people like me,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Creates more jobs in your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Boston area,"City: 10,000 to 49,999",Small cities and Rural,7.0,01890
995089.0,Massachusetts,14.0,Call 1,Backside complete,0.828595876693726,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Better today,No one does,Jewish,No,Before that,Education,He can defeat George W. Bush,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Has no effect on jobs in your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Boston area,"City over 500,000","City over 50,000",9.0,02114
995090.0,Massachusetts,78.0,Call 1,Backside complete,1.73985242843628,John Edwards,Male,White,No,65-74,Independent,Moderate,High school graduate,"$30,000-$49,999",Worse today,"Yes, I do",Protestant,No,Today,Health care/Medicare,He is honest and trustworthy,Not at all important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Edwards is the nominee,Only John Edwards,Yes,Takes more jobs from your state,Only John Edwards,65 or over,60 or over,65 or over,Not too/not at all important,No college degree,Yes,"Under $50,000",65 or over,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Edwards/Neither,"Yes, I am or someone in household is",Yes I am,White,North/South Shores and Cape Cod,"City: 10,000 to 49,999",Small cities and Rural,6.0,01845
995093.0,Massachusetts,7.0,Call 1,Backside complete,1.36797082424164,John Kerry,Female,White,No,65-74,Independent,Moderate,Some college or associate degree,"$15,000-$29,999",Worse today,"Yes, someone else does",Catholic,No,Before that,Economy/Jobs,He cares about people like me,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"Under $50,000",65 or over,Independent,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",No,White,East,Suburbs,Suburbs,5.0,01821
995094.0,Massachusetts,100.0,Call 1,Backside complete,0.458200812339783,John Edwards,Female,White,No,50-59,Independent,Moderate,Some college or associate degree,"$30,000-$49,999",About the same,No one does,Protestant,No,Before that,Economy/Jobs,He stands up for what he believes,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Edwards is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Edwards,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Edwards/Neither,No,No,White,Other large industrial cities,"City: 50,000 to 500,000","City over 50,000",2.0,01108
995104.0,Massachusetts,116.0,Call 1,Backside complete,0.691467642784119,John Kerry,Male,White,No,30-39,Democrat,Moderate,Postgraduate study,"$75,000-$99,999",Worse today,No one does,Other Christian,No,Before that,Economy/Jobs,He has the right experience,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Creates more jobs in your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Boston area,"City: 10,000 to 49,999",Small cities and Rural,7.0,01890
