ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,MEXICAN,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,ATTEND,nascar,ISSUE,NEC,iraqtrps,gwbangr,gaymrrge,perrangr,KERRYTX,kerryvp,keryvals,nafta,voteconf,AGE,AGE60,AGE65,ATTEND2,ATTREL,COLLEDUC,INC50K,IRAQTRP2,kerrywin,KERYVAL2,NEC2,OVER65,PARTY,PHIL3,REL5,RELWHITE,SEXRACE,UNIONHH,UNIONVOT,votecnf2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1066190.0,Texas,91.0,Call 1,Backside complete,0.434510290622711,Al Sharpton,Female,Black,No,45-49,Democrat,Somewhat liberal,Postgraduate study,"$75,000-$99,999",Worse today,No one does,Protestant,More than once a week,No,Health care/Medicare,Poor,Withdraw all troops,Angry,Gay couples allowed to legally form civil unions,Angry,Somewhat likely,Omit,Somewhat,Taken more jobs from your state,Not too confident,45-64,45-59,40-49,Weekly,Protestant/Attend Weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Not too/not at all confident,Black,Houston,"City over 500,000","City over 50,000",18.0,77021.0
1066193.0,Texas,143.0,Call 1,Backside complete,1.04001533985138,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,High school graduate,"$50,000-$74,999",About the same,No one does,None,Never,No,Economy/Jobs,Poor,Withdraw some troops,Angry,Gay couples allowed to legally form civil unions,Angry,Somewhat likely,John Edwards,A lot,Created more jobs in your state,Not at all confident,45-64,45-59,50-64,Never,All others/Omits,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,None,White None,White female,No,No,Not too/not at all confident,White,South-Central,"City: 50,000 to 500,000","City over 50,000",21.0,78749.0
1066195.0,Texas,93.0,Call 1,Backside complete,1.18204402923584,John Kerry,Female,Other,No,50-59,Something Else,Moderate,Some college or associate degree,"$30,000-$49,999",About the same,"Yes, I do",Other Christian,More than once a week,No,Economy/Jobs,Not so good,Withdraw all troops,"Dissatisfied, but not angry",Omit,"Dissatisfied, but not angry",Somewhat likely,John Edwards,Somewhat,Taken more jobs from your state,Not at all confident,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Independent,Moderate,Protestant/Other Christian,All others/Omits,Non-white female,"Yes, I am or someone in household is",Yes I am,Not too/not at all confident,Other,Houston,"City over 500,000","City over 50,000",18.0,77016.0
1066198.0,Texas,87.0,Call 1,Backside complete,0.739394903182983,John Kerry,Female,Black,No,65-74,Democrat,Somewhat liberal,College graduate,"$75,000-$99,999",About the same,No one does,Protestant,Once a week,No,Health care/Medicare,Not so good,Withdraw all troops,Angry,No legal recognition of gay couples' relationships,Angry,Very likely,John Edwards,A lot,Taken more jobs from your state,Very confident,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,Houston,"City over 500,000","City over 50,000",18.0,77004.0
1066204.0,Texas,7.0,Call 1,Backside not complete,1.28889632225037,John Kerry,Female,Hispanic/Latino,Yes,,,,,,,,,,,Education,,Omit,Omit,,Omit,Omit,Omit,,Omit,,,,,,,,,Omit,Omit,,,,,,,,Non-white female,,,,Hispanic/Latino,Hispanic/South,"City over 500,000","City over 50,000",28.0,78224.0
1066205.0,Texas,131.0,Call 1,Backside complete,0.461285382509232,John Kerry,Male,Other,No,60-64,Democrat,Moderate,College graduate,"$50,000-$74,999",About the same,"Yes, I do",Other Christian,More than once a week,No,Health care/Medicare,Poor,Send more troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Somewhat likely,John Edwards,Somewhat,Taken more jobs from your state,Somewhat confident,45-64,60 or over,50-64,Weekly,Protestant/Attend Weekly,College degree,"$50,000 or more",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white male,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,Other,Dallas/Ft. Worth,"City over 500,000","City over 50,000",24.0,76119.0
1066209.0,Texas,143.0,Call 1,Backside complete,0.678709983825684,Al Sharpton,Male,White,No,50-59,Democrat,Somewhat liberal,College graduate,"$100,000 or more",About the same,No one does,None,A few times a year,No,Economy/Jobs,Not so good,Keep the same number of troops,Angry,Gay couples allowed to legally marry,Angry,Not too likely,Wesley Clark,A lot,Created more jobs in your state,Very confident,45-64,45-59,50-64,Occasionally,All others/Omits,College degree,"$50,000 or more",Send more/Keep the same number of troops,Not too/Not at all likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,None,White None,White male,No,No,Very/somewhat confident,White,South-Central,"City: 50,000 to 500,000","City over 50,000",21.0,78749.0
1066210.0,Texas,121.0,Call 1,Backside complete,1.57275688648224,John Kerry,Male,White,No,65-74,Democrat,Moderate,High school graduate,"$15,000-$29,999",Worse today,No one does,Protestant,A few times a month,No,Education,Poor,Withdraw all troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,Angry,Somewhat likely,John Edwards,A lot,Taken more jobs from your state,Somewhat confident,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White male,No,No,Very/somewhat confident,White,West,Rural,Small cities and Rural,17.0,76463.0
1066211.0,Texas,151.0,Call 1,Backside complete,0.395093977451324,Dennis Kucinich,Male,,Yes,30-39,Independent,Very liberal,College graduate,"$50,000-$74,999",Worse today,No one does,Something else,A few times a month,No,Economy/Jobs,Poor,Withdraw all troops,Angry,Gay couples allowed to legally marry,Angry,Very likely,Hillary Clinton,A lot,Taken more jobs from your state,Somewhat confident,30-44,30-44,30-39,Occasionally,All others/Omits,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Independent,Liberal,Something else,All others/Omits,,No,No,Very/somewhat confident,,South-Central,Suburbs,Suburbs,31.0,78729.0
1066217.0,Texas,91.0,Call 1,Backside complete,0.422422647476196,John Kerry,Female,Black,No,30-39,Democrat,Somewhat liberal,College graduate,"$50,000-$74,999",Worse today,No one does,Other Christian,Once a week,Yes,Education,Not so good,Withdraw all troops,Angry,No legal recognition of gay couples' relationships,Angry,Somewhat likely,John Edwards,A lot,Taken more jobs from your state,Not too confident,30-44,30-44,30-39,Weekly,Protestant/Attend Weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Not too/not at all confident,Black,Houston,"City over 500,000","City over 50,000",18.0,77021.0
1066218.0,Texas,87.0,Call 1,Backside complete,0.906195759773254,Howard Dean,Male,White,No,50-59,Democrat,Somewhat liberal,College graduate,"$100,000 or more",About the same,No one does,Jewish,Once a week,No,Economy/Jobs,Poor,Withdraw all troops,Angry,Gay couples allowed to legally marry,Angry,Somewhat likely,Omit,Somewhat,Taken more jobs from your state,Not at all confident,45-64,45-59,50-64,Weekly,All others/Omits,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Jewish,White Jewish,White male,No,No,Not too/not at all confident,White,Houston,"City over 500,000","City over 50,000",18.0,77004.0
1066219.0,Texas,155.0,Call 1,Backside not complete,1.17879235744476,John Kerry,Male,,,,,,,,,,,,,Omit,,Omit,Omit,,Omit,Omit,John Edwards,,Omit,,,,,,,,,Omit,Omit,,,,,,,,,,,,,East,Rural,Small cities and Rural,1.0,75410.0
1066220.0,Texas,107.0,Call 1,Backside complete,1.50033032894135,John Kerry,Female,Black,No,40-44,Democrat,Moderate,College graduate,"$15,000-$29,999",Worse today,No one does,Something else,A few times a year,No,Health care/Medicare,Poor,Withdraw all troops,Angry,Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Somewhat likely,Hillary Clinton,Somewhat,Had no effect on jobs in your state,Somewhat confident,30-44,30-44,40-49,Occasionally,All others/Omits,College degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Something else,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,East,Suburbs,Suburbs,4.0,75160.0
1066223.0,Texas,121.0,Call 1,Backside complete,1.57456231117249,John Edwards,Female,White,No,65-74,Democrat,Moderate,High school graduate,"$15,000-$29,999",Worse today,No one does,Catholic,Once a week,No,Health care/Medicare,Poor,Withdraw some troops,Angry,No legal recognition of gay couples' relationships,Angry,Somewhat likely,Omit,Somewhat,Taken more jobs from your state,Somewhat confident,65 or over,60 or over,65 or over,Weekly,Catholic/Attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Moderate,Catholic,White Catholic,White female,No,No,Very/somewhat confident,White,West,Rural,Small cities and Rural,17.0,76463.0
1066224.0,Texas,131.0,Call 1,Backside not complete,0.398128211498261,John Kerry,Female,Black,No,50-59,,,,,,,,,,The situation in Iraq,,Withdraw all troops,"Dissatisfied, but not angry",,"Dissatisfied, but not angry",Very likely,Hillary Clinton,,Taken more jobs from your state,,45-64,45-59,50-64,,,,,Withdraw some/all troops,Very/somewhat likely,,,18-64,,,,,Non-white female,,,,Black,Dallas/Ft. Worth,"City over 500,000","City over 50,000",24.0,76119.0
1066225.0,Texas,7.0,Call 1,Backside complete,1.51469016075134,John Kerry,Male,Hispanic/Latino,Yes,65-74,Independent,Moderate,Some college or associate degree,"$30,000-$49,999",About the same,"Yes, I do",Catholic,Once a week,No,Health care/Medicare,Not so good,Withdraw all troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Very likely,John Edwards,Somewhat,Had no effect on jobs in your state,Somewhat confident,65 or over,60 or over,65 or over,Weekly,Catholic/Attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Independent,Moderate,Catholic,All others/Omits,Non-white male,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,Hispanic/Latino,Hispanic/South,"City over 500,000","City over 50,000",28.0,78224.0
1066227.0,Texas,143.0,Call 1,Backside complete,1.19919013977051,John Kerry,Male,White,No,50-59,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",Worse today,No one does,Protestant,Never,Yes,Economy/Jobs,Not so good,Withdraw some troops,Angry,Gay couples allowed to legally marry,Angry,Not too likely,John Edwards,Somewhat,Had no effect on jobs in your state,Somewhat confident,45-64,45-59,50-64,Never,Protestant/Do not attend weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Not too/Not at all likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White male,No,No,Very/somewhat confident,White,South-Central,"City: 50,000 to 500,000","City over 50,000",21.0,78749.0
1066232.0,Texas,91.0,Call 1,Backside complete,0.501012325286865,Al Sharpton,Male,Black,No,45-49,Independent,Somewhat conservative,Some college or associate degree,"$50,000-$74,999",About the same,No one does,Something else,Once a week,Yes,Economy/Jobs,Not so good,Withdraw all troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Very likely,John Edwards,Somewhat,Taken more jobs from your state,Somewhat confident,45-64,45-59,40-49,Weekly,All others/Omits,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Independent,Conservative,Something else,All others/Omits,Non-white male,No,No,Very/somewhat confident,Black,Houston,"City over 500,000","City over 50,000",18.0,77021.0
1066234.0,Texas,87.0,Call 1,Backside complete,0.634716331958771,John Kerry,Female,Black,No,40-44,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",About the same,No one does,Catholic,A few times a month,No,Economy/Jobs,Not so good,Withdraw some troops,Angry,Gay couples allowed to legally form civil unions,Angry,Very likely,John Edwards,A lot,Had no effect on jobs in your state,Somewhat confident,30-44,30-44,40-49,Occasionally,Catholic/Do not attend weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Catholic,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,Houston,"City over 500,000","City over 50,000",18.0,77004.0
1066235.0,Texas,155.0,Call 1,Backside complete,1.57275688648224,John Kerry,Male,Black,No,60-64,Democrat,Very liberal,High school graduate,"$15,000-$29,999",Worse today,"Yes, someone else does",Protestant,Never,No,Health care/Medicare,Poor,Withdraw all troops,Angry,Gay couples allowed to legally marry,Angry,Somewhat likely,Hillary Clinton,A lot,Taken more jobs from your state,Very confident,45-64,60 or over,50-64,Never,Protestant/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Non-white male,"Yes, I am or someone in household is",No,Very/somewhat confident,Black,East,Rural,Small cities and Rural,1.0,75410.0
1066236.0,Texas,107.0,Call 1,Backside complete,1.50033032894135,John Kerry,Female,Black,No,45-49,Democrat,Moderate,Postgraduate study,"$30,000-$49,999",About the same,No one does,Other Christian,More than once a week,No,Economy/Jobs,Not so good,Withdraw some troops,Angry,Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Not too likely,John Edwards,A lot,Taken more jobs from your state,Somewhat confident,45-64,45-59,40-49,Weekly,Protestant/Attend Weekly,College degree,"Under $50,000",Withdraw some/all troops,Not too/Not at all likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,East,Suburbs,Suburbs,4.0,75160.0
1066237.0,Texas,146.0,Call 1,Backside complete,0.631956279277802,John Kerry,Female,Black,No,65-74,Democrat,Somewhat liberal,Some college or associate degree,"$15,000-$29,999",About the same,"Yes, I do",Other Christian,More than once a week,No,Health care/Medicare,Not so good,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally marry,Angry,Very likely,John Edwards,Somewhat,Taken more jobs from your state,Somewhat confident,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Non-white female,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,Black,South-Central,"City: 50,000 to 500,000","City over 50,000",10.0,78758.0
1066239.0,Texas,131.0,Call 1,Backside not complete,0.395093977451324,Al Sharpton,Female,Black,No,30-39,,,,,,,,,,Health care/Medicare,,Withdraw all troops,Angry,,Angry,Very likely,Omit,,Taken more jobs from your state,,30-44,30-44,30-39,,,,,Withdraw some/all troops,Very/somewhat likely,,,18-64,,,,,Non-white female,,,,Black,Dallas/Ft. Worth,"City over 500,000","City over 50,000",24.0,76119.0
1066240.0,Texas,121.0,Call 1,Backside complete,1.57275688648224,John Kerry,Female,White,No,65-74,Democrat,Moderate,High school graduate,"Under $15,000",Worse today,No one does,Protestant,Once a week,No,Health care/Medicare,Poor,Omit,"Satisfied, but not enthusiastic",No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Somewhat likely,John Edwards,A lot,Omit,Somewhat confident,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Omit,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Very/somewhat confident,White,West,Rural,Small cities and Rural,17.0,76463.0
