ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,veteran,RELIGION,ATTEND,EMPLOY,VISITWEB,TIMEPRI,issue,qual,NEC,IRAQAPP,BREAKPRI,BUSHANGR,BEATBUSH,satkerry,AGE,AGE60,AGE65,ATTEND2,ATTREL,BREAK2,COLLEDUC,EMPWMN,iraq2,MILHH,MILVOTE,NEC2,OVER65,PARTY,PHIL3,REL5,RELWHITE,SATKERR2,SEXRACE,TIMEPRI2,UNIONHH,UNIONVOT,VISWEB2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
665565.0,Missouri,120.0,Call 1,Backside complete,1.76266205310822,John Kerry,Male,White,,50-59,Independent,Moderate,Did not complete high school,"Under $15,000",About the same,No one does,No one has,Protestant,Once a week,Not working and not looking for work,Never,Before that,Education,He can defeat George W. Bush,Poor,Strongly disapprove,Not at all important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,Not too/Not at all important,No college degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White male,Last month/Before that,No,No,Rarely/Never,White,Southwest,Rural,Small cities and Rural,8.0,65704.0
665575.0,Missouri,39.0,Call 1,Backside complete,1.55416882038116,Joe Lieberman,Male,White,No,60-64,Republican,Very conservative,,,Better today,No one does,"Yes, I have",Protestant,Omit,Employed full-time,Occasionally,Before that,The war in Iraq,Omit,Excellent,Strongly approve,Not at all important,Enthusaistic,Omit,Very dissatisfied,45-64,60 or over,50-64,Omit,All others/Omits,Not too/Not at all important,,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Excellent/Good,18-64,Republican,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Somewhat/very dissatisfied,White male,Last month/Before that,No,No,Frequently/Occasionally,White,Kansas City area,Suburbs,Suburbs,5.0,64133.0
665580.0,Missouri,32.0,Call 1,Backside complete,1.72360360622406,John Edwards,Female,White,No,18-24,Republican,Very conservative,College graduate,"$30,000-$49,999",Better today,"Yes, someone else does","Yes, someone else has",Protestant,A few times a month,Employed full-time,Occasionally,In the last three days,National security/Terrorism,He has a positive message,Good,Strongly approve,Not too important,Enthusaistic,He agrees with you on the major issues, Somewhat satisfied,18-29,18-29,18-24,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,College degree,Employed women,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Excellent/Good,18-64,Republican,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,Frequently/Occasionally,White,Southwest,Rural,Small cities and Rural,4.0,65646.0
665590.0,Missouri,21.0,Call 1,Backside complete,0.847471415996552,John Kerry,Male,White,No,65-74,,,,,Omit,,,,Omit,,Never,In the last week,Economy/Jobs,He stands up for what he believes,Omit,Strongly disapprove,Omit,Angry,Omit,Very satisfied,65 or over,60 or over,65 or over,Omit,All others/Omits,Omit,,All others/Omits,Somewhat/Strongly disapprove,,,Omit,65 or over,,,,All others/Omits,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,,,Rarely/Never,White,Kansas City area,Suburbs,Suburbs,4.0,64012.0
665592.0,Missouri,39.0,Call 1,Backside complete,1.68476688861847,Other,Male,White,No,65-74,Republican,Very conservative,,,Better today,,,,Omit,,,Before that,The war in Iraq,He has the right experience,Excellent,Strongly approve,Omit,Enthusaistic,He agrees with you on the major issues,Very dissatisfied,65 or over,60 or over,65 or over,Omit,All others/Omits,Omit,,All others/Omits,Strongly/Somewhat approve,,,Excellent/Good,65 or over,Republican,Conservative,,All others/Omits,Somewhat/very dissatisfied,White male,Last month/Before that,,,,White,Kansas City area,Suburbs,Suburbs,5.0,64133.0
665595.0,Missouri,120.0,Call 1,Backside complete,1.72360360622406,John Edwards,Female,White,No,40-44,Democrat,Very conservative,College graduate,"$30,000-$49,999",About the same,No one does,No one has,Something else,Once a week,Employed full-time,Occasionally,Before that,Education,He has a positive message,Not so good,Somewhat disapprove,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues, Somewhat satisfied,30-44,30-44,40-49,Weekly,All others/Omits,Not too/Not at all important,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Conservative,Something else,White Something else,Very/somewhat satisfied,White female,Last month/Before that,No,No,Frequently/Occasionally,White,Southwest,Rural,Small cities and Rural,8.0,65704.0
665605.0,Missouri,39.0,Call 1,Backside complete,1.3496767282486,John Kerry,Male,White,No,75 or over,Democrat,Somewhat liberal,High school graduate,,About the same,No one does,"Yes, I have and someone else has",Protestant,Once a week,Not working and not looking for work,Frequently,Before that,Omit,He has the right experience,Not so good,Strongly disapprove,Somewhat important,Angry,Omit,Very satisfied,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White male,Last month/Before that,No,No,Frequently/Occasionally,White,Kansas City area,Suburbs,Suburbs,5.0,64133.0
665607.0,Missouri,112.0,Call 1,Backside complete,0.9192715883255,Other,Female,White,No,30-39,Democrat,Somewhat liberal,College graduate,"$30,000-$49,999",Worse today,"Yes, someone else does",No one has,Something else,A few times a month,Employed full-time,Rarely,Today,Education,He has the right temperament,Good,Strongly disapprove,Very important,Angry,He agrees with you on the major issues,Somewhat dissatisfied,30-44,30-44,30-39,Occasionally,All others/Omits,Very/somewhat important,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Excellent/Good,18-64,Democrat,Liberal,Something else,White Something else,Somewhat/very dissatisfied,White female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,Rarely/Never,White,St. Louis City,"City: 50,000 to 500,000","City over 50,000",3.0,63139.0
665608.0,Missouri,32.0,Call 1,Backside complete,1.72360360622406,John Edwards,Male,White,No,50-59,Democrat,Somewhat liberal,College graduate,"$50,000-$74,999",About the same,No one does,"Yes, I have",Protestant,A few times a year,Employed full-time,Rarely,In the last week,Economy/Jobs,He cares about people like me,Not so good,Strongly disapprove,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues, Somewhat satisfied,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,College degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Southwest,Rural,Small cities and Rural,4.0,65646.0
665609.0,Missouri,120.0,Call 1,Backside complete,1.72360360622406,John Edwards,Female,White,No,45-49,Democrat,Somewhat liberal,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,"Yes, someone else has",Protestant,A few times a year,Employed full-time,Frequently,Before that,Economy/Jobs,He stands up for what he believes,Not so good,Strongly disapprove,Not too important,Enthusaistic,He agrees with you on the major issues, Somewhat satisfied,45-64,45-59,40-49,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,No college degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Last month/Before that,No,No,Frequently/Occasionally,White,Southwest,Rural,Small cities and Rural,8.0,65704.0
665614.0,Missouri,89.0,Call 1,Backside complete,1.52095758914948,Howard Dean,Male,White,No,50-59,Independent,Somewhat liberal,Postgraduate study,"$100,000 or more",Worse today,No one does,"Yes, someone else has",Catholic,A few times a year,Employed full-time,Never,In the last three days,The war in Iraq,He stands up for what he believes,Poor,Strongly disapprove,Not too important,Angry,He can defeat George W. Bush in November,Very satisfied,45-64,45-59,50-64,Occasionally,Catholic/Do not attend weekly,Not too/Not at all important,College degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Independent,Liberal,Catholic,White Catholic,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,2.0,63122.0
665622.0,Missouri,21.0,Call 1,Backside complete,0.909724593162537,John Kerry,Female,White,No,65-74,Democrat,,High school graduate,,Worse today,"Yes, I do","Yes, I have",Catholic,A few times a month,Not working and not looking for work,Never,In the last month,Health care/Medicare,He cares about people like me,Poor,Strongly disapprove,Very important,Angry,He can defeat George W. Bush in November,Very satisfied,65 or over,60 or over,65 or over,Occasionally,Catholic/Do not attend weekly,Very/somewhat important,No college degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Democrat,,Catholic,White Catholic,Very/somewhat satisfied,White female,Last month/Before that,"Yes, I am or someone in household is",Yes I am,Rarely/Never,White,Kansas City area,Suburbs,Suburbs,4.0,64012.0
665627.0,Missouri,21.0,Call 1,Backside complete,0.847471415996552,John Kerry,Male,White,,75 or over,Democrat,Somewhat liberal,Did not complete high school,"Under $15,000",About the same,No one does,"Yes, I have",Protestant,A few times a year,Not working and not looking for work,Occasionally,In the last month,Health care/Medicare,He can defeat George W. Bush,Not so good,Somewhat disapprove,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White male,Last month/Before that,No,No,Frequently/Occasionally,White,Kansas City area,Suburbs,Suburbs,4.0,64012.0
665644.0,Missouri,21.0,Call 1,Backside complete,1.04634130001068,John Kerry,Female,White,No,50-59,Independent,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",Worse today,No one does,"Yes, someone else has",Catholic,A few times a year,Employed full-time,Rarely,In the last week,Economy/Jobs,He can defeat George W. Bush,Poor,Somewhat disapprove,Not at all important,Angry,He can defeat George W. Bush in November, Somewhat satisfied,45-64,45-59,50-64,Occasionally,Catholic/Do not attend weekly,Not too/Not at all important,No college degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Independent,Liberal,Catholic,White Catholic,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Kansas City area,Suburbs,Suburbs,4.0,64012.0
665646.0,Missouri,120.0,Call 1,Backside complete,1.65688037872314,Uncommitted,Female,White,No,40-44,Republican,Moderate,Some college or associate degree,"$15,000-$29,999",About the same,No one does,No one has,None,More than once a week,Employed full-time,Never,Omit,Omit,Omit,Not so good,Strongly approve,Somewhat important,"Dissatisfied, but not angry",Omit, Somewhat satisfied,30-44,30-44,40-49,Weekly,All others/Omits,Very/somewhat important,No college degree,Employed women,Strongly/Somewhat approve,No,No,Not so good/Poor,18-64,Republican,Moderate,None,White None,Very/somewhat satisfied,White female,Omit,No,No,Rarely/Never,White,Southwest,Rural,Small cities and Rural,8.0,65704.0
665647.0,Missouri,89.0,Call 1,Backside complete,1.42026841640472,John Kerry,Female,White,No,40-44,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Better today,No one does,No one has,Catholic,A few times a month,Employed full-time,Rarely,In the last three days,Education,He stands up for what he believes,Not so good,Strongly disapprove,Not at all important,Angry,He can defeat George W. Bush in November, Somewhat satisfied,30-44,30-44,40-49,Occasionally,Catholic/Do not attend weekly,Not too/Not at all important,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,Catholic,White Catholic,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,2.0,63122.0
665651.0,Missouri,120.0,Call 1,Backside complete,1.72360360622406,John Edwards,Male,White,No,25-29,Democrat,Very liberal,Some college or associate degree,"Under $15,000",Worse today,No one does,No one has,Something else,Once a week,Not working and looking for work,Frequently,In the last week,Education,He stands up for what he believes,Poor,Somewhat disapprove,Very important,Angry,He agrees with you on the major issues,Somewhat dissatisfied,18-29,18-29,25-29,Weekly,All others/Omits,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,Something else,White Something else,Somewhat/very dissatisfied,White male,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,Southwest,Rural,Small cities and Rural,8.0,65704.0
665654.0,Missouri,89.0,Call 1,Backside complete,1.32307827472687,John Kerry,Male,White,No,45-49,Democrat,Very liberal,College graduate,"$100,000 or more",About the same,No one does,No one has,None,Once a week,Employed full-time,Occasionally,In the last month,Economy/Jobs,He stands up for what he believes,Not so good,Strongly disapprove,Not too important,Angry,He can defeat George W. Bush in November,Very satisfied,45-64,45-59,40-49,Weekly,All others/Omits,Not too/Not at all important,College degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,None,White None,Very/somewhat satisfied,White male,Last month/Before that,No,No,Frequently/Occasionally,White,St. Louis suburbs,Suburbs,Suburbs,2.0,63122.0
665666.0,Missouri,21.0,Call 1,Backside complete,0.847471415996552,John Kerry,Male,White,No,65-74,Democrat,Moderate,Postgraduate study,"$50,000-$74,999",Worse today,No one does,"Yes, I have",Protestant,Once a week,Employed part-time,Occasionally,In the last three days,Economy/Jobs,He can defeat George W. Bush,Not so good,Somewhat disapprove,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November, Somewhat satisfied,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,Very/somewhat important,College degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,Kansas City area,Suburbs,Suburbs,4.0,64012.0
