ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WGT,dpres,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,veteran,RELIGION,ATTEND,EMPLOY,VISITWEB,TIMEPRI,issue,qual,NEC,IRAQAPP,BUSHANGR,BEATBUSH,satkerry,TRADE,AGE,AGE60,AGE65,ATTEND2,ATTREL,COLLEDUC,EMPWMN,INC50K,iraq2,MILHH,MILVOTE,NEC2,OVER65,PARTY,PHIL3,REL5,RELWHITE,SATKERR2,SEXRACE,TIMEPRI2,UNIONHH,UNIONVOT,VISWEB2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
797076.0,Tennessee,,,Backside complete,Early voter exit poll,0.548185884952545,John Kerry,Female,Black,No,65-74,Democrat,Somewhat liberal,College graduate,"$50,000-$74,999",Worse today,No one does,No one has,Protestant,More than once a week,Not working and not looking for work,Rarely,,Education,He can defeat George W. Bush,Not so good,Strongly disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,College degree,Unemployed women,"$50,000 or more",Somewhat/Strongly disapprove,No,No,Not so good/Poor,65 or over,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Very/Somewhat satisfied,Non-white female,,No,No,Rarely/Never,Black,Middle west,Rural,Small cities and Rural,6.0,
797077.0,Tennessee,,,Backside complete,Early voter exit poll,0.763285577297211,Wesley Clark,Female,White,No,65-74,Democrat,Somewhat conservative,High school graduate,"Under $15,000",Worse today,No one does,"Yes, someone else has",Protestant,More than once a week,Not working and not looking for work,Never,,Taxes,He has a positive message,Not so good,Somewhat approve,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat satisfied,,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,Unemployed women,"Under $50,000",Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,,No,No,Rarely/Never,White,Middle west,Rural,Small cities and Rural,6.0,
797078.0,Tennessee,,,Backside complete,Early voter exit poll,0.751862943172455,Wesley Clark,Male,White,No,30-39,Democrat,Moderate,High school graduate,"Under $15,000",Worse today,No one does,No one has,Other Christian,A few times a year,Not working and looking for work,Never,,Economy/Jobs,He stands up for what he believes,Poor,Strongly disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat satisfied,,30-44,30-44,30-39,Occasionally,Protestant/Do not attend weekly,No college degree,All others/Omits,"Under $50,000",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,,No,No,Rarely/Never,White,Middle west,Rural,Small cities and Rural,6.0,
797079.0,Tennessee,,,Backside complete,Early voter exit poll,0.763285577297211,Wesley Clark,Female,White,No,75 or over,Democrat,Somewhat conservative,Some college or associate degree,,About the same,No one does,No one has,Protestant,Once a week,Not working and not looking for work,Never,,The war in Iraq,He can defeat George W. Bush,Not so good,Somewhat disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat satisfied,,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,Unemployed women,,Somewhat/Strongly disapprove,No,No,Not so good/Poor,65 or over,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,,No,No,Rarely/Never,White,Middle west,Rural,Small cities and Rural,6.0,
797080.0,Tennessee,,,Backside complete,Early voter exit poll,0.546699941158295,John Kerry,Female,White,,75 or over,Democrat,,Did not complete high school,"Under $15,000",About the same,No one does,No one has,Other Christian,Once a week,Not working and not looking for work,Never,,Health care/Medicare,He stands up for what he believes,Not so good,Somewhat disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,Unemployed women,"Under $50,000",Somewhat/Strongly disapprove,No,No,Not so good/Poor,65 or over,Democrat,,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,,No,No,Rarely/Never,White,Middle west,Rural,Small cities and Rural,6.0,
797081.0,Tennessee,,,Backside complete,Early voter exit poll,0.683617234230042,John Edwards,Female,White,No,65-74,Republican,Moderate,High school graduate,"$30,000-$49,999",About the same,No one does,No one has,Other Christian,More than once a week,Employed full-time,Never,,National security/Terrorism,He cares about people like me,Good,Strongly approve,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Somewhat satisfied,,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,Employed women,"Under $50,000",Strongly/Somewhat approve,No,No,Excellent/Good,65 or over,Republican,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,,No,No,Rarely/Never,White,Middle west,Rural,Small cities and Rural,6.0,
797082.0,Tennessee,,,Backside complete,Early voter exit poll,0.729994356632233,Wesley Clark,Female,White,No,30-39,Democrat,Somewhat liberal,Some college or associate degree,"$100,000 or more",About the same,No one does,No one has,Protestant,A few times a year,Not working and not looking for work,Never,,Economy/Jobs,He stands up for what he believes,Poor,Strongly disapprove,Angry,He agrees with you on the major issues,Very satisfied,,30-44,30-44,30-39,Occasionally,Protestant/Do not attend weekly,No college degree,Unemployed women,"$50,000 or more",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,,No,No,Rarely/Never,White,Middle west,Rural,Small cities and Rural,6.0,
797083.0,Tennessee,,,Backside complete,Early voter exit poll,0.673187911510468,John Edwards,Male,White,,,Democrat,Very liberal,Did not complete high school,,Worse today,No one does,"Yes, I have",Protestant,More than once a week,Not working and looking for work,Occasionally,,Omit,He can defeat George W. Bush,Poor,Somewhat approve,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,,,,,Weekly,Protestant/Attend Weekly,No college degree,All others/Omits,,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,,No,No,Frequently/Occasionally,White,Middle west,Rural,Small cities and Rural,6.0,
797084.0,Tennessee,,,Backside complete,Early voter exit poll,0.673386871814728,John Edwards,Male,White,No,50-59,Democrat,Moderate,College graduate,"$30,000-$49,999",Worse today,No one does,No one has,Protestant,Once a week,Not working and not looking for work,Rarely,,Economy/Jobs,He stands up for what he believes,Not so good,Somewhat disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat dissatisfied,,45-59,45-59,50-64,Weekly,Protestant/Attend Weekly,College degree,All others/Omits,"Under $50,000",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat dissatisfied,White male,,No,No,Rarely/Never,White,Middle west,Rural,Small cities and Rural,6.0,
797085.0,Tennessee,,,Backside complete,Early voter exit poll,0.522855281829834,John Kerry,Female,White,No,50-59,Democrat,Moderate,High school graduate,"$50,000-$74,999",Worse today,No one does,"Yes, someone else has",Other Christian,More than once a week,Employed full-time,Never,,Economy/Jobs,He can defeat George W. Bush,Not so good,Somewhat disapprove,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,,45-59,45-59,50-64,Weekly,Protestant/Attend Weekly,No college degree,Employed women,"$50,000 or more",Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,,No,No,Rarely/Never,White,Middle west,Rural,Small cities and Rural,6.0,
797086.0,Tennessee,,,Backside complete,Early voter exit poll,0.673386871814728,John Edwards,Male,White,No,30-39,Democrat,Very liberal,College graduate,"$30,000-$49,999",Worse today,No one does,"Yes, someone else has",Protestant,Once a week,Employed full-time,Occasionally,,Economy/Jobs,He can defeat George W. Bush,Poor,Strongly disapprove,Angry,He can defeat George W. Bush in November,Very satisfied,,30-44,30-44,30-39,Weekly,Protestant/Attend Weekly,College degree,All others/Omits,"Under $50,000",Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,,No,No,Frequently/Occasionally,White,Middle west,Rural,Small cities and Rural,6.0,
797087.0,Tennessee,,,Backside complete,Early voter exit poll,0.683617234230042,John Edwards,Female,White,No,60-64,Independent,Moderate,Postgraduate study,"$30,000-$49,999",Worse today,No one does,"Yes, someone else has",Other Christian,More than once a week,Not working and not looking for work,Never,,The war in Iraq,He stands up for what he believes,Not so good,Strongly disapprove,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Somewhat dissatisfied,,45-59,60 or over,50-64,Weekly,Protestant/Attend Weekly,College degree,Unemployed women,"Under $50,000",Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat dissatisfied,White female,,No,No,Rarely/Never,White,Middle west,Rural,Small cities and Rural,6.0,
797088.0,Tennessee,,,Backside complete,Early voter exit poll,0.53851854801178,John Kerry,Male,White,No,50-59,Independent,Somewhat conservative,Postgraduate study,"$50,000-$74,999",Worse today,No one does,"Yes, I have and someone else has",Protestant,More than once a week,Not working and looking for work,Never,,Economy/Jobs,He can defeat George W. Bush,Poor,Strongly disapprove,Angry,He agrees with you on the major issues,Very satisfied,,45-59,45-59,50-64,Weekly,Protestant/Attend Weekly,College degree,All others/Omits,"$50,000 or more",Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Independent,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,,No,No,Rarely/Never,White,Middle west,Rural,Small cities and Rural,6.0,
797089.0,Tennessee,,,Backside complete,Early voter exit poll,0.786151468753815,Wesley Clark,Male,White,No,60-64,Democrat,Somewhat conservative,Did not complete high school,"$15,000-$29,999",About the same,No one does,"Yes, I have",None,Never,Employed part-time,Never,,Health care/Medicare,He cares about people like me,Poor,Strongly disapprove,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Very satisfied,,45-59,60 or over,50-64,Never,All others/Omits,No college degree,All others/Omits,"Under $50,000",Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Conservative,None,White None,Very/Somewhat satisfied,White male,,No,No,Rarely/Never,White,Middle west,Rural,Small cities and Rural,6.0,
797090.0,Tennessee,,,Backside complete,Early voter exit poll,0.763285577297211,Wesley Clark,Female,White,No,65-74,Democrat,Moderate,High school graduate,"Under $15,000",Worse today,"Yes, someone else does","Yes, someone else has",Protestant,Once a week,Not working and not looking for work,Never,,Taxes,He stands up for what he believes,Poor,Strongly disapprove,Angry,He agrees with you on the major issues,Very satisfied,,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,Unemployed women,"Under $50,000",Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,,"Yes, I am or someone in household is",No,Rarely/Never,White,Middle west,Rural,Small cities and Rural,6.0,
797091.0,Tennessee,,,Backside complete,Early voter exit poll,0.563077569007874,John Kerry,Male,White,No,75 or over,Democrat,Very conservative,High school graduate,"Under $15,000",Worse today,No one does,"Yes, I have",Protestant,Once a week,Not working and not looking for work,Frequently,,The war in Iraq,Omit,Poor,Strongly disapprove,Angry,He can defeat George W. Bush in November,Very satisfied,,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,All others/Omits,"Under $50,000",Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,,No,No,Frequently/Occasionally,White,Middle west,Rural,Small cities and Rural,6.0,
797092.0,Tennessee,,,Backside complete,Early voter exit poll,0.546699941158295,John Kerry,Female,White,No,75 or over,Democrat,Very conservative,High school graduate,"Under $15,000",Worse today,No one does,"Yes, someone else has",Protestant,More than once a week,Not working and not looking for work,Frequently,,The war in Iraq,Omit,Poor,Strongly disapprove,Angry,He can defeat George W. Bush in November,Very satisfied,,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,Unemployed women,"Under $50,000",Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,,No,No,Frequently/Occasionally,White,Middle west,Rural,Small cities and Rural,6.0,
797093.0,Tennessee,,,Backside complete,Early voter exit poll,0.522855281829834,John Kerry,Female,White,No,50-59,Independent,Somewhat liberal,Postgraduate study,"$50,000-$74,999",About the same,No one does,"Yes, I have",Catholic,Once a week,Employed part-time,Never,,Health care/Medicare,He has a positive message,Not so good,Somewhat disapprove,Angry,He can defeat George W. Bush in November,Very satisfied,,45-59,45-59,50-64,Weekly,Catholic/Attend weekly,College degree,Employed women,"$50,000 or more",Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Independent,Liberal,Catholic,White Catholic,Very/Somewhat satisfied,White female,,No,No,Rarely/Never,White,Middle west,Rural,Small cities and Rural,6.0,
797094.0,Tennessee,,,Backside complete,Early voter exit poll,0.546699941158295,John Kerry,Female,White,No,75 or over,Democrat,Moderate,Some college or associate degree,"Under $15,000",Worse today,No one does,"Yes, someone else has",Catholic,A few times a month,Employed part-time,Frequently,,Economy/Jobs,He has the right experience,Poor,Strongly disapprove,Angry,He can defeat George W. Bush in November,Very satisfied,,65 or over,60 or over,65 or over,Occasionally,Catholic/Do not attend weekly,No college degree,Employed women,"Under $50,000",Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Moderate,Catholic,White Catholic,Very/Somewhat satisfied,White female,,No,No,Frequently/Occasionally,White,Middle west,Rural,Small cities and Rural,6.0,
797095.0,Tennessee,,,Backside complete,Early voter exit poll,0.563077569007874,John Kerry,Male,White,No,65-74,Democrat,Somewhat conservative,Some college or associate degree,"$50,000-$74,999",Worse today,No one does,No one has,Protestant,More than once a week,Not working and looking for work,Never,,Omit,Omit,Good,Somewhat approve,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Very satisfied,,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,All others/Omits,"$50,000 or more",Strongly/Somewhat approve,No,No,Excellent/Good,65 or over,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,,No,No,Rarely/Never,White,Middle west,Rural,Small cities and Rural,6.0,
