ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,CUBAN3,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,ATTEND,nascar,ISSUE,NEC,iraqtrps,gwbangr,gaymrrge,jebangr,kerryfl,kerryvp,keryvals,nafta,voteconf,AGE,AGE60,AGE65,ATTEND2,ATTREL,COLLEDUC,INC50K,IRAQTRP2,kerrywin,KERYVAL2,NEC2,OVER65,PARTY,PHIL3,REL5,RELWHITE,SEXRACE,UNIONHH,UNIONVOT,votecnf2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1065232.0,Florida,35.0,Call 1,Backside complete,1.46190869808197,John Kerry,Male,Black,,65-74,Democrat,Moderate,High school graduate,"$15,000-$29,999",Better today,"Yes, someone else does",Other Christian,More than once a week,No,Economy/Jobs,Not so good,Withdraw all troops,Angry,No legal recognition of gay couples' relationships,Angry,Somewhat likely,Bob Graham,Somewhat,Taken more jobs from your state,Somewhat confident,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white male,"Yes, I am or someone in household is",No,Very/somewhat confident,Black,Miami/Gold coast,"City: 50,000 to 500,000","City over 50,000",17.0,33127.0
1065233.0,Florida,65.0,Call 1,Backside complete,1.64592885971069,John Edwards,Female,White,No,65-74,Democrat,Moderate,High school graduate,"$50,000-$74,999",Better today,No one does,Protestant,A few times a month,No,Economy/Jobs,Not so good,Keep the same number of troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Somewhat likely,Bob Graham,Somewhat,Taken more jobs from your state,Somewhat confident,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,No college degree,"$50,000 or more",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Very/somewhat confident,White,Tampa Bay Area,"City: 10,000 to 49,999",Small cities and Rural,12.0,33584.0
1065234.0,Florida,92.0,Call 1,Backside complete,0.674374103546143,John Kerry,Female,Hispanic/Latino,"Yes, other Hispanic",30-39,Democrat,Moderate,Some college or associate degree,"$30,000-$49,999",Better today,No one does,Catholic,A few times a year,No,Education,Good,Withdraw some troops,"Satisfied, but not enthusiastic",Gay couples allowed to legally form civil unions,"Satisfied, but not enthusiastic",Somewhat likely,Hillary Clinton,Somewhat,Had no effect on jobs in your state,Not at all confident,30-44,30-44,30-39,Occasionally,Catholic/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Excellent/Good,18-64,Democrat,Moderate,Catholic,All others/Omits,Non-white female,No,No,Not too/not at all confident,Hispanic/Latino,Central,"City: 10,000 to 49,999",Small cities and Rural,15.0,34743.0
1065235.0,Florida,35.0,Call 1,Backside complete,1.49955916404724,John Kerry,Male,Black,No,50-59,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,Other Christian,A few times a year,No,Taxes,Not so good,Withdraw some troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Very likely,John Edwards,Somewhat,Taken more jobs from your state,Somewhat confident,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white male,No,No,Very/somewhat confident,Black,Miami/Gold coast,"City: 50,000 to 500,000","City over 50,000",17.0,33127.0
1065236.0,Florida,92.0,Call 1,Backside complete,0.674374103546143,John Kerry,Female,Hispanic/Latino,No,30-39,Democrat,Somewhat liberal,Some college or associate degree,"$30,000-$49,999",About the same,No one does,Catholic,A few times a month,No,Health care/Medicare,Not so good,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Very likely,Wesley Clark,A lot,Taken more jobs from your state,Somewhat confident,30-44,30-44,30-39,Occasionally,Catholic/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Catholic,All others/Omits,Non-white female,No,No,Very/somewhat confident,Hispanic/Latino,Central,"City: 10,000 to 49,999",Small cities and Rural,15.0,34743.0
1065237.0,Florida,65.0,Call 1,Backside complete,1.7364661693573,Other,Female,White,No,60-64,Democrat,Very liberal,Postgraduate study,"$30,000-$49,999",Better today,"Yes, someone else does",Protestant,Once a week,No,Economy/Jobs,Not so good,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally marry,"Dissatisfied, but not angry",Somewhat likely,Omit,Somewhat,Taken more jobs from your state,Very confident,45-64,60 or over,50-64,Weekly,Protestant/Attend Weekly,College degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White female,"Yes, I am or someone in household is",No,Very/somewhat confident,White,Tampa Bay Area,"City: 10,000 to 49,999",Small cities and Rural,12.0,33584.0
1065238.0,Florida,30.0,Call 1,Backside complete,1.36668479442596,John Kerry,Female,White,No,40-44,Democrat,Moderate,Some college or associate degree,"$100,000 or more",About the same,"Yes, someone else does",Other Christian,A few times a month,No,Economy/Jobs,Not so good,Withdraw some troops,Angry,No legal recognition of gay couples' relationships,Angry,Somewhat likely,Wesley Clark,Somewhat,Had no effect on jobs in your state,Somewhat confident,30-44,30-44,40-49,Occasionally,Protestant/Do not attend weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White female,"Yes, I am or someone in household is",No,Very/somewhat confident,White,Miami/Gold coast,"City: 50,000 to 500,000","City over 50,000",21.0,33168.0
1065239.0,Florida,11.0,Call 1,Backside complete,0.62990003824234,John Kerry,Female,White,No,65-74,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",About the same,No one does,Jewish,A few times a year,No,Health care/Medicare,Not so good,Withdraw some troops,Angry,Gay couples allowed to legally marry,Angry,Somewhat likely,John Edwards,Somewhat,Taken more jobs from your state,Somewhat confident,65 or over,60 or over,65 or over,Occasionally,All others/Omits,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Moderate,Jewish,White Jewish,White female,No,No,Very/somewhat confident,White,Miami/Gold coast,"City: 10,000 to 49,999",Small cities and Rural,19.0,33321.0
1065240.0,Florida,92.0,Call 1,Backside complete,0.783518433570862,John Kerry,Male,Hispanic/Latino,"Yes, other Hispanic",50-59,Democrat,Somewhat liberal,High school graduate,"$30,000-$49,999",Worse today,"Yes, I do",Protestant,A few times a year,No,Omit,Poor,Withdraw all troops,Angry,Gay couples allowed to legally form civil unions,Angry,Very likely,Hillary Clinton,A lot,Taken more jobs from your state,Somewhat confident,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Non-white male,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,Hispanic/Latino,Central,"City: 10,000 to 49,999",Small cities and Rural,15.0,34743.0
1065241.0,Florida,35.0,Call 1,Backside complete,1.36860311031342,John Kerry,Female,Black,No,40-44,Something Else,Moderate,College graduate,"$50,000-$74,999",About the same,No one does,Other Christian,More than once a week,No,Education,Not so good,Withdraw some troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Somewhat likely,John Edwards,Somewhat,Taken more jobs from your state,Not too confident,30-44,30-44,40-49,Weekly,Protestant/Attend Weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Independent,Moderate,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Not too/not at all confident,Black,Miami/Gold coast,"City: 50,000 to 500,000","City over 50,000",17.0,33127.0
1065242.0,Florida,83.0,Call 1,Backside not complete,0.797727704048157,Howard Dean,Male,White,,,,,,,,,,,,Omit,,Omit,Omit,,Omit,Omit,John Edwards,,Omit,,,,,,,,,Omit,Omit,,,,,,,,White male,,,,White,North,"City: 10,000 to 49,999",Small cities and Rural,8.0,34488.0
1065243.0,Florida,11.0,Call 1,Backside complete,0.62990003824234,John Kerry,Female,White,No,75 or over,Democrat,Moderate,High school graduate,,Worse today,No one does,Jewish,Once a week,No,Health care/Medicare,Poor,Withdraw all troops,Angry,Gay couples allowed to legally form civil unions,Angry,Very likely,Bob Graham,Somewhat,Taken more jobs from your state,Very confident,65 or over,60 or over,65 or over,Weekly,All others/Omits,No college degree,,Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Moderate,Jewish,White Jewish,White female,No,No,Very/somewhat confident,White,Miami/Gold coast,"City: 10,000 to 49,999",Small cities and Rural,19.0,33321.0
1065244.0,Florida,30.0,Call 1,Backside complete,1.53240191936493,John Kerry,Male,Hispanic/Latino,"Yes, Cuban",25-29,Democrat,Very liberal,College graduate,"$30,000-$49,999",Worse today,No one does,Catholic,Once a week,No,Health care/Medicare,Not so good,Withdraw some troops,Angry,Gay couples allowed to legally marry,Angry,Very likely,Hillary Clinton,Somewhat,Had no effect on jobs in your state,Somewhat confident,18-29,18-29,25-29,Weekly,Catholic/Attend weekly,College degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Catholic,All others/Omits,Non-white male,No,No,Very/somewhat confident,Hispanic/Latino,Miami/Gold coast,"City: 50,000 to 500,000","City over 50,000",21.0,33168.0
1065245.0,Florida,65.0,Call 1,Backside complete,1.08978259563446,John Kerry,Female,White,No,30-39,Democrat,Moderate,High school graduate,"$50,000-$74,999",About the same,No one does,Other Christian,A few times a year,No,Health care/Medicare,Poor,Withdraw all troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Very likely,Hillary Clinton,A lot,Taken more jobs from your state,Somewhat confident,30-44,30-44,30-39,Occasionally,Protestant/Do not attend weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Very/somewhat confident,White,Tampa Bay Area,"City: 10,000 to 49,999",Small cities and Rural,12.0,33584.0
1065246.0,Florida,83.0,Call 1,Backside complete,0.692014276981354,Howard Dean,Female,,No,25-29,,,,,Omit,,,Omit,,Economy/Jobs,Not so good,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,Angry,Not too likely,John Edwards,Somewhat,Taken more jobs from your state,Omit,18-29,18-29,25-29,Omit,All others/Omits,,,Withdraw some/all troops,Not too/Not at all likely,A lot/somewhat,Not so good/Poor,18-64,,,,All others/Omits,,,,Omit,,North,"City: 10,000 to 49,999",Small cities and Rural,8.0,34488.0
1065247.0,Florida,11.0,Call 1,Backside complete,0.731846451759338,John Kerry,Male,White,No,75 or over,Democrat,Somewhat liberal,Some college or associate degree,"$15,000-$29,999",About the same,No one does,Jewish,A few times a year,No,The situation in Iraq,Not so good,Withdraw all troops,Angry,Gay couples allowed to legally marry,"Dissatisfied, but not angry",Very likely,Bob Graham,A lot,Had no effect on jobs in your state,Somewhat confident,65 or over,60 or over,65 or over,Occasionally,All others/Omits,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Liberal,Jewish,White Jewish,White male,No,No,Very/somewhat confident,White,Miami/Gold coast,"City: 10,000 to 49,999",Small cities and Rural,19.0,33321.0
1065248.0,Florida,11.0,Call 1,Backside complete,0.626123428344727,John Kerry,Female,White,No,30-39,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",About the same,No one does,Other Christian,A few times a year,No,Health care/Medicare,Poor,Withdraw some troops,Angry,No legal recognition of gay couples' relationships,Angry,Somewhat likely,Bill Richardson,A lot,Omit,Somewhat confident,30-44,30-44,30-39,Occasionally,Protestant/Do not attend weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Very/somewhat confident,White,Miami/Gold coast,"City: 10,000 to 49,999",Small cities and Rural,19.0,33321.0
1065249.0,Florida,92.0,Call 1,Backside complete,0.783518433570862,John Kerry,Male,Hispanic/Latino,"Yes, other Hispanic",45-49,Independent,Somewhat liberal,Some college or associate degree,"$30,000-$49,999",About the same,No one does,None,Never,No,Education,Not so good,Withdraw some troops,Angry,Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Very likely,Hillary Clinton,A lot,Created more jobs in your state,Very confident,45-64,45-59,40-49,Never,All others/Omits,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Independent,Liberal,None,All others/Omits,Non-white male,No,No,Very/somewhat confident,Hispanic/Latino,Central,"City: 10,000 to 49,999",Small cities and Rural,15.0,34743.0
1065250.0,Florida,65.0,Call 1,Backside complete,1.27379608154297,John Kerry,Male,White,No,65-74,Democrat,Moderate,College graduate,"$50,000-$74,999",Worse today,No one does,Protestant,A few times a year,No,Economy/Jobs,Not so good,Withdraw all troops,Angry,Gay couples allowed to legally form civil unions,Angry,Very likely,John Edwards,A lot,Taken more jobs from your state,Very confident,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White male,No,No,Very/somewhat confident,White,Tampa Bay Area,"City: 10,000 to 49,999",Small cities and Rural,12.0,33584.0
1065251.0,Florida,30.0,Call 1,Backside complete,1.53240191936493,John Kerry,Male,Hispanic/Latino,"Yes, other Hispanic",18-24,Democrat,Somewhat liberal,College graduate,"$50,000-$74,999",Worse today,No one does,Catholic,A few times a year,No,Economy/Jobs,Poor,Keep the same number of troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,Angry,Very likely,John Edwards,Somewhat,Had no effect on jobs in your state,Somewhat confident,18-29,18-29,18-24,Occasionally,Catholic/Do not attend weekly,College degree,"$50,000 or more",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Catholic,All others/Omits,Non-white male,No,No,Very/somewhat confident,Hispanic/Latino,Miami/Gold coast,"City: 50,000 to 500,000","City over 50,000",21.0,33168.0
1065252.0,Florida,119.0,Call 1,Backside complete,0.9441237449646,John Kerry,Female,White,No,50-59,Independent,Moderate,Postgraduate study,"$100,000 or more",About the same,No one does,Protestant,A few times a year,No,Health care/Medicare,Not so good,Keep the same number of troops,Angry,Gay couples allowed to legally form civil unions,Angry,Somewhat likely,Bob Graham,Somewhat,Omit,Not too confident,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,College degree,"$50,000 or more",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Not too/not at all confident,White,Central,"City: 10,000 to 49,999",Small cities and Rural,24.0,32714.0
1065253.0,Florida,51.0,Call 1,Backside not complete,1.02358615398407,John Kerry,Male,White,No,65-74,,,,,,,,,,Taxes,,Withdraw all troops,Angry,,Angry,Very likely,Hillary Clinton,,Taken more jobs from your state,,65 or over,60 or over,65 or over,,,,,Withdraw some/all troops,Very/somewhat likely,,,65 or over,,,,,White male,,,,White,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",5.0,34609.0
