ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9P,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,veteran,RELIGION,ATTEND,EMPLOY,VISITWEB,TIMEPRI,ISSUE,QUAL,NEC,IRAQAPP,BREAKPRI,BUSHANGR,BEATBUSH,satkerry,AGE60P,AGE65P,AGEP,ATTEND2,ATTREL,BREAK2,COLLEDUC,EMPWMN,iraq2,MILHH,MILVOTE,NEC2,OVER65P,PARTY,PHIL3,REL5,RELWHITE,SATKERR2,SEXRACE,TIMEPRI2,UNIONHH,UNIONVOT,VISWEB2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
665512.0,Delaware,43.0,Call 1,Backside complete,1.09183049201965,John Kerry,Female,White,No,50-59,Democrat,Somewhat conservative,Postgraduate study,"$100,000 or more",About the same,No one does,No one has,Jewish,A few times a year,Employed full-time,Rarely,In the last week,Health care/Medicare,He can defeat George W. Bush,Not so good,Strongly disapprove,Not too important,Angry,He can defeat George W. Bush in November,Very satisfied,45-59,50-64,45-64,Occasionally,All others/Omits,Not too/Not at all important,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,17-64,Democrat,Conservative,Jewish,White Jewish,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19803.0
665514.0,Delaware,17.0,Call 1,Backside complete,0.630846619606018,John Kerry,Female,White,,75 or over,Democrat,Moderate,High school graduate,"$15,000-$29,999",About the same,"Yes, someone else does","Yes, someone else has",Catholic,Once a week,Not working and not looking for work,Never,In the last three days,Health care/Medicare,He stands up for what he believes,Not so good,Strongly approve,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,60 or over,65 or over,65 or over,Weekly,Catholic/Attend weekly,Very/somewhat important,No college degree,Unemployed women,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Moderate,Catholic,White Catholic,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,Rarely/Never,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19805.0
665515.0,Delaware,83.0,Call 1,Backside complete,1.06531131267548,John Kerry,Female,White,No,50-59,Democrat,Moderate,High school graduate,"$50,000-$74,999",About the same,No one does,"Yes, someone else has",Other Christian,A few times a year,Employed full-time,Never,In the last month,Taxes,He stands up for what he believes,Good,Somewhat approve,Omit,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Very satisfied,45-59,50-64,45-64,Occasionally,Protestant/Do not attend weekly,Omit,No college degree,Employed women,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Excellent/Good,17-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Last month/Before that,No,No,Rarely/Never,White,Kent and Sussex Counties,Rural,Small cities and Rural,1.0,19968.0
665527.0,Delaware,83.0,Call 1,Backside complete,0.858870923519135,John Kerry,Female,White,No,65-74,,,,,Omit,,,,Omit,,Rarely,In the last week,Health care/Medicare,He cares about people like me,Omit,Strongly approve,Omit,Angry,Omit,Very satisfied,60 or over,65 or over,65 or over,Omit,All others/Omits,Omit,,All others/Omits,Strongly/Somewhat approve,,,Omit,65 or over,,,,All others/Omits,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,,,Rarely/Never,White,Kent and Sussex Counties,Rural,Small cities and Rural,1.0,19968.0
665529.0,Delaware,17.0,Call 1,Backside complete,0.630846619606018,John Kerry,Female,White,No,75 or over,Democrat,Very liberal,College graduate,"$50,000-$74,999",About the same,No one does,"Yes, someone else has",Protestant,A few times a month,Not working and not looking for work,Never,In the last month,The war in Iraq,He can defeat George W. Bush,Poor,Strongly disapprove,Somewhat important,Angry,He can defeat George W. Bush in November,Very satisfied,60 or over,65 or over,65 or over,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,College degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Last month/Before that,No,No,Rarely/Never,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19805.0
665546.0,Delaware,43.0,Call 1,Backside complete,0.873947143554688,Howard Dean,Female,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",About the same,No one does,No one has,Protestant,A few times a year,Employed full-time,Rarely,In the last three days,Health care/Medicare,He stands up for what he believes,Good,Strongly disapprove,Not at all important,Angry,He agrees with you on the major issues,Somewhat satisfied,45-59,50-64,45-64,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Excellent/Good,17-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19803.0
665552.0,Delaware,83.0,Call 1,Backside complete,0.93049293756485,John Kerry,Female,Black,,50-59,Democrat,Moderate,Postgraduate study,"$50,000-$74,999",Worse today,"Yes, someone else does",No one has,Protestant,Once a week,Employed full-time,Never,In the last week,Health care/Medicare,He stands up for what he believes,Not so good,Somewhat disapprove,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat satisfied,45-59,50-64,45-64,Weekly,Protestant/Attend Weekly,Very/somewhat important,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,17-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,Rarely/Never,Black,Kent and Sussex Counties,Rural,Small cities and Rural,1.0,19968.0
665558.0,Delaware,43.0,Call 1,Backside complete,1.13414919376373,John Edwards,Female,White,No,45-49,Democrat,Somewhat liberal,College graduate,"$75,000-$99,999",Worse today,No one does,No one has,Catholic,Once a week,Employed full-time,Occasionally,Today,Economy/Jobs,He can defeat George W. Bush,Poor,Somewhat approve,Somewhat important,Angry,He agrees with you on the major issues,Very satisfied,45-59,40-49,45-64,Weekly,Catholic/Attend weekly,Very/somewhat important,College degree,Employed women,Strongly/Somewhat approve,No,No,Not so good/Poor,17-64,Democrat,Liberal,Catholic,White Catholic,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19803.0
665566.0,Delaware,83.0,Call 1,Backside complete,0.858870923519135,John Kerry,Female,White,No,75 or over,Something Else,Very liberal,Postgraduate study,"$15,000-$29,999",Worse today,No one does,"Yes, I have",Something else,Never,Not working and not looking for work,Never,In the last week,The war in Iraq,He can defeat George W. Bush,Poor,Somewhat approve,Somewhat important,Angry,He can defeat George W. Bush in November,Very satisfied,60 or over,65 or over,65 or over,Never,All others/Omits,Very/somewhat important,College degree,Unemployed women,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Independent,Liberal,Something else,White Something else,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Kent and Sussex Counties,Rural,Small cities and Rural,1.0,19968.0
665567.0,Delaware,17.0,Call 1,Backside complete,0.979961931705475,Al Sharpton,Male,Other,No,40-44,Democrat,Moderate,College graduate,"$50,000-$74,999",About the same,"Yes, I do","Yes, I have",Other Christian,A few times a month,Employed full-time,Rarely,In the last month,Education,He stands up for what he believes,Not so good,Strongly disapprove,Not at all important,"Dissatisfied, but not angry",He agrees with you on the major issues,Omit,30-44,40-49,30-44,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,College degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,17-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Omit,Non-white male,Last month/Before that,"Yes, I am or someone in household is",Yes I am,Rarely/Never,Other,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19805.0
665582.0,Delaware,17.0,Call 1,Backside complete,0.626328766345978,Howard Dean,Female,White,No,30-39,Democrat,Moderate,Postgraduate study,"$100,000 or more",Better today,No one does,No one has,Protestant,A few times a year,Employed full-time,Rarely,In the last three days,The war in Iraq,He has the right temperament,Not so good,Somewhat disapprove,Not too important,Angry,He agrees with you on the major issues,Somewhat satisfied,30-44,30-39,30-44,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,17-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19805.0
665591.0,Delaware,43.0,Call 1,Backside complete,0.993743121623993,Joe Lieberman,Female,White,No,50-59,Democrat,Very liberal,College graduate,"$50,000-$74,999",Worse today,No one does,"Yes, someone else has",Jewish,Omit,Not working and not looking for work,Rarely,Today,The war in Iraq,He has the right experience,Poor,Strongly disapprove,Very important,Angry,He agrees with you on the major issues,Very satisfied,45-59,50-64,45-64,Omit,All others/Omits,Very/somewhat important,College degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,17-64,Democrat,Liberal,Jewish,White Jewish,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19803.0
665598.0,Delaware,83.0,Call 1,Backside complete,0.702990114688873,Howard Dean,Male,White,No,65-74,Democrat,Somewhat liberal,College graduate,"$50,000-$74,999",Worse today,No one does,"Yes, I have",Protestant,A few times a year,Not working and not looking for work,Rarely,Today,Health care/Medicare,He stands up for what he believes,Poor,Somewhat disapprove,Somewhat important,Angry,He agrees with you on the major issues,Somewhat satisfied,60 or over,65 or over,65 or over,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,College degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Kent and Sussex Counties,Rural,Small cities and Rural,1.0,19968.0
665603.0,Delaware,17.0,Call 1,Backside complete,0.516666114330292,Joe Lieberman,Female,Black,No,60-64,,Moderate,High school graduate,"Under $15,000",About the same,No one does,"Yes, someone else has",Other Christian,More than once a week,Not working and looking for work,Never,In the last three days,Omit,Omit,Omit,Somewhat disapprove,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Omit,60 or over,50-64,45-64,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Omit,17-64,,Moderate,Protestant/Other Christian,All others/Omits,Omit,Non-white female,Today/Last 3 days/Last week,No,No,Rarely/Never,Black,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19805.0
665611.0,Delaware,83.0,Call 1,Backside complete,0.704997420310974,John Edwards,Female,White,No,60-64,Democrat,Moderate,Some college or associate degree,"$30,000-$49,999",Worse today,"Yes, I do",No one has,Protestant,Once a week,Employed full-time,Occasionally,In the last three days,Omit,He can defeat George W. Bush,Not so good,Somewhat approve,Omit,Angry,He can defeat George W. Bush in November,Somewhat satisfied,60 or over,50-64,45-64,Weekly,Protestant/Attend Weekly,Omit,No college degree,Employed women,Strongly/Somewhat approve,No,No,Not so good/Poor,17-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,Frequently/Occasionally,White,Kent and Sussex Counties,Rural,Small cities and Rural,1.0,19968.0
665616.0,Delaware,43.0,Call 1,Backside complete,0.554928183555603,Howard Dean,Male,Black,,75 or over,Democrat,Very liberal,High school graduate,,About the same,,"Yes, I have and someone else has",Protestant,A few times a year,Employed part-time,,In the last month,The war in Iraq,Omit,Not so good,Strongly disapprove,Very important,Angry,He agrees with you on the major issues,Very satisfied,60 or over,65 or over,65 or over,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white male,Last month/Before that,,,,Black,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19803.0
665623.0,Delaware,83.0,Call 1,Backside not complete,0.858870923519135,John Kerry,Female,White,No,75 or over,,,,,,,,,,,Never,Today,Economy/Jobs,He has a positive message,,,,"Dissatisfied, but not angry",,Very satisfied,60 or over,65 or over,65 or over,,,,,,,,,,65 or over,,,,,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,,,Rarely/Never,White,Kent and Sussex Counties,Rural,Small cities and Rural,1.0,19968.0
665633.0,Delaware,83.0,Call 1,Backside complete,0.774446785449982,John Kerry,Male,White,No,75 or over,Democrat,,High school graduate,"$15,000-$29,999",Worse today,No one does,"Yes, I have",Catholic,A few times a month,Employed part-time,Occasionally,Before that,Omit,Omit,Not so good,Strongly disapprove,Very important,Angry,Omit,Very satisfied,60 or over,65 or over,65 or over,Occasionally,Catholic/Do not attend weekly,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Democrat,,Catholic,White Catholic,Very/somewhat satisfied,White male,Last month/Before that,No,No,Frequently/Occasionally,White,Kent and Sussex Counties,Rural,Small cities and Rural,1.0,19968.0
665634.0,Delaware,17.0,Call 1,Backside complete,0.705563485622406,John Kerry,Male,White,,30-39,Democrat,Somewhat liberal,College graduate,"$100,000 or more",Better today,"Yes, someone else does","Yes, I have",Catholic,Once a week,Employed full-time,Frequently,In the last month,Omit,Omit,Not so good,Somewhat disapprove,Very important,"Satisfied, but not enthusiastic",He can defeat George W. Bush in November,Very satisfied,30-44,30-39,30-44,Weekly,Catholic/Attend weekly,Very/somewhat important,College degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,17-64,Democrat,Liberal,Catholic,White Catholic,Very/somewhat satisfied,White male,Last month/Before that,"Yes, I am or someone in household is",No,Frequently/Occasionally,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19805.0
