ID,STANUM,PRECINCT,CALL,WGT,DPRES,SEX,AGE9,DPARTYID,PHIL4,COLLDEG,INCSHORT,UNION2,FTCAUCUS,NETPOLI2,TIMEDC,ISSUE,QUAL,IRAQAPPR,DEM2ND,AGE60,AGE65,AGE,COLLEDUC,DPARTY,IRAQ2PT,NETUSAGE,OVER65,PHIL3,TIMEDC2,qdem2nd,GEOCODE
558000.0,Iowa,31.0,Call 1,1.23633861541748,John Kerry,Male,75 or over,Strong Democrat,Somewhat liberal,No college degree,"Under $50,000",Yes,No,Not much,In the last month,Health care/Medicare,Can beat George W. Bush,Strongly disapprove,Gephardt,60 or over,65 or over,65 or over,No college degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Liberal,In the last month/Before that,Gephardt,East
558001.0,Iowa,91.0,Call 1,0.500708997249603,Uncommitted,Female,40-44,Not strong Democrat,Somewhat liberal,College degree,"$50,000 or more",No,No,Somewhat,Before that,Health care/Medicare,Takes strong stands on the issues,Somewhat disapprove,Uncommitted,30-44,40-49,30-44,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Uncommitted,Central
558002.0,Iowa,91.0,Call 1,0.869645833969116,John Edwards,Male,50-59,Independent,Somewhat liberal,No college degree,"Under $50,000",Yes,Yes,A great deal,Before that,Health care/Medicare,Can beat George W. Bush,Strongly disapprove,Gephardt,45-59,50-64,45-59,No college degree,Republican,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Gephardt,Central
558003.0,Iowa,31.0,Call 1,1.23822522163391,Dick Gephardt,Female,65-74,Strong Democrat,Moderate,No college degree,"Under $50,000",Yes,No,Not at all,Before that,Economy/Jobs,Has the right experience,Somewhat disapprove,Kerry,60 or over,65 or over,65 or over,No college degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Moderate,In the last month/Before that,Kerry,East
558004.0,Iowa,82.0,Call 1,0.593354940414429,John Kerry,Male,65-74,Strong Democrat,Somewhat liberal,No college degree,"Under $50,000",No,No,,Before that,Economy/Jobs,Can beat George W. Bush,Strongly disapprove,Edwards,60 or over,65 or over,65 or over,No college degree,Democrat,Strongly/Somewhat disapprove,,65 or over,Liberal,In the last month/Before that,Edwards,Central
558005.0,Iowa,82.0,Call 1,0.593354940414429,John Kerry,Female,75 or over,Strong Democrat,Moderate,Postgraduate study,"Under $50,000",No,Yes,Not at all,In the last month,Economy/Jobs,Takes strong stands on the issues,Strongly disapprove,Gephardt,60 or over,65 or over,65 or over,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Moderate,In the last month/Before that,Gephardt,Central
558006.0,Iowa,12.0,Call 1,1.19828248023987,Dick Gephardt,Female,45-49,Strong Democrat,Somewhat liberal,Postgraduate study,,No,Yes,Somewhat,Before that,Economy/Jobs,Cares about people like me,Somewhat approve,Uncommitted,45-59,40-49,45-59,College degree,Democrat,Strongly/Somewhat approve,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Uncommitted,East
558007.0,Iowa,87.0,Call 1,0.564506947994232,John Edwards,,50-59,Strong Democrat,Moderate,College degree,"Under $50,000",No,No,Not at all,In the last month,Health care/Medicare,Cares about people like me,Strongly disapprove,Uncommitted,45-59,50-64,45-59,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Moderate,In the last month/Before that,Uncommitted,Central
558008.0,Iowa,91.0,Call 1,0.869645833969116,John Edwards,Male,17-24,Strong Democrat,Moderate,No college degree,"Under $50,000",No,No,Somewhat,Before that,Education,Cares about people like me,Somewhat approve,No second choice,17-29,17-24,17-29,No college degree,Democrat,Strongly/Somewhat approve,A great deal/Somewhat,17-64,Moderate,In the last month/Before that,No second choice,Central
558009.0,Iowa,46.0,Call 1,1.17398309707642,Howard Dean,,50-59,Strong Democrat,Somewhat liberal,College degree,"$50,000 or more",Yes,Yes,Not at all,In the last month,Health care/Medicare,Cares about people like me,Strongly disapprove,Edwards,45-59,50-64,45-59,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Liberal,In the last month/Before that,Edwards,East
558010.0,Iowa,31.0,Call 1,1.23822522163391,Dick Gephardt,,65-74,Strong Democrat,Moderate,No college degree,"Under $50,000",Yes,No,Not at all,Before that,U.S. trade policy,Has the right experience,Somewhat disapprove,Edwards,60 or over,65 or over,65 or over,No college degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Moderate,In the last month/Before that,Edwards,East
558011.0,Iowa,82.0,Call 1,0.585034489631653,John Edwards,Female,75 or over,Strong Democrat,Somewhat liberal,No college degree,"Under $50,000",No,Yes,Not at all,In the last month,Health care/Medicare,Cares about people like me,Somewhat approve,Kerry,60 or over,65 or over,65 or over,No college degree,Democrat,Strongly/Somewhat approve,Not much/Not at all,65 or over,Liberal,In the last month/Before that,Kerry,Central
558012.0,Iowa,12.0,Call 1,1.1964567899704,John Kerry,Female,75 or over,Strong Democrat,Moderate,No college degree,"Under $50,000",No,Yes,Not at all,In the last month,Health care/Medicare,Takes strong stands on the issues,Somewhat approve,Edwards,60 or over,65 or over,65 or over,No college degree,Democrat,Strongly/Somewhat approve,Not much/Not at all,65 or over,Moderate,In the last month/Before that,Edwards,East
558013.0,Iowa,87.0,Call 1,0.572535455226898,John Kerry,Female,65-74,Strong Democrat,Moderate,No college degree,"Under $50,000",No,Yes,A great deal,In the last 3 days,Health care/Medicare,Cares about people like me,Somewhat disapprove,Dean,60 or over,65 or over,65 or over,No college degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,65 or over,Moderate,In the last 3 days/week,Dean,Central
558014.0,Iowa,98.0,Call 2,1.08781743049622,John Kerry,Female,50-59,Strong Democrat,Very liberal,Postgraduate study,"Under $50,000",Yes,Yes,A great deal,In the last week,Health care/Medicare,Takes strong stands on the issues,Somewhat disapprove,Edwards,45-59,50-64,45-59,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last 3 days/week,Edwards,Central
558015.0,Iowa,91.0,Call 1,0.869645833969116,John Edwards,Female,60-64,Strong Democrat,Moderate,No college degree,"Under $50,000",Yes,Yes,Not at all,Before that,Health care/Medicare,Takes strong stands on the issues,Somewhat approve,Omit,60 or over,50-64,45-59,No college degree,Democrat,Strongly/Somewhat approve,Not much/Not at all,17-64,Moderate,In the last month/Before that,Edwards,Central
558016.0,Iowa,46.0,Call 1,1.17398309707642,Howard Dean,Female,45-49,Strong Democrat,Very liberal,College degree,"Under $50,000",No,Yes,A great deal,Before that,Health care/Medicare,Omit,Strongly disapprove,No second choice,45-59,40-49,45-59,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,No second choice,East
558017.0,Iowa,31.0,Call 1,1.23822522163391,Dick Gephardt,Male,50-59,Strong Democrat,Somewhat liberal,No college degree,,Yes,Yes,Not at all,Before that,U.S. trade policy,Cares about people like me,Strongly disapprove,Edwards,45-59,50-64,45-59,No college degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Liberal,In the last month/Before that,Edwards,East
558018.0,Iowa,31.0,Call 1,1.23633861541748,John Kerry,,50-59,Strong Democrat,Somewhat liberal,College degree,"Under $50,000",No,Yes,Somewhat,Before that,Economy/Jobs,Has the right experience,Strongly disapprove,Dean,45-59,50-64,45-59,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Dean,East
558019.0,Iowa,82.0,Call 1,0.651110529899597,Dick Gephardt,Female,75 or over,Strong Democrat,Conservative,No college degree,"Under $50,000",No,Yes,A great deal,Before that,Health care/Medicare,Takes strong stands on the issues,Strongly disapprove,Omit,60 or over,65 or over,65 or over,No college degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,65 or over,Conservative,In the last month/Before that,Omit,Central
558020.0,Iowa,12.0,Call 1,0.943323194980621,Dennis Kucinich,Male,30-39,Independent,Moderate,Postgraduate study,"Under $50,000",No,Yes,A great deal,Before that,Omit,Takes strong stands on the issues,Strongly disapprove,Omit,30-44,30-39,30-44,College degree,Republican,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Moderate,In the last month/Before that,Omit,East
558021.0,Iowa,87.0,Call 1,0.572535455226898,John Kerry,Female,40-44,Strong Democrat,Somewhat liberal,College degree,"$50,000 or more",No,Yes,Somewhat,Before that,Education,Has the right experience,Strongly disapprove,No second choice,30-44,40-49,30-44,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,No second choice,Central
558022.0,Iowa,98.0,Call 2,1.08781743049622,John Kerry,Female,65-74,Strong Democrat,Very liberal,No college degree,,No,No,A great deal,In the last month,Economy/Jobs,Has the right experience,Strongly disapprove,Edwards,60 or over,65 or over,65 or over,No college degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,65 or over,Liberal,In the last month/Before that,Edwards,Central
558023.0,Iowa,45.0,Call 1,0.978515267372131,John Edwards,Female,75 or over,Strong Democrat,Moderate,No college degree,"Under $50,000",No,Yes,Not at all,In the last month,U.S. trade policy,Takes strong stands on the issues,Somewhat disapprove,Gephardt,60 or over,65 or over,65 or over,No college degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Moderate,In the last month/Before that,Gephardt,East
558024.0,Iowa,45.0,Call 1,0.978515267372131,John Edwards,Female,40-44,Strong Democrat,Very liberal,College degree,"Under $50,000",No,Yes,Not at all,In the last month,Education,Can beat George W. Bush,Strongly disapprove,Kerry,30-44,40-49,30-44,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Liberal,In the last month/Before that,Kerry,East
558025.0,Iowa,3.0,Call 2,1.23822522163391,Dick Gephardt,Female,50-59,Strong Democrat,Moderate,Postgraduate study,"$50,000 or more",No,No,Not at all,Before that,Education,Cares about people like me,Somewhat approve,Kerry,45-59,50-64,45-59,College degree,Democrat,Strongly/Somewhat approve,Not much/Not at all,17-64,Moderate,In the last month/Before that,Kerry,East
558026.0,Iowa,46.0,Call 1,0.974767327308655,Dennis Kucinich,Female,50-59,Independent,Somewhat liberal,Postgraduate study,"Under $50,000",No,Yes,Not at all,In the last week,The war in Iraq,Takes strong stands on the issues,Strongly disapprove,Dean,45-59,50-64,45-59,College degree,Republican,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Liberal,In the last 3 days/week,Dean,East
558027.0,Iowa,31.0,Call 1,1.23822522163391,Dick Gephardt,,65-74,Strong Democrat,Somewhat liberal,No college degree,"Under $50,000",No,No,Not at all,In the last month,Health care/Medicare,Cares about people like me,Strongly disapprove,Kerry,60 or over,65 or over,65 or over,No college degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Liberal,In the last month/Before that,Kerry,East
558028.0,Iowa,82.0,Call 1,0.585034489631653,John Edwards,Female,75 or over,Strong Democrat,Moderate,College degree,"Under $50,000",No,Yes,Not at all,In the last week,Health care/Medicare,Takes strong stands on the issues,Somewhat disapprove,Kerry,60 or over,65 or over,65 or over,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Moderate,In the last 3 days/week,Kerry,Central
558029.0,Iowa,82.0,Call 1,0.585034489631653,John Edwards,Female,40-44,Not strong Democrat,Moderate,College degree,"Under $50,000",No,Yes,Not at all,Before that,Economy/Jobs,Takes strong stands on the issues,Somewhat disapprove,Kerry,30-44,40-49,30-44,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Moderate,In the last month/Before that,Kerry,Central
558030.0,Iowa,12.0,Call 1,1.1964567899704,John Kerry,Female,17-24,Not strong Democrat,Moderate,No college degree,"Under $50,000",Yes,No,Not much,In the last 3 days,Economy/Jobs,Takes strong stands on the issues,Somewhat disapprove,Uncommitted,17-29,17-24,17-29,No college degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Moderate,In the last 3 days/week,Uncommitted,East
558031.0,Iowa,87.0,Call 1,0.500708997249603,Uncommitted,Male,30-39,Strong Democrat,,No college degree,"Under $50,000",No,Yes,Not at all,Omit,Health care/Medicare,Takes strong stands on the issues,Somewhat disapprove,Edwards,30-44,30-39,30-44,No college degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,,Omit,Edwards,Central
558032.0,Iowa,98.0,Call 2,1.07256317138672,John Edwards,Female,60-64,Strong Democrat,Somewhat liberal,Postgraduate study,"$50,000 or more",No,Yes,Somewhat,In the last month,Education,Cares about people like me,Strongly disapprove,Kerry,60 or over,50-64,45-59,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Kerry,Central
558033.0,Iowa,98.0,Call 2,1.08781743049622,John Kerry,Male,45-49,Not strong Democrat,Somewhat liberal,No college degree,"Under $50,000",No,Yes,A great deal,In the last month,Economy/Jobs,Has the right experience,Somewhat approve,Uncommitted,45-59,40-49,45-59,No college degree,Democrat,Strongly/Somewhat approve,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Uncommitted,Central
558034.0,Iowa,45.0,Call 1,0.978515267372131,John Edwards,Male,50-59,Independent,Moderate,No college degree,"Under $50,000",No,No,Not at all,In the last 3 days,Health care/Medicare,Takes strong stands on the issues,Somewhat approve,Gephardt,45-59,50-64,45-59,No college degree,Republican,Strongly/Somewhat approve,Not much/Not at all,17-64,Moderate,In the last 3 days/week,Gephardt,East
558035.0,Iowa,3.0,Call 2,0.498990476131439,Uncommitted,Female,50-59,Independent,Very liberal,Postgraduate study,"Under $50,000",Yes,No,Somewhat,Omit,Education,Has the right experience,Somewhat disapprove,Dean,45-59,50-64,45-59,College degree,Republican,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,Omit,Dean,East
558036.0,Iowa,3.0,Call 2,1.23633861541748,John Kerry,Female,50-59,Strong Democrat,Very liberal,College degree,"Under $50,000",Yes,No,A great deal,Before that,U.S. trade policy,Cares about people like me,Strongly disapprove,Edwards,45-59,50-64,45-59,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Edwards,East
558037.0,Iowa,46.0,Call 1,1.17398309707642,Howard Dean,Male,17-24,Strong Democrat,Very liberal,College degree,"$50,000 or more",No,No,A great deal,Before that,Education,Takes strong stands on the issues,Strongly disapprove,Edwards,17-29,17-24,17-29,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Edwards,East
558038.0,Iowa,46.0,Call 1,1.23633861541748,John Kerry,Male,30-39,Independent,Moderate,College degree,"Under $50,000",Yes,No,A great deal,Before that,Economy/Jobs,Cares about people like me,Strongly approve,No second choice,30-44,30-39,30-44,College degree,Republican,Strongly/Somewhat approve,A great deal/Somewhat,17-64,Moderate,In the last month/Before that,No second choice,East
558039.0,Iowa,82.0,Call 1,0.593354940414429,John Kerry,Female,75 or over,Independent,Somewhat liberal,Postgraduate study,"Under $50,000",No,Yes,Not at all,In the last month,Health care/Medicare,Has the right experience,Somewhat disapprove,Gephardt,60 or over,65 or over,65 or over,College degree,Republican,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Liberal,In the last month/Before that,Gephardt,Central
558040.0,Iowa,82.0,Call 1,0.593354940414429,John Kerry,Female,65-74,Strong Democrat,Very liberal,No college degree,"Under $50,000",No,No,Not at all,In the last month,National security,Has the right experience,Strongly disapprove,No second choice,60 or over,65 or over,65 or over,No college degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Liberal,In the last month/Before that,No second choice,Central
558041.0,Iowa,12.0,Call 1,1.19828248023987,Dick Gephardt,Female,65-74,Strong Democrat,Somewhat liberal,,"Under $50,000",Yes,Yes,Somewhat,Before that,Health care/Medicare,Can beat George W. Bush,Somewhat disapprove,Kerry,60 or over,65 or over,65 or over,,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,65 or over,Liberal,In the last month/Before that,Kerry,East
558042.0,Iowa,12.0,Call 1,1.1964567899704,John Kerry,Female,50-59,Strong Democrat,Very liberal,No college degree,"$50,000 or more",No,Yes,A great deal,Before that,Economy/Jobs,Takes strong stands on the issues,Strongly disapprove,No second choice,45-59,50-64,45-59,No college degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,No second choice,East
