ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WGT,dpres,SEX,RACE,MEXICAN,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,GAY,TIMEPRI,issue,qual,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1001876.0,California,4.0,Call 2,Backside complete,Election day exit poll,0.685951769351959,Did not vote,Male,White,No,30-39,Something Else,Very liberal,Postgraduate study,"$100,000 or more",About the same,"Yes, someone else does",Something else,No,In the last month,The war in Iraq,He can defeat George W. Bush,Not at all important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Creates more jobs in your state,Both candidates,30-44,30-44,30-39,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Independent,Liberal,Something else,White Something else,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Bay Area,"City: 50,000 to 500,000","City over 50,000",11.0,94588.0
1001895.0,California,4.0,Call 2,Backside complete,Election day exit poll,0.685951769351959,Did not vote,Male,White,No,30-39,Independent,Very conservative,College graduate,"$75,000-$99,999",Better today,"Yes, I do",Catholic,No,Omit,Omit,Omit,Omit,"Satisfied, but not enthusiastic",Omit,Gay couples allowed to legally marry,Omits,Neither candidate,No,Takes more jobs from your state,Neither candidate,30-44,30-44,30-39,Omit,College degree,No,"$50,000 or more",18-64,Independent,Conservative,Catholic,White Catholic,Omit,Omit,White male,Only Kerry/Neither,Only Edwards/Neither,Omit,Only Kerry/Neither,Only Edwards/Neither,"Yes, I am or someone in household is",Yes I am,White,Bay Area,"City: 50,000 to 500,000","City over 50,000",11.0,94588.0
1001983.0,California,30.0,Call 2,Backside complete,Election day exit poll,1.14516282081604,Did not vote,Female,Hispanic/Latino,Yes,65-74,,Somewhat conservative,High school graduate,,Worse today,No one does,Catholic,No,In the last month,Taxes,He is honest and trustworthy,Not too important,"Satisfied, but not enthusiastic",Omit,No legal recognition of gay couples' relationships,Dissatisfied if either one is the nominee,Neither candidate,No,Takes more jobs from your state,Neither candidate,65 or over,60 or over,65 or over,Not too/not at all important,No college degree,No,,65 or over,,Conservative,Catholic,,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,Non-white female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,No,No,Hispanic/Latino,L.A. County,Suburbs,Suburbs,38.0,90660.0
1001986.0,California,13.0,Call 2,Backside not complete,Election day exit poll,0.431192576885223,Did not vote,Female,White,,,,,,,,,,,Omit,Omit,Omit,,Omit,,,Omits,Omit,,,Omit,,,,,,,,,,,,,Omit,Omit,White female,Omit,Omit,Omit,Omit,Omit,,,White,Inland/Valley,"City: 50,000 to 500,000","City over 50,000",20.0,93706.0
1002004.0,California,30.0,Call 2,Backside complete,Election day exit poll,1.00758457183838,Did not vote,Female,Hispanic/Latino,Yes,25-29,Democrat,Very conservative,College graduate,"$15,000-$29,999",About the same,No one does,None,No,Before that,Education,Omit,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Dissatisfied if either one is the nominee,Neither candidate,No,Has no effect on jobs in your state,Neither candidate,18-29,18-29,25-29,Very/somewhat important,College degree,No,"Under $50,000",18-64,Democrat,Conservative,None,,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,Non-white female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,No,No,Hispanic/Latino,L.A. County,Suburbs,Suburbs,38.0,90660.0
1002018.0,California,30.0,Call 2,Backside complete,Election day exit poll,1.00758457183838,Did not vote,Female,Hispanic/Latino,Yes,18-24,Democrat,Very conservative,High school graduate,,About the same,"Yes, someone else does",Other Christian,No,Today,Taxes,He is honest and trustworthy,Very important,"Satisfied, but not enthusiastic",Omit,No legal recognition of gay couples' relationships,Dissatisfied if either one is the nominee,Neither candidate,No,Takes more jobs from your state,Neither candidate,18-29,18-29,18-24,Very/somewhat important,No college degree,No,,18-64,Democrat,Conservative,Protestant/Other Christian,,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,Non-white female,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,"Yes, I am or someone in household is",No,Hispanic/Latino,L.A. County,Suburbs,Suburbs,38.0,90660.0
1002066.0,California,46.0,Call 2,Backside complete,Election day exit poll,0.545961618423462,Did not vote,Male,White,No,50-59,Democrat,Somewhat liberal,High school graduate,"$75,000-$99,999",Worse today,No one does,Catholic,No,Omit,Omit,Omit,Very important,"Dissatisfied, but not angry",Omit,No legal recognition of gay couples' relationships,Dissatisfied if either one is the nominee,Neither candidate,Yes,Omit,Neither candidate,45-64,45-59,50-64,Very/somewhat important,No college degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Edwards/Neither,Omit,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Bay Area,"City: 50,000 to 500,000","City over 50,000",6.0,94901.0
1002086.0,California,46.0,Call 2,Backside complete,Election day exit poll,0.815203726291656,Did not vote,Female,White,No,60-64,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,Catholic,No,Omit,Taxes,Omit,Somewhat important,"Dissatisfied, but not angry",Omit,No legal recognition of gay couples' relationships,Dissatisfied if either one is the nominee,Omit,No,Takes more jobs from your state,Neither candidate,45-64,60 or over,50-64,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White female,Omit,Omit,Omit,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Bay Area,"City: 50,000 to 500,000","City over 50,000",6.0,94901.0
1002095.0,California,26.0,Call 2,Backside complete,Election day exit poll,0.437631458044052,Did not vote,Male,White,No,18-24,Independent,Somewhat conservative,Some college or associate degree,"$50,000-$74,999",About the same,"Yes, someone else does",Catholic,No,Before that,Education,He has a positive message,Not too important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Dissatisfied if either one is the nominee,Both candidates,No,Has no effect on jobs in your state,Only John Kerry,18-29,18-29,18-24,Not too/not at all important,No college degree,No,"$50,000 or more",18-64,Independent,Conservative,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",No,White,L.A. County,"City: 50,000 to 500,000","City over 50,000",46.0,90808.0
1002102.0,California,78.0,Call 2,Backside complete,Election day exit poll,0.532599806785584,Did not vote,Female,White,No,75 or over,Republican,Very conservative,Some college or associate degree,"Under $15,000",Better today,"Yes, someone else does",Catholic,No,Before that,Omit,He stands up for what he believes,Very important,Enthusaistic,Omit,Gay couples allowed to legally form civil unions,Satisfied only if Edwards is the nominee,Omit,No,Creates more jobs in your state,Neither candidate,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"Under $50,000",65 or over,Republican,Conservative,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Omit,Omit,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,"Yes, I am or someone in household is",No,White,Southern California,"City: 10,000 to 49,999",Small cities and Rural,41.0,92399.0
1002121.0,California,26.0,Call 2,Backside complete,Election day exit poll,0.400282144546509,Did not vote,Male,White,No,30-39,Republican,Very conservative,College graduate,"$100,000 or more",About the same,No one does,Other Christian,No,In the last three days,National security/Terrorism,Omit,Not at all important,Enthusaistic,Omit,No legal recognition of gay couples' relationships,Dissatisfied if either one is the nominee,Neither candidate,No,Takes more jobs from your state,Neither candidate,30-44,30-44,30-39,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Republican,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,No,No,White,L.A. County,"City: 50,000 to 500,000","City over 50,000",46.0,90808.0
1002129.0,California,71.0,Call 2,Backside complete,Election day exit poll,0.545961618423462,Did not vote,Male,White,No,50-59,Independent,Somewhat conservative,High school graduate,"$50,000-$74,999",Better today,"Yes, I do",Other Christian,No,Before that,Omit,Omit,Not too important,"Satisfied, but not enthusiastic",Omit,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Neither candidate,No,Creates more jobs in your state,Neither candidate,45-64,45-59,50-64,Not too/not at all important,No college degree,No,"$50,000 or more",18-64,Independent,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,"Yes, I am or someone in household is",Yes I am,White,Inland/Valley,Suburbs,Suburbs,5.0,95824.0
1002138.0,California,50.0,Call 2,Backside complete,Election day exit poll,1.08057844638824,Did not vote,Female,Asian,No,45-49,Democrat,Moderate,College graduate,"$15,000-$29,999",Worse today,No one does,Other Christian,No,Today,Economy/Jobs,He cares about people like me,Very important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Creates more jobs in your state,Both candidates,45-64,45-59,40-49,Very/somewhat important,College degree,No,"Under $50,000",18-64,Democrat,Moderate,Protestant/Other Christian,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,Asian,Southern California,"City: 50,000 to 500,000","City over 50,000",40.0,92804.0
1002148.0,California,78.0,Call 2,Backside complete,Election day exit poll,0.532599806785584,Did not vote,Female,White,No,65-74,Republican,Very conservative,Some college or associate degree,"$15,000-$29,999",About the same,No one does,Protestant,No,Before that,National security/Terrorism,He is honest and trustworthy,Omit,Enthusaistic,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Dissatisfied if either one is the nominee,Neither candidate,No,Takes more jobs from your state,Neither candidate,65 or over,60 or over,65 or over,Omit,No college degree,No,"Under $50,000",65 or over,Republican,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Southern California,"City: 10,000 to 49,999",Small cities and Rural,41.0,92399.0
1002166.0,California,78.0,Call 2,Backside complete,Election day exit poll,0.549403786659241,Did not vote,Male,White,No,75 or over,Republican,Very conservative,Some college or associate degree,"$15,000-$29,999",About the same,,Protestant,No,Before that,Taxes,Omit,Omit,"Satisfied, but not enthusiastic",Omit,No legal recognition of gay couples' relationships,Omits,Neither candidate,No,Takes more jobs from your state,Neither candidate,65 or over,60 or over,65 or over,Omit,No college degree,No,"Under $50,000",65 or over,Republican,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Omit,Omit,White male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,,,White,Southern California,"City: 10,000 to 49,999",Small cities and Rural,41.0,92399.0
1002243.0,California,95.0,Call 2,Backside complete,Election day exit poll,0.398162215948105,Did not vote,,Black,No,30-39,Something Else,Moderate,College graduate,"$15,000-$29,999",Worse today,No one does,None,No,Today,Health care/Medicare,He is honest and trustworthy,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Omit,Dissatisfied if either one is the nominee,Neither candidate,No,Takes more jobs from your state,Only John Kerry,30-44,30-44,30-39,Very/somewhat important,College degree,No,"Under $50,000",18-64,Independent,Moderate,None,,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,Black,Bay Area,"City over 500,000","City over 50,000",8.0,94110.0
1002246.0,California,49.0,Call 2,Backside complete,Election day exit poll,0.489117532968521,Did not vote,Male,Hispanic/Latino,Yes,18-24,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",About the same,No one does,Other Christian,No,In the last month,Economy/Jobs,He can defeat George W. Bush,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Only John Kerry,Yes,Takes more jobs from your state,Only John Kerry,18-29,18-29,18-24,Very/somewhat important,No college degree,Yes,"Under $50,000",18-64,Democrat,Moderate,Protestant/Other Christian,,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,Hispanic/Latino,Coastal,"City: 10,000 to 49,999",Small cities and Rural,17.0,93955.0
1002257.0,California,78.0,Call 2,Backside complete,Election day exit poll,0.549403786659241,Did not vote,Male,White,No,75 or over,Independent,Somewhat conservative,High school graduate,"Under $15,000",Better today,No one does,Protestant,No,In the last month,Taxes,He stands up for what he believes,Somewhat important,"Satisfied, but not enthusiastic",Omit,No legal recognition of gay couples' relationships,Dissatisfied if either one is the nominee,Neither candidate,No,Has no effect on jobs in your state,Neither candidate,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"Under $50,000",65 or over,Independent,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Southern California,"City: 10,000 to 49,999",Small cities and Rural,41.0,92399.0
1002280.0,California,49.0,Call 2,Backside complete,Election day exit poll,0.587426245212555,Did not vote,Female,White,No,65-74,Independent,Somewhat conservative,Some college or associate degree,"$50,000-$74,999",About the same,No one does,Protestant,No,In the last month,Health care/Medicare,He can defeat George W. Bush,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"$50,000 or more",65 or over,Independent,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Coastal,"City: 10,000 to 49,999",Small cities and Rural,17.0,93955.0
