ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,MARRIED,TIMEPRI,ISSUE,QUAL,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
994840.0,Ohio,31.0,Call 1,Backside complete,0.877002537250519,John Kerry,Female,Black,No,50-59,Independent,Somewhat liberal,Some college or associate degree,"$30,000-$49,999",About the same,No one does,Other Christian,No,Today,Economy/Jobs,He stands up for what he believes,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"Under $50,000",17-64,Independent,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,Black,Central,"City over 500,000","City over 50,000",15.0,43223.0
994843.0,Ohio,22.0,Call 1,Backside complete,1.94235050678253,Dennis Kucinich,Female,Asian,,60-64,Democrat,Very liberal,Postgraduate study,"$100,000 or more",Better today,No one does,None,Yes,Before that,Health care/Medicare,He is honest and trustworthy,Not at all important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Neither candidate,Yes,Takes more jobs from your state,Both candidates,45-64,60 or over,50-64,Not too/not at all important,College degree,Yes,"$50,000 or more",17-64,Democrat,Liberal,None,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,Asian,Cuyahoga County,"City: 10,000 to 49,999",Small cities and Rural,10.0,44116.0
994844.0,Ohio,26.0,Call 1,Backside complete,1.4547483921051,Did not vote,Female,White,No,17-24,Republican,Moderate,Some college or associate degree,"Under $15,000",About the same,No one does,None,No,Today,Taxes,He stands up for what he believes,Somewhat important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Only John Kerry,No,Has no effect on jobs in your state,Both candidates,17-29,17-29,17-24,Very/somewhat important,No college degree,No,"Under $50,000",17-64,Republican,Moderate,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Central,Rural,Small cities and Rural,12.0,43032.0
994847.0,Ohio,120.0,Call 1,Backside complete,0.488272041082382,John Kerry,Female,White,No,40-44,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",Worse today,"Yes, someone else does",Catholic,Yes,Today,Economy/Jobs,He has the right experience,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Neither candidate,Yes,Takes more jobs from your state,Both candidates,30-44,30-44,40-49,Very/somewhat important,No college degree,Yes,"$50,000 or more",17-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,5.0,43460.0
994849.0,Ohio,1.0,Call 1,Backside complete,1.60029232501984,John Edwards,Female,White,No,75 or over,Democrat,,College graduate,"Under $15,000",Worse today,No one does,Protestant,,Before that,Health care/Medicare,He stands up for what he believes,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,65 or over,60 or over,65 or over,Very/somewhat important,College degree,No,"Under $50,000",65 or over,Democrat,,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Southwest,Rural,Small cities and Rural,2.0,45144.0
994851.0,Ohio,37.0,Call 1,Backside complete,0.706725716590881,Howard Dean,,Black,No,65-74,Democrat,Somewhat liberal,College graduate,"$100,000 or more",About the same,No one does,Protestant,Yes,Before that,Health care/Medicare,He has the right experience,Not too important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Dissatisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Only John Edwards,65 or over,60 or over,65 or over,Not too/not at all important,College degree,Omit,"$50,000 or more",65 or over,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Edwards/Neither,No,No,Black,Central,"City over 500,000","City over 50,000",12.0,43081.0
994865.0,Ohio,22.0,Call 1,Backside complete,1.54256510734558,John Edwards,Male,White,No,50-59,Democrat,Moderate,College graduate,"$100,000 or more",Worse today,No one does,,,In the last month,Economy/Jobs,He cares about people like me,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Edwards is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",17-64,Democrat,Moderate,,All others/Omits,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Cuyahoga County,"City: 10,000 to 49,999",Small cities and Rural,10.0,44116.0
994867.0,Ohio,31.0,Call 1,Backside complete,1.00811791419983,John Kerry,Male,Black,No,50-59,Democrat,Somewhat liberal,College graduate,"$50,000-$74,999",Worse today,No one does,Protestant,No,Before that,Health care/Medicare,He can defeat George W. Bush,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,No,Creates more jobs in your state,Only John Kerry,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",17-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,Black,Central,"City over 500,000","City over 50,000",15.0,43223.0
994868.0,Ohio,26.0,Call 1,Backside complete,1.83006393909454,John Edwards,Female,White,No,50-59,Democrat,Moderate,High school graduate,"$30,000-$49,999",About the same,"Yes, someone else does",Protestant,Yes,In the last month,Health care/Medicare,He is honest and trustworthy,Somewhat important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Only John Edwards,45-64,45-59,50-64,Very/somewhat important,No college degree,Yes,"Under $50,000",17-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Edwards/Neither,"Yes, I am or someone in household is",No,White,Central,Rural,Small cities and Rural,12.0,43032.0
994869.0,Ohio,120.0,Call 1,Backside complete,0.488272041082382,John Kerry,Female,White,No,30-39,Democrat,Moderate,College graduate,"$50,000-$74,999",Worse today,"Yes, someone else does",Protestant,Yes,Today,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,College degree,No,"$50,000 or more",17-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,5.0,43460.0
994873.0,Ohio,37.0,Call 1,Backside complete,0.615676820278168,John Edwards,Female,Hispanic/Latino,Yes,50-59,Democrat,Moderate,College graduate,"$50,000-$74,999",Worse today,No one does,Protestant,No,In the last month,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",17-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,Black,Central,"City over 500,000","City over 50,000",12.0,43081.0
994874.0,Ohio,113.0,Call 1,Backside complete,1.35183143615723,John Edwards,Female,White,No,50-59,Democrat,Moderate,High school graduate,"$30,000-$49,999",Worse today,"Yes, I do and someone else does",Other Christian,Yes,In the last week,Economy/Jobs,He has a positive message,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,No college degree,No,"Under $50,000",17-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Northeast,Suburbs,Suburbs,17.0,44410.0
994876.0,Ohio,1.0,Call 1,Backside complete,1.1125785112381,John Edwards,Female,White,No,40-44,Independent,Moderate,Some college or associate degree,"$75,000-$99,999",About the same,"Yes, someone else does",Other Christian,Yes,In the last month,Economy/Jobs,He cares about people like me,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Omit,Both candidates,30-44,30-44,40-49,Very/somewhat important,No college degree,No,"$50,000 or more",17-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Southwest,Rural,Small cities and Rural,2.0,45144.0
994882.0,Ohio,90.0,Call 1,Backside complete,0.991248190402985,John Kerry,Male,White,,50-59,Democrat,Very liberal,Postgraduate study,"$50,000-$74,999",About the same,No one does,None,Yes,In the last month,Omit,Omit,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Omit,Yes,Takes more jobs from your state,Omit,45-64,45-59,50-64,Very/somewhat important,College degree,Yes,"$50,000 or more",17-64,Democrat,Liberal,None,White None,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Omit,Omit,Last month/Before that,Omit,Omit,No,No,White,Northeast,Suburbs,Suburbs,17.0,44266.0
994889.0,Ohio,22.0,Call 1,Backside complete,1.54256510734558,John Edwards,Male,White,No,30-39,Democrat,Moderate,College graduate,"$50,000-$74,999",Better today,"Yes, someone else does",Catholic,Yes,In the last week,Health care/Medicare,He has a positive message,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Only John Edwards,No,Takes more jobs from your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,College degree,No,"$50,000 or more",17-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Cuyahoga County,"City: 10,000 to 49,999",Small cities and Rural,10.0,44116.0
994890.0,Ohio,31.0,Call 1,Backside complete,0.877002537250519,John Kerry,Female,Black,,40-44,Democrat,Moderate,High school graduate,"$15,000-$29,999",About the same,No one does,Other Christian,No,Omit,Economy/Jobs,He has the right experience,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Only John Kerry,30-44,30-44,40-49,Very/somewhat important,No college degree,No,"Under $50,000",17-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Omit,Only Kerry/Neither,Only Kerry/Either,No,No,Black,Central,"City over 500,000","City over 50,000",15.0,43223.0
994891.0,Ohio,37.0,Call 1,Backside not complete,0.885567128658295,John Edwards,Female,Black,No,75 or over,,,,,,,,,In the last week,The war in Iraq,He has a positive message,,"Dissatisfied, but not angry",,,Satisfied if either one is the nominee,Omit,,,Both candidates,65 or over,60 or over,65 or over,,,,,65 or over,,,,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Omit,Omit,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,,,Black,Central,"City over 500,000","City over 50,000",12.0,43081.0
994894.0,Ohio,26.0,Call 1,Backside complete,1.94794225692749,John Kerry,Female,White,No,60-64,Democrat,Somewhat conservative,Some college or associate degree,"$50,000-$74,999",Worse today,"Yes, I do",Something else,Yes,In the last month,Health care/Medicare,He cares about people like me,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,60 or over,50-64,Very/somewhat important,No college degree,Yes,"$50,000 or more",17-64,Democrat,Conservative,Something else,White Something else,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Central,Rural,Small cities and Rural,12.0,43032.0
