ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,GAY,TIMEPRI,ISSUE,QUAL,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
994614.0,New York,79.0,Call 1,Backside complete,1.92966985702515,John Kerry,Male,Black,No,75 or over,Democrat,Very liberal,Postgraduate study,"$100,000 or more",Better today,,Jewish,No,Today,Education,He has a positive message,Not at all important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Not too/not at all important,College degree,Yes,"$50,000 or more",65 or over,Democrat,Liberal,Jewish,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,,,Black,New York City,"City over 500,000","City over 50,000",7.0,11377.0
994617.0,New York,8.0,Call 1,Backside complete,0.779455542564392,John Kerry,Female,White,No,65-74,Independent,Moderate,Some college or associate degree,"$30,000-$49,999",About the same,No one does,Jewish,No,In the last month,National security/Terrorism,He can defeat George W. Bush,Not too important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Only John Kerry,65 or over,60 or over,65 or over,Not too/not at all important,No college degree,No,"Under $50,000",65 or over,Independent,Moderate,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,New York City,"City over 500,000","City over 50,000",17.0,10471.0
994623.0,New York,63.0,Call 1,Backside complete,0.616759777069092,John Edwards,Male,White,No,45-49,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",About the same,No one does,Catholic,No,In the last month,Economy/Jobs,He has a positive message,Not at all important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Neither candidate,No,Has no effect on jobs in your state,Both candidates,45-64,45-59,40-49,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,New York City,"City over 500,000","City over 50,000",14.0,10128.0
994625.0,New York,79.0,Call 1,Backside complete,1.37478685379028,Al Sharpton,Female,Other,No,40-44,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",Worse today,"Yes, I do",Other Christian,No,In the last month,The war in Iraq,He can defeat George W. Bush,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Neither candidate,No,Takes more jobs from your state,Both candidates,30-44,30-44,40-49,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,Other,New York City,"City over 500,000","City over 50,000",7.0,11377.0
994630.0,New York,52.0,Call 1,Backside complete,0.504096686840057,John Edwards,Male,White,No,65-74,Democrat,Very liberal,College graduate,"$50,000-$74,999",About the same,No one does,Jewish,No,In the last month,Omit,Omit,Somewhat important,Angry,Omit,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Has no effect on jobs in your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,College degree,Yes,"$50,000 or more",65 or over,Democrat,Liberal,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Long Island,Suburbs,Suburbs,4.0,11510.0
994632.0,New York,60.0,Call 1,Backside complete,1.88786721229553,John Kerry,Male,White,No,40-44,Democrat,Somewhat conservative,Some college or associate degree,"$30,000-$49,999",Worse today,"Yes, someone else does",Other Christian,No,Before that,Taxes,He has a positive message,Somewhat important,"Satisfied, but not enthusiastic",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Omit,30-44,30-44,40-49,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Omit,Omit,"Yes, I am or someone in household is",No,White,New York City,"City over 500,000","City over 50,000",15.0,10029.0
994634.0,New York,79.0,Call 1,Backside complete,1.92966985702515,John Kerry,Male,Black,No,25-29,Democrat,Moderate,College graduate,"$50,000-$74,999",Worse today,"Yes, someone else does",None,No,In the last month,Health care/Medicare,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,No,Creates more jobs in your state,Both candidates,18-29,18-29,25-29,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,None,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,Black,New York City,"City over 500,000","City over 50,000",7.0,11377.0
994641.0,New York,52.0,Call 1,Backside complete,0.501538217067719,John Kerry,Female,White,No,65-74,Democrat,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",About the same,No one does,Something else,No,In the last month,Economy/Jobs,He can defeat George W. Bush,Not too important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Not too/not at all important,No college degree,No,"$50,000 or more",65 or over,Democrat,Liberal,Something else,White Something else,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Long Island,Suburbs,Suburbs,4.0,11510.0
994644.0,New York,79.0,Call 1,Backside complete,1.7430168390274,John Edwards,Male,White,No,45-49,Democrat,Moderate,Some college or associate degree,"$75,000-$99,999",Worse today,"Yes, I do",Jewish,No,In the last week,Economy/Jobs,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Only John Edwards,No,Takes more jobs from your state,Both candidates,45-64,45-59,40-49,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Democrat,Moderate,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,New York City,"City over 500,000","City over 50,000",7.0,11377.0
994648.0,New York,8.0,Call 1,Backside complete,0.717982530593872,John Kerry,Female,Hispanic/Latino,Yes,30-39,Democrat,Very liberal,Postgraduate study,"$50,000-$74,999",Worse today,No one does,Catholic,No,In the last week,Education,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Catholic,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,Hispanic/Latino,New York City,"City over 500,000","City over 50,000",17.0,10471.0
994652.0,New York,52.0,Call 1,Backside complete,0.535317540168762,John Kerry,Male,Hispanic/Latino,Yes,50-59,Democrat,Somewhat conservative,Some college or associate degree,"$75,000-$99,999",Worse today,No one does,Other Christian,,In the last week,Economy/Jobs,He has a positive message,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Democrat,Conservative,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,Black,Long Island,Suburbs,Suburbs,4.0,11510.0
994654.0,New York,60.0,Call 1,Backside complete,1.9167867898941,Al Sharpton,Female,Black,No,65-74,Democrat,Somewhat liberal,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,Other Christian,No,Before that,Health care/Medicare,He cares about people like me,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Dissatisfied if either one is the nominee,Neither candidate,No,Takes more jobs from your state,Neither candidate,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"Under $50,000",65 or over,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,Non-white female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,No,No,Black,New York City,"City over 500,000","City over 50,000",15.0,10029.0
994655.0,New York,63.0,Call 1,Backside complete,0.63897043466568,John Kerry,Male,White,No,50-59,Democrat,Moderate,Postgraduate study,"$50,000-$74,999",Worse today,"Yes, I do",Catholic,No,Before that,Economy/Jobs,He stands up for what he believes,Somewhat important,Angry,He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Both candidates,No,Has no effect on jobs in your state,Only John Kerry,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,New York City,"City over 500,000","City over 50,000",14.0,10128.0
994664.0,New York,60.0,Call 1,Backside complete,1.9167867898941,Al Sharpton,Female,Hispanic/Latino,Yes,,Democrat,Somewhat liberal,High school graduate,"$15,000-$29,999",Worse today,"Yes, someone else does",Other Christian,No,Before that,Education,He is honest and trustworthy,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Dissatisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Neither candidate,,,,Very/somewhat important,No college degree,Yes,"Under $50,000",,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,Non-white female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,"Yes, I am or someone in household is",No,Black,New York City,"City over 500,000","City over 50,000",15.0,10029.0
994665.0,New York,112.0,Call 1,Backside complete,0.529214978218079,Howard Dean,Female,White,No,50-59,Democrat,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",Worse today,"Yes, someone else does",Protestant,No,Before that,The war in Iraq,He is honest and trustworthy,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Omit,Both candidates,45-64,45-59,50-64,Very/somewhat important,No college degree,Omit,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Lower Hudson Valley,"City: 50,000 to 500,000","City over 50,000",19.0,10560.0
994666.0,New York,112.0,Call 1,Backside complete,0.679918587207794,John Kerry,Female,White,No,45-49,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Better today,No one does,Something else,No,In the last three days,The war in Iraq,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Creates more jobs in your state,Both candidates,45-64,45-59,40-49,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Something else,White Something else,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Lower Hudson Valley,"City: 50,000 to 500,000","City over 50,000",19.0,10560.0
994669.0,New York,8.0,Call 1,Backside complete,0.991744041442871,John Kerry,Male,Black,No,60-64,Democrat,Very liberal,Postgraduate study,"$100,000 or more",About the same,No one does,None,No,Before that,The war in Iraq,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,Yes,Takes more jobs from your state,Only John Kerry,45-64,60 or over,50-64,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,None,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,Black,New York City,"City over 500,000","City over 50,000",17.0,10471.0
994670.0,New York,8.0,Call 1,Backside complete,0.717982530593872,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",About the same,No one does,Jewish,No,In the last month,National security/Terrorism,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,New York City,"City over 500,000","City over 50,000",17.0,10471.0
