ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,MARRIED,TIMEPRI,ISSUE,QUAL,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1004864.0,Connecticut,47.0,Call 3,Backside complete,0.584104955196381,Howard Dean,Male,White,No,75 or over,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",About the same,No one does,Jewish,Yes,Today,Education,He stands up for what he believes,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Neither candidate,Yes,Creates more jobs in your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,College degree,Omit,"$50,000 or more",65 or over,Democrat,Liberal,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Connecticut Valley,"City: 50,000 to 500,000","City over 50,000",3.0,06460
1004913.0,Connecticut,57.0,Call 3,Backside complete,1.82669401168823,Howard Dean,Female,White,No,30-39,Independent,Somewhat liberal,Postgraduate study,"$50,000-$74,999",Worse today,No one does,None,Yes,Before that,The war in Iraq,He stands up for what he believes,Somewhat important,Angry,Omit,Gay couples allowed to legally marry,Dissatisfied if either one is the nominee,Neither candidate,Yes,Omit,Neither candidate,30-44,30-44,30-39,Very/somewhat important,College degree,Omit,"$50,000 or more",18-64,Independent,Liberal,None,White None,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,No,No,White,East/West rural,Rural,Small cities and Rural,5.0,06018
1005157.0,Connecticut,56.0,Call 3,Backside complete,0.866905629634857,Howard Dean,Female,White,No,50-59,Democrat,Somewhat liberal,College graduate,"$100,000 or more",Better today,No one does,Something else,Yes,Before that,Economy/Jobs,He stands up for what he believes,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Neither candidate,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,Omit,"$50,000 or more",18-64,Democrat,Liberal,Something else,White Something else,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,East/West rural,"City: 10,000 to 49,999",Small cities and Rural,5.0,06470
1005205.0,Connecticut,47.0,Call 3,Backside complete,0.584104955196381,Howard Dean,Male,White,No,75 or over,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Worse today,No one does,Jewish,No,In the last three days,Education,He is honest and trustworthy,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Neither candidate,Yes,Creates more jobs in your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,College degree,Omit,"$50,000 or more",65 or over,Democrat,Liberal,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Connecticut Valley,"City: 50,000 to 500,000","City over 50,000",3.0,06460
994477.0,Connecticut,45.0,Call 1,Backside complete,0.821210563182831,John Edwards,Male,White,No,30-39,Democrat,Somewhat liberal,College graduate,"$50,000-$74,999",Better today,No one does,Protestant,Yes,In the last month,Economy/Jobs,He cares about people like me,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Only John Edwards,Yes,Has no effect on jobs in your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,3.0,06457
994484.0,Connecticut,94.0,Call 1,Backside complete,1.77475392818451,John Edwards,Female,White,No,50-59,Democrat,Very liberal,Postgraduate study,"$100,000 or more",Worse today,No one does,Jewish,No,In the last month,Health care/Medicare,He stands up for what he believes,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Omit,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,"Coast, including NYC suburbs","City: 10,000 to 49,999",Small cities and Rural,4.0,06880
994489.0,Connecticut,43.0,Call 1,Backside complete,1.25416827201843,John Edwards,Male,White,No,75 or over,Democrat,Moderate,High school graduate,"$50,000-$74,999",About the same,No one does,Catholic,Yes,In the last three days,Health care/Medicare,He cares about people like me,Somewhat important,Angry,He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Only John Edwards,No,Takes more jobs from your state,Only John Edwards,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"$50,000 or more",65 or over,Democrat,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Edwards/Neither,No,No,White,Connecticut Valley,"City: 50,000 to 500,000","City over 50,000",5.0,06450
994499.0,Connecticut,52.0,Call 1,Backside complete,1.42293643951416,John Edwards,Female,White,,60-64,Democrat,Moderate,Some college or associate degree,"Under $15,000",Worse today,"Yes, I do and someone else does",Catholic,,In the last week,Omit,Omit,Very important,Angry,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Only John Edwards,Yes,Takes more jobs from your state,Only John Edwards,45-64,60 or over,50-64,Very/somewhat important,No college degree,Yes,"Under $50,000",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Edwards/Neither,"Yes, I am or someone in household is",Yes I am,White,"Large Cities/Not Stamford, Norwalk","City: 50,000 to 500,000","City over 50,000",5.0,06051
994501.0,Connecticut,43.0,Call 1,Backside complete,1.31325173377991,John Edwards,Female,White,No,30-39,Democrat,,High school graduate,"$50,000-$74,999",Better today,No one does,Catholic,Yes,In the last month,Economy/Jobs,He cares about people like me,Omit,Omit,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Omit,No,Omit,Omit,30-44,30-44,30-39,Omit,No college degree,No,"$50,000 or more",18-64,Democrat,,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Omit,Omit,Last month/Before that,Omit,Omit,No,No,White,Connecticut Valley,"City: 50,000 to 500,000","City over 50,000",5.0,06450
994509.0,Connecticut,70.0,Call 1,Backside complete,0.631700456142426,John Edwards,Male,White,No,50-59,Independent,Somewhat liberal,Some college or associate degree,"$100,000 or more",About the same,No one does,Catholic,Yes,Today,Economy/Jobs,He stands up for what he believes,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Only John Edwards,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Independent,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,06074
994514.0,Connecticut,5.0,Call 1,Backside complete,0.693637728691101,John Edwards,Male,Black,No,50-59,Independent,Somewhat conservative,College graduate,,About the same,"Yes, I do",Protestant,Yes,In the last month,Omit,Omit,Not too important,"Satisfied, but not enthusiastic",Omit,Gay couples allowed to legally form civil unions,Omits,Neither candidate,No,Omit,Neither candidate,45-64,45-59,50-64,Not too/not at all important,College degree,No,,18-64,Independent,Conservative,Protestant/Other Christian,All others/Omits,Omit,Omit,Non-white male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,"Yes, I am or someone in household is",Yes I am,Black,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,06002
994519.0,Connecticut,5.0,Call 1,Backside complete,0.693637728691101,John Edwards,Male,Black,No,45-49,Independent,Moderate,Postgraduate study,,About the same,,Other Christian,Yes,In the last month,Omit,Omit,Somewhat important,Omit,Omit,Omit,Omits,Omit,No,Takes more jobs from your state,Omit,45-64,45-59,40-49,Very/somewhat important,College degree,No,,18-64,Independent,Moderate,Protestant/Other Christian,All others/Omits,Omit,Omit,Non-white male,Omit,Omit,Last month/Before that,Omit,Omit,,,Black,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,06002
994521.0,Connecticut,45.0,Call 1,Backside complete,0.853613615036011,John Edwards,Female,White,No,50-59,Democrat,Somewhat liberal,College graduate,"$75,000-$99,999",About the same,No one does,Protestant,Yes,In the last three days,Economy/Jobs,He stands up for what he believes,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Neither candidate,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,3.0,06457
994522.0,Connecticut,59.0,Call 1,Backside complete,2.03433060646057,John Edwards,Male,White,No,30-39,Democrat,Moderate,High school graduate,"$75,000-$99,999",About the same,"Yes, I do",Catholic,Yes,In the last month,Taxes,He has a positive message,Somewhat important,"Satisfied, but not enthusiastic",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Edwards is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,No college degree,Yes,"$50,000 or more",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,"Coast, including NYC suburbs",Rural,Small cities and Rural,2.0,06359
994535.0,Connecticut,45.0,Call 1,Backside complete,0.853613615036011,John Edwards,Female,White,No,40-44,Democrat,Somewhat liberal,College graduate,"$75,000-$99,999",Worse today,No one does,Catholic,Yes,Today,The war in Iraq,He can defeat George W. Bush,Omit,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Edwards is the nominee,Neither candidate,Yes,Takes more jobs from your state,Only John Edwards,30-44,30-44,40-49,Omit,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Edwards/Neither,No,No,White,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,3.0,06457
994540.0,Connecticut,9.0,Call 1,Backside complete,1.58978354930878,John Edwards,Female,White,No,50-59,Democrat,Somewhat liberal,College graduate,"$50,000-$74,999",Better today,"Yes, someone else does",Protestant,Yes,Before that,Economy/Jobs,He cares about people like me,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,"Large Cities/Not Stamford, Norwalk","City: 50,000 to 500,000","City over 50,000",1.0,06010
994542.0,Connecticut,12.0,Call 1,Backside complete,0.696827411651611,John Edwards,Female,White,No,50-59,Independent,Moderate,College graduate,"$75,000-$99,999",About the same,No one does,Catholic,Yes,In the last month,The war in Iraq,He stands up for what he believes,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Only John Edwards,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Independent,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,5.0,06410
994543.0,Connecticut,5.0,Call 1,Backside complete,0.60526829957962,John Edwards,Female,White,No,60-64,Independent,Moderate,College graduate,,Better today,No one does,Protestant,Yes,In the last three days,Health care/Medicare,Omit,Not at all important,"Dissatisfied, but not angry",Omit,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Neither candidate,No,Takes more jobs from your state,Neither candidate,45-64,60 or over,50-64,Not too/not at all important,College degree,No,,18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,06002
