ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,LARPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,BEATOBAMAFL,BREAK12PRI,BRNAGAIN,DESCRIBS12R,ISSREP12SC,MARRIED,QLTREP12,RELIGN10,SATGING,SATROMN,SATSANT,SHAREREL,TEAPARTY,TIMEIL12,UNDERREP12,WORK,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,BRNSHARE,BREAKFACT,BREAKIMP,REL5,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,XQLTREP12,ATTEND,ENDPRIM12R,GUNOWNER,RECOVER,TWOCANDS12R,ATTEND2,ATTREL,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
291442.0, Louisiana,34.0,Call 1,Complete,Election day exit poll,0.450679063796997,Mitt Romney,Female,White,30-39,30-39,Moderate,Independent,"$30,000-$49,999",Some college/assoc. degree,,,No,I strongly favor my candidate,,,,Protestant,Satisfied,Satisfied,Satisfied,Not at all,Neutral,,Romney,Yes,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Not born again,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Neutral,Neither,,,Yes,All others,No,White Protestant non-evangelical,Working women,,A few times a year,,No,Staying the same,,Occasionally,Protestant/Do not attend weekly,State questionnaire,Suburbs,Suburbs,3.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,70817.0
291438.0, Louisiana,34.0,Call 1,Complete,Election day exit poll,0.456231892108917,Mitt Romney,Female,White,65 or over,65 or over,Somewhat conservative,Republican,"$200,000 or more",College graduate,,,Yes,I like my candidate but with reservations,,,,Protestant,Satisfied,Satisfied,Satisfied,Not much,Somewhat support,,Gingrich,No,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,All others,,Once a week,,No,Getting worse,,Weekly,Protestant/Attend weekly,State questionnaire,Suburbs,Suburbs,3.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,70817.0
291397.0, Louisiana,34.0,Call 1,Complete,Election day exit poll,0.456231892108917,Mitt Romney,Male,White,65 or over,65 or over,Very conservative,Republican,"$200,000 or more",Some college/assoc. degree,,,No,I like my candidate but with reservations,,,,Catholic,Dissatisfied,Satisfied,Dissatisfied,A great deal,Strongly support,,Romney,No,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Not born again,,,Catholic,A great deal or somewhat,Support,Tea Party supporter and not born-again,,,No,All others,No,All others,All others,,Once a week,,No,Getting worse,,Weekly,Catholic/Attend weekly,State questionnaire,Suburbs,Suburbs,3.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,70817.0
291390.0, Louisiana,34.0,Call 1,Complete,Election day exit poll,0.450679063796997,Mitt Romney,Male,White,30-39,30-39,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,,,Yes,I strongly favor my candidate,,,,Protestant,Satisfied,Satisfied,Satisfied,A great deal,Somewhat support,,Romney,Yes,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Born again/Think religious values of candidate matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,All others,,More than once a week,,No,Staying the same,,Weekly,Protestant/Attend weekly,State questionnaire,Suburbs,Suburbs,3.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,70817.0
291384.0, Louisiana,25.0,Call 1,Complete,Election day exit poll,0.635091781616211,Mitt Romney,Female,White,60-64,60-64,Moderate,Independent,"$50,000-$99,999",Some college/assoc. degree,,,No,I strongly favor my candidate,,,,None,Dissatisfied,Satisfied,Dissatisfied,Not at all,Neutral,,Romney,No,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Not born again,,,None,Not much or not at all,Neutral,Neither,,,No,All others,No,All others,All others,,A few times a year,,No,Staying the same,,Occasionally,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale,70808.0
291383.0, Louisiana,10.0,Call 1,Complete,Election day exit poll,1.74503755569458,Mitt Romney,Female,White,60-64,60-64,Moderate,Republican,"$50,000-$99,999",Some college/assoc. degree,,,No,I like my candidate but with reservations,,,,Protestant,Dissatisfied,Satisfied,Dissatisfied,Somewhat,Strongly oppose,,Romney,Yes,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Not born again,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Oppose,Neither,,,No,All others,No,White Protestant non-evangelical,Working women,,More than once a week,,No,Getting worse,,Weekly,Protestant/Attend weekly,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,71112.0
291330.0, Louisiana,17.0,Call 1,Complete,Election day exit poll,1.29631352424622,Mitt Romney,Female,White,65 or over,65 or over,Somewhat conservative,Republican,"$100,000-$199,999",College graduate,,,No,I like my candidate but with reservations,,,,Protestant,Satisfied,Satisfied,Dissatisfied,Not much,Neutral,,Gingrich,No,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not born again,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Neutral,Neither,,,No,All others,No,White Protestant non-evangelical,All others,,Once a week,,No,Starting to recover,,Weekly,Protestant/Attend weekly,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,70611.0
291308.0, Louisiana,95.0,Call 1,Complete,Election day exit poll,4.53709745407104,Mitt Romney,Female,White,60-64,60-64,Moderate,Independent,"$100,000-$199,999",Postgraduate study,,,No,I strongly favor my candidate,,,,Catholic,Satisfied,Satisfied,Dissatisfied,Not much,Strongly support,,Gingrich,Yes,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not born again,,,Catholic,Not much or not at all,Support,Tea Party supporter and not born-again,,,No,All others,No,All others,Working women,,A few times a month,,No,Getting worse,,Occasionally,Catholic/Do not attend weekly,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,70087.0
291304.0, Louisiana,17.0,Call 1,Complete,Election day exit poll,1.25733423233032,Mitt Romney,Female,White,50-59,50-59,Very conservative,Republican,"Under $30,000",Some college/assoc. degree,,,Yes,I dislike the other candidates,,,,Catholic,Dissatisfied,Satisfied,Satisfied,A great deal,Somewhat support,,Romney,Yes,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Born again/Think religious values of candidate matter a great deal,,,Catholic,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,No,All others,Working women,,More than once a week,,No,Getting worse,,Weekly,Catholic/Attend weekly,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,70611.0
291271.0, Louisiana,56.0,Call 1,Complete,Election day exit poll,1.24304044246674,Mitt Romney,Female,White,60-64,60-64,Somewhat conservative,Republican,"$50,000-$99,999",Postgraduate study,,,No,I strongly favor my candidate,,,,Catholic,Satisfied,Satisfied,Satisfied,Not much,Strongly support,,Romney,Yes,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not born again,,,Catholic,Not much or not at all,Support,Tea Party supporter and not born-again,,,No,All others,No,All others,Working women,,A few times a year,,No,Staying the same,,Occasionally,Catholic/Do not attend weekly,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale,70503.0
291239.0, Louisiana,73.0,Call 1,Complete,Election day exit poll,0.849707663059235,Mitt Romney,Male,White,45-49,45-49,Somewhat conservative,Republican,"$200,000 or more",Postgraduate study,,,No,I like my candidate but with reservations,,,,Catholic,Satisfied,Satisfied,Satisfied,Somewhat,Strongly support,,Romney,Yes,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not born again,,,Catholic,A great deal or somewhat,Support,Tea Party supporter and not born-again,,,No,All others,No,All others,All others,,Once a week,,No,Staying the same,,Weekly,Catholic/Attend weekly,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,South,Version 2,High Density Urban,Urban,Urban Core,Upscale,70115.0
292757.0, Louisiana,30.0,Call 3,Complete,Election day exit poll,0.561657607555389,Mitt Romney,Male,White,18-24,17-24,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,,,Yes,I like my candidate but with reservations,,,,Other,Satisfied,Satisfied,Dissatisfied,Somewhat,Neutral,,Paul,No,,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Born again/Think religious values of candidate did not matter a great deal,,,Something else,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,No,All others,All others,,A few times a year,,No,Staying the same,,Occasionally,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,70806.0
292681.0, Louisiana,30.0,Call 3,Complete,Election day exit poll,0.561657607555389,Mitt Romney,Female,White,60-64,60-64,Very conservative,Republican,"$30,000-$49,999",Postgraduate study,,,No,I strongly favor my candidate,,,,Catholic,Satisfied,Satisfied,Satisfied,Somewhat,Strongly support,,Romney,Yes,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Not born again,,,Catholic,A great deal or somewhat,Support,Tea Party supporter and not born-again,,,No,All others,No,All others,Working women,,Once a week,,No,Getting worse,,Weekly,Catholic/Attend weekly,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,70806.0
292649.0, Louisiana,50.0,Call 3,Complete,Election day exit poll,0.772193074226379,Mitt Romney,Female,White,40-44,40-44,Somewhat conservative,Republican,"$50,000-$99,999",College graduate,,,No,I like my candidate but with reservations,,,,Catholic,Satisfied,Satisfied,Satisfied,Not much,Neutral,,Romney,Yes,,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not born again,,,Catholic,Not much or not at all,Neutral,Neither,,,No,All others,No,All others,Working women,,A few times a year,,No,Staying the same,,Occasionally,Catholic/Do not attend weekly,State questionnaire,Suburbs,Suburbs,4.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Very upscale,70123.0
292648.0, Louisiana,50.0,Call 3,Complete,Election day exit poll,0.772193074226379,Mitt Romney,Female,White,40-44,40-44,Somewhat conservative,Republican,"$50,000-$99,999",College graduate,,,No,I like my candidate but with reservations,,,,Catholic,Satisfied,Satisfied,Satisfied,Not much,Neutral,,Romney,Yes,,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not born again,,,Catholic,Not much or not at all,Neutral,Neither,,,No,All others,No,All others,Working women,,A few times a year,,No,Staying the same,,Occasionally,Catholic/Do not attend weekly,State questionnaire,Suburbs,Suburbs,4.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Very upscale,70123.0
292635.0, Louisiana,30.0,Call 3,Complete,Election day exit poll,0.561657607555389,Mitt Romney,Female,White,65 or over,65 or over,Somewhat conservative,Republican,"$30,000-$49,999",Postgraduate study,,,No,I like my candidate but with reservations,,,,Catholic,Satisfied,Satisfied,Satisfied,A great deal,Somewhat support,,Romney,Yes,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Not born again,,,Catholic,A great deal or somewhat,Support,Tea Party supporter and not born-again,,,No,All others,No,All others,Working women,,Once a week,,No,Starting to recover,,Weekly,Catholic/Attend weekly,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,70806.0
292625.0, Louisiana,50.0,Call 3,Complete,Election day exit poll,0.772193074226379,Mitt Romney,Female,White,40-44,40-44,Moderate,Republican,"$50,000-$99,999",Some college/assoc. degree,,,Yes,I strongly favor my candidate,,,,Catholic,Omit,Satisfied,Omit,Somewhat,Somewhat support,,Romney,Yes,,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Born again/Think religious values of candidate did not matter a great deal,,,Catholic,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,No,All others,Working women,,A few times a month,,No,Getting worse,,Occasionally,Catholic/Do not attend weekly,State questionnaire,Suburbs,Suburbs,4.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Very upscale,70123.0
292572.0, Louisiana,34.0,Call 3,Complete,Election day exit poll,0.456231892108917,Mitt Romney,Female,White,65 or over,65 or over,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,,,Yes,I like my candidate but with reservations,,,,Protestant,Dissatisfied,Satisfied,Dissatisfied,Somewhat,Somewhat support,,Romney,No,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,All others,,Once a week,,No,Staying the same,,Weekly,Protestant/Attend weekly,State questionnaire,Suburbs,Suburbs,3.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,70817.0
292529.0, Louisiana,34.0,Call 3,Complete,Election day exit poll,0.450679063796997,Mitt Romney,Female,White,50-59,50-59,Moderate,Republican,"$100,000-$199,999",Some college/assoc. degree,,,No,I like my candidate but with reservations,,,,Catholic,Dissatisfied,Satisfied,Satisfied,A great deal,Neutral,,Romney,Yes,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Not born again,,,Catholic,A great deal or somewhat,Neutral,Neither,,,No,All others,No,All others,Working women,,Once a week,,No,Starting to recover,,Weekly,Catholic/Attend weekly,State questionnaire,Suburbs,Suburbs,3.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,70817.0
292511.0, Louisiana,34.0,Call 3,Complete,Election day exit poll,0.450679063796997,Mitt Romney,Female,White,50-59,50-59,Very conservative,Independent,"$50,000-$99,999",College graduate,,,Yes,I strongly favor my candidate,,,,Protestant,Dissatisfied,Satisfied,Dissatisfied,Not at all,Strongly support,,Romney,Yes,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Working women,,A few times a year,,No,Getting worse,,Occasionally,Protestant/Do not attend weekly,State questionnaire,Suburbs,Suburbs,3.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,70817.0
