ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,VARPRS12,SEX,QRACE3,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,ABORTION,BREAK12PRI,BRNAGAIN,DESCRIBS12R,ISSREP12SC,MARRIED,QLTREP12,SHAREREL,TEAPARTY,TIMEST12,SEXWED,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,XQLTREP12,VAALLCAND,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
238964.0, Virginia,30.0,Call 3,Complete,Election day exit poll,1.42892134189606,Mitt Romney,Female,White,17-24,Somewhat conservative,Republican,"$200,000 or more",High school or less,Illegal in all cases,One of several important factors,Yes,I strongly favor my candidate,Illegal immigration,No,Can defeat Barack Obama,Somewhat,Somewhat oppose,Earlier this year,Non married women,17-29,17-29,17-44,17-29,17-24,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,High school graduate or less,Illegal,Born again/Think religious values of candidate did not matter a great deal,A factor,Important,A great deal or somewhat,Oppose,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,Can defeat Barack Obama,Mitt Romney,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,22152.0
235023.0, Virginia,97.0,Call 2,Complete,Election day exit poll,0.773801147937775,Mitt Romney,Female,White,25-29,Very conservative,Republican,"$50,000-$99,999",College graduate,Illegal in all cases,One of several important factors,Yes,I like my candidate but with reservations,Abortion,Yes,Has the right experience,Not much,Neutral,In the last few weeks,Married women,17-29,17-29,17-44,17-29,25-29,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,A factor,Important,Not much or not at all,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,Has the right experience,Omit,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 1,Suburb,Urban,Urban Core,Downscale,24502.0
238783.0, Virginia,65.0,Call 3,Complete,Election day exit poll,0.83392608165741,Mitt Romney,Female,White,17-24,Moderate,Republican,"$200,000 or more",High school or less,Legal in all cases,A minor factor,Yes,I like my candidate but with reservations,Federal budget deficit,No,Has strong moral character,Not at all,Neutral,Earlier this year,Non married women,17-29,17-29,17-44,17-29,17-24,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,No college degree,High school graduate or less,Legal,Born again/Think religious values of candidate did not matter a great deal,A factor,Not important,Not much or not at all,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,Has strong moral character,Mitt Romney,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,20169.0
234903.0, Virginia,87.0,Call 2,Complete,Election day exit poll,0.560590207576752,Mitt Romney,Female,White,17-24,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Legal in all cases,One of several important factors,Yes,I like my candidate but with reservations,Federal budget deficit,No,Can defeat Barack Obama,Somewhat,Somewhat support,In the last few weeks,Non married women,17-29,17-29,17-44,17-29,17-24,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Legal,Born again/Think religious values of candidate did not matter a great deal,A factor,Important,A great deal or somewhat,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,Can defeat Barack Obama,Mitt Romney,State questionnaire,Suburbs,Suburbs,5.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,23322.0
230961.0, Virginia,97.0,Call 1,Complete,Election day exit poll,0.773801147937775,Mitt Romney,Female,White,17-24,Moderate,Independent,"Under $30,000",Some college/assoc. degree,Illegal in most cases,One of several important factors,Yes,I like my candidate but with reservations,Federal budget deficit,No,Can defeat Barack Obama,Not at all,Neutral,Just today,Non married women,17-29,17-29,17-44,17-29,17-24,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,A factor,Important,Not much or not at all,Neutral,Born-again but not Tea Party supporter,Last few days,Since January 1st,Yes,White Born-again/Evangelical Christians,Can defeat Barack Obama,Newt Gingrich,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 1,Suburb,Urban,Urban Core,Downscale,24502.0
230825.0, Virginia,87.0,Call 1,Complete,Election day exit poll,0.560590207576752,Mitt Romney,Female,White,25-29,Somewhat conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,Omit,One of several important factors,Yes,I like my candidate but with reservations,The economy,Yes,Can defeat Barack Obama,A great deal,Somewhat support,Just today,Married women,17-29,17-29,17-44,17-29,25-29,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Omit,Born again/Think religious values of candidate matter a great deal,A factor,Important,A great deal or somewhat,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,Yes,White Born-again/Evangelical Christians,Can defeat Barack Obama,Mitt Romney,State questionnaire,Suburbs,Suburbs,5.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,23322.0
238382.0, Virginia,21.0,Call 3,Complete,Election day exit poll,1.25030612945557,Mitt Romney,Female,White,17-24,Somewhat conservative,Republican,"Under $30,000",Some college/assoc. degree,Legal in most cases,One of several important factors,Yes,I dislike the other candidates,The economy,No,Can defeat Barack Obama,Not much,Neutral,Just today,Non married women,17-29,17-29,17-44,17-29,17-24,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Legal,Born again/Think religious values of candidate did not matter a great deal,A factor,Important,Not much or not at all,Neutral,Born-again but not Tea Party supporter,Last few days,Since January 1st,Yes,White Born-again/Evangelical Christians,Can defeat Barack Obama,Mitt Romney,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,High Density Urban,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,22015.0
238355.0, Virginia,78.0,Call 3,Complete,Election day exit poll,0.726650595664978,Mitt Romney,Male,White,17-24,Very conservative,Republican,,High school or less,Illegal in all cases,The most important factor,Yes,I strongly favor my candidate,Abortion,No,Can defeat Barack Obama,A great deal,Strongly support,In the last few weeks,Non married men,17-29,17-29,17-44,17-29,17-24,Republican,Conservative,Very conservative,Very conservative,,,,No college degree,High school graduate or less,Illegal,Born again/Think religious values of candidate matter a great deal,A factor,Important,A great deal or somewhat,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,,White Born-again/Evangelical Christians,Can defeat Barack Obama,Mitt Romney,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale,24609.0
234481.0, Virginia,76.0,Call 2,Complete,Election day exit poll,0.83392608165741,Mitt Romney,Female,White,25-29,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Illegal in most cases,One of several important factors,Yes,I strongly favor my candidate,The economy,Yes,Has strong moral character,Somewhat,Neutral,Earlier this year,Married women,17-29,17-29,17-44,17-29,25-29,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,A factor,Important,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,Has strong moral character,Mitt Romney,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,22554.0
238327.0, Virginia,87.0,Call 3,Complete,Election day exit poll,0.560590207576752,Mitt Romney,Female,White,17-24,Moderate,Republican,"Under $30,000",College graduate,Illegal in all cases,One of several important factors,Yes,I like my candidate but with reservations,The economy,No,Can defeat Barack Obama,Somewhat,Neutral,Just today,Non married women,17-29,17-29,17-44,17-29,17-24,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,A factor,Important,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,Can defeat Barack Obama,Omit,State questionnaire,Suburbs,Suburbs,5.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,23322.0
238175.0, Virginia,78.0,Call 3,Complete,Election day exit poll,0.786281764507294,Mitt Romney,Female,White,25-29,Very conservative,Republican,"Under $30,000",High school or less,Illegal in all cases,One of several important factors,Yes,I strongly favor my candidate,Abortion,No,Has the right experience,A great deal,Neutral,Before that,Non married women,17-29,17-29,17-44,17-29,25-29,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Illegal,Born again/Think religious values of candidate matter a great deal,A factor,Important,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,Earlier than that,Before January 1st,Yes,White Born-again/Evangelical Christians,Has the right experience,Mitt Romney,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale,24609.0
238153.0, Virginia,78.0,Call 3,Complete,Election day exit poll,0.726650595664978,Mitt Romney,Male,White,17-24,Very conservative,Republican,,High school or less,Illegal in all cases,One of several important factors,Yes,I strongly favor my candidate,Abortion,No,Can defeat Barack Obama,A great deal,Neutral,Earlier this year,Non married men,17-29,17-29,17-44,17-29,17-24,Republican,Conservative,Very conservative,Very conservative,,,,No college degree,High school graduate or less,Illegal,Born again/Think religious values of candidate matter a great deal,A factor,Important,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,,White Born-again/Evangelical Christians,Can defeat Barack Obama,Mitt Romney,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale,24609.0
238307.0, Virginia,97.0,Call 3,Complete,Election day exit poll,0.773801147937775,Mitt Romney,Female,White,25-29,Very conservative,Republican,"$30,000-$49,999",,Omit,One of several important factors,Yes,I dislike the other candidates,The economy,No,Can defeat Barack Obama,A great deal,Somewhat support,In the last few days,Non married women,17-29,17-29,17-44,17-29,25-29,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,,,Omit,Born again/Think religious values of candidate matter a great deal,A factor,Important,A great deal or somewhat,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,,White Born-again/Evangelical Christians,Can defeat Barack Obama,Rick Santorum,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 1,Suburb,Urban,Urban Core,Downscale,24502.0
234167.0, Virginia,94.0,Call 2,Complete,Election day exit poll,1.09535920619965,Mitt Romney,Male,White,25-29,Very conservative,Republican,"Under $30,000",Some college/assoc. degree,Illegal in most cases,One of several important factors,Yes,I like my candidate but with reservations,The economy,No,Is a true conservative,A great deal,Somewhat support,In the last few weeks,Non married men,17-29,17-29,17-44,17-29,25-29,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,A factor,Important,A great deal or somewhat,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,Is a true conservative,Mitt Romney,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,South,Version 1,High Density Urban,Urban,Urban Core,Downscale,23669.0
235553.0, Virginia,67.0,Call 2,Complete,Election day exit poll,0.809118390083313,Ron Paul,Female,Black,25-29,,Republican,,Some college/assoc. degree,Illegal in most cases,The most important factor,,I dislike the other candidates,Abortion,No,Is a true conservative,A great deal,Somewhat support,Earlier this year,Non married women,17-29,17-29,17-44,17-29,25-29,Republican,,,,,,,No college degree,More than High school graduate,Illegal,,A factor,Important,A great deal or somewhat,Support,,Earlier than that,Since January 1st,No,All others,Is a true conservative,Ron Paul,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,22192.0
239336.0, Virginia,30.0,Call 3,Complete,Election day exit poll,1.05116963386536,Ron Paul,Male,White,17-24,Somewhat liberal,Independent,"$100,000-$199,999",Postgraduate study,Illegal in most cases,One of several important factors,No,I like my candidate but with reservations,Illegal immigration,No,Has the right experience,Somewhat,Neutral,In the last few days,Non married men,17-29,17-29,17-44,17-29,17-24,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Not born again,A factor,Important,A great deal or somewhat,Neutral,Neither,Last few days,Since January 1st,No,All others,Has the right experience,Ron Paul,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,22152.0
