ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,GARPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,ABORTION,BEATOBAMAFL,BIZVPOL,BREAK12PRI,BRNAGAIN,DESCRIBS12R,GINGCONSRV,PAULCONSRV,ROMNCONSRV,SANTCONSRV,ISSREP12SC,MARRIED,QLTREP12,RELIGN10,SHAREREL,TEAPARTY,TIMEST12,VOTENOV12,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,REL5,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,XQLTREP12,GINGTIESGA,GOVTANGR,GINGTIESGA2,GOVTANG2,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
234575.0, Georgia,53.0,Call 2,Complete,Election day exit poll,0.960485816001892,Newt Gingrich,Male,White,65 or over,65 or over,Very conservative,Republican,"$200,000 or more",College graduate,,Romney,Working in business,,No,I strongly favor my candidate,About right,About right,About right,Not conservative enough,,,,Protestant,Not at all,Somewhat support,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Not born again,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Support,Tea Party supporter and not born-again,,,No,All others,No,White Protestant non-evangelical,,Somewhat,,A great deal or somewhat,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale,30635.0
234574.0, Georgia,100.0,Call 2,Complete,Election day exit poll,1.27570164203644,Newt Gingrich,Female,White,60-64,60-64,Moderate,Independent,"$30,000-$49,999",Some college/assoc. degree,,Gingrich,Omit,,Yes,I dislike the other candidates,About right,About right,Too conservative,Too conservative,,,,Protestant,Not much,Neutral,,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Neutral,Born-again but not Tea Party supporter,,,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,Not at all,,Not much or not at all,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale,30554.0
234555.0, Georgia,100.0,Call 2,Complete,Election day exit poll,1.28745973110199,Newt Gingrich,Male,White,60-64,60-64,Very conservative,Independent,"$50,000-$99,999",High school or less,,Gingrich,Working in government,,Yes,I strongly favor my candidate,About right,Not conservative enough,Not conservative enough,About right,,,,Other christian,A great deal,Strongly support,,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Independent/Something else,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,,Born again/Think religious values of candidate matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,Somewhat,,A great deal or somewhat,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale,30554.0
234553.0, Georgia,108.0,Call 2,Complete,Election day exit poll,0.71716183423996,Newt Gingrich,Male,White,50-59,50-59,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,,Santorum,Working in business,,Yes,I like my candidate but with reservations,About right,About right,Not conservative enough,About right,,,,Protestant,A great deal,Neutral,,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,Born again/Think religious values of candidate matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,A great deal,,A great deal or somewhat,,State questionnaire,Suburbs,Suburbs,5.0,South,Version 2,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,31763.0
234550.0, Georgia,92.0,Call 2,Complete,Election day exit poll,0.727533876895905,Newt Gingrich,Male,Other,30-39,30-39,Very conservative,Republican,"$50,000-$99,999",College graduate,,Gingrich,Working in government,,Yes,I strongly favor my candidate,About right,Too conservative,Not conservative enough,Too conservative,,,,Other christian,Not much,Strongly support,,,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Support,Both Tea Party supporter and born-again,,,No,All others,No,,,Not at all,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30043.0
234544.0, Georgia,100.0,Call 2,Complete,Election day exit poll,1.27570164203644,Newt Gingrich,Female,White,65 or over,65 or over,Very conservative,Independent,"$50,000-$99,999",High school or less,,Gingrich,Working in government,,Yes,I strongly favor my candidate,About right,Too conservative,Omit,Omit,,,,Protestant,Not much,Strongly support,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,Not much,,Not much or not at all,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale,30554.0
234539.0, Georgia,92.0,Call 2,Complete,Election day exit poll,0.787024557590485,Newt Gingrich,Male,White,45-49,45-49,Moderate,Something else,"$100,000-$199,999",Some college/assoc. degree,,Gingrich,Working in business,,Yes,I like my candidate but with reservations,About right,About right,Not conservative enough,Too conservative,,,,Other christian,Somewhat,Somewhat support,,,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,Somewhat,,A great deal or somewhat,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30043.0
234532.0, Georgia,53.0,Call 2,Complete,Election day exit poll,1.01215302944183,Newt Gingrich,Female,White,30-39,30-39,Somewhat conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,,Gingrich,Working in business,,Yes,I strongly favor my candidate,About right,Omit,Omit,Too conservative,,,,Protestant,Somewhat,Somewhat support,,,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,Somewhat,,A great deal or somewhat,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale,30635.0
234531.0, Georgia,56.0,Call 2,Complete,Election day exit poll,2.17790007591248,Newt Gingrich,Male,White,65 or over,65 or over,Very conservative,Republican,"$30,000-$49,999",High school or less,,Romney,Working in business,,Yes,I strongly favor my candidate,Not conservative enough,Not conservative enough,Not conservative enough,Not conservative enough,,,,Protestant,Not at all,Strongly support,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,Somewhat,,A great deal or somewhat,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30214.0
234528.0, Georgia,126.0,Call 2,Complete,Election day exit poll,1.00522029399872,Newt Gingrich,Female,White,25-29,25-29,Somewhat conservative,Republican,"$50,000-$99,999",College graduate,,Gingrich,Working in business,,Yes,I like my candidate but with reservations,About right,Too conservative,Not conservative enough,About right,,,,Protestant,Somewhat,Somewhat support,,,,18-29,18-29,18-44,18-29,25-29,18-44,18-64,17-29,17-29,17-44,17-29,25-29,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,Not at all,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,1.0,South,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,30655.0
234524.0, Georgia,92.0,Call 2,Complete,Election day exit poll,0.787024557590485,Newt Gingrich,Male,White,45-49,45-49,Moderate,Independent,"$100,000-$199,999",College graduate,,Gingrich,Working in government,,No,I like my candidate but with reservations,About right,About right,About right,Too conservative,,,,Protestant,Not at all,Strongly support,,,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Not born again,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Support,Tea Party supporter and not born-again,,,No,All others,No,White Protestant non-evangelical,,A great deal,,A great deal or somewhat,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30043.0
234514.0, Georgia,92.0,Call 2,Complete,Election day exit poll,0.733270168304443,Newt Gingrich,Female,White,65 or over,65 or over,Moderate,Republican,"Under $30,000",Some college/assoc. degree,,Gingrich,Working in government,,Yes,I like my candidate but with reservations,About right,Too conservative,Not conservative enough,About right,,,,Protestant,Not at all,Somewhat support,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,Somewhat,,A great deal or somewhat,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30043.0
234509.0, Georgia,100.0,Call 2,Complete,Election day exit poll,1.3567156791687,Newt Gingrich,Female,White,50-59,50-59,Very conservative,Republican,,College graduate,,Gingrich,Omit,,Yes,I strongly favor my candidate,About right,Too conservative,Not conservative enough,Not conservative enough,,,,Protestant,A great deal,Somewhat support,,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,,,,College graduate,More than High school graduate,,Born again/Think religious values of candidate matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,Somewhat,,A great deal or somewhat,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale,30554.0
234508.0, Georgia,84.0,Call 2,Complete,Election day exit poll,0.74002867937088,Newt Gingrich,Male,White,60-64,60-64,Very conservative,Republican,"$30,000-$49,999",College graduate,,Gingrich,Working in business,,Yes,I strongly favor my candidate,About right,About right,Not conservative enough,About right,,,,Protestant,Somewhat,Strongly support,,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,Not at all,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30096.0
234507.0, Georgia,108.0,Call 2,Complete,Election day exit poll,0.674337685108185,Newt Gingrich,Male,White,65 or over,65 or over,Very conservative,Republican,"$50,000-$99,999",Postgraduate study,,Romney,Working in business,,Yes,I like my candidate but with reservations,About right,About right,About right,About right,,,,Protestant,Somewhat,Strongly support,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,Somewhat,,A great deal or somewhat,,State questionnaire,Suburbs,Suburbs,5.0,South,Version 2,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,31763.0
234504.0, Georgia,79.0,Call 2,Complete,Election day exit poll,0.940866410732269,Newt Gingrich,Female,White,60-64,60-64,Moderate,Independent,"$200,000 or more",College graduate,,Gingrich,Working in business,,No,I strongly favor my candidate,About right,Too conservative,About right,Too conservative,,,,Jewish,Not much,Neutral,,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Not born again,,,Jewish,Not much or not at all,Neutral,Neither,,,No,All others,No,All others,,Somewhat,,A great deal or somewhat,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale,30350.0
234500.0, Georgia,117.0,Call 2,Complete,Election day exit poll,0.893807351589203,Newt Gingrich,Male,White,65 or over,65 or over,Very conservative,Republican,"$100,000-$199,999",College graduate,,Romney,Omit,,Yes,I strongly favor my candidate,About right,Too conservative,Not conservative enough,About right,,,,Other christian,Somewhat,Strongly support,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,Not much,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,30907.0
