ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,VTRPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,ABORTION,BREAK12PRI,BRNAGAIN,DESCRIBS12R,ISSREP12SC,MARRIED,QLTREP12,TEAPARTY,TIMEST12,UNDERREP12,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BREAKFACT,BREAKIMP,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,XQLTREP12,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
234589.0, Vermont,4.0,Call 2,Complete,Election day exit poll,1.02720677852631,Did not vote,Female,White,50-59,50-59,Moderate,Independent,"Under $30,000",Some college/assoc. degree,Legal in most cases,One of several important factors,Yes,I like my candidate but with reservations,The economy,No,Has the right experience,Neutral,In the last few weeks,Gingrich,Non married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Legal,A factor,Important,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,Has the right experience,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Version 1,Town,Rural,Rural,Downscale
238425.0, Vermont,74.0,Call 3,Not complete,Election day exit poll,0.40067258477211,Did not vote,Male,White,60-64,60-64,,,,Some college/assoc. degree,,The most important factor,,Omit,,No,,,Omit,,Non married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,,,,,,,,No college degree,More than High school graduate,,A factor,Important,,,Omit,Omit,,,,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale
238421.0, Vermont,44.0,Call 3,Complete,Election day exit poll,0.758153915405273,Did not vote,Female,White,30-39,30-39,Moderate,Democrat,"$100,000-$199,999",College graduate,Legal in all cases,One of several important factors,No,Omit,Omit,Yes,Omit,Omit,Omit,Omit,Married women,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Democrat,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,A factor,Important,Omit,,Omit,Omit,No,All others,Omit,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
234906.0, Vermont,44.0,Call 2,Complete,Election day exit poll,0.578186571598053,Did not vote,Male,White,50-59,50-59,Moderate,Independent,"$50,000-$99,999",Postgraduate study,Legal in most cases,The most important factor,No,Omit,Omit,Yes,Omit,Strongly oppose,Omit,Romney,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Legal,A factor,Important,Oppose,Neither,Omit,Omit,No,All others,Omit,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
232937.0, Vermont,16.0,Call 1,Complete,Election day exit poll,0.732010722160339,Did not vote,Female,White,40-44,40-44,Very liberal,,"$30,000-$49,999",Some college/assoc. degree,Omit,Omit,,Omit,Omit,No,Omit,Strongly support,Omit,Omit,Non married women,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Omit,Omit,Omit,Support,,Omit,Omit,Yes,,Omit,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,East,Version 1,Town,Rural,Rural,Upscale
238267.0, Vermont,74.0,Call 3,Complete,Election day exit poll,0.47802260518074,Did not vote,Female,,60-64,60-64,Somewhat liberal,Democrat,"Under $30,000",Some college/assoc. degree,Legal in all cases,One of several important factors,Yes,I strongly favor my candidate,Omit,No,Omit,Strongly oppose,Before that,Omit,Non married women,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Legal,A factor,Important,Oppose,Born-again but not Tea Party supporter,Earlier than that,Before January 1st,,,Omit,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale
232466.0, Vermont,74.0,Call 1,Complete,Election day exit poll,0.54431563615799,Did not vote,Female,White,30-39,30-39,Very liberal,Democrat,"$30,000-$49,999",Some college/assoc. degree,Legal in all cases,One of several important factors,No,I dislike the other candidates,The economy,Yes,Omit,Strongly oppose,Omit,Paul,Married women,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Legal,A factor,Important,Oppose,Neither,Omit,Omit,Yes,All others,Omit,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale
235105.0, Vermont,44.0,Call 2,Complete,Election day exit poll,0.558079659938812,Did not vote,Male,White,65 or over,65 or over,Moderate,Independent,"$30,000-$49,999",Some college/assoc. degree,Illegal in most cases,A minor factor,No,I like my candidate but with reservations,The economy,Yes,Has the right experience,Neutral,Omit,Omit,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,A factor,Not important,Neutral,Neither,Omit,Omit,Yes,All others,Has the right experience,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
232855.0, Vermont,2.0,Call 1,Complete,Election day exit poll,0.868123948574066,Did not vote,Male,White,65 or over,65 or over,Moderate,Independent,"$30,000-$49,999",College graduate,Legal in most cases,One of several important factors,No,I like my candidate but with reservations,The economy,Yes,Has the right experience,Strongly oppose,Before that,Paul,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Legal,A factor,Important,Oppose,Neither,Earlier than that,Before January 1st,No,All others,Has the right experience,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale
238178.0, Vermont,74.0,Call 3,Not complete,Election day exit poll,0.5253866314888,Did not vote,Female,White,65 or over,65 or over,,,,,,A minor factor,,Omit,,Yes,,,Omit,,Married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,,,,,,,,,,,A factor,Not important,,,Omit,Omit,,,,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale
234691.0, Vermont,4.0,Call 2,Complete,Election day exit poll,1.02720677852631,Did not vote,Female,White,50-59,50-59,Somewhat liberal,Independent,"$30,000-$49,999",College graduate,Legal in most cases,One of several important factors,No,I strongly favor my candidate,The economy,No,Has strong moral character,Strongly oppose,Before that,Omit,Non married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Legal,A factor,Important,Oppose,Neither,Earlier than that,Before January 1st,No,All others,Has strong moral character,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Version 1,Town,Rural,Rural,Downscale
238152.0, Vermont,4.0,Call 3,Complete,Election day exit poll,1.02720677852631,Did not vote,Female,White,40-44,40-44,Moderate,Something else,"$50,000-$99,999",Some college/assoc. degree,Illegal in most cases,Not a factor at all,No,I like my candidate but with reservations,Federal budget deficit,Yes,Has the right experience,Neutral,Just today,Romney,Married women,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,Not a factor,Not important,Neutral,Neither,Last few days,Since January 1st,No,All others,Has the right experience,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Version 1,Town,Rural,Rural,Downscale
238402.0, Vermont,4.0,Call 3,Complete,Election day exit poll,1.73736691474915,Did not vote,Female,White,25-29,25-29,Moderate,Independent,"$100,000-$199,999",College graduate,Legal in all cases,One of several important factors,No,I like my candidate but with reservations,The economy,No,Has strong moral character,Neutral,Just today,Gingrich,Non married women,18-29,18-29,18-44,18-29,25-29,18-44,18-64,17-29,17-29,17-44,17-29,25-29,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,A factor,Important,Neutral,Neither,Last few days,Since January 1st,No,All others,Has strong moral character,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Version 1,Town,Rural,Rural,Downscale
240045.0, Vermont,13.0,Call 3,Complete,Election day exit poll,0.718950092792511,Did not vote,Female,White,65 or over,65 or over,Moderate,Independent,"Under $30,000",High school or less,Illegal in most cases,One of several important factors,No,Omit,Omit,No,Omit,Strongly oppose,Omit,Omit,Non married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Illegal,A factor,Important,Oppose,Neither,Omit,Omit,Yes,All others,Omit,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale
238635.0, Vermont,58.0,Call 3,Complete,Election day exit poll,0.643282115459442,Did not vote,Female,White,45-49,45-49,Very liberal,Democrat,"$50,000-$99,999",College graduate,Legal in all cases,One of several important factors,No,I strongly favor my candidate,The economy,Yes,Omit,Strongly oppose,Earlier this year,Omit,Married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Legal,A factor,Important,Oppose,Neither,Earlier than that,Since January 1st,No,All others,Omit,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale
238591.0, Vermont,74.0,Call 3,Complete,Election day exit poll,0.54431563615799,Did not vote,Female,White,45-49,45-49,Moderate,Democrat,"Under $30,000",Some college/assoc. degree,Legal in most cases,One of several important factors,No,I strongly favor my candidate,Illegal immigration,No,Has the right experience,Neutral,Before that,Omit,Non married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Democrat,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Legal,A factor,Important,Neutral,Neither,Earlier than that,Before January 1st,Yes,All others,Has the right experience,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale
239882.0, Vermont,13.0,Call 3,Complete,Election day exit poll,0.744853019714355,Did not vote,Female,White,50-59,50-59,Moderate,Democrat,"$30,000-$49,999",High school or less,Legal in most cases,One of several important factors,No,I strongly favor my candidate,The economy,Yes,Omit,Strongly oppose,Before that,Omit,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Democrat,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Legal,A factor,Important,Oppose,Neither,Earlier than that,Before January 1st,Yes,All others,Omit,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale
232150.0, Vermont,45.0,Call 1,Complete,Election day exit poll,0.531742513179779,Did not vote,Female,White,45-49,45-49,Moderate,Independent,"$50,000-$99,999",Some college/assoc. degree,Legal in all cases,One of several important factors,No,I strongly favor my candidate,The economy,Yes,Has the right experience,Omit,Before that,Omit,Married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Legal,A factor,Important,Omit,,Earlier than that,Before January 1st,No,All others,Has the right experience,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale
232095.0, Vermont,45.0,Call 1,Not complete,Election day exit poll,0.531742513179779,Did not vote,Female,White,45-49,45-49,,,,Postgraduate study,,Omit,,Omit,,Yes,,,Omit,,Married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,,,,,,,,College graduate,More than High school graduate,,Omit,Omit,,,Omit,Omit,,,,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale
240010.0, Vermont,13.0,Call 3,Complete,Election day exit poll,0.744853019714355,Did not vote,Female,White,50-59,50-59,Very liberal,Democrat,"$50,000-$99,999",Postgraduate study,Legal in all cases,Not a factor at all,No,I strongly favor my candidate,Omit,Yes,Omit,Strongly oppose,Before that,Omit,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Legal,Not a factor,Not important,Oppose,Neither,Earlier than that,Before January 1st,No,All others,Omit,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale
232885.0, Vermont,16.0,Call 1,Complete,Election day exit poll,0.538835525512695,Did not vote,Male,White,65 or over,65 or over,Somewhat conservative,Independent,"$50,000-$99,999",Some college/assoc. degree,Illegal in all cases,One of several important factors,Yes,I strongly favor my candidate,The economy,Yes,Can defeat Barack Obama,Strongly support,Omit,Romney,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,A factor,Important,Support,Both Tea Party supporter and born-again,Omit,Omit,No,White Born-again/Evangelical Christians,Can defeat Barack Obama,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,East,Version 1,Town,Rural,Rural,Upscale
232869.0, Vermont,27.0,Call 1,Complete,Election day exit poll,1.4439617395401,Did not vote,Female,White,65 or over,65 or over,Somewhat liberal,Independent,"$30,000-$49,999",Some college/assoc. degree,Illegal in most cases,One of several important factors,No,Omit,The economy,Yes,Omit,Somewhat oppose,Omit,Omit,Married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,A factor,Important,Oppose,Neither,Omit,Omit,Yes,All others,Omit,State questionnaire,Rural,Small Cities/Rural,1.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
231981.0, Vermont,45.0,Call 1,Complete,Election day exit poll,0.531742513179779,Did not vote,Female,White,30-39,30-39,Very liberal,Democrat,"$100,000-$199,999",Postgraduate study,Legal in all cases,A minor factor,No,I dislike the other candidates,The economy,Yes,Omit,Strongly oppose,Before that,Omit,Married women,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,A factor,Not important,Oppose,Neither,Earlier than that,Before January 1st,No,All others,Omit,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale
231972.0, Vermont,45.0,Call 1,Complete,Election day exit poll,0.513250708580017,Did not vote,Female,White,65 or over,65 or over,,,"Under $30,000",High school or less,Omit,A minor factor,,I strongly favor my candidate,Omit,No,Omit,Omit,Before that,Omit,Non married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,,,,,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Omit,A factor,Not important,Omit,,Earlier than that,Before January 1st,Yes,,Omit,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale
