ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,MIRPRS12,SEX,QRACEAI,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,LATINO,ABORTION,BEATOBAMAFL,BIZVPOL,BREAK12PRI,BRNAGAIN,DESCRIBS12R,ISSREP12SC,MARRIED,QLTREP12,RELIGN10,SHAREREL,TEAPARTY,TIMEAZ12,VOTENOV12,WORK,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,REL5,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIMTH,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,XQLTREP12,AUTOREP12,CAMPREP12,LAIDOFF3,UNION4,RACE,UNIONHH,UNIONMEM,UNIONVOT,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
148651.0, Michigan,50049.0,Telephone Survey,Complete,Telephone survey,1.49972987174988,Newt Gingrich,Male,White,65 or over,65 or over,Very conservative,Republican,"$30,000-$49,999",High school or less,No,,,,,Yes,,The economy,,Has the right experience,,,Strongly support,Before that,Definitely vote for the Republican nominee,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,,,,,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,Yes,White Born-again/Evangelical Christians,,,,Has the right experience,,About the same,Yes,,White,,,,State questionnaire,Rural,Small Cities/Rural,5.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,48419.0
148637.0, Michigan,50041.0,Telephone Survey,Complete,Telephone survey,1.63124012947083,Newt Gingrich,Female,White,65 or over,65 or over,Very conservative,Republican,"$100,000-$199,999",College graduate,No,,,,,No,,The economy,,Has the right experience,,,Neutral,Before that,Definitely vote for the Republican nominee,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,,,,,Neutral,Neither,Earlier than that,Earlier than that,No,All others,,,,Has the right experience,,More negative this year,Yes,,White,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale,48331.0
148617.0, Michigan,50070.0,Telephone Survey,Complete,Telephone survey,0.372557640075684,Newt Gingrich,Male,White,65 or over,65 or over,Moderate,Independent,"Under $30,000",High school or less,No,,,,,Yes,,The economy,,Omit,,,Neutral,Earlier this month,Definitely vote for the Republican nominee,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,,,,,Neutral,Born-again but not Tea Party supporter,Earlier than that,In the last month,Yes,White Born-again/Evangelical Christians,,,,Omit,,About the same,No,,White,,,,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 1,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Upscale,48164.0
148610.0, Michigan,50004.0,Telephone Survey,Complete,Telephone survey,0.926030397415161,Newt Gingrich,Male,White,60-64,60-64,Somewhat conservative,Independent,,High school or less,No,,,,,Yes,,Federal budget deficit,,Is a true conservative,,,Strongly support,In January,Definitely vote for the Republican nominee,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,,,,No college degree,High school graduate or less,,,,,,,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,,White Born-again/Evangelical Christians,,,,Is a true conservative,,More negative this year,Yes,,White,,,,State questionnaire,Rural,Small Cities/Rural,5.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,49958.0
148604.0, Michigan,50004.0,Telephone Survey,Complete,Telephone survey,1.68538284301758,Newt Gingrich,Male,White,30-39,30-39,Very conservative,Republican,"Under $30,000",High school or less,No,,,,,Yes,,The economy,,Can defeat Barack Obama,,,Strongly support,Before that,Definitely vote for the Republican nominee,,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,,,,,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,Yes,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,More negative this year,No,,White,,,,State questionnaire,Rural,Small Cities/Rural,5.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,49820.0
148593.0, Michigan,50022.0,Telephone Survey,Complete,Telephone survey,0.320766091346741,Newt Gingrich,Female,White,50-59,50-59,Somewhat conservative,Republican,"$50,000-$99,999",College graduate,No,,,,,Yes,,Abortion,,Has strong moral character,,,Neutral,Earlier this month,Definitely vote for the Republican nominee,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,,,,,Neutral,Born-again but not Tea Party supporter,Earlier than that,In the last month,No,White Born-again/Evangelical Christians,,,,Has strong moral character,,About the same,Yes,,White,,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48451.0
148589.0, Michigan,50041.0,Telephone Survey,Complete,Telephone survey,1.08749294281006,Newt Gingrich,Female,White,65 or over,65 or over,Very conservative,Republican,,Some college/assoc. degree,No,,,,,No,,Illegal immigration,,Has the right experience,,,Somewhat support,In January,Probably vote for the Republican nominee,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,,,,No college degree,More than High school graduate,,,,,,,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,,All others,,,,Has the right experience,,More negative this year,No,,White,,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,48307.0
148587.0, Michigan,50065.0,Telephone Survey,Complete,Telephone survey,0.363056480884552,Newt Gingrich,Female,White,65 or over,65 or over,Somewhat conservative,Independent,"$30,000-$49,999",High school or less,No,,,,,No,,Omit,,Omit,,,Omit,Omit,Definitely vote for the Republican nominee,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,,,,,Omit,,Omit,Omit,Yes,All others,,,,Omit,,More negative this year,No,,White,,,,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 1,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,48195.0
148580.0, Michigan,50013.0,Telephone Survey,Complete,Telephone survey,0.444424420595169,Newt Gingrich,Female,White,65 or over,65 or over,Somewhat liberal,Republican,"Under $30,000",High school or less,No,,,,,Yes,,Federal budget deficit,,Has the right experience,,,Somewhat support,In January,Probably vote for the Republican nominee,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,,,,,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,Yes,White Born-again/Evangelical Christians,,,,Has the right experience,,About the same,Yes,,White,,,,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale,49418.0
148571.0, Michigan,50037.0,Telephone Survey,Complete,Telephone survey,0.404953241348267,Newt Gingrich,Male,White,65 or over,65 or over,Moderate,Independent,"$50,000-$99,999",Postgraduate study,No,,,,,No,,The economy,,Has the right experience,,,Strongly oppose,In January,Only vote for the Republican nominee if your candidate wins,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,,,,,Oppose,Neither,Earlier than that,Earlier than that,No,All others,,,,Has the right experience,,More negative this year,No,,White,,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Suburb,70s Suburbs,Urban Perimeter,Upscale,48842.0
148570.0, Michigan,50009.0,Telephone Survey,Complete,Telephone survey,1.45185005664825,Newt Gingrich,Female,White,50-59,50-59,Somewhat conservative,Something else,"$200,000 or more",College graduate,No,,,,,No,,Federal budget deficit,,Can defeat Barack Obama,,,Somewhat support,Before that,Definitely vote for the Republican nominee,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,,,,,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,No,All others,,,,Can defeat Barack Obama,,About the same,Yes,,White,,,,State questionnaire,Rural,Small Cities/Rural,5.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,49421.0
148568.0, Michigan,50008.0,Telephone Survey,Complete,Telephone survey,0.912109971046448,Newt Gingrich,Male,White,65 or over,65 or over,Moderate,Independent,"Under $30,000",College graduate,No,,,,,Yes,,The economy,,Can defeat Barack Obama,,,Strongly support,Earlier this month,Probably vote for the Republican nominee,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,,,,,,Support,Both Tea Party supporter and born-again,Earlier than that,In the last month,No,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,More negative this year,No,,White,,,,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,49330.0
148561.0, Michigan,50046.0,Telephone Survey,Complete,Telephone survey,0.557976901531219,Newt Gingrich,Male,White,65 or over,65 or over,Somewhat liberal,Independent,"Under $30,000",High school or less,No,,,,,No,,The economy,,Has the right experience,,,Neutral,Before that,Probably vote for the Republican nominee,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,,,,,Neutral,Neither,Earlier than that,Earlier than that,Yes,All others,,,,Has the right experience,,More negative this year,,,White,,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,48048.0
148557.0, Michigan,50041.0,Telephone Survey,Complete,Telephone survey,1.10859847068787,Newt Gingrich,Male,White,50-59,50-59,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,,,,,,No,,Federal budget deficit,,Has the right experience,,,Strongly support,Before that,Definitely vote for the Republican nominee,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,,,,,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,No,All others,,,,Has the right experience,,Omit,No,,White,,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,48309.0
148550.0, Michigan,50041.0,Telephone Survey,Complete,Telephone survey,1.10859847068787,Newt Gingrich,Male,White,50-59,50-59,Somewhat conservative,Republican,"$50,000-$99,999",High school or less,No,,,,,Yes,,The economy,,Can defeat Barack Obama,,,Strongly support,Before that,Definitely vote for the Republican nominee,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,,,,,,,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,No,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,About the same,No,,White,,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,48307.0
148549.0, Michigan,50013.0,Telephone Survey,Complete,Telephone survey,0.444424420595169,Newt Gingrich,Female,White,65 or over,65 or over,Somewhat conservative,Republican,"Under $30,000",High school or less,No,,,,,Yes,,The economy,,Can defeat Barack Obama,,,Omit,Before that,Definitely vote for the Republican nominee,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,,,,,Omit,,Earlier than that,Earlier than that,Yes,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,More positive this year,No,,White,,,,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,49316.0
148546.0, Michigan,50050.0,Telephone Survey,Complete,Telephone survey,0.372557640075684,Newt Gingrich,Male,White,65 or over,65 or over,Somewhat conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,No,,,,,No,,Illegal immigration,,Can defeat Barack Obama,,,Somewhat support,Omit,Definitely vote for the Republican nominee,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,,,,,Support,Tea Party supporter and not born-again,Omit,Omit,Yes,All others,,,,Can defeat Barack Obama,,About the same,No,,White,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale,48150.0
148538.0, Michigan,50056.0,Telephone Survey,Complete,Telephone survey,0.554299235343933,Newt Gingrich,Male,White,50-59,50-59,Somewhat conservative,Republican,,Some college/assoc. degree,,,,,,No,,The economy,,Has the right experience,,,Somewhat support,Before that,Definitely vote for the Republican nominee,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,,,,No college degree,More than High school graduate,,,,,,,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,,All others,,,,Has the right experience,,More negative this year,Yes,,White,,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,48038.0
148535.0, Michigan,50051.0,Telephone Survey,Complete,Telephone survey,2.16065144538879,Newt Gingrich,Female,White,50-59,50-59,Moderate,Independent,"$100,000-$199,999",College graduate,No,,,,,No,,The economy,,Can defeat Barack Obama,,,Neutral,Earlier this month,Probably vote for the Republican nominee,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,,,,,Neutral,Neither,Earlier than that,In the last month,No,All others,,,,Can defeat Barack Obama,,More positive this year,No,,White,,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48390.0
148529.0, Michigan,50004.0,Telephone Survey,Complete,Telephone survey,0.974321663379669,Newt Gingrich,Female,White,65 or over,65 or over,Moderate,Republican,,College graduate,No,,,,,Yes,,The economy,,Has the right experience,,,Strongly support,Before that,Definitely vote for the Republican nominee,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,,,,College graduate,More than High school graduate,,,,,,,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,No,White Born-again/Evangelical Christians,,,,Has the right experience,,More negative this year,Yes,,White,,,,State questionnaire,Rural,Small Cities/Rural,5.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Upscale,49770.0
148924.0, Michigan,50041.0,Telephone Survey,Complete,Telephone survey,1.91554987430573,Ron Paul,Female,White,50-59,50-59,Somewhat liberal,Independent,"$50,000-$99,999",Postgraduate study,No,Legal in all cases,Omit,Working in business,,No,I dislike the other candidates,,Yes,,None,Not at all,Strongly oppose,,,Yes,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Legal,Not born again,,,None,Not much or not at all,Oppose,Neither,,,No,All others,No,All others,Working women,,Approve,,,No one does,White,No,No,No,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,Midwest,Version 2,Suburb,Urban,Urban Core,Very upscale,48083.0
148922.0, Michigan,50050.0,Telephone Survey,Complete,Telephone survey,3.91428971290588,Ron Paul,Male,Other,25-29,25-29,Somewhat conservative,Something else,"$30,000-$49,999",Some college/assoc. degree,No,Legal in most cases,Paul,Working in government,,Yes,I like my candidate but with reservations,,No,,Other christian,Not at all,Neutral,,,Yes,Non married men,18-29,18-29,18-44,18-29,25-29,18-44,18-64,17-29,17-29,17-44,17-29,25-29,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Legal,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Neutral,Born-again but not Tea Party supporter,,,No,All others,No,All others,All others,,Disapprove,,,No one does,Other,No,No,No,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 2,Suburb,Urban,Urban Core,Very upscale,48150.0
