ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,MDRPRS12,SEX,QRACE3,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,BREAK12PRI,BRNAGAIN,ROMNCONSRV,SANTCONSRV,ISSREP12SC,MARRIED,QLTREP12,TEAPARTY,TIMEMD12,VOTENOV12,WORK,SEXWED,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,BREAKFACT,BREAKIMP,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WRKWOMEN,XQLTREP12,RECOVER,WORKSEX,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
308823.0, Maryland,42.0,Call 2,Complete,Election day exit poll,0.738042175769806,Ron Paul,Female,White,30-39,Moderate,Something else,"$50,000-$99,999",Postgraduate study,Not a factor at all,No,Omit,Omit,The economy,Yes,Can defeat Barack Obama,Somewhat oppose,In the last few days,Probably vote for the Republican nominee,Yes,Married women,30-44,30-59,17-44,30-44,30-39,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not a factor,Not important,Oppose,Neither,Last few days,Since January 1st,No,All others,Working women,Can defeat Barack Obama,Getting worse,Working women,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,21157.0
310110.0, Maryland,12.0,Call 3,Complete,Election day exit poll,0.917651534080505,Ron Paul,Female,White,40-44,Moderate,Republican,,Postgraduate study,Not a factor at all,No,Omit,Omit,The economy,Yes,Can defeat Barack Obama,Neutral,Just today,Definitely vote for the Republican nominee,Yes,Married women,30-44,30-59,17-44,30-44,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,,,,College graduate,More than High school graduate,Not a factor,Not important,Neutral,Neither,Last few days,Since January 1st,No,All others,Working women,Can defeat Barack Obama,Staying the same,Working women,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,21057.0
310071.0, Maryland,107.0,Call 3,Complete,Election day exit poll,1.06116878986359,Ron Paul,Female,White,25-29,Somewhat conservative,Republican,"$100,000-$199,999",College graduate,A minor factor,No,About right,Not conservative enough,Omit,Yes,Can defeat Barack Obama,Somewhat support,Earlier this year,Definitely vote for the Republican nominee,Yes,Married women,17-29,17-29,17-44,17-29,25-29,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Working women,Can defeat Barack Obama,Staying the same,Working women,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,East,Version 1,Town,Rural,Rural,Downscale,20667.0
309874.0, Maryland,51.0,Call 3,Complete,Election day exit poll,0.947154104709625,Ron Paul,Female,White,40-44,Somewhat liberal,Republican,"$30,000-$49,999",Some college/assoc. degree,The most important factor,Yes,About right,About right,Illegal immigration,Yes,Can defeat Barack Obama,Somewhat support,Just today,Only vote for the Republican nominee if your candidate wins,Yes,Married women,30-44,30-59,17-44,30-44,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Important,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,Yes,White Born-again/Evangelical Christians,Working women,Can defeat Barack Obama,Getting worse,Working women,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,21780.0
309867.0, Maryland,42.0,Call 3,Complete,Election day exit poll,0.738042175769806,Ron Paul,Female,White,50-59,Somewhat liberal,Independent,"$50,000-$99,999",College graduate,A minor factor,Yes,Not conservative enough,Not conservative enough,The economy,Yes,Can defeat Barack Obama,Somewhat support,Just today,Only vote for the Republican nominee if your candidate wins,Yes,Married women,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Not important,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,Working women,Can defeat Barack Obama,Starting to recover,Working women,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,21157.0
308877.0, Maryland,12.0,Call 2,Complete,Election day exit poll,1.09057772159576,Mitt Romney,Female,White,65 or over,Moderate,Republican,"$100,000-$199,999",College graduate,Not a factor at all,No,About right,About right,Federal budget deficit,No,Can defeat Barack Obama,Neutral,In the last few days,Definitely vote for the Republican nominee,Yes,Non married women,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not a factor,Not important,Neutral,Neither,Last few days,Since January 1st,No,All others,Working women,Can defeat Barack Obama,Getting worse,Working women,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,21057.0
308849.0, Maryland,42.0,Call 2,Complete,Election day exit poll,0.763583540916443,Mitt Romney,Female,White,65 or over,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,Not a factor at all,Yes,About right,About right,The economy,No,Can defeat Barack Obama,Strongly support,Earlier this year,Definitely vote for the Republican nominee,Yes,Non married women,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Not a factor,Not important,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,Working women,Can defeat Barack Obama,Getting worse,Working women,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,21157.0
308761.0, Maryland,56.0,Call 2,Complete,Election day exit poll,0.798050045967102,Mitt Romney,Female,White,45-49,Moderate,Republican,"$200,000 or more",Some college/assoc. degree,One of several important factors,No,About right,Too conservative,Abortion,Yes,Can defeat Barack Obama,Neutral,Before that,Definitely vote for the Republican nominee,Yes,Married women,45-65,30-59,45+,45-59,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,A factor,Important,Neutral,Neither,Earlier than that,Before January 1st,No,All others,Working women,Can defeat Barack Obama,Staying the same,Working women,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,21774.0
308756.0, Maryland,56.0,Call 2,Complete,Election day exit poll,0.798050045967102,Mitt Romney,Female,White,45-49,Somewhat conservative,Republican,"$100,000-$199,999",Postgraduate study,The most important factor,No,About right,Too conservative,The economy,Yes,Can defeat Barack Obama,Somewhat oppose,Before that,Definitely vote for the Republican nominee,Yes,Married women,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Important,Oppose,Neither,Earlier than that,Before January 1st,No,All others,Working women,Can defeat Barack Obama,Getting worse,Working women,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,21774.0
308749.0, Maryland,89.0,Call 2,Complete,Election day exit poll,1.06685590744019,Mitt Romney,Female,White,50-59,Somewhat conservative,Republican,"$100,000-$199,999",Postgraduate study,A minor factor,No,About right,Too conservative,The economy,Yes,Can defeat Barack Obama,Somewhat support,In March,Definitely vote for the Republican nominee,Yes,Married women,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Working women,Can defeat Barack Obama,Getting worse,Working women,State questionnaire,Suburbs,Suburbs,3.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,20707.0
308748.0, Maryland,56.0,Call 2,Complete,Election day exit poll,0.798050045967102,Mitt Romney,Female,White,30-39,Moderate,Republican,"$100,000-$199,999",Postgraduate study,A minor factor,No,About right,Too conservative,The economy,Yes,Can defeat Barack Obama,Neutral,Before that,Definitely vote for the Republican nominee,Yes,Married women,30-44,30-59,17-44,30-44,30-39,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Neutral,Neither,Earlier than that,Before January 1st,No,All others,Working women,Can defeat Barack Obama,Staying the same,Working women,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,21774.0
308740.0, Maryland,89.0,Call 2,Complete,Election day exit poll,1.06685590744019,Mitt Romney,Female,White,45-49,Somewhat conservative,Republican,"$100,000-$199,999",Postgraduate study,One of several important factors,Yes,About right,Too conservative,The economy,Yes,Can defeat Barack Obama,Neutral,Before that,Definitely vote for the Republican nominee,Yes,Married women,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Important,Neutral,Born-again but not Tea Party supporter,Earlier than that,Before January 1st,No,White Born-again/Evangelical Christians,Working women,Can defeat Barack Obama,Starting to recover,Working women,State questionnaire,Suburbs,Suburbs,3.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,20707.0
308736.0, Maryland,51.0,Call 2,Complete,Election day exit poll,0.860586822032928,Mitt Romney,Female,White,17-24,Somewhat conservative,Republican,"$50,000-$99,999",High school or less,One of several important factors,No,About right,Too conservative,The economy,No,Can defeat Barack Obama,Neutral,In the last few days,Definitely vote for the Republican nominee,Yes,Non married women,17-29,17-29,17-44,17-29,17-24,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,A factor,Important,Neutral,Neither,Last few days,Since January 1st,No,All others,Working women,Can defeat Barack Obama,Staying the same,Working women,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,21780.0
308732.0, Maryland,51.0,Call 2,Complete,Election day exit poll,1.0241641998291,Mitt Romney,Female,White,40-44,Moderate,Republican,"$50,000-$99,999",High school or less,One of several important factors,No,About right,Too conservative,The economy,Yes,Can defeat Barack Obama,Neutral,In the last few days,Definitely vote for the Republican nominee,Yes,Married women,30-44,30-59,17-44,30-44,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,A factor,Important,Neutral,Neither,Last few days,Since January 1st,No,All others,Working women,Can defeat Barack Obama,Staying the same,Working women,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,21780.0
308691.0, Maryland,8.0,Call 2,Complete,Election day exit poll,1.19368481636047,Mitt Romney,Female,White,60-64,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,One of several important factors,No,About right,Too conservative,Omit,No,Can defeat Barack Obama,Neutral,Before that,Definitely vote for the Republican nominee,Yes,Non married women,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Important,Neutral,Neither,Earlier than that,Before January 1st,No,All others,Working women,Can defeat Barack Obama,Getting worse,Working women,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,21401.0
308685.0, Maryland,112.0,Call 2,Complete,Election day exit poll,0.830403387546539,Mitt Romney,Female,White,50-59,Somewhat conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,A minor factor,Yes,Omit,Not conservative enough,The economy,No,Can defeat Barack Obama,Omit,In March,Probably vote for the Republican nominee,Yes,Non married women,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Omit,,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,Working women,Can defeat Barack Obama,Staying the same,Working women,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,East,Version 1,Suburb,Rural,Rural,Very downscale,21740.0
308669.0, Maryland,25.0,Call 2,Complete,Election day exit poll,0.896894991397858,Mitt Romney,Female,White,40-44,Very conservative,Republican,"$50,000-$99,999",Postgraduate study,One of several important factors,Yes,Not conservative enough,About right,The economy,Yes,Can defeat Barack Obama,Strongly support,Earlier this year,Definitely vote for the Republican nominee,Yes,Married women,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Important,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,Working women,Can defeat Barack Obama,Getting worse,Working women,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,21204.0
308630.0, Maryland,55.0,Call 2,Complete,Election day exit poll,0.808550715446472,Mitt Romney,Female,White,45-49,Moderate,Republican,"$100,000-$199,999",Postgraduate study,A minor factor,No,About right,Too conservative,The economy,Yes,Can defeat Barack Obama,Somewhat oppose,In March,Only vote for the Republican nominee if your candidate wins,Yes,Married women,45-65,30-59,45+,45-59,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Oppose,Neither,Earlier than that,Since January 1st,No,All others,Working women,Can defeat Barack Obama,Staying the same,Working women,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,21770.0
310407.0, Maryland,64.0,Call 3,Complete,Election day exit poll,1.76485788822174,Mitt Romney,Female,White,30-39,Moderate,Republican,"Under $30,000",College graduate,One of several important factors,No,About right,Omit,Illegal immigration,No,Can defeat Barack Obama,Omit,Earlier this year,Definitely vote for the Republican nominee,Yes,Non married women,30-44,30-59,17-44,30-44,30-39,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,A factor,Important,Omit,,Earlier than that,Since January 1st,No,All others,Working women,Can defeat Barack Obama,Staying the same,Working women,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,21043.0
