ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SCRPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,ABORTION,BREAK12PRI,BRNAGAIN,ISSREP12SC,MARRIED,QLTREP12,RELIGN10,SHAREREL,TEAPARTY,TIMESC12,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,REL5,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIMTH,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,XQLTREP12,DEFICIT12R,ECONWORR,GETAHEAD,HALEY2,LAIDOFF3,ROMNEYWORK,ROMNWIN,UNFAIRREP12SC,VETVOTER,ECOWORR2,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
72670.0,South Carolina,75.0,Call 1,Not complete,Election day exit poll,0.898357212543488,Newt Gingrich,Male,White,65 or over,65 or over,,,,High school or less,,,,,,,Protestant,,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,,,,,,,,No college degree,High school graduate or less,,,,,Protestant/Other Non-Catholic Christian,,,,,,,,,,,,,Holding steady financially,Approve,No,Generally positive,,,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Upscale,29170.0
72407.0,South Carolina,47.0,Call 1,Not complete,Election day exit poll,0.934281051158905,Newt Gingrich,Male,White,65 or over,65 or over,,,,College graduate,,,,,,,Catholic,,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,,,,,,,,College graduate,More than High school graduate,,,,,Catholic,,,,,,,,,,,,,Getting ahead financially,Approve,No,Generally positive,,,,,State questionnaire,Suburbs,Suburbs,1.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29681.0
74794.0,South Carolina,44.0,Call 3,Not complete,Election day exit poll,1.18468260765076,Newt Gingrich,Female,White,65 or over,65 or over,,,,High school or less,,,,,,,Catholic,,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,,,,,,,,No college degree,High school graduate or less,,,,,Catholic,,,,,,,,,,,,,Holding steady financially,Approve,Omit,Generally negative,,,,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 2,Town,80s Suburbs,High-Growth Suburban Perimeter,Upscale,29576.0
74793.0,South Carolina,44.0,Call 3,Not complete,Election day exit poll,1.18468260765076,Newt Gingrich,Female,White,65 or over,65 or over,,,,High school or less,,,,,,,Catholic,,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,,,,,,,,No college degree,High school graduate or less,,,,,Catholic,,,,,,,,,,,,,Holding steady financially,Approve,Omit,Generally negative,,,,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 2,Town,80s Suburbs,High-Growth Suburban Perimeter,Upscale,29576.0
74524.0,South Carolina,18.0,Call 3,Not complete,Election day exit poll,0.960845530033112,Newt Gingrich,Male,White,65 or over,65 or over,,,,Postgraduate study,,,,,,,Protestant,,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,,,,,,,,College graduate,More than High school graduate,,,,,Protestant/Other Non-Catholic Christian,,,,,,,,,,,,,Holding steady financially,Disapprove,No,Generally positive,,,,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 2,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Upscale,29445.0
74375.0,South Carolina,69.0,Call 3,Not complete,Election day exit poll,0.873653650283813,Newt Gingrich,Male,White,65 or over,65 or over,,,,High school or less,,,,,,,Protestant,,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,,,,,,,,No college degree,High school graduate or less,,,,,Protestant/Other Non-Catholic Christian,,,,,,,,,,,,,Omit,Omit,No,Omit,,,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,29006.0
74143.0,South Carolina,75.0,Call 3,Not complete,Election day exit poll,0.898357212543488,Newt Gingrich,Male,White,60-64,60-64,,,,High school or less,,,,,,,Other christian,,,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,,,,,,,,No college degree,High school graduate or less,,,,,Protestant/Other Non-Catholic Christian,,,,,,,,,,,,,Holding steady financially,Disapprove,No,Generally negative,,,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Upscale,29170.0
73705.0,South Carolina,3.0,Call 2,Not complete,Election day exit poll,0.857152581214905,Newt Gingrich,Female,White,65 or over,65 or over,,,,College graduate,,,,,,,Protestant,,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,,,,,,,,College graduate,More than High school graduate,,,,,Protestant/Other Non-Catholic Christian,,,,,,,,,,,,,Holding steady financially,Disapprove,No,Generally negative,,,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29803.0
73685.0,South Carolina,3.0,Call 2,Not complete,Election day exit poll,0.857152581214905,Newt Gingrich,Female,White,65 or over,65 or over,,,,Some college/assoc. degree,,,,,,,None,,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,,,,,,,,No college degree,More than High school graduate,,,,,None,,,,,,,,,,,,,Falling behind financially,Disapprove,Yes,Generally positive,,,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29803.0
73225.0,South Carolina,33.0,Call 1,Not complete,Election day exit poll,2.06116390228271,Newt Gingrich,Male,White,60-64,60-64,,,,Some college/assoc. degree,,,,,,,Other christian,,,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,,,,,,,,No college degree,More than High school graduate,,,,,Protestant/Other Non-Catholic Christian,,,,,,,,,,,,,Holding steady financially,Approve,No,Generally negative,,,,,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale,29102.0
72996.0,South Carolina,86.0,Call 1,Not complete,Election day exit poll,0.909694671630859,Newt Gingrich,Male,White,65 or over,65 or over,,,,Some college/assoc. degree,,,,,,,Protestant,,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,,,,,,,,No college degree,More than High school graduate,,,,,Protestant/Other Non-Catholic Christian,,,,,,,,,,,,,Falling behind financially,Approve,No,Generally positive,,,,,State questionnaire,Suburbs,Suburbs,1.0,South,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,29640.0
73947.0,South Carolina,114.0,Call 2,Not complete,Election day exit poll,0.742279171943665,Ron Paul,Male,White,50-59,50-59,,,,High school or less,,,,,,,Other,,,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,,,,,,,,No college degree,High school graduate or less,,,,,Something else,,,,,,,,,,,,,Getting ahead financially,Approve,No,Generally negative,,,,,State questionnaire,Suburbs,Suburbs,1.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29732.0
74753.0,South Carolina,33.0,Call 3,Not complete,Election day exit poll,2.06741380691528,Mitt Romney,Male,White,40-44,40-44,,,,College graduate,,,,,,,Protestant,,,,,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,,,,,,,,College graduate,More than High school graduate,,,,,Protestant/Other Non-Catholic Christian,,,,,,,,,,,,,Falling behind financially,Approve,Yes,Generally positive,,,,,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale,29102.0
74747.0,South Carolina,33.0,Call 3,Not complete,Election day exit poll,2.27800416946411,Mitt Romney,Male,White,60-64,60-64,,,,Postgraduate study,,,,,,,Catholic,,,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,,,,,,,,College graduate,More than High school graduate,,,,,Catholic,,,,,,,,,,,,,Holding steady financially,Approve,Yes,Generally positive,,,,,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale,29102.0
74561.0,South Carolina,95.0,Call 3,Not complete,Election day exit poll,0.782229363918304,Mitt Romney,Female,White,50-59,50-59,,,,Postgraduate study,,,,,,,Protestant,,,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,,,,,,,,College graduate,More than High school graduate,,,,,Protestant/Other Non-Catholic Christian,,,,,,,,,,,,,Holding steady financially,Disapprove,No,Generally positive,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale,29206.0
74451.0,South Carolina,67.0,Call 3,Not complete,Election day exit poll,1.1132595539093,Mitt Romney,Male,White,65 or over,65 or over,,,,Some college/assoc. degree,,,,,,,Protestant,,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,,,,,,,,No college degree,More than High school graduate,,,,,Protestant/Other Non-Catholic Christian,,,,,,,,,,,,,Holding steady financially,Approve,Omit,Generally positive,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 2,Low Density Rural,Rural,Rural,Downscale,29360.0
74440.0,South Carolina,95.0,Call 3,Not complete,Election day exit poll,0.861908614635468,Mitt Romney,Female,White,65 or over,65 or over,,,,College graduate,,,,,,,Protestant,,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,,,,,,,,College graduate,More than High school graduate,,,,,Protestant/Other Non-Catholic Christian,,,,,,,,,,,,,Holding steady financially,Disapprove,Yes,Generally positive,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale,29206.0
73622.0,South Carolina,72.0,Call 2,Not complete,Election day exit poll,0.749821245670319,Mitt Romney,Male,White,50-59,50-59,,,,College graduate,,,,,,,Protestant,,,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,,,,,,,,College graduate,More than High school graduate,,,,,Protestant/Other Non-Catholic Christian,,,,,,,,,,,,,Getting ahead financially,Approve,Yes,Generally positive,,,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29072.0
73221.0,South Carolina,74.0,Call 1,Not complete,Election day exit poll,0.779320418834686,Mitt Romney,Female,White,60-64,60-64,,,,Postgraduate study,,,,,,,Other christian,,,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,,,,,,,,College graduate,More than High school graduate,,,,,Protestant/Other Non-Catholic Christian,,,,,,,,,,,,,Holding steady financially,Approve,Omit,Omit,,,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Upscale,29170.0
73023.0,South Carolina,3.0,Call 1,Not complete,Election day exit poll,0.750380456447601,Mitt Romney,Male,White,50-59,50-59,,,,Some college/assoc. degree,,,,,,,Protestant,,,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,,,,,,,,No college degree,More than High school graduate,,,,,Protestant/Other Non-Catholic Christian,,,,,,,,,,,,,Falling behind financially,Disapprove,Yes,Generally positive,,,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29803.0
72496.0,South Carolina,69.0,Call 1,Not complete,Election day exit poll,0.87803190946579,Rick Santorum,Female,White,65 or over,65 or over,,,,Postgraduate study,,,,,,,Protestant,,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,,,,,,,,College graduate,More than High school graduate,,,,,Protestant/Other Non-Catholic Christian,,,,,,,,,,,,,Holding steady financially,Approve,No,Generally positive,,,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,29006.0
73806.0,South Carolina,86.0,Call 2,Not complete,Election day exit poll,0.768611788749695,Rick Santorum,Female,White,65 or over,65 or over,,,,High school or less,,,,,,,Protestant,,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,,,,,,,,No college degree,High school graduate or less,,,,,Protestant/Other Non-Catholic Christian,,,,,,,,,,,,,Holding steady financially,Disapprove,Yes,Generally negative,,,,,State questionnaire,Suburbs,Suburbs,1.0,South,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,29640.0
73533.0,South Carolina,115.0,Call 2,Not complete,Election day exit poll,1.96793651580811,Rick Santorum,Male,White,40-44,40-44,,,,Some college/assoc. degree,,,,,,,Other christian,,,,,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,,,,,,,,No college degree,More than High school graduate,,,,,Protestant/Other Non-Catholic Christian,,,,,,,,,,,,,Falling behind financially,Omit,No,Omit,,,,,State questionnaire,Suburbs,Suburbs,1.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29708.0
73329.0,South Carolina,69.0,Call 2,Not complete,Election day exit poll,0.907028615474701,Rick Santorum,Male,White,65 or over,65 or over,,,,Some college/assoc. degree,,,,,,,Protestant,,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,,,,,,,,No college degree,More than High school graduate,,,,,Protestant/Other Non-Catholic Christian,,,,,,,,,,,,,Holding steady financially,Approve,Yes,Generally positive,,,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,29006.0
73121.0,South Carolina,86.0,Call 1,Not complete,Election day exit poll,0.793994903564453,Rick Santorum,Male,White,60-64,60-64,,,,College graduate,,,,,,,Protestant,,,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,,,,,,,,College graduate,More than High school graduate,,,,,Protestant/Other Non-Catholic Christian,,,,,,,,,,,,,Holding steady financially,Approve,Yes,Generally positive,,,,,State questionnaire,Suburbs,Suburbs,1.0,South,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,29640.0
73027.0,South Carolina,65.0,Call 1,Not complete,Election day exit poll,1.35030889511108,Rick Santorum,,White,65 or over,65 or over,,,,High school or less,,,,,,,Protestant,,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,,,,,,,,No college degree,High school graduate or less,,,,,Protestant/Other Non-Catholic Christian,,,,,,,,,,,,,Holding steady financially,Approve,No,Generally negative,,,,,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale,29067.0
74345.0,South Carolina,75.0,Call 3,Not complete,Election day exit poll,2.35875630378723,Other,Male,White,65 or over,65 or over,,,,Postgraduate study,,,,,,,Catholic,,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,,,,,,,,College graduate,More than High school graduate,,,,,Catholic,,,,,,,,,,,,,Holding steady financially,Disapprove,Yes,Generally negative,,,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Upscale,29170.0
74420.0,South Carolina,67.0,Call 3,Complete,Election day exit poll,0.809860467910767,Newt Gingrich,Female,White,30-39,30-39,Somewhat liberal,Republican,"$30,000-$49,999",Some college/assoc. degree,,One of several important factors,Yes,The economy,Yes,,,,Omit,Before that,Married women,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,,Omit,,Earlier than that,Earlier than that,Yes,White Born-again/Evangelical Christians,,,,,Very worried,,,,,Support him with reservations,Santorum,No,Worried,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,29360.0
73820.0,South Carolina,67.0,Call 2,Complete,Election day exit poll,0.708968698978424,Ron Paul,Female,White,50-59,50-59,Very conservative,,"$30,000-$49,999",Postgraduate study,,A minor factor,Yes,Abortion,No,,,,Omit,In the last few days,Non married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,,A factor,Not important,,,Omit,,Last few days,In the last month,No,White Born-again/Evangelical Christians,,,,,Very worried,,,,,Not support him,Omit,No,Worried,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,29360.0
72576.0,South Carolina,115.0,Call 1,Complete,Election day exit poll,2.72293639183044,Mitt Romney,Male,White,50-59,50-59,Somewhat conservative,,,Postgraduate study,,Not a factor at all,,Federal budget deficit,Yes,,,,Omit,Earlier this month,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,,Conservative,Somewhat conservative,Somewhat conservative,,,,College graduate,More than High school graduate,,,Not a factor,Not important,,,Omit,,Earlier than that,In the last month,No,,,,,,Very worried,,,,,Omit,Omit,Yes,Worried,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29708.0
72509.0,South Carolina,111.0,Call 1,Complete,Election day exit poll,1.01034414768219,Mitt Romney,Male,White,45-49,45-49,Somewhat conservative,Republican,"$50,000-$99,999",Postgraduate study,,Not a factor at all,,The economy,No,,,,Somewhat oppose,Before that,Non married men,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,Not a factor,Not important,,,Oppose,,Earlier than that,Earlier than that,No,,,,,,Somewhat worried,,,,,Enthusiastically support him,Gingrich,Yes,Worried,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,29745.0
72455.0,South Carolina,111.0,Call 1,Complete,Election day exit poll,0.97804456949234,Mitt Romney,Female,White,50-59,50-59,Very conservative,Republican,"$50,000-$99,999",High school or less,,Not a factor at all,Yes,The economy,Yes,,,,Omit,In the last few days,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,,,Not a factor,Not important,,,Omit,,Last few days,In the last month,No,White Born-again/Evangelical Christians,,,,,Very worried,,,,,Enthusiastically support him,Gingrich,No,Worried,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,29745.0
74388.0,South Carolina,74.0,Call 3,Complete,Election day exit poll,0.707276046276093,Mitt Romney,Female,White,45-49,45-49,Moderate,Independent,"$100,000-$199,999",College graduate,,Not a factor at all,,The economy,Yes,,,,Somewhat oppose,Before that,Married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,Not a factor,Not important,,,Oppose,,Earlier than that,Earlier than that,No,,,,,,Very worried,,,,,Support him with reservations,Gingrich,No,Worried,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Upscale,29170.0
74070.0,South Carolina,47.0,Call 3,Complete,Election day exit poll,1.09223306179047,Mitt Romney,Female,White,65 or over,65 or over,Somewhat conservative,Republican,,Some college/assoc. degree,,A minor factor,,The economy,Yes,,,,Somewhat support,Before that,Married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,,,,No college degree,More than High school graduate,,,A factor,Not important,,,Support,,Earlier than that,Earlier than that,,,,,,,Very worried,,,,,Enthusiastically support him,Gingrich,No,Worried,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29681.0
