ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,NVRPRS12,SEX,QRACEAI,XAGE8,PHIL5,PARTYIA,INCOME12RNH,EDUC12R,LATINO,BREAK12CAUNV,BRNAGAIN,ISSREP12NV,QLTIA12R,RELIGN10,TEAPARTY,TIMENV12,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,BREAKFACT,BREAKIMP,REL5,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIMTH,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,XQLTREP12,QRACE3,RACE,SPANISHQ,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
113370.0,Nevada,7.0,Call 2,Complete,Election day exit poll,0.509382247924805,Newt Gingrich,Male,White,50-59,Somewhat conservative,Republican,"$50,000-$99,999",College graduate,No,Not a factor at all,No,Omit,Has the right experience,Catholic,Strongly support,Before that,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not a factor,Not important,Catholic,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,No,All others,No,All others,Has the right experience,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113100.0,Nevada,7.0,Call 1,Complete,Election day exit poll,0.509382247924805,Newt Gingrich,Male,White,50-59,Somewhat conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,No,A minor factor,No,The economy,Has the right experience,Other christian,Strongly support,In January,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Earlier than that,In the last month,No,All others,No,White Protestant non-evangelical,Has the right experience,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
112952.0,Nevada,7.0,Call 1,Complete,Election day exit poll,0.509382247924805,Newt Gingrich,Male,White,45-49,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,No,A minor factor,No,The economy,Has the right experience,Catholic,Somewhat support,Before that,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Catholic,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,No,All others,No,All others,Has the right experience,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113409.0,Nevada,7.0,Call 3,Complete,Election day exit poll,0.509382247924805,Newt Gingrich,Male,White,45-49,Very conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,No,A minor factor,No,The economy,Has the right experience,Protestant,Strongly support,In January,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Earlier than that,In the last month,No,All others,No,White Protestant non-evangelical,Has the right experience,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113403.0,Nevada,7.0,Call 3,Complete,Election day exit poll,0.509382247924805,Newt Gingrich,Male,White,50-59,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,No,A minor factor,Yes,Federal budget deficit,Has the right experience,Protestant,Strongly support,Before that,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Has the right experience,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113402.0,Nevada,7.0,Call 3,Complete,Election day exit poll,0.509382247924805,Newt Gingrich,Male,White,50-59,Somewhat conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,No,Not a factor at all,Yes,The economy,Has the right experience,Protestant,Neutral,Before that,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Not a factor,Not important,Protestant/Other Non-Catholic Christian,Neutral,Born-again but not Tea Party supporter,Earlier than that,Earlier than that,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Has the right experience,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113398.0,Nevada,7.0,Call 3,Complete,Election day exit poll,0.5251424908638,Newt Gingrich,Male,White,65 or over,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,No,One of several important factors,No,The economy,Can defeat Barack Obama,Catholic,Strongly support,In January,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Important,Catholic,Support,Tea Party supporter and not born-again,Earlier than that,In the last month,No,All others,No,All others,Can defeat Barack Obama,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113376.0,Nevada,7.0,Call 2,Complete,Election day exit poll,0.5251424908638,Newt Gingrich,Male,White,65 or over,Very conservative,Republican,"$50,000-$99,999",College graduate,No,One of several important factors,Yes,Federal budget deficit,Can defeat Barack Obama,Other christian,Strongly support,In January,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,In the last month,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Can defeat Barack Obama,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113359.0,Nevada,7.0,Call 2,Complete,Election day exit poll,0.5251424908638,Newt Gingrich,Male,White,65 or over,Somewhat conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,No,Not a factor at all,No,Federal budget deficit,Can defeat Barack Obama,Catholic,Strongly support,Before that,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Not a factor,Not important,Catholic,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,Yes,All others,No,All others,Can defeat Barack Obama,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113408.0,Nevada,7.0,Call 3,Complete,Election day exit poll,0.5251424908638,Newt Gingrich,Male,White,65 or over,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,No,One of several important factors,No,Federal budget deficit,Can defeat Barack Obama,Catholic,Strongly support,In January,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Important,Catholic,Support,Tea Party supporter and not born-again,Earlier than that,In the last month,No,All others,No,All others,Can defeat Barack Obama,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113384.0,Nevada,7.0,Call 3,Complete,Election day exit poll,0.5251424908638,Newt Gingrich,Male,White,65 or over,Somewhat liberal,Republican,"$30,000-$49,999",High school or less,No,One of several important factors,Yes,Illegal immigration,Can defeat Barack Obama,Protestant,Somewhat support,Before that,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Can defeat Barack Obama,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113093.0,Nevada,7.0,Call 1,Complete,Election day exit poll,0.5251424908638,Newt Gingrich,Male,White,65 or over,Very conservative,Republican,"$100,000-$199,999",College graduate,No,A minor factor,No,The economy,Is a true conservative,Catholic,Strongly support,In January,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Catholic,Support,Tea Party supporter and not born-again,Earlier than that,In the last month,No,All others,No,All others,Is a true conservative,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113048.0,Nevada,7.0,Call 1,Complete,Election day exit poll,0.5251424908638,Newt Gingrich,Male,White,60-64,Somewhat conservative,Republican,"$30,000-$49,999",Postgraduate study,No,One of several important factors,Yes,Illegal immigration,Is a true conservative,Protestant,Strongly support,In the last few days,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Last few days,In the last month,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Is a true conservative,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113346.0,Nevada,7.0,Call 2,Complete,Election day exit poll,0.5251424908638,Newt Gingrich,Male,White,65 or over,Somewhat conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,No,One of several important factors,No,Illegal immigration,Is a true conservative,Other christian,Strongly support,In the last few days,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Last few days,In the last month,Yes,All others,No,White Protestant non-evangelical,Is a true conservative,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113344.0,Nevada,7.0,Call 2,Complete,Election day exit poll,0.5251424908638,Newt Gingrich,Male,White,65 or over,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,No,One of several important factors,No,The economy,Is a true conservative,Protestant,Strongly support,In January,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Earlier than that,In the last month,No,All others,No,White Protestant non-evangelical,Is a true conservative,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113141.0,Nevada,7.0,Call 1,Complete,Election day exit poll,0.5251424908638,Newt Gingrich,Male,White,60-64,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,No,A minor factor,No,The economy,Has the right experience,Other,Strongly support,In January,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Something else,Support,Tea Party supporter and not born-again,Earlier than that,In the last month,No,All others,No,All others,Has the right experience,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
112924.0,Nevada,7.0,Call 1,Complete,Election day exit poll,0.5251424908638,Newt Gingrich,Male,White,65 or over,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,No,A minor factor,Yes,The economy,Has the right experience,Protestant,Strongly support,Before that,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Has the right experience,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113116.0,Nevada,7.0,Call 1,Complete,Election day exit poll,0.5251424908638,Newt Gingrich,Male,White,60-64,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,No,One of several important factors,Yes,The economy,Has the right experience,Other christian,Somewhat support,In January,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,In the last month,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Has the right experience,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
