ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BRNAGAIN,BROWNBACK2,CALL,CDNUM,DESCRIBP12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARRIED,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSKS12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,WHTEVANG,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
25142.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Once a week,Weekly,Complete,No,,Call 1,2.0,I like my candidate but with reservations,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,Yes,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,76.0,Mitt Romney,White,White,National questionnaire,White,Midwest,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Kansas,Election day exit poll,,,,Version 3,No,All others,Suburb,Urban,Urban Core,Upscale,66611.0,1.08880388736725
49203.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,A few times a month,Occasionally,Complete,No,,Call 2,4.0,I like my candidate but with reservations,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,No,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,5.0,Barack Obama,White,White,National questionnaire,White,Midwest,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,Kansas,Election day exit poll,,,,Version 3,No,All others,Low Density Rural,Rural,Rural,Upscale,67156.0,0.402253031730652
13785.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,All others,All others,A few times a month,Occasionally,Complete,,,,2.0,I like my candidate but with reservations,College graduate,College graduate,More than High school graduate,Non white college degree,,,,2.0,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,No,Yes,45+,18-64,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Liberal,50005.0,Barack Obama,Other,Other,National questionnaire,Other,Midwest,Female,All other races,Married women,"Cities 10,000-50,000",Small Cities/Rural,Kansas,Telephone survey,,,,Version 3,No,All others,Low Density Rural,Rural,Rural,Downscale,66762.0,0.0
69897.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,A few times a year,Occasionally,Complete,No,,Call 3,2.0,I like my candidate but with reservations,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,1.0,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,Yes,No,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Liberal,76.0,Barack Obama,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Midwest,Male,Latino men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Kansas,Election day exit poll,,,,Version 3,No,All others,Suburb,Urban,Urban Core,Upscale,66611.0,1.13397514820099
50026.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete,No,,Call 2,4.0,I like my candidate but with reservations,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,,No,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,5.0,Mitt Romney,White,White,National questionnaire,White,Midwest,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural,Kansas,Election day exit poll,,,,Version 3,No,All others,Low Density Rural,Rural,Rural,Upscale,67156.0,0.482899963855743
47439.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Complete,No,,Call 2,4.0,I like my candidate but with reservations,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,17.0,Mitt Romney,White,White,National questionnaire,White,Midwest,Female,White women,Married women,Rural,Small Cities/Rural,Kansas,Election day exit poll,,,,Version 3,No,All others,Extremely Low Density Rural,Rural,Rural,Very downscale,67009.0,0.85355943441391
47148.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,A few times a year,Occasionally,Complete,No,,Call 2,4.0,I like my candidate but with reservations,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,No,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,17.0,Mitt Romney,White,White,National questionnaire,White,Midwest,Male,White men,Non married men,Rural,Small Cities/Rural,Kansas,Election day exit poll,,,,Version 3,Yes,All others,Extremely Low Density Rural,Rural,Rural,Very downscale,67009.0,1.07469308376312
13790.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,A few times a year,Occasionally,Complete,Yes,,,4.0,I like my candidate but with reservations,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,Yes,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50014.0,Mitt Romney,White,White,National questionnaire,White,Midwest,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Kansas,Telephone survey,,,,Version 3,No,White Born-again/Evangelical Christians,High Density Urban,Urban,Urban Core,Very upscale,67212.0,0.0
47309.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Never,Never,Complete,No,,Call 2,4.0,I like my candidate but with reservations,High school graduate,No college degree,High school graduate or less,White no college degree,,,,4.0,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,Yes,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,17.0,Mitt Romney,White,White,National questionnaire,White,Midwest,Female,White women,Married women,Rural,Small Cities/Rural,Kansas,Election day exit poll,,,,Version 3,Yes,All others,Extremely Low Density Rural,Rural,Rural,Very downscale,67009.0,0.921021461486816
68712.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,More than once a week,Weekly,Complete,No,,Call 3,4.0,I dislike the other candidates,High school graduate,No college degree,High school graduate or less,White no college degree,,,,4.0,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,Yes,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,17.0,Mitt Romney,White,White,National questionnaire,White,Midwest,Female,White women,Married women,Rural,Small Cities/Rural,Kansas,Election day exit poll,,,,Version 3,Yes,All others,Extremely Low Density Rural,Rural,Rural,Very downscale,67009.0,0.921021461486816
13788.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Once a week,Weekly,Complete,Yes,,,4.0,I dislike the other candidates,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,3.0,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,No,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50014.0,Barack Obama,White,White,National questionnaire,White,Midwest,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Kansas,Telephone survey,,,,Version 3,Yes,White Born-again/Evangelical Christians,High Density Urban,Urban,Urban Core,Upscale,67203.0,0.0
13784.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,Latino 18-29,Latino 18-29,Once a week,Weekly,Complete,No,,,2.0,I dislike the other candidates,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,1.0,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,Yes,No,18-44,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Liberal,50004.0,Barack Obama,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Midwest,Female,Latino women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Kansas,Telephone survey,,,,Version 3,No,All others,Suburb,Urban,Urban Core,Very upscale,66047.0,0.0
28296.0,45-65,30-59,45+,45-59,50-64,50-59,,,,Once a week,Weekly,Complete,No,,Call 1,4.0,I dislike the other candidates,Postgraduate study,College graduate,More than High school graduate,,,,,3.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,,,,No,Yes,45+,18-64,Independent/Something else,,,Independent,,Moderate,5.0,Mitt Romney,,,National questionnaire,,Midwest,Male,,Married men,"Cities 10,000-50,000",Small Cities/Rural,Kansas,Election day exit poll,,,,Version 3,No,All others,Low Density Rural,Rural,Rural,Upscale,67156.0,0.420917063951492
70141.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Once a week,Weekly,Complete,Yes,,Call 3,2.0,I dislike the other candidates,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,No,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,76.0,Mitt Romney,White,White,National questionnaire,White,Midwest,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Kansas,Election day exit poll,,,,Version 3,No,White Born-again/Evangelical Christians,Suburb,Urban,Urban Core,Upscale,66611.0,1.37088286876678
26646.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 1,2.0,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Omit,,1.0,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,76.0,Mitt Romney,White,White,National questionnaire,White,Midwest,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Kansas,Election day exit poll,,,,Version 5,Yes,,Suburb,Urban,Urban Core,Upscale,66611.0,1.08880388736725
26818.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,Complete,,,Call 1,2.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Favorable,,1.0,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,Yes,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,76.0,Mitt Romney,White,White,National questionnaire,White,Midwest,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Kansas,Election day exit poll,,,,Version 5,No,,Suburb,Urban,Urban Core,Upscale,66611.0,1.24157726764679
26817.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,Complete,,,Call 1,2.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Favorable,,1.0,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,Yes,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,76.0,Mitt Romney,White,White,National questionnaire,White,Midwest,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Kansas,Election day exit poll,,,,Version 5,No,,Suburb,Urban,Urban Core,Upscale,66611.0,1.24157726764679
48225.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 2,4.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,4.0,,,,,,,,,,,No,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,17.0,Mitt Romney,White,White,National questionnaire,White,Midwest,Male,White men,Married men,Rural,Small Cities/Rural,Kansas,Election day exit poll,,,,Version 5,No,,Extremely Low Density Rural,Rural,Rural,Very downscale,67009.0,0.90203195810318
48135.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,Complete,,,Call 2,4.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,4.0,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,Yes,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,17.0,Mitt Romney,White,White,National questionnaire,White,Midwest,Male,White men,Married men,Rural,Small Cities/Rural,Kansas,Election day exit poll,,,,Version 5,No,,Extremely Low Density Rural,Rural,Rural,Very downscale,67009.0,0.97332501411438
50039.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 2,2.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,1.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,76.0,Mitt Romney,White,White,National questionnaire,White,Midwest,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Kansas,Election day exit poll,,,,Version 5,No,,Suburb,Urban,Urban Core,Upscale,66611.0,1.15063560009003
50038.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 2,2.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,1.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,76.0,Mitt Romney,White,White,National questionnaire,White,Midwest,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Kansas,Election day exit poll,,,,Version 5,No,,Suburb,Urban,Urban Core,Upscale,66611.0,1.15063560009003
69305.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,Complete,,,Call 3,4.0,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,4.0,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,Yes,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,17.0,Mitt Romney,White,White,National questionnaire,White,Midwest,Female,White women,Married women,Rural,Small Cities/Rural,Kansas,Election day exit poll,,,,Version 5,No,,Extremely Low Density Rural,Rural,Rural,Very downscale,67009.0,0.921021461486816
49901.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,Complete,,,Call 2,4.0,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,3.0,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,No,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,5.0,Mitt Romney,White,White,National questionnaire,White,Midwest,Male,White men,Non married men,"Cities 10,000-50,000",Small Cities/Rural,Kansas,Election day exit poll,,,,Version 5,Yes,,Low Density Rural,Rural,Rural,Upscale,67156.0,0.52106648683548
69140.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,Complete,,,Call 3,4.0,,No high school diploma,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,4.0,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,No,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,17.0,Mitt Romney,White,White,National questionnaire,White,Midwest,Male,White men,Non married men,Rural,Small Cities/Rural,Kansas,Election day exit poll,,,,Version 5,Yes,,Extremely Low Density Rural,Rural,Rural,Very downscale,67009.0,1.07469308376312
