ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOTV12,GOTVOBAMA,GOTVROMN,GOVTDO10,HANDLEECON12,HANDLEENERGY12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTL12,INTLOBAMA,INTLROMNEY,INTOUCH12,ISSUE12,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSIA12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TAXINC12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,UNFR12,UNFROBAM,UNFRROMN,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
51978.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 2,1.0,,,Yes,I like my candidate but with reservations,Getting better,George W. Bush,Getting better,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,,,,Mitt Romney,Barack Obama,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,Barack Obama,Omit,,No,Married with children,Yes,Good,Excellent or good,,,,18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,110.0,Barack Obama,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Married women,Rural,Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,No,,,,,,,Extremely Low Density Rural,Rural,Rural,Downscale,52144.0,0.473965495824814
3437.0,Legal,Legal in all cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,4.0,,,No,I strongly favor my candidate,Getting better,George W. Bush,Getting better,Omit,College graduate,College graduate,More than High school graduate,White college degree,,,,4.0,,,,,Barack Obama,Barack Obama,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,Barack Obama,Foreign policy,,No,All others,No,Not so good,Not so good or poor,,,,45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50015.0,Barack Obama,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Non married women,Rural,Small Cities/Rural, Iowa,,Telephone survey,,,,,,,Version 2,,No,,,,,,,Town,Rural,Rural,Very upscale,51355.0,2.95160579681396
74500.0,Illegal,Illegal in most cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 3,2.0,,,No,Omit,Getting better,George W. Bush,Getting better,Unemployment,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,,,,,Barack Obama,Barack Obama,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,Barack Obama,Federal budget deficit,,No,All others,No,Not so good,Not so good or poor,,,,18-44,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,46.0,Barack Obama,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Non married women,Rural,Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,No,,,,,,,Low Density Rural,Rural,Rural,Downscale,52247.0,1.02212965488434
29016.0,Illegal,Illegal in most cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 1,1.0,,,Yes,I dislike the other candidates,Getting worse,George W. Bush,Worse,Taxes,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,,,,,Barack Obama,Barack Obama,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,Barack Obama,Federal budget deficit,,No,Married with children,Yes,Not so good,Not so good or poor,,,,18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,101.0,Barack Obama,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Married women,Rural,Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,No,,,,,,,Extremely Low Density Rural,Rural,Rural,Upscale,52224.0,0.829439580440521
3340.0,Legal,Legal in all cases,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,1.0,,,No,I like my candidate but with reservations,Getting better,George W. Bush,Getting better,Rising prices,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,,,,,Barack Obama,Barack Obama,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,Barack Obama,Federal budget deficit,,No,All others,Yes,Not so good,Not so good or poor,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50001.0,Barack Obama,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Married women,Rural,Small Cities/Rural, Iowa,,Telephone survey,,,,,,,Version 2,,No,,,,,,,Extremely Low Density Rural,Rural,Rural,Upscale,52101.0,2.46401047706604
75001.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 3,4.0,,,Yes,I like my candidate but with reservations,Staying about the same,Omit,Poor and staying the same,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,,,,4.0,,,,,Barack Obama,Barack Obama,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,Barack Obama,Federal budget deficit,,No,All others,No,Not so good,Not so good or poor,,,,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,17.0,Barack Obama,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Male,White men,Non married men,Rural,Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,Yes,,,,,,,Extremely Low Density Rural,Rural,Rural,Downscale,51338.0,0.609228789806366
30013.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 1,4.0,,,Yes,I strongly favor my candidate,Getting better,George W. Bush,Getting better,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,,,,Mitt Romney,Barack Obama,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,Barack Obama,Federal budget deficit,,No,Married with children,Yes,Not so good,Not so good or poor,,,,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,12.0,Barack Obama,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Male,White men,Married men,Rural,Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,No,,,,,,,Low Density Rural,Rural,Rural,Upscale,51401.0,0.53112256526947
52912.0,Illegal,Illegal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,Call 2,4.0,,,No,I like my candidate but with reservations,Getting better,George W. Bush,Getting better,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,,,,Mitt Romney,Barack Obama,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,Barack Obama,Federal budget deficit,,No,All others,Yes,Not so good,Not so good or poor,,,,45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,17.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Married women,Rural,Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,Yes,,,,,,,Extremely Low Density Rural,Rural,Rural,Downscale,51338.0,0.857325077056885
75665.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 3,1.0,,,Yes,I like my candidate but with reservations,Getting better,George W. Bush,Getting better,Unemployment,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,3.0,,,,,Barack Obama,Mitt Romney,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,Barack Obama,Federal budget deficit,,No,Married with children,Yes,Not so good,Not so good or poor,,,,18-44,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,65.0,Barack Obama,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,No,,,,,,,Low Density Rural,Rural,Rural,Upscale,50158.0,0.59393322467804
25822.0,Legal,Legal in all cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,Call 1,1.0,,,Yes,I dislike the other candidates,Staying about the same,George W. Bush,Poor and staying the same,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,,,,,Barack Obama,Mitt Romney,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,Barack Obama,Federal budget deficit,,No,All others,No,Not so good,Not so good or poor,,,,45+,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,37.0,Barack Obama,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Non married women,Rural,Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,No,,,,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,52147.0,0.467889010906219
54147.0,Illegal,Illegal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,Call 2,1.0,,,No,I dislike the other candidates,Staying about the same,Barack Obama,Poor and staying the same,Taxes,High school graduate,No college degree,High school graduate or less,White no college degree,,,,3.0,,,,,Mitt Romney,Mitt Romney,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,Barack Obama,Federal budget deficit,,No,All others,Yes,Not so good,Not so good or poor,,,,45+,65+,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,65.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,Yes,,,,,,,Low Density Rural,Rural,Rural,Upscale,50158.0,0.861096441745758
26344.0,Illegal,Illegal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,Call 1,1.0,,,Yes,I dislike the other candidates,Staying about the same,Barack Obama,Poor and staying the same,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,,,,Mitt Romney,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,Barack Obama,Federal budget deficit,,No,Married with children,Yes,Not so good,Not so good or poor,,,,45+,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,37.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Married women,Rural,Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,No,,,,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,52147.0,0.51600593328476
27104.0,Illegal,Illegal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 1,4.0,,,Yes,I like my candidate but with reservations,Staying about the same,Omit,Poor and staying the same,Unemployment,High school graduate,No college degree,High school graduate or less,White no college degree,,,,4.0,,,,,Mitt Romney,Barack Obama,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,Mitt Romney,Federal budget deficit,,No,Married with children,Yes,Not so good,Not so good or poor,,,,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,33.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,No,,,,,,,Low Density Rural,Rural,Rural,Upscale,51360.0,0.55909937620163
53180.0,Legal,Legal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,Call 2,1.0,,,No,I dislike the other candidates,Staying about the same,Omit,Poor and staying the same,Unemployment,,,,,,,,2.0,,,,,Mitt Romney,Mitt Romney,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,Mitt Romney,Federal budget deficit,,,All others,Yes,Not so good,Not so good or poor,,,,45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,115.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Married women,Rural,Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,,,,,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,50440.0,0.689803779125214
53262.0,Illegal,Illegal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 2,4.0,,,Yes,I strongly favor my candidate,Getting worse,Barack Obama,Worse,Unemployment,College graduate,College graduate,More than High school graduate,White college degree,,,,4.0,,,,,Mitt Romney,Mitt Romney,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,Mitt Romney,Federal budget deficit,,No,All others,No,Not so good,Not so good or poor,,,,18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,17.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Male,White men,Non married men,Rural,Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,No,,,,,,,Extremely Low Density Rural,Rural,Rural,Downscale,51338.0,0.722153782844543
52896.0,Illegal,Illegal in most cases,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,Call 2,2.0,,,No,I strongly favor my candidate,Getting worse,George W. Bush,Worse,Taxes,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,,,,,Mitt Romney,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,Mitt Romney,Federal budget deficit,,No,All others,Yes,Not so good,Not so good or poor,,,,45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,71.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Male,White men,Married men,Rural,Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,No,,,,,,,Low Density Rural,Rural,Rural,Upscale,52778.0,0.876737177371979
75705.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 3,1.0,,,Yes,I strongly favor my candidate,Staying about the same,Barack Obama,Poor and staying the same,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,,,,Mitt Romney,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,Mitt Romney,Federal budget deficit,,No,Married with children,Yes,Not so good,Not so good or poor,,,,18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,2.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Male,White men,Married men,Rural,Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,No,,,,,,,Low Density Rural,Rural,Rural,Downscale,52345.0,0.588590979576111
26142.0,Illegal,Illegal in most cases,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 1,1.0,,,No,I strongly favor my candidate,Staying about the same,Barack Obama,Poor and staying the same,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,,,,Mitt Romney,Mitt Romney,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,Mitt Romney,Federal budget deficit,,No,All others,No,Not so good,Not so good or poor,,,,18-44,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,110.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Male,White men,Non married men,Rural,Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,No,,,,,,,Extremely Low Density Rural,Rural,Rural,Downscale,52144.0,0.693109273910522
28041.0,Illegal,Illegal in all cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,Call 1,3.0,,,No,I like my candidate but with reservations,Getting worse,Barack Obama,Worse,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,,,,4.0,,,,,Mitt Romney,Mitt Romney,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,Mitt Romney,Federal budget deficit,,No,All others,Yes,Not so good,Not so good or poor,,,,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,69.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Married women,Rural,Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,Yes,,,,,,,Extremely Low Density Rural,Rural,Rural,Downscale,51566.0,0.589320957660675
54472.0,Illegal,Illegal in all cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,Call 2,4.0,,,No,I dislike the other candidates,Getting worse,Barack Obama,Worse,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,,,,4.0,,,,,Mitt Romney,Mitt Romney,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,Mitt Romney,Federal budget deficit,,No,All others,Yes,Not so good,Not so good or poor,,,,45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,40.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Married women,Rural,Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,Yes,,,,,,,Extremely Low Density Rural,Rural,Rural,Upscale,50438.0,0.98810350894928
75130.0,Illegal,Illegal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 3,1.0,,,Yes,I like my candidate but with reservations,Getting worse,George W. Bush,Worse,Rising prices,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,,,,,Mitt Romney,Mitt Romney,,,,,,,,,,,,,Mitt Romney,Federal budget deficit,,No,Married with children,Yes,Not so good,Not so good or poor,,,,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,27.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Married women,Rural,Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,No,,,,,,,Extremely Low Density Rural,Rural,Rural,Upscale,52223.0,0.522707343101501
