ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,ETHBERK,ETHHELLER,ETHNV12,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSNV12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SENNV12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TAXINC12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,UNIONHH12,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,ZCODE1,ZCODE2,ZCODE3,ZCODE4,WEIGHT
34271.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,,Call 1,4.0,,,Yes,I strongly favor my candidate,Staying about the same,Barack Obama,Poor and staying the same,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,,2.0,,Mitt Romney,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,,No,Married with children,Yes,Poor,Not so good or poor,,,,45+,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,37.0,Mitt Romney,Is a strong leader,White,White,State questionnaire,White,West,,,,Dean Heller,Female,White women,Married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,,,,No,Version 2,,No,,,,Suburb,,Urban Perimeter,Upscale,0.543990790843964
56334.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,Complete,,Call 2,3.0,,,Yes,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,,,2.0,,Barack Obama,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,,Yes,Married with children,Yes,Good,Excellent or good,,,,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Conservative,79.0,Barack Obama,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,,,,Shelley Berkley,Female,Latino women,Married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,,,,Yes,Version 2,,No,,,,High Density Urban,,High-Growth Suburban Perimeter,Upscale,0.354363054037094
34313.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,All others,All others,Complete,,Call 1,4.0,,,No,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,,,,2.0,,Barack Obama,,,,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,,No,All others,Yes,Good,Excellent or good,,,,45+,65+,Men without children,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Liberal,37.0,Barack Obama,Cares about people like me,Other,Asian,State questionnaire,Asian,West,,,,Shelley Berkley,Male,All other races,Married men,Suburbs,Suburbs,English,Nevada,,Election day exit poll,,,,No,Version 2,,No,,,,Suburb,,Urban Perimeter,Upscale,0.530035555362701
76289.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,,Call 3,3.0,,,No,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,,2.0,,Barack Obama,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,The economy,,No,All others,Yes,Good,Excellent or good,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,79.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,West,,,,Shelley Berkley,Female,White women,Married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,,,,Yes,Version 2,,No,,,,High Density Urban,,High-Growth Suburban Perimeter,Upscale,0.354363054037094
33848.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,,Call 1,3.0,,,Yes,I dislike the other candidates,Staying about the same,Omit,Poor and staying the same,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,2.0,,Barack Obama,,,,Omit,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Federal budget deficit,,No,All others,No,Not so good,Not so good or poor,,,,45+,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,79.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,West,,,,None of these candidates,Female,White women,Non married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,,,,No,Version 2,,No,,,,High Density Urban,,High-Growth Suburban Perimeter,Upscale,0.17274971306324
34120.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,,Call 1,4.0,,,No,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,,,2.0,,Barack Obama,,,,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,,No,All others,No,Not so good,Not so good or poor,,,,18-44,18-64,Men without children,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Liberal,37.0,Barack Obama,Cares about people like me,Black,Black,State questionnaire,Black,West,,,,Shelley Berkley,Male,Black men,Non married men,Suburbs,Suburbs,English,Nevada,,Election day exit poll,,,,No,Version 2,,No,,,,Suburb,,Urban Perimeter,Upscale,0.402248442173004
34935.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Black 30-44,Black 30-44,Black 30-44,Complete,,Call 1,4.0,,,No,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,,,2.0,,Barack Obama,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,The economy,,No,All others,No,Not so good,Not so good or poor,,,,18-44,18-64,Men without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,37.0,Barack Obama,Cares about people like me,Black,Black,State questionnaire,Black,West,,,,Shelley Berkley,Male,Black men,Non married men,Suburbs,Suburbs,English,Nevada,,Election day exit poll,,,,No,Version 2,,No,,,,Suburb,,Urban Perimeter,Upscale,0.394244194030762
77017.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,,Call 3,4.0,,,Yes,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,,2.0,,Barack Obama,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,The economy,,No,All others,No,Not so good,Not so good or poor,,,,45+,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,37.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,West,,,,Shelley Berkley,Female,White women,Non married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,,,,No,Version 2,,No,,,,Suburb,,Urban Perimeter,Upscale,0.390312910079956
55049.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,All others,All others,Complete,,Call 2,4.0,,,Yes,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,,,2.0,,Barack Obama,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,The economy,,No,All others,No,Not so good,Not so good or poor,,,,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,All Other,Independent,All others,Moderate,37.0,Barack Obama,Cares about people like me,Other,Asian,State questionnaire,Asian,West,,,,Dean Heller,Female,All other races,Non married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,,,,No,Version 2,,No,,,,Suburb,,Urban Perimeter,Upscale,0.333446532487869
76877.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,All others,All others,Complete,,Call 3,4.0,,,Yes,I strongly favor my candidate,Getting worse,George W. Bush,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,,,2.0,,Barack Obama,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,The economy,,No,Married with children,Yes,Not so good,Not so good or poor,,,,18-44,18-64,Women with children,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Moderate,37.0,Barack Obama,Cares about people like me,Other,Other,State questionnaire,Other,West,,,,Did not vote,Female,All other races,Married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,,,,Yes,Version 2,,No,,,,Suburb,,Urban Perimeter,Upscale,0.492208957672119
76983.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,Latino 18-29,Latino 18-29,Complete,,Call 3,4.0,,,No,I like my candidate but with reservations,Getting better,George W. Bush,Getting better,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,,,2.0,,Mitt Romney,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,,Yes,All others,Yes,Not so good,Not so good or poor,,,,18-44,18-64,Women without children,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Liberal,37.0,Barack Obama,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,,,,Shelley Berkley,Female,Latino women,Married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,,,,No,Version 2,,No,,,,Suburb,,Urban Perimeter,Upscale,0.398237347602844
33999.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,,Call 1,3.0,,,Yes,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,2.0,,Barack Obama,,,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,The economy,,No,,,Not so good,Not so good or poor,,,,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,79.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,West,,,,Did not vote,Female,White women,,Suburbs,Suburbs,English,Nevada,,Election day exit poll,,,,Yes,Version 2,,No,,,,High Density Urban,,High-Growth Suburban Perimeter,Upscale,0.446873903274536
33656.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,,Call 1,3.0,,,No,I like my candidate but with reservations,Staying about the same,George W. Bush,Poor and staying the same,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,,2.0,,Barack Obama,,,,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",Barack Obama,The economy,,No,All others,Yes,Not so good,Not so good or poor,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,79.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,West,,,,Did not vote,Female,White women,Married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,,,,No,Version 2,,No,,,,High Density Urban,,High-Growth Suburban Perimeter,Upscale,0.446873903274536
76519.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Complete,,Call 3,3.0,,,No,I like my candidate but with reservations,Getting better,George W. Bush,Getting better,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,,2.0,,Mitt Romney,,,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,The economy,,No,All others,No,Not so good,Not so good or poor,,,,18-44,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,79.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,West,,,,Did not vote,Female,White women,Non married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,,,,Yes,Version 2,,No,,,,High Density Urban,,High-Growth Suburban Perimeter,Upscale,0.466972708702087
34367.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,Complete,,Call 1,4.0,,,No,I like my candidate but with reservations,Getting worse,Barack Obama,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,,,2.0,,Barack Obama,,,,Omit,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,,Yes,All others,Yes,Not so good,Not so good or poor,,,,18-44,18-64,Women without children,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Moderate,37.0,Barack Obama,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,,,,Shelley Berkley,Female,Latino women,Married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,,,,No,Version 2,,No,,,,Suburb,,Urban Perimeter,Upscale,0.390312910079956
76098.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,Latino 30-44,Latino 30-44,Complete,,Call 3,3.0,,,Yes,I like my candidate but with reservations,Staying about the same,George W. Bush,Poor and staying the same,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,,,2.0,,Mitt Romney,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Mitt Romney,The economy,,Yes,Married with children,Yes,Not so good,Not so good or poor,,,,18-44,18-64,Women with children,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Conservative,79.0,Mitt Romney,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,,,,Dean Heller,Female,Latino women,Married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,,,,No,Version 2,,No,,,,High Density Urban,,High-Growth Suburban Perimeter,Upscale,0.493886381387711
34794.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,,Call 1,3.0,,,No,I strongly favor my candidate,Staying about the same,George W. Bush,Poor and staying the same,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,2.0,,Barack Obama,,,,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,,No,All others,Yes,Not so good,Not so good or poor,,,,45+,65+,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,79.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,West,,,,Shelley Berkley,Male,White men,Married men,Suburbs,Suburbs,English,Nevada,,Election day exit poll,,,,No,Version 2,,Yes,,,,High Density Urban,,High-Growth Suburban Perimeter,Upscale,0.481216490268707
34793.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,,Call 1,3.0,,,No,I strongly favor my candidate,Staying about the same,George W. Bush,Poor and staying the same,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,2.0,,Barack Obama,,,,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,,No,All others,Yes,Not so good,Not so good or poor,,,,45+,65+,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,79.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,West,,,,Shelley Berkley,Male,White men,Married men,Suburbs,Suburbs,English,Nevada,,Election day exit poll,,,,No,Version 2,,Yes,,,,High Density Urban,,High-Growth Suburban Perimeter,Upscale,0.481216490268707
55248.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,Latino 18-29,Latino 18-29,Complete,,Call 2,3.0,,,Yes,I like my candidate but with reservations,Staying about the same,George W. Bush,Poor and staying the same,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,,,,2.0,,Barack Obama,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,The economy,,No,All others,No,Poor,Not so good or poor,,,,18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,All others,,79.0,Barack Obama,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,,,,Dean Heller,Male,Latino men,Non married men,Suburbs,Suburbs,English,Nevada,,Election day exit poll,,,,Yes,Version 2,,No,,,,High Density Urban,,High-Growth Suburban Perimeter,Upscale,0.335935175418854
5243.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,,,3.0,,,No,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,,2.0,,Barack Obama,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,The economy,,No,All others,No,Good,Excellent or good,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50007.0,Barack Obama,Has a vision for the future,White,White,State questionnaire,White,West,,,,Shelley Berkley,Female,White women,Non married women,Suburbs,Suburbs,English,Nevada,,Telephone survey,,,,No,Version 2,,No,,,,High Density Urban,,High-Growth Suburban Perimeter,Upscale,2.39429402351379
